,0,0,0,0,0,0,0,0
1990-03-31,,,-0.027824136514845083,0.02862546646687396,,,-0.06965730025536755,0.05136419038953399
1990-04-30,,,-0.10759554359114126,-0.019135004672113543,,,0.04131894339405266,0.2311792793277752
1990-05-31,,,-0.09235163689581928,-0.011960514143400935,,,0.040125961160498394,0.3054940421515415
1990-06-30,,,-0.04566921115021712,0.009368827735886535,,,0.033176331488148886,0.44048457016051357
1990-07-31,,,0.053801893828540705,0.03709935274620029,,,0.21511922847722506,0.4329016474241968
1990-08-31,,,0.07878668186988005,0.08025769948490942,,,0.3148477741900033,0.07676692713337022
1990-09-30,,,0.08030123135048231,0.15521955066986154,,,0.30084974835084954,0.1517052371736824
1990-10-31,0.07495962349919663,,0.07427868902226714,0.07850581596463652,0.04233602663069788,,0.4868423725514515,0.1058120020334457
1990-11-30,0.1341975894058729,,0.18735747455964719,0.2600774408499217,0.059327979559449115,,0.4152982779099229,0.1253950863367846
1990-12-31,0.1788356082525751,,0.29382218101217494,0.2778861674478462,0.08370890631872474,,0.3210609972648855,0.014713212366177897
1991-01-31,-0.00685999867046147,,0.26042416242507027,0.29707395772899037,0.03128069533684533,,0.36803388131323356,-0.09057810593370272
1991-02-28,0.0711777378721887,,0.1744277121647732,0.31600948140565666,0.060128659169596366,,0.3138607177368835,-0.11843799684664585
1991-03-31,0.0889934304685564,,0.08758527597719609,0.2399225121152632,0.08047437974068955,,0.35455462501631246,-0.1784079821269443
1991-04-30,0.1595071036234441,,0.10981280289353121,0.3123174919999703,0.09631177467048785,,0.4588267352587687,-0.2568900035197999
1991-05-31,0.21507307032581724,,0.15398972134522018,0.29640440821635095,0.06292626305524168,,0.4667491461222023,-0.22160031960163312
1991-06-30,0.199359492753232,,0.0937158975534294,0.3917039323024203,-0.009940815990676422,,0.47630294127855893,-0.19563703675518024
1991-07-31,0.21699304206165515,0.032420113986957225,0.07922535816076742,0.40609734708687717,-0.10921153772465236,-0.10310582167611104,0.4727405544505023,-0.2161531315473641
1991-08-31,0.20160999197601825,0.0691038623670046,0.12227322388180331,0.3939523891279616,-0.15449174323751302,-0.14458431358359813,0.48616615399619845,-0.2653496651560741
1991-09-30,0.17879101732310015,0.14562674714348423,0.10384126977121623,0.38405489838807555,-0.2719645473673663,-0.1407764024818558,0.4998931755747437,-0.40224956442258036
1991-10-31,0.21302272923148163,0.06383522500246824,0.10984177471221285,0.4427493950911378,-0.2715736783371391,-0.11722426764871226,0.45639484121296775,-0.46182078695689455
1991-11-30,0.22434928733423765,-0.039245343557883526,0.02849140196897268,0.2828630482383,-0.416901395338372,-0.1526076448656143,0.46965270809367865,-0.4440618135877433
1991-12-31,0.10956563399145591,-0.10896663537026904,0.07803913571828067,0.2564126355339547,-0.5146250460508515,-0.17916713195277528,0.5522075340772945,-0.4620768415440225
1992-01-31,0.19162873653360746,-0.04539200693476855,-0.009172579665241501,0.31377017511539873,-0.477992951467756,-0.09459431652978145,0.6196107219383412,-0.39020340564473743
1992-02-29,0.17253772716307805,-0.06475608821605797,0.00264146046972559,0.3431629619769333,-0.44416724142757946,-0.13342345192011687,0.6595273441932192,-0.4573851065086319
1992-03-31,0.21538228271684973,-0.09214135314904215,0.0025195706877418067,0.3987444447415913,-0.43181239893160883,-0.0918965068745241,0.7345126408671585,-0.4092514744398209
1992-04-30,0.31585008516807833,-0.10356738259401038,-0.01341127057686331,0.3940287946805669,-0.330269549322198,0.07636091722324391,0.7272146450035535,-0.43441045530675726
1992-05-31,0.3826565319702998,-0.10513643121589694,-0.0587702088524526,0.43253685032946215,-0.3337018191557429,0.018250398900090142,0.7194269205146215,-0.4503888339431344
1992-06-30,0.3709147297565162,-0.016875919972742237,-0.3252546658372953,0.27141739047707114,-0.3857006639691417,-0.011728117532016025,0.7027510508895766,-0.4877412807369259
1992-07-31,0.3283477167648586,0.1604919626689208,-0.17927031395648213,0.24654079500310677,-0.41310767014979594,-0.0537201638235338,0.6713013644569924,-0.5001292383653387
1992-08-31,0.3463341352773717,0.18584700723262912,-0.16029065798326464,0.21804730116739712,-0.39760744568180045,0.014731175819986939,0.6585073893110271,-0.5188158257663371
1992-09-30,0.2525742310350169,0.2909326198350751,-0.13520692645434174,0.31384805317249764,-0.4557943757076035,-0.03666228113739338,0.5864956948600515,-0.6132205802256907
1992-10-31,0.21553551070306862,0.270159495929748,-0.14634719764641363,0.314556882488061,-0.40913729761067963,0.014904736926355078,0.6409516338347808,-0.7000428224897064
1992-11-30,0.16717904218959104,0.3414560015839395,-0.17728827884047355,0.2555476913234256,-0.4297616198904197,-0.024103865185286732,0.7378290364474049,-0.7275232115181138
1992-12-31,0.23921034210090464,0.3598699020625066,-0.09101826436559599,0.29111135429092605,-0.42803649345904476,-0.011702420988186607,0.7264780807780278,-0.7066162821270987
1993-01-31,0.26765649396747254,0.31780423518400325,-0.1938741594252545,0.21431182038265123,-0.43191049604668363,0.023396875910995943,0.7268540498895838,-0.7974321605625834
1993-02-28,0.45631775235871025,0.34028580764017596,-0.11707755874220085,0.21368178944889216,-0.3803893535229693,0.006310853125344143,0.6531180677592681,-0.834881304408473
1993-03-31,0.5266908562272637,0.3308806205782776,0.006504025535937402,0.2744888621857492,-0.35632633431829563,0.06936826400716775,0.6481476053349372,-0.8356192636472973
1993-04-30,0.544001416676023,0.37684636702244156,0.004476831752956434,0.3013147690610103,-0.25461426208267957,0.05181825602170821,0.6103275727907951,-0.8821751040489073
