Date,growth_lowsize,growth_highsize,quality_lowsize,quality_highsize,value_lowsize,value_highsize,mom_lowsize,mom_highsize,growth_lowvalue,growth_highvalue,quality_lowvalue,quality_highvalue,size_lowvalue,size_highvalue,mom_lowvalue,mom_highvalue
1992-02-29,-0.01248206786201582,-0.04248507312212595,-0.05893090991097622,-0.03267481423903046,-0.10674879683641487,-0.10831122176563436,0.07279044937000459,-0.002005402570866846,-0.010838229545867908,-0.05158150608760447,-0.03162533182626098,-0.03296949935211856,-0.13457046364758093,-0.11070723731599037,-0.014391351491458659,-0.03400668708998096
1992-03-31,0.014116636658533669,-0.07746622995363173,-0.03371675173820667,0.044260645331136474,-0.08975574639694771,-0.18943723050892441,-0.04812502782154339,-0.06101117912163036,-0.03719969777053553,-0.10732096890017784,0.03412549046822808,-0.026394709001963026,-0.014446881983456696,-0.01309991811264601,-0.0186708498043049,-0.1477180632944888
1992-04-30,-0.08964571895413936,-0.243114857160912,-0.15050041597108418,-0.1099530847339125,-0.08119007506852681,-0.008279240539091846,0.0037225063285709604,-0.22928227367026208,-0.24415758334802373,-0.18502020637216884,-0.10734646386659108,-0.10496287575644109,0.07780762033656459,0.08673083925529408,-0.26822688438032527,-0.1776458756862304
1992-05-31,0.026059262471372847,0.08216297434199371,-0.013089123638712997,-0.005397097723582195,0.0005059313986620482,0.08324352210856083,0.07557351307975364,-0.22908223826723637,0.029448994671952167,0.0530381018840807,-0.05747076045671025,0.03963989338555128,0.03649837270360693,0.012782697424158834,-0.22968026730802116,-0.0653453393235437
1992-06-30,-0.0008619957158945647,0.005572378860710407,-0.018774562923442376,-0.012009263434751371,-0.058983661952270096,-0.036815645222685184,0.008590746727913443,-0.09204613667407512,0.047216696932076585,-0.009234078696895933,-0.010858603863058997,0.008232518253497927,0.06019346920364444,0.05463016247705779,-0.07912551018439469,-0.0008983401825024235
1992-07-31,-0.008452306904872817,0.07229620802078414,0.03611819177618641,0.004701697144612437,0.02480375792795955,-0.05028625863044615,0.0022563183573989804,0.001078771126465923,0.048886690346083776,0.012918456519258834,-0.027167447555676356,-0.016836655621978665,0.01591855677949986,-0.0064689296421294356,0.003312329904041199,-0.00021779586204242912
1992-08-31,0.04795760165062259,0.06030011703696143,0.04367788816481255,0.1221683217590027,0.08111624665382716,0.04968842578974396,-0.06679718539366435,-0.09762725945402509,0.04099864758940952,0.011083077991448103,0.1292540352486373,0.05114281940069602,0.06083551405468314,0.018565932944016716,-0.09122641679879646,-0.08365532079515409
1992-09-30,-0.0651743774774601,-0.04046547031224741,0.08900062754640975,0.03375744484804899,-0.008869099334370809,-0.037574519250281165,-0.03255727249282792,-0.05499201547127664,-0.10227494814688344,-0.013424810189801663,-0.0032797407673471205,0.14510460039402212,-0.024349037396478243,-0.07081070415838792,-0.03893680627006965,-0.045188957568770616
1992-10-31,0.10867669639159871,0.1338365687058999,0.12077288748577703,0.08359041124606015,-0.15437730804850827,-0.15235773031415853,-0.010101557441695294,-0.00675661570797298,0.16326738908079272,0.13014383109620908,0.08670514548709714,0.09875339026364859,-0.1192284838035051,-0.14465792042394993,-0.00608426099545281,-0.009864484230901208
1992-11-30,-0.13219342119513286,0.01945422857840062,0.10834614822685318,0.03449281350340291,-0.08453100475651022,-0.11326809173340195,0.0752009867417222,0.1191486873686145,-0.017766789588942608,0.03785867028890288,0.044845268709797645,0.07796568566073368,-0.09813305767486306,-0.1316760199163491,0.11353506284204751,0.08576880636493608
1992-12-31,0.10395058820839391,0.03317408895430027,-0.03298854745954199,-0.015560954192026771,-0.0457802990571372,-0.12470128121378778,0.034235282330224624,0.049319185811914794,0.10752890803329462,0.024927723734050396,-0.02524741372124955,0.03131609925508898,-0.07430301199943838,-0.09731249533881985,0.042680887351307165,0.03836244207541164
1993-01-31,0.007585021347321459,-0.011495707153823578,-0.07182314285963344,-0.02671294598926315,-0.10459036108041188,-0.032495263612196006,0.01858640680860541,0.0334134497992588,-0.001144508648802255,-0.011198909514796906,-0.048762931528988133,-0.011882891108014614,-0.2129196929406289,-0.20007784184963956,0.027196511826268015,0.0242923850182334
1993-02-28,0.039481664779444654,-0.10463871942499806,-0.14285954172198204,-0.11596245492496601,0.043327857150312905,0.05900445961566068,0.010969377275100627,0.009339806415626864,-0.12371094835872866,-0.17042799031868913,-0.13355025041640795,-0.07825879084078832,-0.017476033023247482,-0.02269766519871546,0.011232113981217328,0.010889315940079771
1993-03-31,-0.0033096452960341815,0.03615989966287085,0.0056056146204417154,0.02127754449964282,0.06376450042968072,0.011236304159149935,-0.017585534710578873,-0.028608289846126112,-0.01155273867517064,0.020789891976475735,0.011751089125320885,-0.020492764372602088,-0.05962421001071871,-0.11048379074350637,-0.025329065448857033,-0.028736783442428117
1993-04-30,-0.11157523405198301,-0.07849693912418537,-0.01300584649759811,0.009239593513377827,-0.0003954908390199486,-0.039654114998357616,-0.08483713347688789,-0.11113311871301938,-0.09667327538515369,-0.027406287946469703,-0.0144845456027207,0.002640115534808452,-0.034300500125336454,-0.08507540406990774,-0.0979089362560156,-0.09426231227288982
1993-05-31,0.0032450446883846695,0.1952290418555734,0.13437275502513624,0.1352346561108837,-0.013674204770352843,0.03192103815369468,-0.008582560530281762,-0.007189397081704833,0.0016858863897725668,0.10842284399980069,0.09779657545769069,0.18354046202777566,0.036908449454910335,-0.09196263088909902,-0.00029481471315304645,-0.014180373136676052
1993-06-30,-0.0035843347180106373,-0.11869090499408239,-0.13479779610492773,-0.1603946551180085,-0.03013212697815707,-0.06383971142915304,-0.04009160610228388,-0.0495311865731858,-0.08671342646654905,-0.03922616357009356,-0.16922739156648825,-0.09239280459825934,-0.014577418272985828,-0.045290746372970765,-0.048614791705594636,-0.04331056475819596
1993-07-31,0.029038920288290984,-0.14144766591899485,-0.11003320206330833,-0.07269452452526734,0.017383818804457368,0.05526273119723959,-0.04471415328550422,-0.05767080287702899,-0.1246437022938712,-0.050413354947674315,-0.09647336840600162,-0.04480713046961894,-0.07569509909669639,-0.09991924257539765,-0.05686468705165823,-0.05162738914170884
1993-08-31,0.0600587256509098,0.04291695533984937,0.05007962177001501,-0.03248845779429275,0.013733969150534181,0.028917786579113536,0.09361783460944287,0.14172503713720927,0.11132954975422232,0.09245228199912237,0.006598418112686087,0.06692179310670415,-0.02418861962516806,-0.09754758071101269,0.13062768781969278,0.10562736696181957
1993-09-30,0.13777955406146608,0.10323408607759471,-0.009115527625996845,-0.08442963073209703,-0.05320697335109623,-0.1265999252878818,-0.0007544988229897557,0.009757392618517971,0.0411139313174428,0.14525681424347803,-0.13752962648855596,0.001164816198311412,-0.02381455294733398,-0.11227779987963034,0.009438275938825515,-0.0027087451680781597
1993-10-31,0.08490406704111932,0.032422981871777494,0.0672603163689764,0.04396640655185008,0.09146532757689117,0.1462029342084528,-0.0027216281281028923,-0.0044049052054249424,0.06443032332534115,0.04980544729608365,0.08576569569048988,0.010728322193727451,0.0192650029644763,0.026776312454145898,-0.004844972876210487,-0.003993019355759862
1993-11-30,0.04084228554041939,0.06677744016978494,0.027400877835972785,0.11651982140388849,-0.00018940142934446608,0.03909588833739231,0.009954161950188473,0.009392644042013834,0.009832141227963892,0.07430554145694872,0.1326237399760215,0.03989240771496201,0.07124545896724699,0.06968089636753926,0.013200574062367012,0.010664175154583684
1993-12-31,0.09207888656723916,0.030687205105037852,-0.015083846517004425,0.0815122807232169,-0.0753109814747759,-0.050747868594984466,0.025796520044112335,0.0397882565584115,0.08660035491350514,0.054553484289851364,0.06244703116534124,0.0231883848446461,-0.049952922682041725,-0.053205772949511426,0.03397941681544601,0.02462104038451679
1994-01-31,-0.05078664960703783,0.015157962179194028,-0.021747168332030574,-0.004865055582956451,-0.024869519146178604,-0.05994914948575333,0.015434226620534286,0.028974013318865597,0.03335945200978239,0.006544717543091255,-0.001004840667155475,0.02180302605619633,-0.01882312297405846,-0.057817046236742574,0.02746529258199735,0.019039608543917126
1994-02-28,0.11302205787617761,0.16313307776032795,0.09545067004792965,0.18573169971610853,0.054970875182881615,-0.0014270117565341742,-0.038943089054274696,-0.0514195947269649,0.2025941378704571,0.06801172937663787,0.20344581625419816,0.07703865217383889,-0.0859367728257279,-0.07629412316469418,-0.04835811499303355,-0.04147271315832964
1994-03-31,0.05094412361191546,0.06772587504893553,-0.02428294645246056,0.11239228189045271,-0.03497522333248077,-0.0020224620036177255,0.0305106088765398,0.04368919834086199,0.022070705641344737,-0.09702186137875246,0.05615411568559616,0.06659889447549909,-0.04222615742368245,-0.0065758993953392375,0.03693705807235647,0.03624370256473877
1994-04-30,0.030729913923888044,0.02313453693626155,-0.07863425099968836,-0.07349738682841965,-0.04279267210444365,-0.05041722873358818,-0.002017937710788245,-0.0050938030645028215,-0.009843079547067018,0.03977385574302973,-0.09510269090485748,-0.03438212022706499,0.09587070328942349,0.03349211072241475,-0.004929458145193176,-0.008845698712234028
1994-05-31,0.017933523804818125,0.07282819236096216,-0.10605693908388039,-0.09398599799548937,0.09657404485620043,0.15046721786296519,-0.07954117597062475,-0.12910413247803154,-0.0013285063822910824,0.012308260807064686,-0.09114869043664352,-0.13219925480645145,0.06677305806935872,0.058296487069895105,-0.10784529998675484,-0.09584525906103512
1994-06-30,0.11033551115149619,0.08621242012239475,-0.05958418394939572,-0.050810058471851015,0.04420399880461766,0.046706526487276384,-0.19565447335492908,-0.29917275017610795,0.08532568834986626,0.07225685981315726,0.006964887967923449,-0.0743392249980405,-0.029534616039423277,-0.04567092021348358,-0.27040013628300236,-0.24695484280031624
1994-07-31,-0.002988026385530517,-0.07029680203934577,-0.05512354176153787,-0.07656068933316681,-0.10974423913228107,-0.08849366436697227,0.0223610093558674,0.03225571268871082,-0.02680792421936183,-0.011251788279803502,-0.09683133213177138,-0.013554484486537064,0.023720400343099017,0.006622170119842387,0.029260850805492514,0.023030145316024084
1994-08-31,0.0315101236428679,0.10229966408695884,0.13315104398264105,0.17173644433776378,0.021732966181899648,0.08041337714786867,0.04568442611637578,0.07907746607234521,0.09857060360193003,0.09514688275966526,0.1535964784574836,0.146271031858556,-0.02203798915603815,-0.09097068938691327,0.07674995013131641,0.04784469311196378
1994-09-30,0.019985774673725937,0.017664080291667387,0.08541692612742435,0.11016281530195934,0.05478609268480188,0.05367965950603897,-0.02093587508781397,-0.022234129250192657,-0.005123387140101866,0.02139365601965932,0.09855971714240551,0.1504122725046807,0.06826401380341741,-0.022853996649380166,-0.018062294392298717,-0.02549605855925043
1994-10-31,0.1661941462840102,0.22553465721719224,0.026434881719208318,0.00660129927265392,0.09909230306901544,0.028285883574261438,-0.08475499561883437,-0.12307055043913248,0.2316108284278092,0.1747849179255935,0.044963775510270816,0.056209371560670386,0.10952858188926622,0.01891365637951098,-0.10758794083288216,-0.09592744901697195
1994-11-30,0.10076777114422762,0.1557959019377082,0.16999484165736403,0.08189672037209225,-0.08877155204204076,-0.009476715221219859,-0.02367572093940852,-0.031575212879409155,0.18391447786836326,0.16520758676988145,0.08756935816060296,0.11635524231770855,0.11798709372780378,0.1128479290921956,-0.031229285523434742,-0.025117215140843006
1994-12-31,0.06800652362117336,0.018017374767654058,-0.03787349762515595,-0.030398139167702766,0.004573715786547907,-0.04087973676940415,0.011881602985435032,0.01147319821774252,0.035545621362898364,0.02207103077869941,-0.002640453285926043,-0.039410093252240014,0.07866080011661444,0.04538792886634599,0.012649428708465126,0.009701151646309577
1995-01-31,-0.06209210072092941,-0.0555011212687102,-0.015905045351237854,-0.14769187640037457,-0.01756970517456748,-0.08298112891766653,0.03895330960881708,0.07251877723952424,-0.09540809523974994,0.008849537538095724,-0.1672931015036267,-0.08761239464810382,0.03454598930308727,0.024645165201212516,0.06688568128115467,0.05057722793537259
1995-02-28,-0.05956212838673233,0.04246366457080876,-0.05008908110519223,-0.13850635199925782,-0.022090635094134246,-0.023199338028799314,0.011569533665194249,0.01534099648737809,0.030270264015217537,-0.02947318716150698,-0.1513444279476538,-0.06137585764170088,-0.017057345003120297,-0.042046017234081565,0.016817517805642626,0.011495405971552151
1995-03-31,0.19482765193792084,0.15977741958847802,-0.011619597233822285,0.0793259899391821,0.07210350991093689,0.0020278499432107113,-0.013115377996617411,-0.02357319167963266,0.14535139205278544,0.16755825894273912,0.10677811010597407,0.04369393444531316,0.034267329995740975,-0.021357533715909552,-0.01876585067482651,-0.02081338624166003
1995-04-30,-0.03437081822441138,0.034263562082686695,-0.08879211042666335,-0.1452118081772689,-0.009334396010008286,-0.06700915853824933,0.02557954974462051,0.03816833406906447,-0.018029176671886544,0.08722770704564399,-0.15413808279424848,-0.06856270295001095,0.11553204694651523,0.048084692450193096,0.036990307273770305,0.026419327201527048
1995-05-31,0.03317960840369678,0.13100140433608257,0.0005967778647934304,-0.0667226858041691,-0.03510348723383007,-0.04789100316161816,-0.035647174402497206,-0.06966100902277168,0.07253013645762887,0.07488167061829144,-0.04714128310845236,-0.03119704492136113,0.03795172119139925,0.011566159555784087,-0.06078519190181091,-0.039650367712608596
1995-06-30,0.20772134582161483,0.29476176485786876,0.09340143749457173,0.044998643748577004,0.06216521191542061,0.04468343157274806,0.0010177169953261597,0.005451494691810661,0.29376944408788835,0.25391015152112506,0.048094075642029,0.11862691219871987,0.022982786712349997,-0.06701871142574181,0.0070514287004672434,-0.003815102177407896
1995-07-31,0.08925636241246544,0.05897639400389336,0.03400629302715315,-0.010738540446330222,0.054482225839464805,-0.021991648290462313,-0.06275386896796796,-0.09368892312849186,0.08525461125011914,0.13206229854924895,-0.040914157844881886,0.07949151640341923,-0.025144221625597752,-0.07183901880620772,-0.08674312320877894,-0.06806307435180575
1995-08-31,0.06754302952911577,0.15228898205645752,0.03438461811953037,-0.035144930795410506,0.05980032752157914,0.11277112855886616,-0.013779787643342995,-0.013201437399913921,0.16749392614983735,0.13361026360978162,-0.0574222717463266,-0.006641178279613573,-0.0684873186044865,-0.1262899234543457,-0.011773734032836743,-0.01595199723087785
1995-09-30,0.07416644791816987,0.07586396085092102,0.053954924458587517,-0.027465251709637015,-0.04982238612552842,-0.04028272007137681,0.026531518757124676,0.03584565210563743,0.06800907019757704,0.034275613892400233,-0.03233602279327949,0.018958238479788652,0.17620866313023684,0.09070889943377813,0.034174091985124444,0.024195443019296842
1995-10-31,0.10463180662036625,0.1442785758378464,0.01224157322714955,0.015949653107595656,-0.06280230093056278,-0.06505060311732573,-0.021333036751829196,-0.034115107538117806,0.09274457107851666,0.11239774157895775,-0.03526100155212846,0.035687142954550236,0.1791870737299243,0.15117184162486083,-0.031892798165546854,-0.026634027854639315
1995-11-30,0.08012353607999097,-0.04353763087558951,0.010789037567048331,-0.03702389724422346,0.06052177721110718,0.05309633063699815,-0.03717577638691728,-0.05347620243878124,0.044088625908615196,-0.04972098961655996,-0.06276910467775522,0.03449016741543947,-0.03760353396805471,-0.10358854988639991,-0.043993461933978434,-0.0438964494590244
1995-12-31,-0.17013569080011468,-0.1978266625185554,0.009685041137621843,-0.06002676818063638,0.06235242050430284,-0.027655066938460336,-0.0031502932199757453,0.0009928134979524763,-0.23256423996460981,-0.18418784049235176,-0.10345167260244198,-0.06493705335444744,0.05212491162884456,0.0018395490895101317,0.0021789142084729703,-0.002402440714901758
1996-01-31,0.09310160077125619,0.11960750833002522,-0.12093456382113438,-0.08957266108822509,-0.1295131411918515,0.06216886363654017,-0.02313235624054502,-0.04956000401480609,0.09094665247632296,0.045601912310642936,-0.07730121035616475,-0.09528798254074279,0.05533503114781923,0.034090276833568134,-0.037845267818014734,-0.030436515755228006
1996-02-29,0.049804442625117934,0.1092162935555983,0.05303711318485533,0.17716238648843827,-0.003428474579116006,-0.0629559507157278,0.03859308537373236,0.06368730397622233,-5.400192192111157e-06,0.10387032592675015,0.12083811166413122,0.19144343494957408,-0.005875523891779723,-0.036217065646181705,0.05374652638973858,0.04293226659914687
1996-03-31,-0.15241178091616076,-0.18036331808990927,0.06852813340458115,0.05525732447946523,0.01801240052352667,-0.05520887040828944,0.06366174904086407,0.08254045311822475,-0.16203834744398565,-0.05544459718086703,0.03218123361391516,-0.014823411894399945,-0.06832443052324143,-0.09936972178497196,0.08087508040236935,0.05922130995144879
1996-04-30,0.023415615596981763,0.045987902448514174,0.14535411491490033,0.15281194357845845,0.09729257057534367,0.02124239680664151,-0.03228049168617311,-0.03821714845153314,0.06895150178996269,0.10849473337990487,0.1833413841871979,0.17712564689103832,-0.11599851192847309,-0.18492610415266406,-0.03379995955211481,-0.03827301768389833
1996-05-31,-0.02552811169366107,0.15278725218803604,0.11410781829319325,0.11476593956463257,0.02908962134979712,0.0633080270657466,-0.0784731347265805,-0.11230989567048338,-0.06656940743882306,0.10318136510999966,0.04296731868446745,0.1842500735719094,0.1454107560952513,0.04265251416965961,-0.10730555335912927,-0.09017016999652133
1996-06-30,0.06806068854530821,0.002242314447556255,-0.2563840735795048,-0.13867079728869125,-0.13777019698097856,-0.04727644435894932,-0.0010798095094735137,-0.00947298491755161,-0.08003799872995691,0.010279843508517815,-0.19958368501293622,-0.14239219067682435,0.1449740526497012,0.14081198562845876,-0.005936662762407262,-0.003601457570910968
1996-07-31,0.011590904696444675,-0.06298427210594053,-0.19159384601182167,-0.12238007627472908,-0.06889948613112543,-0.05457955762255003,-0.13238945254536155,-0.2026088730814994,-0.07281430888667936,-0.005075601210288421,-0.15063588205494258,-0.14913490532148105,0.1467724368261338,0.12570185323186348,-0.18033474315321418,-0.15228707077600376
1996-08-31,0.048229241908402144,0.07355118088456533,0.0779816678609439,0.04241857739240895,0.049361664460141286,0.02913333340600657,0.050319578865142316,0.09840994082533724,0.0739089366408431,0.08896840445658107,0.05462689659811704,0.06559305661189246,-0.11536232763484591,-0.15884893741050587,0.08555153157954529,0.05841725183462018
1996-09-30,0.10444551046371327,0.2669079518435369,0.12059127677012726,-0.008333648305773685,-0.04243488727057064,0.07373844651952632,-0.0819427879768827,-0.13462374225573945,0.21976805642495623,0.22680109998296988,-0.0027421441851054333,0.09353042066595693,0.07493489214129095,0.01592394592743079,-0.10776749860180791,-0.10011098631771265
1996-10-31,0.12755908123222073,0.11497498420994857,-0.06475335792026542,-0.05894587541746538,-0.09400292232304906,-0.1311070967872794,-0.0061710643000271155,-0.018354002907486948,0.15432341557067245,0.09809698485049735,-0.059920226700197206,-0.036236903050779444,0.09735651462632601,0.072811613194973,-0.014041876687117965,-0.013005391087954501
1996-11-30,0.19963006038153938,0.17597195701125948,-0.055626320205312614,-0.03632072879451589,-0.016508787009148748,0.06035456285826383,-0.026521585679264624,-0.05353083091501816,0.17138098301609764,0.09349570119194031,-0.04432149882955685,-0.10045470439362171,0.05047983383542927,0.09305564819138203,-0.04563292296017557,-0.03297270680570786
1996-12-31,-0.008324942788517878,-0.17340081410003907,-0.0016467209026892445,-0.03795799779395634,0.07757709530017994,-0.06266499239111187,0.03468919332942711,0.10395339266323331,0.017175032226086993,-0.1971025791085921,-0.01562024692081325,-0.024661741625473393,0.019289464493400844,-0.062098258270432694,0.041971646369868935,0.06106017803623812
1997-01-31,-9.348727992978826e-05,0.24013412893140446,-0.0035129249602317654,0.009170867306999482,-0.07131073889695383,0.05260216357907788,-0.012216032869204455,-0.020062149786307586,0.05865923154519882,0.17980233276037552,-0.030037211456969415,0.0064438608157824685,0.1344008690175331,0.10079834698074218,-0.014896302761533382,-0.015564399008546757
1997-02-28,-0.12117587270718375,-0.24435150709329287,-0.20436444383297028,-0.08437561369139275,-0.07467275972434775,-0.0767990270536913,0.02479386507232962,0.03786137483112046,-0.18280308769615622,-0.20685883487176787,-0.17761162064532363,-0.19267179494468858,-0.012263424822377087,0.031663977438870124,0.026833836627249984,0.03467606283870138
1997-03-31,0.07924417142966143,-0.08577169876102002,0.008725547338555564,0.12858711970134296,-0.15935898415281996,-0.11305869276243516,0.05255568485754267,0.08832104618931155,-0.07588188609404557,-0.03413344734046397,0.092887675170089,0.05065877508430085,-0.05520428183267792,-0.05418122295996885,0.07993723943906897,0.06818839401642589
1997-04-30,0.1393143063974989,0.05135501853153099,-0.06055516800429335,-0.09022439517084414,-0.12771577802691159,-0.18708236539784137,0.1181253078069545,0.1704796823979634,0.07869446311218448,0.06634926281502909,-0.039551795722620714,-0.01784070168752436,0.20484098574364185,0.16875578044777326,0.15923211703046244,0.13200949436989487
1997-05-31,0.1026896971063201,0.13090264550411257,0.19479452346094425,0.11302900431838397,0.10068145812296271,0.00846571523197833,-0.06556028035370573,-0.10530016361046737,0.07598368215140178,0.16385082019031946,0.06778106833914019,0.2042343303407656,-0.06281161140641753,-0.14798853106378615,-0.09083605067860281,-0.07750442255035674
1997-06-30,0.06633537830350963,-0.018290886824670283,-0.06656487636462147,-0.07445991882021241,0.024236366485300316,-0.09836126183035543,0.028954026329792708,0.043510488341614806,0.03831126753061674,0.02252600901933407,-0.06193879903015404,-0.05241295230459935,0.049137495203783445,0.04163171846094807,0.03676989361787482,0.0334410790347508
1997-07-31,0.06379890608528102,0.12850664381324525,-0.009810361488842059,0.060261107840353434,-0.011706654180969361,-0.03953118423489217,-0.030044149951934454,0.1016612876376519,0.07404233764623337,0.15577345655348712,0.0005922813518681691,0.03504577879564447,0.023866166089122048,-0.044506370970028776,0.04195376247736116,0.09854049133887016
1997-08-31,-0.14956574812670037,-0.05915772217268372,0.10328706089363511,0.14639701433217253,0.0894503846027369,-0.037272911799216386,0.003280290950807472,-0.08201719964647632,-0.11811719240144442,-0.04269512556824203,0.12577522782766057,0.16076716394727555,-0.25253700419963043,-0.27723324407813804,-0.1300432000064116,0.006693318279804171
1997-09-30,-0.0488830451975314,-0.006940983341161701,0.04715599492782757,-0.05961397945567711,0.055148945109307866,0.015590182753337588,-0.025086612800824658,0.02341406011599777,-0.09937652397249307,0.07238109689499736,-0.08774330960136635,-0.016142017534574105,-0.04024365712213943,-0.06673722375797057,0.06892742682855202,0.062076338608204426
