Date,eps,sps,prof_mar,roic,ninc,gmar,cfo,cf,sg
1993-05-31,0.5016788646304668,0.6580594113054088,-0.10502997848414046,0.09286389789200021,-0.015049653906390946,,,0.07755982525461033,0.1675254238550963
1993-06-30,-0.16181862491930316,-0.002258623112391843,-0.03359395226618302,-0.23136032990252237,-0.06398548089381885,,,0.17460088853018327,-0.012782315968192617
1993-07-31,-0.22077343566862623,-0.2309508450581673,0.1138879093900773,-0.17565185697996574,-0.0559824452324938,,,-0.00023867286992809443,-0.09950998875228569
1993-08-31,0.2382036076471752,0.5079855927064603,0.04921575181232032,0.1323068528218471,-0.08559908857922319,,,0.05261707812962096,0.10487740428688981
1993-09-30,0.4673071409829261,0.2798735492805779,-0.09874458737260014,-0.016853554699029567,0.0833792131396794,,,-0.050361263453997204,0.013925313629310434
1993-10-31,0.14385683918445205,-0.20520815094409492,-0.017995150016150673,0.05265582352170051,0.11494334579773514,,,0.017984789884633662,0.005945881341865365
1993-11-30,-0.6222553904282974,-0.09381326708908337,-0.02188169480749465,0.09500728739389729,-0.0026882106332327786,,,0.030278852711093745,-0.018753688849782405
1993-12-31,-0.015256098917936568,-0.0029894455444160937,0.1023299782758385,-0.00842779889598245,0.032216932670891374,,,-0.021360627991707435,-0.033675425742549975
1994-01-31,-0.2972687371433578,-0.2672175932081946,-0.018973445613900013,-0.08361014774588978,0.1180702035397362,,,-0.024034369970839804,0.03946178290142356
1994-02-28,0.6279584557064049,0.5650727828190579,-0.009586571817133231,0.08552345007652822,0.15558296752085485,,,0.06717391757632278,0.11741377118644294
1994-03-31,0.09884855325641045,-0.1984656835071376,-0.00935821900170617,0.04451529304960394,0.06208711920156866,,,-0.0014137256486997532,-0.12970383654445405
1994-04-30,-0.04940781142614112,-0.12930779483590038,-0.005611113010236941,0.004176456926115817,-0.0642904014385502,,,0.012993758259130966,0.1168000041287081
1994-05-31,-0.028457070680982948,0.2268711963781705,0.021848597069904066,0.15318138869298561,-0.051339758820654904,,,-0.01434079923430347,-0.06971106133588705
1994-06-30,0.3002926347577928,0.007001199689733895,0.12614695200588025,-0.02382663990176025,0.0975280284558069,,,0.1387391927712046,-0.04202447732964322
1994-07-31,0.10460077346926729,0.08213403013707775,-0.007035692060176869,-0.2374179423413686,-0.011774081820399676,,0.09575083459760728,0.033161745987811686,0.060627450476576784
1994-08-31,-0.17481738113076065,0.22906781520916175,0.07904854219011377,0.22670591519480757,0.14483893184331723,,-0.35990406324717966,-0.011336625920419525,0.07641894181311695
1994-09-30,-0.18405492835286033,-0.112603168997305,0.08983343497649779,0.18384917656140945,0.006963134163561204,,-0.07410509372661982,0.046200415339635516,-0.05575018795546387
1994-10-31,0.231349091786553,0.3490683943164883,0.0772473025779058,0.15489337752312102,0.1843865297944562,,0.1783211186283917,0.07463352355674156,0.07790607573034117
1994-11-30,-0.06793257234947368,0.2698125785290518,0.21128982412308395,0.24206842188496006,-0.0816333447281739,,0.2481207614140953,0.055152065555002475,-0.08605876273161166
1994-12-31,0.10301123500464597,-0.02339911338831636,0.06543436848462308,-0.007521791944081447,0.05497220800976086,,0.08307818173383846,-0.005244566775144225,0.13069754117464305
1995-01-31,0.12622129841962904,-0.0073435273743353595,0.190023201170313,0.014281796824359278,0.008938887929115194,,0.0801558271151545,-0.0018654921574857396,-0.17034716786148427
1995-02-28,-0.1144793888930564,0.11106847942090765,-0.006776315556111327,0.004166010542294206,0.039598897694887586,,0.05272129119303201,0.04510865571831976,0.04064207011847924
1995-03-31,0.011176517916995296,0.18263053366334506,-0.008753534276630167,0.13196755855818812,-0.04852156946632717,,0.15625961530932916,0.06377828922913062,0.2184099247970398
1995-04-30,0.0623548785023206,-0.06973653174127771,0.009141106861693477,-0.10476527149168481,0.007282688353564294,,-0.02269848345044225,0.022437643073500473,0.07220834633915348
1995-05-31,0.08009473547874464,0.10849016860649834,0.21761079752188614,0.04168967604274927,0.038531248160866075,,0.08619648642832271,-0.025731367332086325,0.0734052151962973
1995-06-30,0.27724465283013655,0.28672808187676474,0.03344895440381342,0.23348329869060636,0.08250769671397458,,0.2141576004452805,-0.005627060748912728,0.22565784638855502
1995-07-31,0.12106696496968657,0.10684729206908004,-0.03689096425040042,-0.015552598988877498,0.040226481742133474,,0.028651993697818554,-0.06103111292752026,0.17739603521237451
1995-08-31,0.16868776122406756,0.1390229810802141,0.17980352933825322,0.0813364572332946,0.058748543087421105,,0.17485602349246623,0.1532339732159282,0.08484376149622355
1995-09-30,0.040052770431867515,0.09236522942877244,0.22375605157186618,0.13042940304777192,-0.10270967966529511,,0.038794646656900154,0.06792081265734842,0.030491942210075073
1995-10-31,0.07431400696093894,0.19439347736463158,0.016610215745485303,0.169312917913451,0.03455684164525172,,0.03508680836362555,0.0573787280187798,0.05516362105969142
1995-11-30,-0.13380992059484914,-0.0765041408810938,-0.12158733697494287,-0.07097223101008228,-0.0028331518577804013,,0.09342942996224618,0.07405800700200897,-0.04519465180627769
1995-12-31,-0.22444540736839372,-0.23658493094564895,0.13394785734930506,-0.15866435414570423,-0.055579743521807806,,-0.054786722115195544,-0.014753399902395357,-0.12281045150651906
1996-01-31,0.03840274151035688,0.07824489237142565,0.13081409375536102,0.024281124579677876,-0.0034880943931242404,,0.12895492089944718,0.06927840893656122,0.014433876989981017
1996-02-29,0.03965818860610479,0.015768531088250673,0.050539652676476254,0.1168075807090966,0.0637598268403291,,0.02914941332387272,0.025523106985966593,-0.010192656132227048
1996-03-31,-0.1586511820456338,-0.16670200138545546,-0.07468725651636478,-0.1701275137697914,-0.07215846311814772,,-0.08873428423395416,-0.034680020199139204,-0.16603918747042204
1996-04-30,0.15737082681597903,0.07581687710166025,-0.1144766708559078,0.005488855436032108,0.030079111888328697,,-0.018514170553886607,-0.08141915457678767,0.0030598194577195355
1996-05-31,-0.14249467197203916,0.020983402431720578,0.019527228522417357,-0.005369001996050403,-0.02546871094952342,,-0.08645258162831769,0.16580020472586865,0.031272195944690925
1996-06-30,-0.11231749462597199,-0.06048826343167621,0.09665720801255649,0.043473440884303834,-0.019872654828459485,,-0.02141023131775861,0.035428621222531154,0.06421643689283085
1996-07-31,-0.07365884601633267,-0.1308261744863689,0.2252423497490936,0.026128526583365275,0.1609553012415449,,-0.127517412311622,-0.020915009181820543,-0.13040373298594013
1996-08-31,0.05731706385091137,0.05274843810756131,-0.011093907732678428,-0.10184765985209825,-0.11668748081736345,,0.17376140610711524,0.03187192252603172,-0.02898809046715912
1996-09-30,0.33190212841893296,0.3112256748965466,0.11326567525034753,0.2292514376410227,0.07555101833758829,,0.15645794994010837,-0.02933115648583693,0.1104975653862517
1996-10-31,0.05067023195671546,-0.0045683035465587584,0.2530436327165035,0.014642205789388244,0.14382137610882795,,0.06170944715397767,0.0076592516118336555,0.12965830122758676
1996-11-30,0.2664665003068606,0.1975363126584594,-0.0983184685177274,0.12969585434410008,-0.001235179768293556,,0.14553545462888523,0.30737721118635153,-0.1301456112490248
1996-12-31,-0.09413185262192346,-0.12697393303418222,-0.07303342850208434,-0.10650186411564265,0.022309137766762598,,-0.07579437026107494,-0.04505293285745824,-0.009117510499415218
1997-01-31,0.18651735833140293,0.08264115908754001,0.07091625885183388,0.12566369501299393,-0.010863735898822629,,0.10899620028083463,-0.02744902007071814,-0.00045674736935695173
1997-02-28,-0.15551807378048574,-0.17265116813511766,0.006712776239901668,-0.11049145756838515,-0.22873792446906263,,-0.17383109765964785,-0.111180462511385,-0.13069232305504283
1997-03-31,0.021212170425026437,-0.11527605056890927,-0.10764732163121259,-0.11661187467568658,-0.038014924861255406,,-0.020015585820041253,0.10365861136642854,-0.03039688647242789
1997-04-30,0.03397347271795093,0.08699783783196274,0.08921090315300984,0.1694596731900428,0.12926030905913496,,0.02070555146050597,0.17332630676168959,-0.03217725995738764
1997-05-31,0.22659066408217104,0.14530459541856494,-0.024951990622744367,0.09237468741544247,-0.2506355821733784,,0.12191896995977265,-0.08263862787869704,0.07408172414758844
1997-06-30,0.028598157641761168,-0.08083808900871425,-0.000347601929688631,0.06453845201304907,0.03428063124757171,,-0.07886971228203353,0.07281203443028297,-0.05895825374072517
1997-07-31,0.22527428858712392,0.12299656686899751,0.051094940282031764,0.07343189090777673,0.03511797788793248,,0.06901797977474804,-0.02372048684300692,0.020391495697511034
1997-08-31,-0.006918029224316328,-0.17034523522516873,-0.1155950838914219,-0.10507615708380369,-0.011504044663390596,,-0.07794116627326655,0.002685729044935477,-0.07714865003998962
1997-09-30,-0.0907373900397054,-0.04314681506661818,0.01801903368119504,-0.1013855871480985,-0.013852813506130051,,0.030946060363631296,-0.007733746894054888,0.03495444748030257
1997-10-31,-0.09128171975613653,-0.002962865559333123,0.11245150585553765,0.11729118318027185,-0.030799865913577626,,0.11315631064824956,-0.07215968194739333,0.16808738966460135
1997-11-30,-0.12351462509451396,-0.0026033261254718738,0.11428655590484346,0.004488592321149993,0.058956845088773566,,-0.06412458063511318,-0.1025330523340375,0.010145658167874017
1997-12-31,-0.10236101443034087,-0.05531227195047894,0.09236770683995425,0.007618985793388702,-0.05995270614619751,,0.05495745211904799,-0.03496768374249162,0.02957162644705439
1998-01-31,0.05247185409655438,0.1156584314569698,-0.011375997382037716,0.007693955155013845,-0.0039793907311973875,,0.10037084119175699,0.12560868087194726,-0.009574554554125097
1998-02-28,0.08456945678665503,0.05399824752006147,0.02695469220168065,0.05033194883763284,0.01632027022792769,,0.12835374011300313,0.06745428584328508,-0.04934603506865351
1998-03-31,-0.08456137666226703,-0.14856288883011617,-0.0571596453365226,0.028388553825197466,0.036367027003666515,,-0.046737407060417624,-0.054157247910784176,-0.008401950662417008
1998-04-30,0.16408576797000973,0.06675051982090219,0.07778193559635352,0.09224864897492431,0.009726908772376877,,0.025878813871216898,0.008770821591272914,0.027687905815743635
1998-05-31,-0.07966123479726378,-0.10612329924110694,0.0231456884090277,0.02092653537234619,0.03172499256426118,,-0.12056508446171377,0.03618672756117889,0.003946496665728609
1998-06-30,-0.116066386200871,0.17097965923617614,-0.00528283627580429,0.1418326951651984,0.061970931561006394,,-0.012591468738416775,-0.0035083385369930145,0.09364162243083168
1998-07-31,-0.05360066525316007,0.08683782294549613,0.07961142716517415,0.06881518854546739,0.02693972294601512,,-0.01569737628647235,-0.04030036245503833,0.09641979427352883
1998-08-31,-0.05161864771203592,-0.12941226119492621,0.06055131116929229,-0.03238117996980619,-0.02732217228712725,,-0.0329375740112293,0.0020601686368929527,-0.047306627809012264
1998-09-30,-0.06487818866305425,-0.027094708876715955,0.045807176904865514,0.05165829354666822,0.06600186762312904,,0.006750562383785863,-0.05306045919449024,0.05649344417675752
1998-10-31,0.07098813097064482,0.08410049936498606,0.017300422873309244,-0.034954485400731455,0.019041591763002755,,0.12867285244295026,-0.028511978832791093,-0.045612923250140686
1998-11-30,0.010900109078705408,0.17985770233953205,0.07547564762728332,0.10107481316300082,0.09504898567117612,,0.11284293179940606,0.0053691260879974775,0.13296391817703196
1998-12-31,0.22973061641915915,0.2578622915578329,0.11020105676402131,0.1331064418179481,0.09034681029957922,,0.18724023496194572,-0.054322079860603244,0.21143529432304556
1999-01-31,0.021366422807703993,0.15395062927772832,0.026020268018862543,0.07839290859103404,0.007746774440112679,,0.1791382623297234,0.007087239457948289,0.07662813905408059
1999-02-28,0.037002062525680064,-0.016599769068302732,0.02392986704871184,-0.015480717669642534,-0.12221137380425304,,-0.023400728479091925,0.009248467368758334,-0.023169208679713723
1999-03-31,0.042929806047073284,0.07364788977692652,-0.06103455247283113,0.04498623901368649,-0.05773753690692481,,0.08189235484018721,0.008693547247782703,-0.018933403893488805
1999-04-30,0.0639195424286654,-0.1242137028443759,-0.04973919451894163,-0.16839927813677713,-0.027517528673175633,,-0.05285336312941415,0.026107826357514106,-0.05582870440952953
1999-05-31,-0.0018042932992430427,-0.032750605870213514,0.0942359045015104,-0.049309395592578145,-0.042739785481197244,,-0.13889745820508848,0.05175348114549752,-0.01697467697894243
1999-06-30,0.08251187251167205,0.11546107551233009,-0.09699930110545468,0.10430015039319576,0.13852223745930628,,0.079986585990701,0.029171739679972386,0.0027423062424115708
1999-07-31,0.13677175152578327,0.06162643940260224,0.08556005193945394,0.06513911948571076,0.030306205510255816,,0.1099619793045811,0.05217676185384954,0.12185989066980918
1999-08-31,0.0318091220496737,0.023144148860170997,0.012440291795439278,-0.020363678444616274,-0.022977554585304413,,-0.003912274825992162,0.013473057401377784,0.014339046103282151
1999-09-30,0.07169585702106084,0.10724075231039214,0.02976695653760557,-0.08276297582221688,-0.005856492960225136,,0.13381428143781518,-0.036018741747505266,0.08100835735198654
1999-10-31,0.09354792085548873,0.21195199867928935,0.17337397565128812,0.20993520945809763,0.06997871154780498,,0.09640503852064199,0.06024124326833504,0.07158093322031155
1999-11-30,0.10929341189697477,0.15764344315900725,0.006748453614030105,0.08600866599905485,-0.0035486275470021783,,0.12364181134326442,-0.056320313459750186,0.02389512542355021
1999-12-31,-0.02816255425123421,0.18023715599596715,0.005036457665311816,-0.02073909085762739,0.007788883826484247,,-0.018237602911409103,-0.005635048561453688,0.11316346379207241
2000-01-31,0.10506067415924847,-0.012634665952376306,0.16480226367430117,-0.04957725022785217,0.011876372622181957,,-0.07407459638353221,-0.03743109096280602,0.04397552263595528
2000-02-29,0.11060701359168472,0.1979506725675984,0.10778205705767503,-0.0030392523623701045,0.038336779997168495,,0.08786677907967035,0.02981275475448714,0.12165477215743478
2000-03-31,0.011662142778119815,0.01815053154238156,-0.047317480336443334,0.03765670293684235,0.028041119453225998,,0.11074236073583689,0.08492783787527639,0.08282842025161297
2000-04-30,-0.11901083463740887,-0.08928597484886212,-0.07310341846229368,-0.0084510742350059,0.0030117130472990766,,-0.020016493342821757,-0.06724685165540492,0.056622968098766366
2000-05-31,-0.15288617642349378,-0.03408669562988825,0.019269250189996,-0.02283113068200666,0.06483524285882501,,-0.07020052671135966,-0.032486064524335126,0.06712605330654384
2000-06-30,0.24961598425811915,0.2500934361999198,0.09256184525554327,0.08458550073832921,-0.0009208934903537381,,0.03207403432127298,0.08872787344134395,0.0705753323445571
2000-07-31,-0.05830165763504413,0.023909085888821967,-0.015553249439447617,-0.11617684064372463,0.0123887473863216,,-0.13012118010391227,-0.043677210345265886,0.019264539258862977
2000-08-31,0.12449778358582443,0.15749879211630508,0.08409421315218592,-0.06067444416277507,0.026001238442253598,,0.12095064033146331,-0.033116556634600856,0.21114407474544833
2000-09-30,-0.05479908569861442,0.012348904273876278,0.009185809044527536,0.0036690608421639914,-0.009666968935541191,,-0.12352333769995011,-0.10850864292548261,-0.03174531006845694
2000-10-31,-0.12459768337058577,-0.10262166557113345,0.05534414867309927,0.07642316527134642,-0.04874683007137333,,-0.09689663869327202,-0.13311458752242522,-0.12243110384102074
2000-11-30,-0.20349764640672663,-0.2707061315994024,0.10639283064719492,0.029906910034003448,-0.20983985282098333,,-0.10224179454501425,-0.017163594779614804,-0.1819873531446903
2000-12-31,-0.008755268580993653,-0.18366599053189336,0.12187730173591803,-0.040416292364073396,-0.04641342635253197,,-0.04097627292258837,0.003787111895890316,0.04351464323110776
2001-01-31,-0.010481643656161494,-0.07740286387426823,-0.098611138477014,-0.04613120756680371,0.031407120649089716,,0.12823298788320517,-0.16659966363219947,-0.1950569480997847
2001-02-28,-0.2754502652432598,-0.36197996971112023,0.22173811439022129,-0.011521777137112645,-0.20472013882398135,,-0.3194288576657096,0.17561263241511957,-0.18824704580237914
2001-03-31,-0.1990035186446789,-0.34927038076628,0.288388251980735,0.11738226438490071,-0.17464659412652486,,-0.2576767015650259,-0.013361007066156328,-0.16222248764634223
2001-04-30,0.1940109731985173,0.24284892153492757,-0.04668449364750508,0.013784726282038461,0.06309359405197992,,0.11948416089832632,-0.030165042952558802,0.12938247179920329
2001-05-31,-0.19315588835556072,-0.18454323804246142,0.1657966307095112,0.02287343533550136,-0.04461012570733048,,-0.24943311869614612,-0.04106378783354048,-0.17923208356265183
2001-06-30,-0.07577633741100673,-0.11341316690988466,0.1182063441664703,-0.031459283619645555,0.09266821792602062,,-0.10790610858167789,-0.05758155576771648,-0.21935657665468472
2001-07-31,-0.09419262548745319,-0.20246312894745794,0.04811755513652648,0.006132921295276399,0.024385818285264413,,-0.12403423862448769,0.04936565303368269,-0.03248554839660068
2001-08-31,-0.19662195555795425,-0.4008897886194158,0.14609576771597937,0.06508894543521379,-0.038411225478286,,-0.14340275231660793,0.07190214128435918,-0.030143688996911184
2001-09-30,-0.05783813375290171,-0.2153604810412771,0.17690855514722956,0.04714463897555063,-0.04580370369035993,,-0.17847059661180228,0.006160109038443619,0.12405916779736355
2001-10-31,-0.018023838582649554,0.025437940667045234,-0.2887239710907683,-0.11697188860822662,-0.06361533450068975,,0.18720963892536394,0.01234963229577534,-0.21024046400434848
2001-11-30,-0.014630673395516108,0.10766275933441173,-0.22756182181335138,-0.11250112699705875,0.03024684650337024,,0.06835412231105926,-0.10240832108302192,-0.2758984273929962
2001-12-31,-0.03225171503847756,0.20610567778607192,0.12950323534174565,0.05072029485967571,0.04668246057108258,,0.04437633597130498,0.048528352648477456,0.06170673168732274
2002-01-31,0.005435257063092439,-0.1810532419135651,0.11169005152040384,-0.03449491377152686,0.08579642306921793,,-0.13122976537214687,-0.06150110232262195,0.04565387523847411
2002-02-28,-0.12181096856830034,-0.16562460403380658,0.33160732484316807,0.05911557820116759,0.04022814223685201,,-0.20788150340572545,0.020443285938283037,0.16475479961628475
2002-03-31,-0.0020005620056046344,0.09307575492177345,-0.1844473053605657,0.0015181546138833728,-0.060531835104784236,,0.17591564910991145,0.007840891888071489,-0.20662009959048452
2002-04-30,-0.008380544897603537,-0.09407495855758428,0.1862498002611907,0.06772557339004617,-0.027790877898354036,,-0.13708629920887783,0.04592755623979471,0.21909453018084352
2002-05-31,-0.11246877720338774,0.00021226482676667716,0.12518181775843334,0.09469818895922456,-0.007273716131845805,,-0.07447610150099604,-0.04235077926250239,0.25563849669233885
2002-06-30,-0.055768460725034094,-0.05598088074412139,0.15890161463700828,0.07206121228826516,-0.026642923606768537,,-0.13638188672804438,-0.024980818239104526,0.1502007027176781
2002-07-31,0.09430793705871876,0.02182548021158066,0.032398306789267556,0.11900202964859381,0.05352108521764331,,0.02364854403289142,-0.05566601684064472,0.04101248106786821
2002-08-31,0.024714886073062714,0.118235893633856,0.05422046985219745,-0.03922304961010441,-0.13356486256041833,,0.10623420661986441,0.007183663719231076,0.00591927142093595
2002-09-30,0.09928437426676993,0.1581141695978101,0.22999445575729058,0.1961249040470933,0.024267670474559737,,0.017327309722814963,-0.02759437379182491,0.2472880934333864
2002-10-31,0.05770399476732769,0.03790844730750221,-0.1526611209540641,-0.05697035030153639,-0.04447151346456866,,-0.13182805851153162,0.01513189068924995,0.012851802518953114
2002-11-30,-0.135783112839257,-0.11834744441195942,-0.31612700939548105,-0.17582045544219246,-0.029883109864902273,,-0.18129264599019726,0.05900205119982773,-0.13498975347307676
2002-12-31,0.11096943693318301,0.11532179762012607,0.22245383837286792,0.07262571204563938,-0.045172247445800014,,0.06366441378519123,-0.028188844665904128,0.05279952143616632
2003-01-31,0.15457756443473453,-0.030700763173433142,-0.08452085860324793,0.03175588070029153,0.06860675531505525,,0.08448633084829102,0.040842618554675025,-0.06609614054874992
2003-02-28,0.12531121176199225,0.18636831057463948,0.07541596887491851,0.05656082268485729,0.03214429265856443,,0.07890796754776686,0.03189631460760557,0.20660246837123727
2003-03-31,0.1761333134204785,0.0345414967211833,0.10485838714568314,0.07450629482624026,-0.03620335335618764,,0.029456453788038413,-0.014556350533358959,-0.027614910270172665
2003-04-30,-0.11429218010670603,-0.08711040306163793,-0.17491899800314897,-0.11021634950299698,-0.07823971301733615,,0.03774348532190213,0.0350204579310536,-0.10437203691439771
2003-05-31,-0.0884282035809824,-0.16457257266295253,-0.08829353185486205,-0.1475258342229824,-0.02479976775103406,,-0.022783506273899502,0.05521538723213693,-0.0320839464876684
2003-06-30,-0.023755935447253632,0.004423330783266087,-0.12145561871079796,-0.027743453497329654,0.10707492243716386,,0.006247720005696803,-0.017957458239524396,0.05458024957249139
2003-07-31,-0.11097358997010347,-0.03919596653230873,0.0981310290125514,0.02858431980275756,-0.0030498412153996375,,-0.05051171922086462,0.034464553715128174,-0.12713959178519613
2003-08-31,-0.0757563976168582,-0.003968068850842716,-0.20150806840343197,-0.11551081156129696,0.08085144521479978,,-0.025863100661064023,-0.016680173879883978,0.16991024023001977
2003-09-30,0.14029867891572642,0.010030422616319697,0.14076480645567607,0.05199079670586037,0.04827997336277941,,0.008786007037653875,-0.03555236327665791,0.08284043972959758
2003-10-31,-0.07475339873702463,-0.07711049320699552,-0.08970907977078667,-0.09107129225342125,0.1439571772593515,,-0.08512241560346365,0.02803942616688341,-0.007582397102244727
2003-11-30,-0.01763006263307539,0.037199943807566804,-0.1821808150588671,-0.05779834002303166,-0.029671391212429035,,-0.12304442608931031,0.0009559528296560295,-0.08297491540359649
2003-12-31,-0.12474110777482512,-0.05048453084026143,-0.006253866270373514,-0.06604120063382454,-0.057631442669842985,,-0.030443948152163853,-0.017959192654761435,0.0026927420453642416
2004-01-31,0.00036804351619691694,-0.0792296749629281,-0.10727367137502672,-0.05214047167979506,0.050424854650473555,,-0.050407568129782025,-0.01638766238083572,0.15576582992108026
2004-02-29,0.09247308563936858,0.07216099183802789,-0.057807340352101604,0.015802299535764525,-0.015725505973439902,,0.028552527259940546,-0.02605430800449213,-0.05906867788613962
2004-03-31,0.04317414226827643,4.8946519165754165e-05,0.026823130857056874,0.13031722154998324,0.019841340851382616,,-0.017711417717106045,0.05313115849414575,-0.035223099662923425
2004-04-30,0.09899249793571707,0.13975374718332015,0.043808829336623764,0.12294003802422893,-0.04372016437472086,,0.06609575661539209,-0.031586892109755224,-0.02377797562301959
2004-05-31,-0.015815356810748315,0.044793509532233974,0.1471702199037213,-0.08197379814628553,0.05657829389836851,,-0.006102188808635188,-0.02808342899416625,0.15315542105020408
2004-06-30,-0.026447742647891917,-0.15407703247156002,-0.19144007175890876,-0.11529208115769173,0.037131941977588095,,-0.05684063381871311,0.03518631871927961,0.024572787545192563
2004-07-31,-0.045457207896115216,-0.03376543116452739,0.12888729730713266,-0.036430053272027835,0.003981036716665684,,-0.034416250338759766,-0.00048128726763511476,-0.2359194845311651
