Date,eps,eps,sps,sps,prof_mar,prof_mar,roic,roic,ninc,ninc,cf,cf,sg,sg,mom,mom,cfni,cfni,art,art,leve,leve,quick,quick,a_turn,a_turn
1991/8/30,-0.992408879,0.750389393,-0.449059694,0.305344538,0.190754825,-0.015575458,0.013914877,0.198017624,-0.08736347,0.216939728,0.042841043,-0.0593108,-0.39890409,0.28162051,-0.127847003,0.24376548,-0.048667567,-0.064174089,-0.475646672,0.380829846,-0.119405539,-0.055938798,0.029063829,-0.00828106,-0.457952336,0.154700616
1991/9/30,-0.99954202,0.660248225,-0.911061472,0.825347677,0.147020827,0.392880346,-0.164231565,0.203957926,-0.065975033,0.216674828,0.093099283,0.140143767,0.114484519,-0.097968298,0.108063871,0.226142535,0.031404525,0.029992695,-0.063972243,0.056945509,0.185619834,-0.096707527,-0.273818822,-0.041566136,-0.258318694,-0.169025912
1991/10/31,-0.996273879,-0.285521422,-0.664634129,0.34798606,-0.083926933,0.105945077,0.003080892,0.314373296,0.09963666,-0.069792665,-0.032141483,-0.111685609,-0.1422361,0.17695833,0.104453158,0.110746159,0.335860759,-0.040269115,-0.009823262,0.001846118,-0.079818419,-0.136656452,0.056803988,-0.032650942,-0.061121801,0.060630047
1991/11/29,-0.803315759,0.846065048,0.821467389,0.234978799,0.202049881,0.316704023,-0.083810026,0.559855688,0.085837989,0.295303506,0.109578364,0.010823428,0.069073769,0.373682635,-0.02841205,0.228633201,-0.143219254,-0.330020627,-0.016807704,0.373382769,-0.024255212,-0.360861816,-0.12404901,-0.002856026,-0.083554007,0.369395333
1991/12/31,0.358295148,0.976891666,0.550296743,0.674846624,0.152205664,0.288095563,-0.070426741,0.411708029,0.177945093,0.184443016,-0.024004001,-0.006248323,0.179617102,0.481067741,0.006279116,0.279659356,0.063188859,-0.349715785,-0.354581457,-0.037129348,0.154601436,-0.352367026,0.10478197,0.035053397,-0.189774498,0.283680385
1992/1/31,0.999628323,-0.837512845,0.833215259,-0.501752537,0.096264394,0.026277703,-0.045587181,-0.279833007,0.121894734,0.071469993,0.26558555,-0.033347042,0.061726394,-0.099965504,-0.148147112,-0.288997383,0.107897358,-0.207075764,0.189582867,0.021438734,-0.043074644,0.179017889,-0.140994722,-0.261117845,0.246785014,-0.180370757
1992/2/28,-0.144960258,-0.693263384,0.838873009,-0.212755604,0.058968958,-0.05828748,-0.117974799,-0.190039017,0.262184813,0.078054116,-0.000992813,-0.026870689,-0.050778677,-0.055221238,-0.171249788,0.021096322,0.08703203,0.016140616,-0.040260282,-0.045058017,-0.03549728,-6.67E-05,0.075205212,-0.074960529,-0.018946489,0.034476052
1992/3/31,0.009603261,-0.2974723,-0.547932844,-0.715874782,-0.026923154,0.082437311,-0.111877357,-0.098625957,-0.069637815,0.146604472,-0.173031676,-0.048363917,-0.164830492,-0.051939562,-0.099180039,-0.150410106,0.048923316,-0.053557796,0.179559384,-0.1141931,-0.016828874,-0.132761292,0.160539699,0.06589331,-0.084258568,0.073551468
1992/4/30,-0.004383725,-0.115002096,-0.998452119,-0.890619081,-0.180986764,-0.414001367,-0.095676016,-0.30402494,-0.124891576,-0.250374816,-0.041980199,-0.222455372,-0.079248669,-0.456880723,-0.245521987,-0.338918886,0.115113408,-0.089630546,-0.052195823,-0.276394071,-0.050332082,0.356121652,-0.225418043,-0.198346088,-0.076655761,-0.169776866
1992/5/29,-0.114710511,-0.657173754,-0.784909586,0.200005077,-0.051594209,0.075945923,-0.165575013,0.141813586,0.098895131,0.045618928,0.038657606,0.138549666,-0.234292427,0.158262045,-0.274906819,-0.283052852,-0.102143734,-0.061432529,-0.081282224,0.136462085,0.072562433,-0.07421315,-0.075056612,-0.014276302,-0.117067133,-0.025078287
1992/6/30,-0.833076769,0.857262743,-0.924725209,-0.277614197,0.136524096,0.274450495,-0.069899157,0.288990378,-0.348527827,0.193674577,-0.000157782,0.17028336,-0.344275686,0.413967369,-0.214386534,0.018505877,0.178906897,0.046584448,0.12064376,0.150104409,-0.019839132,-0.146346906,-0.101129072,-0.057499885,-0.213671408,0.101379142
1992/7/31,0.104929749,0.163197988,0.507928272,0.312261189,0.024637027,-0.01343863,-0.023202722,0.111672311,0.134750244,-0.002023963,-0.048678275,0.218479526,0.136714864,0.102738536,-0.132990756,-0.03435078,-0.109976042,0.021308,-0.177081972,0.032087141,0.067928431,-0.178886361,0.041364668,0.126169203,-0.102060283,0.189530849
1992/8/31,-0.087581152,0.972216105,-0.140191722,0.985799452,0.050430278,0.120758262,0.116342924,0.172138197,-0.271322512,-0.070718379,0.243038823,0.260064589,-0.062004733,0.083329264,-0.094881546,-0.2116849,-0.005918319,0.219076847,0.042053783,0.026838682,-0.241479959,-0.186827563,0.003542983,0.111755024,-0.184030496,0.058921868
1992/9/30,0.144864519,-0.791527568,0.474364616,-0.499452615,-0.149880987,0.039381897,-0.144181202,0.235104445,-0.153678271,-0.100397249,0.076815704,0.078155219,-0.2930694,0.249062058,-0.112987065,-0.037745959,0.109878488,0.007143359,0.023324974,0.104237172,-0.054547562,-0.236164995,-0.016850501,0.282878706,-0.046143118,0.165442624
1992/10/30,-0.492673112,-0.010573432,-0.379432066,0.368764576,-0.325322867,0.202705406,0.16561208,0.282290112,0.342249819,-0.008954114,-0.037041502,0.177572892,0.442727697,0.142360805,-0.436938812,-0.171258771,0.023943478,-0.227113593,0.086198301,0.011305879,-0.013023811,-0.364143838,0.038357706,0.091382494,-0.005162695,0.281646053
1992/11/30,-0.285962432,-0.992157932,0.215486511,-0.765232286,-0.04851285,0.048510719,0.275658462,0.018324973,0.049482823,0.138577772,0.180732674,-0.031331275,0.029880252,0.178047158,-0.373132422,-0.152385948,-0.068842806,-0.028971333,0.11185017,0.231488699,0.009417488,-0.142556082,0.244414865,-0.263004404,0.104410329,0.332330453
1992/12/31,0.995585965,-0.051802362,0.903158736,0.553579783,0.195342983,-0.035720412,0.098021979,-0.035912903,0.072025414,-0.07886742,0.136250593,0.009775161,-0.350020135,-0.054547122,0.022362236,-0.046472458,-0.253529069,0.012522159,-0.160933285,0.041233841,-0.06990059,0.044844136,-0.110324308,-0.029686331,-0.11534006,0.054186096
1993/1/29,-0.913105036,-0.677405284,-0.033415716,-0.41980224,0.125426395,0.131748861,-0.163422709,-0.172062887,0.061524817,0.196975705,0.155484578,0.180110728,0.092860255,-0.018029005,-0.041255908,0.150299188,0.009947729,0.165901835,0.193628551,-0.020700363,0.112614404,0.076225199,-0.068073579,-0.056319719,0.009351323,0.003418155
1993/2/26,-0.426724935,-0.342530463,0.271137488,-0.864369118,-0.200686596,-0.25270971,-0.352680963,-0.1955858,0.050683205,-0.116189806,0.00094704,-0.074375534,-0.310865916,-0.041565585,0.090727427,-0.232175014,-0.060669764,0.011244898,-0.062105173,-0.145753676,-0.018932651,0.203574332,-0.287574806,-0.006140111,-0.160611173,-0.240347362
1993/3/31,-0.634265954,-0.260879092,-0.925597079,0.075754183,-0.16923568,0.058495967,-0.050347359,0.02955301,0.134366031,0.059547031,0.06131001,-0.031366588,0.075048333,-0.199524819,0.153756679,-0.015251535,0.119911875,-0.031277506,-0.162983827,0.015174027,0.013282678,0.052517672,-0.010043091,0.050109325,-0.05128604,-0.048400394
1993/4/30,-0.502531028,-0.731282174,-0.441450919,0.023982763,0.027816915,-0.255978047,-0.061644231,-0.314492755,0.060677958,-0.071428725,0.074537091,-0.13762169,0.000576345,-0.11574744,0.133145415,-0.107064708,0.003971142,0.123747152,0.010536913,-0.261005943,-0.058894773,0.084429237,-0.023190464,0.044273566,-0.139801331,-0.345307093
1993/5/31,0.560752032,0.070839055,0.621900146,-0.685806869,-0.140300526,0.053127806,-0.094366647,0.186052411,0.093864308,-0.020841673,-0.0268093,0.129963151,-0.109343889,0.289741788,-0.06944799,0.117895909,-0.017102769,-0.00151934,-0.199583571,0.306610093,0.146286382,-0.374632062,-0.006035689,0.019311014,-0.022547463,0.341102802
1993/6/30,-0.6643861,-0.135224632,-0.738857519,0.382143839,0.074481547,-0.056411101,-0.267817717,-0.031017215,0.047975218,-0.110874473,0.136589775,0.243282889,-0.058206755,0.07227274,0.109670552,0.291237272,0.043218766,0.131566199,-0.162813905,-0.103985823,0.268437934,0.109720088,-0.172434642,-0.011204298,-0.279727738,-0.178584445
1993/7/30,0.137942205,-0.262083602,-0.298990066,0.306862727,0.008660219,0.059040652,-0.051963447,-0.114593701,-0.048929831,0.078554233,-0.147428712,-0.032815774,-0.069332934,-0.242406054,0.160201294,-0.126137812,0.033740215,-0.060188255,0.093797078,-0.020439868,0.196525941,0.233573214,-0.309331214,-0.172623328,-0.083153322,-0.024305415
1993/8/31,0.106663854,-0.95318637,0.191840936,-0.829555257,-0.103117128,0.039444452,0.175600757,0.075215096,-0.156105264,0.124166056,0.156286903,0.172501586,-0.097953153,0.160811574,0.019186821,-0.119192563,-0.465739721,0.252751807,0.177824139,-0.204974248,-0.017107766,-0.111966934,-0.254241959,-0.090397172,0.120269498,0.110248489
1993/9/30,0.289625064,0.864779539,0.04494123,0.70635731,0.146565943,0.098854454,-0.153307025,0.175573911,0.102922984,0.117975957,0.021323689,-0.146962675,0.058904664,0.026734117,0.18364575,0.067986868,0.265027567,-0.032705446,-0.03237901,0.050864918,0.17470293,-0.009745689,-0.199387181,-0.147504307,-0.257798464,0.146387035
1993/10/29,-0.848489515,0.267309226,-0.43510787,-0.4138294,-0.250862675,0.074974807,-0.120191938,0.129431564,0.029510494,0.263766812,-0.211656101,0.142593496,0.022089081,-0.081754205,-0.423474469,-0.175913336,0.141594508,-0.163272872,-0.092571103,0.201938284,0.048691638,-0.119274838,-0.089281898,0.114561434,0.109561,0.037297048
1993/11/30,-0.840544097,-0.749463951,-0.382200864,-0.770079003,-0.078029213,0.039291878,0.062044245,0.118452596,0.184849365,-0.02928194,0.062209372,0.167766808,-0.050308543,0.04586092,-0.279541927,-0.070247961,0.026029444,-0.042002348,0.003630623,0.205595453,-0.222864038,-0.016136384,0.118887202,-0.026486142,0.192334975,0.164378838
1993/12/31,-0.909968618,0.726218037,-0.397599148,0.549897089,-0.134597387,0.360334437,-0.101132922,0.104475014,0.065383433,0.124767927,0.130940376,-0.012982994,0.01402743,-0.011826531,0.162811804,0.231494754,0.08050525,0.142519084,0.13341875,-0.083284535,0.102216861,-0.255503169,-0.202241422,0.016588386,0.039668306,-0.160576486
1994/1/31,-0.172186724,-0.682340533,0.3084813,-0.581903824,0.07908521,0.050199861,-0.044630071,0.021439143,0.040936636,0.236099925,0.005752312,-0.072109864,-0.071265888,0.088651715,-0.007538441,0.160890494,0.224766604,0.163765546,-0.239610693,-0.033787468,0.16454405,-0.007274365,0.189136085,-0.206049664,0.057376162,-0.129653561
1994/2/28,0.672689854,0.67908619,0.634369774,0.990009028,-0.133456217,0.22679021,0.032645073,0.199385195,-0.015513771,0.200669268,-0.136408014,0.114144444,-0.020071026,0.266330807,0.048625658,0.014923286,0.033842055,-0.205031795,-0.022368245,0.243859965,-0.17901662,-0.209122598,0.155491263,0.057401018,0.421170862,0.443514835
1994/3/31,0.757495661,0.187726295,0.328692853,-0.622826256,-0.112126659,-0.086444573,0.108723169,0.012659281,0.095881693,0.033828028,-0.037590232,-0.014743418,-0.200087382,-0.162867296,-0.118695897,0.079581859,-0.014251116,0.078353484,0.115289513,0.12985878,-0.038357322,0.02711218,0.025505724,-0.032380021,0.111520038,-0.051854595
1994/4/29,-0.66334237,0.015299376,-0.525977274,0.207422897,0.227555423,-0.060055857,-0.123422127,0.056816635,-0.1165386,-0.054186835,-0.225580832,0.025598773,0.149190724,0.09599841,-0.231654028,-0.012329812,0.071991368,-0.072494603,0.006662795,0.024726287,0.320898596,0.182042173,-0.114880129,-0.210025525,-0.245685562,0.04316052
1994/5/31,0.43943232,0.331867292,0.619815007,0.197621237,0.181730484,0.006615873,0.310119743,-0.101811856,-0.152028716,-0.027731965,-0.127252555,-0.020407009,-0.048130444,-0.154089375,0.177084895,-0.14979367,-0.142794035,0.035506608,0.004370434,-0.28738378,-0.20521316,-0.007925178,0.204036019,0.059292918,0.050163411,-0.320546202
1994/6/30,0.205350237,0.24851006,0.378358479,0.631519131,-0.040973046,0.28553521,0.020954546,0.034282468,-0.104784992,0.263444231,0.147808768,0.250975587,-0.025400467,0.048350176,0.02620822,-0.058946808,0.025222071,0.089135484,-0.036659944,0.074088036,0.032021674,-0.076324295,-0.064648831,-0.062175266,-0.044227085,0.030515715
1994/7/29,0.512815924,0.01121422,0.141451358,0.03697164,-0.049365313,-0.037549466,-0.275409174,-0.18470189,0.024440135,-0.000656327,0.105040557,0.03886268,0.171537566,0.059146143,0.07746697,0.065100321,0.058110984,-0.003614034,-0.37041698,-0.101255223,0.219346916,0.259115637,0.019310456,-0.21274731,-0.081856245,0.025181722
1994/8/31,-0.044859504,-0.395358911,0.185733161,0.247147896,0.082878426,0.172346989,0.211495402,0.200062383,0.213988047,0.197249705,0.172445432,-0.090687261,-0.028441815,0.063995576,-0.113589358,-0.078259386,-0.033815876,0.258904388,0.083622963,0.022166924,-0.289316841,-0.135231542,-0.080339203,-0.005382408,0.085730547,0.044475735
1994/9/30,0.064909401,-0.264858669,-0.240928373,0.015483691,-0.035500001,0.176309487,0.165610731,0.251776869,-0.091276633,0.071316071,0.286973768,-0.002170891,-0.179632317,0.05492468,0.13920629,-0.042548127,0.050030244,0.250806991,-0.052881563,0.052356952,-0.196639078,-0.092278988,-0.01631039,0.180721704,0.075441764,-0.180507599
1994/10/31,0.249485818,0.322676219,0.310110833,0.554290072,0.108190024,0.170446546,0.094933644,0.19092611,0.032073221,0.077989223,0.169108698,0.014064508,0.213310082,0.148885463,-0.064171442,-0.070381504,0.121600966,-0.004512027,-0.10967837,-0.175833076,-0.011969069,-0.152501584,0.154529209,0.134925236,-0.065743045,0.063980398
1994/11/30,-0.079249202,0.195153591,0.379440441,0.325035239,0.098189469,0.419276023,0.083652198,0.303892038,0.084713226,-0.073879384,0.092630598,0.172930847,-0.262082672,0.059369187,-0.198935513,0.009343575,0.00293449,-0.123497691,0.211310576,-0.096399312,-0.141460579,-0.207307677,-0.148359869,0.007058204,-0.029330854,0.143733638
1994/12/30,0.369656786,0.209064443,-0.15146356,0.019331392,0.033713457,0.116370373,0.041463634,0.11395334,0.029534922,-0.001241802,0.000245641,-0.066365413,0.119603665,0.113559269,0.00384298,0.119415121,-0.100711569,-0.155968524,-0.016962983,-0.209777142,-0.048182037,-0.100494902,0.062484463,-0.042876103,-0.044837789,-0.039611505
1995/1/31,0.311291812,-0.199603693,-0.011732627,-0.1716024,0.288800521,0.100834545,-0.071219935,-0.032807512,-0.187999786,0.16588291,-0.050988226,0.113469252,-0.16727608,-0.145805881,-0.174276377,-0.046603591,-0.037873646,0.059939182,-0.020490597,0.128653423,0.001086226,-0.015053305,-0.151311135,-0.326397845,-0.458240286,0.082464392
1995/2/28,0.002236668,-0.0882096,0.570197231,-0.082467842,0.269930698,-0.040873112,0.37449577,-0.024238293,0.149331281,-0.070954532,0.016325219,0.210641385,0.066873188,-0.15618465,-0.063222594,-0.069035693,-0.182593687,-0.003316136,-0.085548486,-0.299913915,-0.05981868,0.178955986,0.391179679,0.050360445,0.070977989,-0.145382811
1995/3/31,-0.004283836,-0.045321642,0.3354248,0.033058941,-0.12496677,0.092725427,0.218747635,0.119718548,-0.010001765,-0.121466153,-0.015647593,0.046317147,0.184461652,0.222449709,-0.164301403,-0.181071903,-0.133780714,-0.056693617,-0.333344081,0.176273138,-0.034850183,0.038847276,0.16331739,0.173143878,0.090737117,-0.223439086
1995/4/28,0.421846994,-0.00441626,0.003587915,0.026607136,0.175842272,-0.076475531,-0.143354897,0.099985509,0.11130521,-0.096386659,-0.062491815,0.019685549,0.30934246,-0.016585997,0.414514724,0.165054685,-0.076908004,-0.079192957,-0.242313132,-0.273327377,0.094534911,0.056198371,0.109453063,0.080088545,-0.169026769,-0.075834449
1995/5/31,-0.232806785,0.332938258,-0.059333811,0.101227015,0.103544376,0.380000339,-0.178652932,0.039519275,-0.011289166,0.406029896,-0.184408898,0.009694435,0.047825232,0.132253696,-0.131202202,0.080198874,-0.111330021,-0.072850923,0.079359591,-0.075966038,0.07343921,0.140578117,-0.232202208,-0.04825305,-0.244220852,-0.058986284
1995/6/30,0.113345845,0.345392023,0.179004592,0.467980225,0.067279906,0.021539518,0.121826902,0.35478167,0.171088235,-0.002701528,0.065967678,0.154456209,0.112893294,0.276792239,0.126287805,0.21893565,-0.266227402,-0.006038496,-0.027852548,0.051671237,0.048517941,-0.27837614,-0.052871806,0.225032831,-0.023922346,0.166182918
1995/7/31,-0.058877325,0.182081414,-0.126959927,0.23871658,-0.081552686,0.026637492,-0.037705398,0.12427127,0.059425427,-0.011373155,-0.079484534,0.161119832,-0.062848051,0.325936395,0.03597575,0.122470813,-0.023254035,-0.026896638,-0.127782505,0.04456007,0.187866315,-0.127912611,-0.036765048,-0.197056957,0.087851687,0.119500175
1995/8/31,-0.079430873,0.343166364,-0.063597427,0.205434747,0.108715135,0.165662017,0.145886982,0.101929554,0.056489122,0.087756392,0.210119686,-0.03361018,-0.141817906,0.143075409,0.075405311,0.319300354,0.184953386,0.117704452,0.094019398,-0.30384053,-0.08017443,-0.1661393,-0.093808398,0.308212486,-0.112727886,-0.117565568
1995/9/29,-0.073294124,0.145217399,-0.039801442,0.153387353,0.382622246,0.251656017,0.045338844,0.190814546,0.026636014,-0.202708425,0.181673612,0.041762789,0.141825724,0.114462172,-0.04985541,-0.001269052,0.210100687,0.081599389,0.145100433,0.120826454,-0.007555923,-0.168139386,-0.224854942,-0.080724253,-0.381507075,-0.172122105
1995/10/31,-0.175888111,0.279023702,0.197575419,0.31802481,0.122571161,0.14759639,0.009906605,0.231795578,-4.82E-05,0.037848086,-0.135421796,0.153964224,0.021249943,0.062561033,-0.084497819,0.162087204,0.095536584,-0.13657314,0.007016518,-0.149526959,0.061766877,-0.140373757,-0.205435739,0.067788495,-0.130595867,0.042943946
1995/11/30,-0.296810805,0.095350107,-0.502949886,0.051087129,-0.095033851,-0.103074348,-0.111060521,-0.098303795,-0.048971213,0.023708628,-0.141674143,0.132506824,-0.263017726,0.075616037,-0.280708801,-0.01799742,-0.001967703,-0.337704371,0.042620206,0.180543347,0.039529879,0.125530381,-0.218563493,-0.184561655,-0.067781601,-0.110126617
1995/12/29,-0.305415635,-0.116829087,-0.420599039,-0.228124467,0.205856398,0.090839872,-0.301153262,-0.203199419,-0.030954104,-0.083655314,-0.038975542,-0.067565305,-0.229650839,-0.060992956,0.115417719,0.032331256,-0.037751247,0.153295224,0.042009364,-0.041517708,0.311876259,0.104120064,-0.299470674,-0.121871791,-0.218019203,-0.062448496
1996/1/31,-0.104040673,0.270090756,-0.202646517,0.200390836,-0.064704548,0.291234979,-0.106976754,0.107908032,-0.060445337,0.093105723,-0.0601857,0.231649071,-0.272354846,0.024409942,0.058781462,-0.005211134,-0.11589448,-0.024628441,-0.157942532,0.023199262,-0.038842867,-0.10816525,-0.183764269,0.369054999,-0.12650667,-0.121477474
1996/2/29,0.08380563,0.052975516,-0.00897062,0.092298858,0.023022245,0.152558355,0.151755738,0.107964582,0.134538198,0.041387534,-0.159830266,0.156262745,0.072712831,0.034954975,-0.011253516,0.0423036,-0.065615451,0.16368007,-0.03681465,0.16292708,-0.073235682,-0.021499333,0.030808763,0.027162513,0.317314165,0.037593401
1996/3/29,-0.015013016,-0.243102274,-0.148297703,-0.269076499,0.035881188,-0.155836876,-0.201187975,-0.229570568,-0.171566546,-0.09720146,0.083066805,-0.003074712,-0.048053021,-0.235169541,-0.082659911,-0.203116886,-0.222083315,0.028568234,0.213659601,0.062090354,0.069348779,0.150954423,-0.130332711,-0.146976855,-0.266761526,0.132417279
1996/4/30,0.373943995,0.057416753,0.218515708,0.050462597,0.003546985,-0.12053978,0.145717631,-0.060773172,0.158469135,-0.038428629,-0.201969425,0.097436982,-0.002779745,-0.034233615,-0.48217944,0.004325643,-0.11910889,0.015124613,0.056491151,0.080368767,-0.056987451,-0.114504675,0.273132699,0.148004528,0.311229639,0.141908732
1996/5/31,-0.322749799,0.044890564,-0.119453891,0.163416049,-0.001521846,0.189922206,-0.044724411,0.185339142,0.101436296,0.185504979,0.306183098,-0.005689451,0.022040405,0.076571978,-0.002507331,0.358037519,0.101121135,-0.169870367,0.007880425,0.219610282,0.078209625,-0.017804423,-0.06345562,0.069646272,-0.207311539,0.186497124
1996/6/28,-0.45596792,0.143159827,-0.461940044,0.202005436,-0.008504185,0.086660441,-0.299727643,0.263908085,-0.109206456,0.05813962,0.044180106,-0.021160366,-0.076671196,0.165248055,0.012018854,-0.00377035,0.210637133,-0.078393538,-0.009384154,-0.017207756,0.219031879,0.048322582,-0.311817713,-0.210824921,-0.348515743,0.204949428
1996/7/31,-0.294119516,-0.02739713,-0.427778278,-0.138925471,0.16434918,0.270790581,-0.218416459,0.100341529,0.087375223,-0.038388634,-0.078564733,0.021200277,-0.133189678,-0.06330186,0.280490495,-0.165275785,0.014973075,0.097153804,-0.193722348,-0.04680619,0.24814132,0.101292999,-0.133899306,-0.179579441,-0.324997834,-0.072646992
1996/8/30,0.171894227,-0.051972636,0.181381898,-0.007283813,-0.016992794,0.018763876,-0.090325415,-0.114026569,0.04363076,0.032130371,0.047148039,0.043114832,-0.093551759,0.134297792,-0.074701881,0.145031059,0.102659028,0.013686496,-0.11831004,0.303050513,-0.02264943,-0.153079284,0.250904256,-0.0276324,-0.027844798,0.193742159
1996/9/30,0.379969602,0.369367022,0.598361956,0.334704113,0.139203998,0.194484461,0.349577523,0.253002128,-0.042456152,-0.044843077,0.039808987,-0.165601521,0.111167769,0.111687863,-0.04114445,0.003686385,-0.024949104,-0.194348573,-0.102536311,-0.109457928,-0.266737561,-0.206415923,0.09800933,0.031772966,0.059720171,0.076733558
1996/10/31,0.020496562,0.224080319,-0.195140165,-0.001027023,0.346400891,0.311395848,-0.104044206,0.014730947,0.142838327,0.194488363,-0.035309261,0.108608592,0.139851466,0.162908168,-0.021389533,0.358026954,-0.013367176,-0.095712547,-0.19980047,-0.022732656,0.036002522,-0.011112361,-0.04891002,0.004006828,-0.188111666,-0.051530052
