Date,pe,pe,pb,pb,mom,mom,cfni,cfni,art,art,leve,leve,quick,quick,a_turn,a_turn
1992/1/31,-0.100625701,-0.25919672,-0.16394087,-0.222335853,-0.149498849,-0.199537134,0.046479806,-0.196413402,-0.002052541,0.223725297,-0.054425501,0.101649171,0.043906778,-0.205235231,0.061241719,0.017542321
1992/2/29,-0.117553866,-0.054668893,-0.194576005,-0.078814349,0.053227157,0.258170197,-0.035330631,0.049307677,-0.155199649,-0.010990309,-0.192947884,-0.071443778,0.180514217,-0.016248716,0.035751927,-0.105926057
1992/3/31,-0.164445436,-0.075331714,-0.229965486,-0.348433161,0.144391345,-0.226428676,-0.071999259,-0.083671081,0.172272594,0.149003459,-0.05765725,-0.079857228,-0.112002611,0.135379252,-0.01386973,0.001007828
1992/4/30,0.076489086,-0.135438776,0.0718359,-0.059479152,-0.438707788,-0.109832008,0.070591482,0.05219932,0.022131987,-0.072960016,-0.229098607,0.123828839,0.006504733,-0.174208151,-0.000633541,-0.141839492
1992/5/31,0.048184562,0.182619946,-0.086544771,0.180459306,-0.160965425,-0.103712615,-0.009551294,0.01035471,0.047706172,-0.093551965,-0.038204873,0.186281218,-0.209092634,-0.020488204,-0.085216276,-0.032326068
1992/6/30,-0.160751894,0.088820493,0.103222597,0.135014021,-0.056849838,-0.256945598,0.169984454,-0.107207875,0.038974775,0.129880463,0.002313852,-0.05626574,0.048619924,-0.118604666,-0.098289401,-0.053848542
1992/7/31,-0.057670471,0.003169975,-0.029223258,-0.082172247,-0.104165298,0.059573868,0.02864613,0.22404893,0.053996799,-0.172950069,0.210391787,-0.109875805,-0.067705724,-0.223467794,0.119781005,-0.007831666
1992/8/31,0.067637467,0.090110251,0.035391609,0.06238165,-0.014078136,-0.010272278,0.315803694,-0.037198421,-0.064144697,-0.005262395,-0.177825701,-0.224594209,-0.025468003,-0.034904897,0.039724219,-0.192249734
1992/9/30,0.007076455,0.020716905,-0.275182731,-0.097429462,-0.102547573,-0.115676629,-0.03621149,0.143039475,-0.113603145,-0.043555737,0.033079216,0.054090595,-0.073784437,0.1598578,0.008923408,-0.032197568
1992/10/31,-0.233495305,-0.019601656,-0.208315462,0.019873192,-0.276610349,-0.037952483,-0.162429867,-0.045141497,0.070223443,0.078510458,-0.085325542,-0.074092351,0.011277966,0.141190447,0.151874446,-0.051511467
1992/11/30,-0.05068211,-0.228519036,-0.308888209,-0.23807049,-0.034454094,0.262018611,0.009373161,-0.109656374,0.142245855,0.111166033,0.083007979,0.100632276,-0.00396796,0.055984285,0.166675272,0.115205182
1992/12/31,-0.287595734,-0.15420492,0.075192873,-0.23139023,-0.032098124,-0.047323238,-0.02095231,-0.000183647,-0.130964851,0.155902908,0.071525191,-0.104081049,0.128277593,0.077587767,-0.016703451,-0.071337899
1993/1/31,0.053596677,-0.043802651,-0.153474247,-0.177768087,0.312551911,0.166684058,0.179329599,-0.09533765,0.069525905,0.016093154,0.146843146,0.244604147,0.004182489,-0.072294124,-0.028265707,0.171318535
1993/2/28,0.145609269,-0.017213444,0.126279448,-0.143567956,-0.48384222,0.186855301,0.014337003,-0.110223125,-0.044665906,-0.075618426,-0.066331551,-0.008804952,0.028263145,-0.186136637,-0.202726217,0.033546081
1993/3/31,-0.022008028,-0.002628713,0.151677726,-0.066648058,-0.025416098,0.082427864,-0.025758932,-0.023322256,-0.031471513,0.092481457,-0.04033756,0.218855425,0.075620133,-0.048626024,-0.129137267,0.235761974
1993/4/30,0.168096077,-0.334532769,-0.1343999,-0.213357779,-0.0838771,0.006594487,0.134005868,-0.008552473,0.092978254,0.036556337,-0.058432436,-0.087426304,-0.02374465,-0.015063591,0.010773426,-0.082188952
1993/5/31,0.071466668,0.157323384,-0.465399661,-0.015380942,0.113261076,0.05053567,0.010046994,0.114069455,-0.003888574,-0.011651686,-0.343354021,-0.124710289,0.202961333,-2.73E-05,0.159102125,0.023666514
1993/6/30,-0.099856928,0.051305512,-0.056793787,0.169749453,0.227733735,0.137260798,0.096385904,0.011807223,-0.064161149,-0.081745258,0.306599298,0.146158344,0.147086958,-0.004219476,-0.211685834,-0.222671302
1993/7/31,-0.106144593,-0.09590807,0.534582815,-0.157448454,-0.009594466,0.167024809,-0.120158691,0.026213646,-0.03973895,0.172345669,0.082311758,0.099364329,0.018596308,-0.096457971,0.010980829,-0.009308697
1993/8/31,-0.027310862,-0.200816124,-0.212894527,-0.103036451,-0.078993949,0.203719051,0.137364147,0.077751153,-0.059469797,0.074365702,-0.023016022,0.09457509,-0.031323666,-0.267210782,0.093554172,-0.012960932
1993/9/30,-0.34025945,0.050614545,-0.010154633,0.115185392,-0.123217146,0.215766633,-0.049241842,0.094878874,-0.107855949,-0.172833743,-0.054596025,0.066708415,-0.033959762,-0.185632546,-0.013289119,-0.134789058
1993/10/31,0.110177618,-0.050398123,-0.04707709,0.03284033,0.206641687,-0.301115749,0.066546067,0.020998016,-0.094997061,0.05599777,-0.204418275,0.080872412,0.221247645,-0.114550867,-0.025555012,0.087911959
1993/11/30,0.200609887,0.121813906,0.129787995,-0.010617084,-0.276242061,-0.172468024,0.00110552,-0.016980486,0.088760582,-0.023224315,0.055581801,-0.032225874,-0.020814464,0.048554735,0.156177595,-0.044376472
1993/12/31,0.077790376,-0.077217847,-0.332829036,-0.046281861,0.162133042,0.114785721,0.137962724,0.114406321,-0.201063629,-0.016581238,-0.121738475,-0.018191574,-0.052846848,-0.046481082,-0.195883292,-0.081587782
1994/1/31,-0.236457375,0.001949726,0.127695086,-0.099373624,0.246320644,-0.101709314,0.204331243,0.052453057,-0.187852776,-0.000775659,0.010593779,-0.05696689,0.006956747,0.222143026,-0.15023988,0.029832943
1994/2/28,0.086833576,0.042905522,0.114355391,0.04127564,0.065520217,-0.131007357,-0.177277315,-0.123064888,0.16248478,0.076804748,-0.286223557,0.028815791,0.08670178,0.003073717,0.456566401,0.309497347
1994/3/31,0.01986366,-0.275259348,-0.088154763,-0.032047745,-0.023235465,-0.302648592,0.070618416,-0.039208154,-0.291919411,0.103150977,-0.032420526,-0.079185387,0.01843948,0.051783287,-0.096454585,0.116926888
1994/4/30,-0.010739526,-0.007794613,-0.01065507,0.088369753,-0.214172072,-0.069639004,-0.051999798,0.087416902,0.06733649,0.02752363,0.269818504,0.193867745,-0.204391978,-0.222073865,-0.075938018,-0.043352619
1994/5/31,0.320897732,-0.052939094,0.080854927,-0.052398106,0.22712231,-0.293664898,0.094722516,-0.107821091,-0.207044952,-0.087671213,-0.043975869,-0.016352281,0.207681144,0.100561002,-0.06364222,-0.223590186
1994/6/30,-0.001315863,-0.05137363,0.049687563,0.063422519,-0.072522057,-0.08152237,0.128290364,0.11787084,0.105018785,-0.035097038,-0.021875589,0.023550504,0.002564736,0.287395299,0.109173925,0.013303383
1994/7/31,-0.052877679,-0.252434954,-0.125155382,-0.104902331,0.03042749,0.190344092,-0.042624221,-0.091235515,-0.096681363,-0.079573753,0.143196622,0.102783202,-0.115133252,-0.016860091,-0.160618457,0.10991865
1994/8/31,0.208702714,0.163226283,-0.06215939,0.066085484,-0.042755778,-0.005427735,0.190543872,-0.10653008,0.052765358,-0.061737414,-0.085814353,-0.173412589,-0.236316902,0.128318483,0.078467352,-0.162648255
1994/9/30,-0.019066714,0.095766068,-0.002334131,0.183389077,0.182471259,-0.026544845,0.259307998,0.08387263,0.149956954,-0.14734503,-0.158851023,0.006708795,0.018175095,0.053603406,-0.134245023,-0.045644823
1994/10/31,-0.044677233,-0.120380134,0.031541945,0.17898699,0.005221716,0.068302887,0.026141145,0.030642629,-0.055782338,-0.0703213,-0.029113266,-0.160395495,-0.042315567,0.396810954,0.154504646,-0.026302378
1994/11/30,-0.151021586,-0.038024849,-0.239793077,-0.076169466,-0.241422893,-0.049925403,-0.113580388,-0.037835526,-0.0397817,-0.011882819,-0.076222685,-0.193498856,-0.212584398,0.162130336,-0.027851915,-0.040970027
1994/12/31,-0.09309716,-0.073188228,0.03998869,-0.077805978,0.016731301,0.201366829,-0.229255323,-0.06183491,-0.044633245,-0.084260853,-0.128918027,-0.009375224,0.014497236,-0.016362943,0.060156185,-0.074224414
1995/1/31,-0.059909325,0.04110327,-0.224623994,-0.165649375,0.137515892,-0.349670726,-0.183975136,0.074721215,0.042070122,-0.03386651,-0.026280496,0.026285978,-0.096929799,-0.149795903,-0.284688945,-0.152212306
1995/2/28,0.023728771,-0.100441765,0.365241909,-0.098025103,0.030818717,0.063617617,-0.184693258,0.069230969,-0.19058518,-0.059666792,0.203901589,0.004087018,0.155834767,0.224509756,-0.104423207,-0.042435764
1995/3/31,0.093128536,-0.097810892,0.118921161,0.083765741,-0.022560313,-0.031426021,0.079902186,-0.091812987,0.299627792,-0.179415012,-0.016560268,-0.114249026,0.157304971,0.294336038,0.138400815,-0.125837097
1995/4/30,-0.213001527,0.025733336,-0.222715021,0.044241914,0.074259105,0.407502321,-0.12308505,-0.028690625,-0.083323961,-0.173628508,0.154702783,0.153908864,-0.090989231,-0.004092002,-0.00875055,-0.107714723
1995/5/31,-0.116708143,-0.209787215,-0.066616077,0.067452148,-0.109283734,0.017643813,-0.116184224,0.04141806,0.022024007,0.091878627,0.037231559,-0.066142337,-0.171071519,0.012313322,-0.3204954,-0.019912056
1995/6/30,0.026170754,0.254923213,-0.038575278,0.001606232,0.053554866,0.375396892,-0.12052453,-0.065796803,0.069316769,-0.097827655,0.027610411,-0.095620785,0.07255437,0.20835887,0.046111304,-0.064828731
1995/7/31,-0.058894614,0.059534486,0.057027303,0.061780074,-0.149853898,0.355485643,0.079595564,-0.037708892,0.05802938,-0.075484773,-0.077559374,0.163188209,-0.126443265,-0.080413487,0.123120117,0.216583566
1995/8/31,0.190146188,0.109292298,0.108171305,0.038290373,-0.00717678,0.323917474,0.157487068,0.195154091,-0.136883848,-0.068738796,-0.054431009,0.029659344,0.07770976,0.228511911,-0.096320051,-0.040347695
1995/9/30,-0.031688952,-0.09626274,-0.148674156,0.048686408,0.076859507,0.004562654,-0.009286944,0.099475228,0.013955913,0.146974902,-0.007541312,0.12280197,-0.074100702,-0.133775096,-0.389148552,-0.07691337
1995/10/31,-0.266917497,-0.04681179,0.075130283,0.109333348,-0.041618121,-0.062658426,0.00924166,-0.086408653,-0.178686676,0.009835545,0.06267935,0.021497836,-0.059879389,-0.040360737,-0.314446726,0.034195618
1995/11/30,0.039779435,-0.122484223,0.228648249,-0.11392508,-0.086482723,-0.350716763,-0.302599144,0.013086022,0.003004016,0.084220422,0.073040031,-0.054383388,-0.005583835,-0.166303998,-0.052213287,-0.031442761
1995/12/31,0.022907137,-0.03320354,-0.044708958,-0.043879224,-0.01382253,0.089445646,-0.063705903,0.170696804,-0.162123412,0.028692641,0.0859877,0.147434972,-0.005491496,-0.261821332,-0.289490101,0.085229974
1996/1/31,0.083153991,-0.098218631,0.242852242,0.056065629,-0.072839117,0.241326964,-0.017990316,-0.066599372,-0.144867658,-0.112141828,0.098431943,0.047950834,0.269918383,-0.058805124,-0.254947515,-0.089559185
1996/2/29,-0.10467922,-0.052007105,0.106367272,0.042018741,0.129641853,-0.184845532,0.224117299,-0.04190919,0.147573921,0.029526678,-0.010039742,0.029263618,0.082805515,0.047444469,0.074679114,0.095726928
1996/3/31,0.096896685,-0.002159448,-0.006143959,0.092579248,0.121897455,-0.212935426,-0.019073304,0.093163837,0.218590263,0.188069799,0.06766445,0.134435259,-0.121827151,-0.141904696,0.016479268,0.125181382
1996/4/30,0.174775425,0.008481314,0.003880292,-0.132506088,-0.077163442,-0.286581687,0.007094981,0.07030523,0.25575483,0.029760787,-0.078784071,-0.231873147,0.052193035,0.214611529,0.312556565,0.118125319
1996/5/31,0.025504027,-0.105160572,0.148345342,0.19924561,-0.230085726,0.287543238,-0.15241222,-0.057290762,0.248834798,0.087569571,0.130464239,-0.132569068,0.044089807,0.177142526,0.183747606,-0.001756983
1996/6/30,-0.196620332,-0.018028225,-0.104498199,0.084977816,0.003103447,0.209921816,-0.093197532,-0.000270815,0.136495606,-0.067454279,0.261099542,0.115782771,-0.266108629,-0.252145187,-0.263006538,0.060069667
1996/7/31,0.042261753,-0.045071419,-0.027243022,0.125918609,-0.434813766,0.087462867,0.060003181,0.121048003,-0.013233095,0.102589611,0.026719245,0.164134625,-0.041898988,-0.220516355,-0.10808191,-0.1443615
1996/8/31,0.060057018,-0.142197517,-0.078718772,0.021846304,0.167107999,0.077983747,0.10922947,0.086785541,-0.05069564,0.049450132,-0.144412238,-0.043363989,0.101295473,0.204915672,-0.002703893,0.187009899
1996/9/30,-0.068532836,-0.065768585,-0.022613749,0.043581855,-0.234481314,-0.126749343,-0.061853653,0.060040438,-0.110186923,-0.315181749,0.007052461,-0.077944524,-0.204997192,0.175617599,0.008072834,-0.014581833
1996/10/31,-0.136014095,-0.267704662,-0.019217414,0.001110601,-0.055237032,0.301292404,0.106672866,-0.185079415,0.082494205,-0.187098326,0.069721203,-0.130571027,-0.085203408,0.148490448,-0.168731732,-0.009189712
1996/11/30,0.054708083,0.105316996,0.175516163,-0.113281749,-0.088011439,-0.295678203,-0.117005556,0.125566352,-0.062915354,-0.025348803,-0.133382052,-0.12584829,0.141091774,0.20363492,0.005025866,-0.179714968
1996/12/31,-0.01262518,-0.078468335,-0.316065206,-0.010054413,0.201111955,0.026995768,0.071587597,0.369623181,0.002781234,-0.057315056,0.053037095,0.210523992,-0.123673854,-0.102181608,0.042858028,-0.025829037
1997/1/31,0.192688508,0.080231112,-0.080504087,0.078677005,-0.015649111,0.169174279,-0.101154128,0.11421256,-0.338121494,-0.261078684,-0.030050454,-0.103469274,0.149577192,0.220225552,-0.114062786,-0.165187597
1997/2/28,0.013983792,-0.109084715,-0.025175946,-0.079548672,0.07563659,-0.422899029,0.088718801,-0.026293496,0.164456421,0.194406627,0.013081747,0.142791893,-0.160926467,-0.391167572,-0.091518813,-0.070975121
1997/3/31,0.055089597,-0.003576589,-0.117059957,-0.233302277,0.163766129,-0.051529501,0.065895808,0.000157761,0.119481211,0.114713184,-0.258487755,-0.051256116,-0.061758716,0.031820863,0.294452353,0.2674449
1997/4/30,-0.214239935,-0.132980832,-0.088566861,0.070718543,0.342501597,0.180834213,-0.092664289,0.100369247,-0.116375704,-0.085854792,0.238928072,0.042608664,-0.038598579,-0.060136332,-0.096709114,-0.092805111
1997/5/31,0.030992819,-0.191418396,-0.065228732,-0.017928244,-0.201338712,-0.257750439,0.012523858,0.019740716,0.05632377,-0.079439344,-0.065085398,-0.253658934,0.022218329,0.314742932,0.257436384,-0.101807678
1997/6/30,-0.290061147,0.156687692,0.000128727,-0.041746154,0.110683148,0.111044436,-0.05199044,-0.002627637,0.059455038,0.077937433,0.185988351,0.146616329,-0.22840034,-0.360479366,-0.02749403,0.036789894
1997/7/31,0.02849199,-0.032458709,-0.018357854,-0.04149637,-0.00212724,-0.064168703,0.000998197,-0.076721248,-0.101732675,0.097062074,-0.169076167,-0.162969513,0.134905596,0.248354411,-0.102471941,-0.01745938
1997/8/31,0.123549952,-0.120325398,-0.125775707,-0.062191813,-0.015150059,-0.016306749,0.074870794,-0.102177011,0.090591948,0.116354816,-0.132103725,0.038290538,0.291151776,0.067633128,0.299631368,0.15964312
1997/9/30,-0.027604777,-0.129787293,-0.015381305,-0.154124875,0.059381511,0.188715795,-0.050667987,0.043533515,0.133583992,0.148194047,0.125933343,-0.039631914,-0.096066051,0.043127697,-0.045671823,-0.066669829
1997/10/31,-0.448683285,0.305270608,-0.008234782,0.200136207,-0.08542203,0.142752063,-0.221530162,-0.005278108,0.071454203,0.143779787,0.197335632,0.108724702,-0.333762798,-0.097897,-0.056940316,0.075582411
1997/11/30,-0.330454564,0.159428468,0.068161546,0.11064362,-0.047562757,-0.157237873,-0.034228464,-0.185034614,0.01731203,-0.011716712,0.194133517,0.186186005,-0.266606428,-0.199190608,-0.008053104,0.105505961
1997/12/31,-0.34164604,-0.060262915,-0.07220065,-0.055766619,0.157153295,0.067956374,-0.055291265,-0.342978236,0.054952804,-0.004948916,0.143885945,0.029473827,-0.151136374,-0.315539075,-0.320527302,-0.105236732
1998/1/31,0.053200937,0.211597933,0.09378439,0.138399219,-0.249563698,-0.004021336,0.07805988,-0.098137652,0.085987326,0.121009604,0.19422965,-0.075780195,0.119306281,0.089507885,0.131555018,0.11205011
1998/2/28,-0.034537446,-0.082570512,0.034156558,-0.278365198,0.101611159,-0.225225883,-0.03653294,0.110789788,-0.050494828,0.117793617,-0.054791636,-0.19310794,0.351277607,0.158469801,0.004550734,0.091108453
1998/3/31,-0.071298262,0.169220965,0.046770765,0.183364247,-0.048537643,0.062643975,0.082028495,0.009654895,0.092514969,0.024215296,0.102445621,0.148194952,-0.162449553,-0.183380865,-0.047119411,0.068704953
1998/4/30,-0.008405666,0.034881851,0.1073828,-0.123377368,-0.244927522,0.044776038,0.048437911,-0.050010776,0.108150719,0.070623356,-0.091698308,-0.245923691,0.022045019,0.254099087,-0.041060629,-0.010407127
1998/5/31,-0.220324216,0.091607264,0.002392698,0.184498383,0.468744645,0.122961936,0.008766736,0.008641821,0.060327631,0.214161324,0.219551797,0.174328363,-0.196415172,-0.371475965,-0.006466273,0.003834833
1998/6/30,-0.068429831,0.176341874,0.136478887,0.097932387,0.466814512,0.394628248,0.09764682,-0.067646388,0.0806221,0.146307251,-0.023021289,-0.167740965,0.096411337,0.059775486,-0.036533122,0.036480057
1998/7/31,-0.155989677,0.141368524,0.236126381,0.054193669,0.396432938,0.207484578,0.050292901,-0.023941182,0.126688803,0.04337235,0.020619891,0.000219697,-0.03846229,-0.132062265,-0.064132525,0.049684562
1998/8/31,-0.074139894,0.100506132,-0.129048008,0.191924723,-0.131208786,0.035070914,-0.142506081,0.03506015,-0.008537784,0.017203646,-0.112370071,0.213348681,-0.185896289,-0.366460617,-0.027876262,0.115208652
1998/9/30,0.190853897,0.017431392,-0.103236642,0.00392661,-0.364509066,-0.006746564,-0.154943488,0.039120437,0.244584789,-0.058436087,-0.242342859,-0.150517075,0.270016204,0.173141499,-0.060136983,-0.089020665
1998/10/31,-0.039625822,-0.267716731,0.033993234,-0.109559524,-0.398452808,-0.427216449,-0.268752471,0.129812117,-0.161698926,0.032971065,0.082091764,0.059927858,0.344030859,0.168774482,0.046268392,0.006221444
1998/11/30,0.056353631,0.030296347,-0.014171994,-0.020166963,-0.124935693,0.153785092,-0.353565108,0.03215016,0.084630617,0.233456915,0.115851435,-0.236443469,-0.110041898,-0.046485338,0.163381061,0.078618893
1998/12/31,-0.150671555,0.110167636,0.055258457,0.124604462,0.413083571,0.417149661,0.121294758,0.005779952,-0.056755507,0.181131626,-0.085261342,-0.162501486,0.059661453,0.156646515,-0.042580699,0.063074529
1999/1/31,0.05842486,0.207546782,-0.01291287,-0.012959631,0.109230596,0.283301511,-0.028979437,0.056626288,-0.098992902,0.084349908,-0.034278656,-0.254274915,0.155256404,0.42718082,0.183383936,0.112915533
1999/2/28,0.173498859,-0.27015936,-0.101747506,-0.035982312,-0.389275697,-0.094818953,0.072327673,-0.0782299,0.461668811,0.077498083,-0.029164853,0.282124019,-0.231435296,-0.2549581,-0.073980965,0.129167722
1999/3/31,0.072593205,0.252782371,-0.017853201,0.091256866,-0.140870959,0.117522148,0.287111081,0.111030607,-0.303574794,0.016976308,-0.10284311,-0.061229515,0.126367647,0.166343879,-0.057267083,-0.121358581
1999/4/30,0.1936968,-0.392241884,-0.272683589,-0.132303808,-0.456859413,-0.309735987,0.121360412,0.032276981,-0.139711294,-0.092027079,0.0325612,0.161049821,-0.153161856,-0.105692558,-0.099630418,-0.145195724
1999/5/31,-0.209736442,-0.074299056,-0.16121344,-0.056090247,-0.146738214,-0.254001044,-0.11595976,-0.105675271,-0.119213505,-0.056476359,0.057380888,-0.016888489,-0.09706085,0.115151612,0.187879146,0.054648947
1999/6/30,0.204790879,0.254155012,0.124090146,0.102788547,0.378678889,0.31280954,0.101544894,0.020408539,-0.034856843,0.157176292,-0.187630426,-0.268337192,0.272161256,0.14863211,0.057562471,0.211682907
1999/7/31,0.120820523,0.025369394,0.157093993,-0.071920708,0.182674682,0.177197957,-0.006485023,0.0064094,-0.093428656,-0.040463243,-0.138215875,-0.196399389,0.206367153,0.092991258,-0.034962262,0.211215362
1999/8/31,0.271478175,0.194216361,0.082469196,0.099103492,-0.014049445,0.068569807,0.171608051,-0.011769835,0.073601788,-0.267611044,-0.14144458,-0.125989032,0.091402699,0.288251764,-0.054264028,-0.092368752
1999/9/30,0.133985569,0.20043014,0.07109421,-0.243359087,0.078682024,0.144541419,0.26255645,-0.011176396,-0.036193444,-0.096143114,0.041614994,-0.10504823,0.167000671,0.089937877,-0.22349581,0.023135655
1999/10/31,-0.077607652,0.033317209,0.170640817,0.094031631,0.078110656,-0.146324913,-0.020122642,0.093843716,-0.107546242,0.024318576,0.002600342,-0.127575254,0.086563973,0.090970126,-0.344899889,-0.176750957
1999/11/30,0.039521698,0.558989526,0.298482996,0.008635195,0.403789285,0.461366781,0.054414102,-0.1513493,-0.104029872,0.049804619,-0.138799567,-0.314742061,0.383327832,0.383210188,0.083443498,0.171469957
1999/12/31,0.162851723,0.490155324,0.171417152,0.039537449,0.215584961,0.502432611,0.02686859,0.128364922,0.033406649,-0.011706542,-0.123000647,-0.233248843,0.179204623,0.376492448,0.186651111,-0.152256913
2000/1/31,-0.074691724,0.108176726,0.103063688,0.032194747,0.029948789,0.033251723,0.055167035,0.030430833,-0.113799711,-0.032320011,-0.063437279,-0.04428271,0.020070673,0.204505182,-0.008875394,-0.08833666
2000/2/29,0.106019353,0.535249476,0.358149525,0.44263562,0.528007903,0.591787887,0.169556319,-0.027747537,-0.139174796,0.021534255,-0.258822961,-0.233554366,0.486129419,0.458884474,0.10395101,0.124641277
2000/3/31,-0.034231603,-0.275804043,-0.069659949,-0.160336726,-0.210916615,-0.400627242,-0.040901982,0.012345433,-0.152907003,0.029770935,-0.030495883,-0.029057154,-0.025452776,-0.280219208,-0.269265489,-0.014707452
2000/4/30,-0.050863781,-0.173947396,0.019625412,-0.038855902,-0.211663393,-0.198078993,0.099965112,-0.031155503,0.068570776,-0.18376444,0.102925571,0.178348239,-0.16418745,-0.21207266,0.064390362,0.103743067
2000/5/31,0.068944375,-0.270168865,0.058211081,0.006381939,-0.271138203,-0.381260821,-0.065222888,0.210666449,-0.064422742,-0.007598686,0.003990595,0.133900359,-0.028934654,-0.08547507,-0.291149612,-0.122069579
2000/6/30,0.117467757,0.347666713,0.163807339,0.070760327,0.340095996,0.253496943,0.030267192,-0.037450147,-0.039358947,-0.093827483,-0.107487499,-0.095949191,0.445202767,0.198734526,0.137296294,-0.015773177
2000/7/31,-0.284132834,0.125220228,-0.141692069,-0.076310435,-0.167219415,-0.023341791,-0.037461161,0.014186907,0.035390619,0.064097609,0.15447049,-0.043396825,-0.263981393,-0.151538982,-0.039547622,-0.11889848
2000/8/31,-0.006499936,0.112698669,0.166488251,-0.074820147,0.242899203,0.11702085,-0.047260018,0.196984573,-0.321877861,-0.267031979,-0.11648041,-0.198803653,0.248945443,0.361248419,-0.0837061,-0.141969459
2000/9/30,-0.126381488,-0.056159672,-0.075468462,0.091863711,0.424869279,0.169429309,-0.056633608,0.063690488,0.189254515,0.031096363,0.258180806,0.098204857,-0.219524454,-0.20339947,-0.108841481,0.124192721
