Date,eps,eps,sps,sps,prof_mar,prof_mar,roic,roic,ninc,ninc,cf,cf,sg,sg,mom,mom,cfni,cfni,art,art,leve,leve,quick,quick,a_turn,a_turn
1991/2/28,-0.915370202,0.69015118,0.323138662,-0.641727782,0.258878556,0.007304979,0.36242247,-0.12378195,0.245610216,0.269693861,-0.419415888,0.099996959,0.085767777,0.191830351,-0.239982104,-0.136890464,0.165853043,0.133167241,0.314897559,0.142931382,-0.054061633,-0.131716835,0.193457682,0.036513727,0.078160333,0.173310502
1991/3/31,0.670834179,-0.616152504,0.796079329,-0.703842647,-0.17563104,0.065494971,0.348751389,0.039102285,-0.254926951,0.33198141,0.185493484,-0.019026235,0.079354243,0.205696454,0.437692549,0.167671999,0.034584837,0.030998603,-0.15305167,0.355194642,-0.103718696,0.018950909,-0.132963292,0.020465611,0.321068923,0.29745056
1991/4/30,0.279510188,0.783488194,0.228269,0.174855986,0.204965571,0.121167777,0.044902288,-0.054440868,0.138501143,0.253147957,-0.00937686,-0.005388107,0.073697968,0.079099366,-0.101541938,0.138269494,0.094021456,0.119293036,0.0576061,0.117373321,0.008890716,-0.232882415,-0.238040342,-0.104959811,0.145417674,-0.020001928
1991/5/31,0.160080361,-0.64009068,0.345537245,-0.023703624,0.023582143,-0.088313014,0.139140611,-0.172991386,-0.146686992,0.188674901,-0.131953406,0.086634419,0.038568477,-0.261624208,0.077348412,-0.056134884,-0.076109438,-0.113380177,-0.017498087,0.132236255,-0.105178525,0.116379304,0.07085119,-0.03036952,0.13020885,-0.012558308
1991/6/30,-0.014600506,-0.764336132,0.503965928,0.017791253,0.089564556,-0.019991743,0.187567042,0.059665832,-0.122516934,-0.12840261,0.21439339,-0.15740036,-0.272485828,0.090059917,0.127745656,-0.031538584,-0.213570098,-0.272967176,-0.14600559,-0.020996561,-0.06719716,-0.106010218,-0.11144079,0.049297258,0.141367419,0.06216012
1991/7/31,0.70927593,-0.78559456,0.65742354,-0.544450925,0.026637216,0.227812936,-0.055599977,0.211035676,-0.073036734,0.106779758,-0.073526126,0.05934363,0.150435344,-0.075408061,0.018539087,0.116484533,0.049375785,-0.072256419,-0.029660953,0.144340896,0.35004234,-0.10451556,-0.165788928,0.129044766,-0.060612926,-0.035232007
1991/8/31,0.882729433,-0.940833117,0.913869928,0.79980994,0.175972025,-0.30006436,-0.023891622,0.059463165,0.030428964,-0.500576983,-0.062973801,0.1291313,0.320574587,-0.292039588,-0.058733766,0.061089567,0.073978527,0.148130044,-0.078791404,0.184146498,-0.005453637,-0.149196358,-0.063749604,-0.062424195,-0.130941865,-0.046049989
1991/9/30,-0.589239367,-0.912397768,-0.645129844,-0.641553361,0.200611447,0.098897147,0.010454524,0.000900493,0.316739358,0.175474387,0.090999983,0.114732367,-0.055719782,0.09719244,0.178613298,-0.031878591,-0.125553647,-0.110422107,-0.102321021,0.053742845,-0.105786917,0.099384303,-0.043661728,-0.035651857,-0.240960632,-0.030220337
1991/10/31,0.281840626,0.330282098,0.329695407,-0.420450502,-0.048317189,-0.077185749,0.095723745,0.052929411,0.217884448,0.015609888,-0.023045965,0.174784902,-0.124686885,-0.051357244,0.049924569,0.047320139,0.042764638,-0.046445216,-0.010023669,0.050326636,0.307339691,-0.041186123,-0.209671093,-0.127827341,0.002796637,-0.013560485
1991/11/30,0.494659721,-0.383849718,0.45036517,0.431731254,0.298982715,0.193292558,0.234236642,0.266154959,0.465838818,0.125958654,0.230167399,-0.008094731,0.137167977,0.084110409,-0.043477479,0.009228891,-0.029820778,-0.253384827,-0.054573137,0.172927115,0.036702231,-0.144449681,0.044477539,0.003642141,0.049898819,0.136498937
1991/12/31,0.919142956,0.226321077,0.868517179,0.673760588,0.113523311,-0.024289758,0.381068299,0.115493656,0.340586114,0.014143523,0.004608405,-0.075332762,0.319118334,0.047378203,0.241023101,0.104399923,-0.268014068,-0.109313014,-0.305891807,-0.061606675,-0.055141489,0.0250022,-0.106249314,-0.026629997,0.186914614,-0.08192338
1992/1/31,0.682840578,-0.209889587,0.983783262,0.829521622,-0.12366676,-0.213474506,-0.123877865,-0.269614178,-0.103776749,-0.073291868,0.00680937,-0.021798574,-0.046669927,-0.114999585,-0.263105901,-0.162011368,0.115088885,-0.159205535,0.187103725,-0.097487677,-0.050438331,0.193173721,0.09735017,-0.262033402,-0.014370202,0.08357205
1992/2/29,0.770626049,-0.839876079,0.998640075,0.396244071,0.09931901,-0.26025791,-0.094674064,-0.294325604,-0.010166405,-0.02413554,0.051148768,-0.009996789,0.10456762,-0.331895069,-0.18733644,0.022337663,0.104658731,-0.010831189,-0.028865701,-0.173365553,-0.141598703,0.089293973,0.218956126,-0.169260339,0.040243054,-0.149360562
1992/3/31,0.954343962,-0.888966302,0.588045681,-0.756814672,0.002024048,0.143396854,0.015834196,-0.242666357,-0.086868782,0.17835159,0.01321968,-0.068969682,-0.217239819,-0.102423558,0.123042832,-0.135715685,-0.047752626,-0.057893661,0.147948812,-0.080740355,-0.161698245,0.096302881,0.028291172,0.051968361,0.183997665,-0.211681283
1992/4/30,0.613691684,-0.97330593,-0.917397222,-0.13521467,-0.208361094,-0.175483742,-0.205719128,-0.192558035,0.04696109,-0.290184319,-0.131401544,-0.094815782,-0.285268201,-0.130279155,-0.293189198,-0.249976459,-0.059314389,0.097686108,-0.096338546,-0.10079627,0.103613717,-0.066882078,0.038881559,-0.1791151,-0.26220884,-0.061667508
1992/5/31,-0.762748006,-0.750706367,0.370835462,-0.703536067,-0.285544275,0.085659928,-0.19814025,-0.112277483,0.049833104,0.069186642,0.181708306,0.141888647,-0.146849154,0.194892777,-0.231986111,-0.226331091,0.145158811,-0.031344065,-0.10704508,-0.121419992,0.090118298,-0.040668345,0.077264619,-0.034137246,-0.036138933,0.012385602
1992/6/30,0.916207296,0.529405357,0.703332484,-0.161112828,0.365401793,-0.011988442,0.153882933,0.043606563,0.360508351,-0.072500461,0.310626503,0.039566231,0.271541402,-0.085675415,0.003770138,-0.032930239,-0.100173246,0.092336797,0.15182615,0.096718221,-0.013802783,-0.158881445,-0.279844869,0.078205242,-0.097719404,-0.096894962
1992/7/31,-0.590593175,-0.625531424,-0.659976238,-0.041424981,-0.201968344,-0.146869312,-0.194728064,0.035472995,-0.058464519,0.159656437,0.216746809,-0.031015396,-0.17030857,0.263591805,-0.084040627,-0.006756924,0.265141527,-0.072972292,-0.155363817,-0.02301244,0.144600989,0.111961839,0.186955321,-0.223484508,-0.18307469,0.037724278
1992/8/31,-0.176004577,0.280995435,-0.259042788,0.02490485,0.05524449,0.127757886,0.026406644,0.146377387,-0.253370768,-0.122064461,0.082017926,0.082544144,-0.121654174,0.168891313,-0.100167279,-0.116839446,0.11824339,0.041058407,0.000808325,-0.062487315,0.048568167,-0.319742788,-0.143172627,0.080450195,-0.079019013,-0.022386158
1992/9/30,0.88660959,0.509861559,0.539591999,0.903037963,-0.165409129,0.052919831,0.20074997,0.001540154,-0.152313889,-0.005888647,-0.057525261,-0.376811595,0.193025278,0.194924289,0.006683148,0.022501484,0.017897432,-0.058753981,0.039527065,-0.113720845,0.003216388,-0.078321327,0.148427772,0.100726724,0.029312852,-0.019002402
1992/10/31,-0.379083015,0.668126282,-0.328975035,0.355177578,0.298519425,-0.360454238,0.251693483,0.186271314,0.183148119,-0.204669712,0.004721769,0.025090802,0.0214664,0.219885234,-0.130309142,-0.454375259,-0.237915863,0.101353493,0.095603664,0.069412687,-0.20088575,0.140602624,-0.063916845,0.02026482,0.139409934,0.1083698
1992/11/30,-0.970373148,-0.219956008,-0.752471444,0.00783777,0.10167513,0.082295873,0.05899689,-0.070101951,0.228793688,-0.009638199,0.061877272,-0.11729534,0.063747988,0.106130994,-0.283691201,-0.140583096,0.005631149,0.157534427,0.150069222,0.179593279,-0.127947256,0.211550381,0.004873557,-0.124737596,0.27456617,0.113464136
1992/12/31,0.361906761,0.669400857,0.336658475,0.839759195,0.112614128,0.049156948,0.200873752,-0.02898434,-0.101923363,0.003030759,0.088117232,0.099583407,-0.020897747,-0.193604411,0.247889524,-0.256157434,-0.016960269,-0.107373804,0.160110745,-0.099701,-0.095561097,0.095151177,0.204064471,0.061305754,-0.06876119,-0.052239436
1993/1/31,-0.13207026,0.157512175,-0.38407997,0.522223328,-0.007633923,-0.078276057,-0.144740082,-0.165123592,0.103703285,-0.14001794,0.160865477,-0.05172174,0.094085011,-0.037762413,-0.022286457,0.176594705,0.133916,0.19257436,-0.093682506,0.182011477,0.024098282,0.273615892,0.275748309,-0.177795751,0.129325637,0.116635853
1993/2/28,0.411417619,0.265411984,0.142953322,0.758405589,0.139244491,-0.290584198,-0.382648917,-0.045096454,-0.003349904,-0.120523313,0.176867252,0.038883661,-0.207532698,-0.079550058,-0.27871562,0.082100051,0.010324264,0.074161227,-0.151876458,0.079744763,0.210494596,-0.056597514,-0.143030869,-0.031602389,-0.363355702,-0.019334089
1993/3/31,-0.480026464,-0.805218031,-0.450922988,-0.61222965,-0.097808012,0.005076937,-0.1868961,0.120320243,0.152656745,0.072120045,0.130638862,-0.055802434,-0.220117797,-0.058444581,0.006977285,0.044068854,-0.006793094,0.09699011,0.05295134,0.270532156,0.053880916,-0.042305888,0.001069512,0.130737163,-0.121162819,0.101434731
1993/4/30,-0.567460519,-0.898238929,0.495154298,-0.7852416,-0.180247438,-0.065815278,-0.223066557,0.033682661,-0.08506164,0.092546225,0.100766042,-0.060242527,-0.181985814,0.088188725,-0.066578054,-0.142172114,0.139247254,0.040530097,0.045566957,-0.103514745,-0.11927302,0.089765152,0.184877926,-0.160897403,-0.109780056,-0.187922301
1993/5/31,-0.261579546,0.528429007,-0.63176133,0.916351309,-0.042367452,-0.183849622,0.06146536,0.148744256,-0.011814999,-0.0655003,-0.067044737,0.176374133,0.027402501,0.182275226,-0.006191552,0.050248544,0.03531959,0.174095268,-0.02211297,0.10519838,-0.092224081,-0.026452632,0.121500984,-0.091234126,0.151831271,0.049142161
1993/6/30,-0.136729718,0.437370814,-0.701709569,0.818968125,0.003701126,-0.08539729,-0.061218926,-0.084427392,-0.132269125,-0.009972485,0.047366879,0.217102361,0.080880247,0.01691359,0.183194727,-0.05468971,0.074658693,0.13078382,-0.148148977,-0.001114271,0.175214363,0.293069356,0.040602525,-0.035318602,-0.272980294,-0.254322417
1993/7/31,0.638458016,0.897737136,0.901681862,0.394020181,0.133067101,0.172962309,-0.08886019,-0.201137551,-0.091168172,-0.031019788,-0.012837858,-0.034961089,-0.129743597,-0.132301748,0.147806852,-0.08983128,0.036357088,0.024071373,0.091925121,-0.081909967,0.138373224,0.247192174,-0.052181852,-0.0920001,-0.093785184,-0.084971332
1993/8/31,-0.606851479,0.738897849,-0.320242889,0.594762557,-0.141178147,0.123876702,0.199511475,0.145991969,-0.154947498,-0.09200368,0.067897957,-0.01173123,0.091189795,0.100145129,-0.063785161,0.202414489,0.133362851,-0.155106438,0.093732529,0.042359054,-0.124740113,0.061526143,-0.258211549,-0.042292488,0.014686801,0.023558848
1993/9/30,0.60656914,0.989407139,0.240208214,0.438265752,0.212138014,-0.298329677,0.017328588,-0.041244866,0.132373268,0.009476909,-0.225722148,-0.0421355,0.043100938,0.004215372,-0.047569392,0.019064841,-0.232289636,0.19250958,-0.189484966,-0.012241672,0.137903268,-0.073574076,-0.152493975,-0.04621506,-0.053478562,-0.092676652
1993/10/31,-0.093097319,-0.26051321,-0.869222043,-0.659876571,0.003029396,-0.041626188,0.014129074,-0.015575392,-0.046051122,0.259919293,0.094383282,-0.024565269,-0.112033137,0.092701918,0.144076564,-0.030239116,-0.066455859,-0.151189079,0.083401092,0.051021661,-0.116096463,0.001900726,0.208001337,0.040340187,0.086616667,0.070606821
1993/11/30,-0.669057774,0.100745457,-0.241067351,0.630004466,-0.139280099,0.072258526,-0.095040166,0.273627273,-0.024441381,-0.071787894,0.063961527,0.068820229,-0.185058171,0.053464906,-0.429490289,0.024820202,-0.01532696,-0.045486331,-0.053672648,0.211177736,0.177763085,-0.355005535,0.049646355,0.03409624,0.090342678,0.248417624
1993/12/31,0.346017075,-0.983049866,0.382772679,-0.390874554,0.145934992,-0.022382172,0.043535312,-0.060704124,0.130431055,0.015711208,-0.096575349,0.164160499,-0.089432924,0.046249181,-0.010805019,0.053590303,-0.019114987,0.314640019,0.050511974,-0.030145531,-0.27578738,-0.026247543,-0.073801485,-0.029475612,-0.319129153,0.078404282
1994/1/31,-0.877076943,-0.0494143,-0.785164581,-0.231877721,-0.058390034,0.011719392,-0.104425805,-0.040952321,0.168782894,0.16300013,-0.016331092,0.072476973,0.029573242,0.084368049,-0.046512621,0.01368618,-0.191693561,0.164481524,-0.004057572,0.045146211,0.021995514,0.008427832,0.207722441,-0.173541211,-0.196383364,0.101017695
1994/2/28,0.768490098,0.382164248,0.275583584,0.574302987,-0.256930479,0.094257275,-0.034934167,0.261613148,0.13704665,0.227979887,0.075138198,0.184581971,0.150411724,0.131155815,0.029485738,-0.062717598,-0.144273778,0.00862108,0.056585288,0.222221324,-0.155590267,-0.026421571,-0.033369975,-0.025168441,0.525397353,0.290350072
1994/3/31,0.148201797,0.697490579,-0.573679985,0.626271401,0.083882163,-0.163787459,0.113592788,-0.007991518,0.003705057,0.15728046,-0.044726133,-0.109032379,0.059134326,-0.253698299,-0.076107761,0.117919853,0.248264187,0.048644161,0.075884176,-0.031487213,-0.22644898,0.137024694,0.040646177,-0.072430949,0.067706668,0.048857279
1994/4/30,0.013660065,-0.176712296,-0.34413483,-0.318694046,0.001735461,-0.067432879,-0.045057915,-0.04974193,0.027382548,-0.092199124,0.020626132,0.022690033,0.141138803,0.086873149,-0.037418586,0.010391723,-0.033562884,0.118370997,0.031145939,0.006641965,0.278745551,0.101012831,-0.264837674,-0.034048264,0.057104089,-0.108223338
1994/5/31,-0.843805877,0.486651468,0.607851824,0.156929295,0.18984335,-0.018160003,0.18879986,0.102053766,-0.128131159,-0.025495835,-0.014363397,0.022558123,0.097580816,-0.130887719,0.033575922,-0.199792566,0.171488488,0.129666261,-0.012568704,-0.166060765,-0.024636592,0.008481779,0.207430458,0.06138721,-0.098942977,-0.142514639
1994/6/30,0.819471592,0.461915157,0.002786734,0.36238747,0.162817045,0.148168683,-0.038669533,-0.016157912,-0.024325335,0.169084374,0.209678611,-0.098380407,-0.024116526,-0.012365108,-0.201563678,-0.460658241,-0.015457847,0.075729323,-0.074324147,0.136086987,-0.086491549,0.145511494,0.254737822,-0.166782718,0.066347938,0.01268159
1994/7/31,0.401619445,-0.441918553,0.18042364,0.21474108,-0.005448642,0.010415584,-0.178316501,-0.17539909,0.076265655,0.032430573,0.124897766,0.029975974,0.217943714,0.007840715,0.155543074,0.018923016,-0.00817444,-0.158959247,-0.355236646,-0.109271394,0.034989388,-0.052921379,-0.047573225,0.08217505,0.061726094,0.104596517
1994/8/31,-0.464309073,-0.122777408,-0.187518913,0.719421461,0.056886153,0.020206178,0.302387582,0.261584285,-0.088154761,0.235958401,0.061266262,-0.017493664,0.104647648,0.121415328,-0.010498319,0.094114979,0.141503451,-0.070310596,0.197681003,-0.017720517,-0.293256996,-0.254798332,0.028714581,0.054049266,0.173600717,0.081428967
1994/9/30,-0.192018286,0.019608883,0.193600243,-0.172857663,0.270218547,-0.100209456,0.118125122,0.257963329,0.136758335,-0.023585808,0.067757252,-0.063796839,-0.094507882,0.16785471,-0.076476696,0.001359799,0.265949245,0.175000451,0.094019385,-0.262529893,-0.153440232,-0.159952835,0.207848565,-0.042551457,-0.170385003,0.022026266
1994/10/31,0.290918473,0.193484586,0.57939476,0.323160399,-0.060768555,0.052513282,0.019306496,0.182949481,0.082361548,0.305120343,-0.081115922,0.098065844,0.108964393,-0.15993528,-0.105319854,-0.206989591,-0.162447631,0.069709827,-0.049323324,-0.029332929,0.084618183,-0.078191919,-0.014443924,0.076427703,0.174809513,0.026469771
1994/11/30,0.361605522,-0.387827538,0.415674872,0.325698267,0.289792258,0.074418498,0.254851869,0.096053876,0.107866501,-0.181413088,-0.045063437,-0.026637686,-0.21930854,-0.087752909,-0.032066252,-0.012981712,0.135109896,-0.108293464,0.028753165,-0.048545897,-0.105784557,-0.218841946,-0.159879181,0.151436283,-0.127139397,0.100247603
1994/12/31,0.496204917,-0.200709217,-0.086247771,-0.16980111,0.044540946,0.041233736,-0.021311068,-0.077472186,0.004175613,0.0995166,0.173460803,-0.019836502,0.164166214,0.064796475,0.01375611,0.010250234,-0.032415012,-0.217664537,-0.088124922,-0.089975689,0.045637049,-0.104589286,-0.097999669,-0.114770423,-0.111153807,0.184739647
1995/1/31,-0.209659914,0.284139976,-0.079356193,-0.198571418,0.145098407,0.153653856,-0.004606092,0.133869911,-0.068247932,-0.040793252,-0.030316844,0.008546001,-0.207639427,-0.141879257,0.010555629,0.114053977,-0.229049004,0.100921083,0.151108288,0.24779781,-0.004125036,0.023026616,-0.292521997,-0.044836135,-0.146374187,-0.261020658
1995/2/28,-0.341856312,-0.157119815,-0.358795244,0.537595909,0.107344528,-0.058528456,-0.044201327,0.06647214,0.094516562,-0.114223397,0.136674282,0.04757147,-0.142581176,0.047250939,-0.232974927,-0.006238367,-0.120169198,-0.019280884,-0.058289262,-0.15580473,0.025947061,0.039291424,0.035583274,0.323880171,-0.218734394,-0.061899904
1995/3/31,0.244841647,-0.107831276,0.286641986,0.241680288,-0.194189311,0.187425983,0.065432516,0.17468262,-0.074855396,-0.000816207,-0.038483447,0.134617524,0.291333886,0.203816777,-0.213242176,-0.043922443,0.169104979,-0.090672578,-0.172314389,0.135503766,-0.228108854,-0.047434426,0.384081563,0.142640862,0.161565357,-0.029928721
1995/4/30,-0.218976046,0.228327497,-0.215483037,0.187218073,-0.020564806,-0.080552925,-0.137423108,-0.01104558,0.023682309,-0.116019274,0.027534053,0.007961348,-0.026653202,0.18476974,0.337452689,0.038650927,-0.080593285,-0.025682678,-0.156725389,-0.103656508,0.126656625,0.077733159,-0.112854802,0.16477064,-0.171494075,-0.007546593
1995/5/31,-0.121979794,0.167576059,0.195446752,-0.021849374,0.09928381,0.332373303,0.214547998,-0.092342955,0.020081917,0.290091262,-0.03640465,0.001583377,0.098890084,0.073723776,-0.065567173,-0.116568556,-0.054888184,-0.058580845,0.105956399,-0.097432698,-0.086619837,0.084897396,-0.013157191,-0.136351491,-0.071206886,-0.308366956
1995/6/30,0.371615042,0.347436593,0.358859147,0.363601012,0.032455996,0.049231887,0.111361135,0.434841716,-0.03733572,0.040771097,-0.091514063,0.019956022,0.211509248,0.29784534,-0.024328042,0.009404231,-0.286141045,-0.00109448,-0.032612082,0.006726706,-0.192947176,-0.154793914,0.065456954,0.199813074,0.197331363,0.031423557
1995/7/31,-0.089271595,0.227741101,0.168848923,0.146188337,-0.023135178,-0.143624982,-0.037001691,-0.048421583,0.02423195,0.035161364,-0.125596812,-0.023239024,0.128645669,0.291624565,-0.215147324,-0.190877504,0.002220422,0.036116578,-0.062662959,-0.003027985,0.124918208,-0.060868907,-0.131762547,0.003680742,0.173008247,0.135791421
1995/8/31,0.21457468,0.229401365,0.224452414,0.319185516,0.124074177,0.335056133,0.142654992,0.120379586,0.063629327,0.174439266,0.243270116,0.12850222,0.235017553,0.272818176,0.306073053,-0.014539168,0.266677778,0.018690004,-0.046912498,-0.224266622,-0.033402523,-0.147633611,0.295016029,0.279996476,-0.143934512,-0.099163103
1995/9/30,-0.013805668,0.001697351,0.064516082,0.057707327,0.316545691,0.250467386,0.234244551,0.060537936,-0.187625518,-0.035761513,0.052441156,0.141424162,0.094051801,-0.088613704,0.0376516,0.052969918,0.231931477,0.092829126,0.120101583,0.167670999,-0.120687523,-0.093763347,-0.0155434,-0.179211237,-0.114883354,-0.221537939
1995/10/31,0.119513746,0.008311159,0.20713299,0.131589051,0.17722849,-0.027759435,0.160061723,0.081158988,-0.064180748,0.009984023,0.215842898,-0.029017968,0.015847068,0.037553319,0.379923081,-0.042210864,0.011683659,0.0396045,-0.009170917,-0.151534691,0.059133876,0.020077873,-0.155043265,0.087784013,0.066446072,-0.251046204
1995/11/30,-0.260151033,-0.259532382,-0.177365189,0.02425441,-0.212401131,0.039415866,-0.202060096,-0.019352431,0.029379189,0.007505881,0.031370598,0.055973717,-0.109853007,-0.025523862,-0.228671427,-0.159590405,-0.066306584,0.034290769,0.019902184,0.11954966,0.022171162,-0.006549434,-0.005995583,-0.078921755,-0.098348162,-0.007981771
1995/12/31,-0.432429559,-0.033775921,-0.325597255,-0.125788944,-0.066405731,0.115948179,-0.109694558,-0.218284915,0.206659724,-0.169329729,-0.117369315,0.133072102,-0.130108555,-0.147669895,0.062206872,0.000795105,0.152141882,0.124879099,-0.008831491,-0.11679397,0.090206482,0.076785214,-0.113204119,0.054603191,-0.137825986,-0.135256365
1996/1/31,-0.036118699,0.095965752,0.003034322,0.162902783,0.147214193,0.108377124,0.004239052,0.079720591,0.037399106,-0.009780622,0.064693492,0.11153168,0.026881476,0.024117568,0.118896434,-0.10573391,-0.08845695,-0.039649232,-0.158509095,0.029680118,-0.121021024,0.033743336,0.274242054,0.086469499,-0.133443096,-0.169161123
1996/2/29,-0.049685423,0.117720388,-0.005653342,0.025303542,0.05183054,0.204428242,0.08932419,0.164506327,-0.06170513,0.134859512,0.143722677,-0.000787951,-0.021196456,0.050836646,-0.012128865,0.112289054,0.037861002,0.109056382,-0.041536394,0.178525715,-0.132881123,-0.080463771,0.143609089,0.070277652,0.20305129,0.113043089
1996/3/31,-0.124583915,-0.163340723,-0.015558281,-0.30434708,0.001296846,0.005005305,-0.154525041,-0.227739923,0.005592573,-0.113332154,0.066664783,-0.340370638,-0.08124673,-0.222884537,-0.131696732,0.164183679,-0.054984708,0.169590986,0.186229443,0.061362194,0.042754051,0.231266707,-0.043221737,-0.190468782,-0.072632971,0.172755544
1996/4/30,0.056052397,0.173955504,0.115264594,-0.069165318,-0.304802175,0.001175326,-0.037627324,0.066507079,0.06370581,-0.007429578,0.005450962,-0.16679083,0.002322099,-0.057668339,-0.095602677,-0.064305597,0.025717432,0.002421918,0.011350504,0.095182632,-0.144641097,0.016219761,0.138851255,0.150175356,0.124081457,0.215761093
1996/5/31,-0.191415668,0.028146433,0.142163294,-0.030281834,0.068262296,-0.00610397,0.011885384,0.010445786,0.142021481,-0.363569002,0.129195962,0.241167814,0.065128268,-0.050231383,0.058387444,-0.204171088,0.241359825,-0.176585912,-0.110031549,0.15510434,0.055409039,0.086349013,0.034785688,0.126777125,0.166242284,-0.08797763
1996/6/30,-0.089923409,-0.083297161,-0.015325459,-0.081622289,0.007715803,0.125660513,-0.091868499,-0.027314505,-0.102557706,-0.062320523,0.117253686,0.024185882,0.208782165,-0.122070846,-0.22561742,0.32493406,-0.001590671,-0.103307869,-0.031468078,-0.014717323,0.234125185,0.222775123,-0.264169844,-0.055260254,-0.115957924,-0.257966118
1996/7/31,0.159275794,-0.196819358,0.063698079,-0.354423045,0.138204217,0.293957194,0.021743942,-0.260610905,-0.014523556,0.205280747,-0.042011041,0.02507809,-0.092438861,-0.208646255,-0.037847209,-0.274739575,0.13969604,0.030388292,-0.011678734,0.041539401,0.052878825,0.196642497,0.168326181,-0.160135949,-0.0803311,-0.290542163
1996/8/31,0.130063249,0.08646627,0.156058312,0.055065645,0.053191414,0.080954981,0.105707377,-0.01239817,-0.024252983,-0.198516254,0.15803018,-0.080159378,-0.048307459,-0.080508224,0.266446814,0.142476855,0.138713879,0.090167873,-0.056358264,0.21773678,-0.006078499,-0.034675676,0.094912978,0.004836601,0.226442061,-0.118073326
1996/9/30,0.32695239,0.309779362,0.227618883,0.378416652,0.233642697,0.041318857,0.191877816,0.316787454,-0.070063627,0.162544477,0.125363814,-0.149938357,0.040478525,0.103505403,0.103505502,-0.257144731,-0.008700167,-0.016836422,-0.242017077,-0.037264636,-0.116764615,-0.256849671,0.083522451,0.043919398,0.018766602,0.12654373
1996/10/31,-0.026071507,-0.034640924,0.001005088,0.008022,0.202797012,0.300878663,0.092655944,-0.077828047,0.102200263,0.223919191,0.015499007,-0.040226848,0.077423951,0.243505938,-0.060217849,-0.027064635,0.210722453,-0.107574214,-0.216684711,0.018369563,-0.027643693,0.076144486,0.223589012,0.061855917,-0.093491196,-0.069957157
