Date,eps,eps,sps,sps,prof_mar,prof_mar,roic,roic,ninc,ninc,cfo,cfo,cf,cf,sg,sg,mom,mom,pe,pe,pb,pb
1993/1/29,0.115855271,-0.136928168,0.77641306,-0.222021999,-0.049400874,0.066806428,-0.160031726,-0.044687139,-0.110118188,-0.122778674,,,-0.367899438,0.027830685,-0.020210188,0.136142931,-0.062671368,-0.103983478,0.025139695,-0.168621013,-0.230031114,-0.058146421
1993/2/26,0.594163857,0.937998828,0.207531711,0.878732768,-0.132081608,0.230885869,0.270497894,0.296217715,0.049188832,-0.308146123,,,-0.032935028,0.162093502,0.074927974,0.251290091,-0.013986739,-0.344773914,-0.144909904,-0.167958856,-0.267173776,0.245203911
1993/3/31,-0.394526305,-0.452668264,0.001720489,-0.39338726,0.157329862,-0.063460377,-0.058323696,0.046294849,0.184740045,-0.014990478,,,0.136557039,-0.038471012,0.177736922,0.208071669,0.175924454,-0.234079058,-0.222398533,0.027002422,-0.312917692,-0.012097514
1993/4/30,0.877632728,0.563860739,0.987861499,0.607470587,0.020307209,0.162988618,0.06178616,-0.121204372,-0.012941474,-0.461763394,,,0.07939793,0.059349877,-0.049974506,-0.217738756,0.068325754,0.11003678,-0.114544703,-0.404313723,0.051946561,-0.173488558
1993/5/28,0.508992477,-0.258988639,0.836778998,-0.072642738,0.074380109,-0.178273059,-0.107285135,-0.461114679,-0.09887419,-0.160732207,,,0.147325144,0.023776611,0.181848918,-0.007578108,0.039550267,0.093089194,-0.078296475,0.126544906,-0.06447907,-0.343601665
1993/6/30,-0.765068659,-0.868422852,-0.00011001,-0.701492431,0.028914066,-0.107874468,0.019497833,-0.303496211,0.023523084,-0.232558616,,,-0.024264068,-0.032579506,0.019560362,-0.300810157,0.012189319,0.070484292,0.114466254,0.007902526,0.110343317,-0.231381097
1993/7/30,-0.526608339,0.361503085,-0.957847929,0.351140746,-0.088670966,6.29E-05,0.088909332,-0.040633854,-0.045006931,0.121506597,,,-0.000879094,0.041574619,-0.250349866,-0.044121176,-0.04510799,0.088528658,0.207703935,-0.195297133,0.085569417,-0.035333365
1993/8/31,-0.928124371,-0.696502071,-0.453682252,-0.739689166,-0.072828785,-0.03897283,0.083910318,-0.071744029,0.017387087,0.146139652,,,0.100241638,-0.23678284,0.137536619,-0.265968677,-0.206663991,-0.117740797,0.058271933,0.126422551,-0.117595119,-0.203686699
1993/9/30,0.854280478,0.08556075,0.794771623,0.127785225,0.04905061,-0.026319289,0.129294063,0.03853978,-0.00446637,0.12935624,,,-0.031396729,-0.137742088,0.186336723,0.093772109,-0.007688877,0.117872236,0.034739305,0.10826526,-0.340001794,0.146291901
1993/10/29,0.112531814,0.677673661,-0.099791963,0.684675966,-0.010009628,0.124867151,-0.314457698,-0.155405099,-0.067987844,-0.078573565,,,0.240187904,0.089319604,0.055939723,-0.074264476,-0.070486764,0.385228135,-0.034374965,-0.04274594,-0.083407977,0.007720466
1993/11/30,-0.999905926,0.65898728,-0.442705459,0.556922011,0.135542426,0.101756044,-0.295053518,-0.360475647,-0.083775598,0.149355094,,,-0.029817991,-0.230846822,-0.161611916,-0.214496685,-0.07673886,0.371193398,0.029167913,-0.164254854,0.241863721,-0.293868453
1994/1/31,-0.179186497,0.666984599,0.431947427,0.796687782,0.11209158,-0.09954295,-0.040843151,0.155854211,-0.098649708,-0.041973544,,,0.077126678,0.125804356,0.124293321,0.04091332,0.226422496,-0.074455375,-0.011480791,-0.160117272,-0.171465233,-0.106049323
1994/2/28,0.747287837,0.722557363,0.100310689,0.797492446,-0.326789959,0.308434524,-0.171041754,0.117632041,0.096899846,0.361124005,,,-0.126085901,0.152133451,-0.070763577,0.080010294,0.015576857,0.439549067,-0.146847817,-0.158878392,-0.035076975,0.142048433
1994/3/31,0.858075457,0.521885814,0.43965328,0.568837249,0.009321671,-0.123841289,0.01074185,0.094132604,0.140105078,0.167531212,,,0.11592137,0.105092234,-0.110551121,-0.076286203,0.007876504,-0.328320433,0.348296086,0.026865321,-0.051845635,0.048873929
1994/4/29,-0.689378022,-0.708492644,0.533294402,-0.537252621,0.065864885,-0.238377091,0.094970581,0.148071711,-0.018994533,-0.133785122,,,-0.025831216,0.258245198,-0.149138933,0.060991185,0.02388656,-0.246986651,-0.019114294,0.408121833,0.099295651,0.201811782
1994/5/31,0.166446696,0.465780018,-0.804490758,0.630890216,0.026048278,0.249785674,0.027299975,0.088130771,0.081195029,0.062057304,,,-0.019436225,-0.006278521,-0.014299591,-0.162977207,0.063819763,-0.002593496,0.060023393,-0.048347169,-0.266331939,-0.101891038
1994/6/30,-0.240094298,-0.654841485,-0.443420111,-0.624786182,0.066094527,-0.103212636,0.110710402,-0.284612361,0.240875318,0.250384167,,,-0.054472632,0.098008646,-0.048722247,0.233302608,0.041188485,-0.000573085,-0.232705841,0.023813515,0.133129734,-0.126002565
1994/7/29,0.837286884,0.997845802,0.573774868,0.96048399,0.099493768,0.031457524,0.127423226,0.141189006,0.144449356,0.168517522,,,0.101727738,-0.074256786,0.010991786,0.380163489,-0.106157409,0.130244381,-0.008050025,0.053514862,-0.096625505,0.277551275
1994/8/31,0.167539454,-0.96594467,-0.035913589,-0.869000771,0.053653796,-0.062200668,-0.017689172,-0.144877927,-0.005609837,0.150221414,,,0.004770381,0.075292893,-0.010666525,-0.119173068,0.095762686,-0.175029728,0.046365725,0.156145068,0.134635266,0.013796428
1994/9/30,0.236651069,0.191359977,0.801491117,0.06689493,-0.095034351,-0.028525862,-0.0491583,-0.144125957,-0.087536225,-0.200670932,,,0.04575545,0.168925663,0.308130291,-0.228932339,0.021595009,-0.173144659,-0.076479895,0.128209622,0.025651544,-0.220561246
1994/10/31,0.111413812,-0.291491463,0.957996353,-0.410658949,-0.06595896,0.213676494,-0.015115632,0.099331269,-0.091303157,-0.166859068,,,-0.011348129,-0.037295967,-0.087473132,-0.187078564,-0.220304319,-0.070355494,0.151269561,0.150492733,0.072308924,0.052176854
1994/11/30,0.598068461,0.603582323,-0.165454956,0.408873452,0.193004249,-0.108933368,-0.041093764,-0.025595272,0.125276597,-0.040044529,,,0.170570494,-0.033265474,0.021200368,-0.014619051,-0.403093005,-0.049213088,-0.012785438,-0.029396385,-0.071405455,0.021016624
1995/1/31,0.78437263,-0.397043397,0.2470576,-0.070946784,0.148127054,-0.090285007,-0.205426091,-0.141578067,0.024007355,-0.001577696,-0.10021912,0.603135552,0.031251698,0.048598911,0.204420842,0.091661086,0.04383182,-0.05400915,-0.155171761,0.049624862,-0.063415009,-0.146163223
1995/2/28,-0.460557644,0.004061249,0.345018574,0.382300019,-0.019472347,0.214548831,0.022061624,0.478991165,0.176926083,0.1658167,-0.999667375,-0.41517837,-0.085732668,0.017166585,-0.009358336,0.233551269,0.118531887,-0.048354152,0.08925135,0.136224,0.021569465,0.328565658
1995/3/31,-0.276066215,-0.466998422,0.016016366,-0.349736711,0.113725916,0.086111884,0.15861824,0.396089731,0.012208463,0.022610406,-0.951900837,-0.780356592,-0.002760137,-0.011694111,-0.031041058,0.037538968,-0.022904136,0.009295451,0.024283227,-0.072005914,0.001304452,0.353607942
1995/4/28,-0.02172414,0.259032207,0.11190777,0.36694886,0.128011291,0.05171759,0.095168756,0.200446835,0.154637482,0.029685765,0.163324894,0.406849589,0.118098291,0.13583546,-0.093076441,0.258533122,-0.185915049,-0.158585265,-0.139874506,0.052842697,0.21780865,0.159348286
1995/5/31,0.042792483,0.399250346,0.189726587,0.287183316,0.225539447,0.17757645,0.231200591,0.315255481,-0.086479963,0.049412759,0.326295047,-0.027825342,0.001519774,0.066431995,-0.136088968,-0.027570787,-0.026477372,-0.144936075,-0.111199929,-0.194859115,-0.195466494,0.035775108
1995/6/30,0.311854415,-0.373775533,0.028546135,-0.253871023,0.046431751,0.092035211,-0.004398423,-0.020394883,0.111139719,-0.027742305,0.535575764,-0.38375804,0.029218685,-0.028003251,0.170945502,0.200720358,0.017193367,0.008417313,-0.071475757,-0.10691755,-0.069414657,0.04567345
1995/7/31,-0.049845624,-0.048642187,-0.357690786,0.055051028,0.183460594,0.195948235,0.045855181,-0.034030151,0.1003113,-0.235333093,-0.006609183,-0.044514646,0.076358646,-0.095074267,-0.15128121,-0.270087726,0.154888766,-0.041830327,0.081850833,-0.219988148,-0.104417014,-0.147503616
1995/8/31,0.365799094,-0.04218158,0.213758679,-0.175992644,-0.072074391,0.192288199,-0.097899437,0.190813412,0.045374406,0.062961354,0.363114505,0.046231217,0.054163516,0.039463484,0.031549987,0.312746495,0.022021471,-0.035469879,0.001740859,-0.009022844,0.300672826,0.01518129
1995/9/29,-0.196663862,0.24783023,0.156502752,0.124054608,-0.053965264,0.132221025,0.050763234,0.175277812,-0.048135494,0.24128224,-0.157299599,0.154372867,0.139884513,0.058290388,0.262203448,0.322092974,-0.032688438,-0.078735685,-0.005364027,0.11611194,0.108835687,0.023929758
1995/10/31,-0.0369671,0.399175237,-0.231796237,0.202261368,-0.09959844,0.226481696,-0.2561235,0.220868805,-0.071231868,-0.007595972,-0.185800136,0.127801499,-0.021552315,0.050672239,0.05080406,0.162514299,0.073673826,0.416308046,-0.10724282,-0.057044815,-0.17916683,0.081190107
1995/11/30,0.060912423,0.11604627,0.112864091,0.027074496,0.326722869,0.082479615,-0.01386813,0.03537695,0.284803147,-0.035589018,-0.02356815,0.223782578,-0.011557324,-0.005516424,0.009082006,0.15782618,-0.086837715,-0.136042788,-0.021553517,-0.166711697,-0.123085632,0.03695379
1996/1/31,0.125444774,0.616118188,0.006362343,0.514039281,0.036092728,0.222542937,0.113938134,0.52100148,0.017386503,0.140910225,0.135654553,0.455863894,-0.045963049,0.016426203,0.091345653,0.307695368,0.020856957,0.228634565,0.051274926,0.066557281,0.161560308,0.069177881
1996/2/29,-0.033730183,0.334657937,0.020868519,0.220636079,-0.000512064,0.015665631,-0.147305125,0.235000879,0.116166916,0.021339594,0.079467743,0.070890421,-0.092379381,-0.207229666,0.107960467,0.20872855,-0.141684288,0.259743144,-0.109023558,0.171152715,0.052186416,0.051944017
1996/3/29,0.173341714,0.337843417,0.163718952,0.322149044,0.164451255,0.198890747,-0.053029305,0.221814727,0.056810318,0.176032107,0.263485196,0.399619642,0.201944573,0.226679449,0.074711211,0.196420008,-0.010020593,0.271269074,0.214303432,-0.044729073,0.166146166,-0.007118759
1996/4/30,-0.00616352,-0.078081266,-0.016153573,-0.021852874,0.203316179,0.011185951,0.020488253,0.008162735,-0.206329754,-0.071256679,-0.04875483,-0.097944742,0.079296545,0.149215649,-0.097517037,-0.05430928,0.108613028,-0.085746493,-0.022021393,-0.076451883,-0.094784545,-6.04E-05
1996/5/31,-0.141513576,-0.010388193,0.116970298,0.231731585,-0.086174965,-0.158724819,-0.047645901,0.27358282,-0.031345261,0.126305547,0.131436582,0.017585075,0.150671822,-0.209487945,-0.072075715,0.172033778,-0.021214072,-0.018118847,-0.082937879,0.18633188,-0.164897915,0.216511982
1996/6/28,0.047426962,-0.432088606,-0.16278662,-0.170318383,0.027641597,-0.265583224,-0.042159451,-0.233692731,0.147250033,-0.156649094,0.157503662,-0.070833935,0.130931116,0.013029539,0.084201248,-0.345095672,-0.072900561,-0.374409413,0.132772097,0.006446214,0.067543687,-0.149027588
1996/7/31,-0.103734596,-0.53877414,-0.034711214,-0.344707983,-0.02046865,0.276570161,-0.238442796,-0.333032918,0.107467202,-0.073173179,0.068100113,-0.264103117,-0.078377445,-0.120321579,0.008851604,-0.266743644,0.012142794,-0.001712548,0.036387079,0.043229446,0.042472924,-0.170518275
1996/8/30,0.335553311,-0.082733182,0.041203188,0.127150827,0.023720505,0.317581535,-0.06304218,0.105447658,-0.25752689,-0.016171306,0.022426744,0.07924059,0.162643626,-0.199598281,0.030966043,0.02029847,-0.066639775,0.149896059,0.038982299,-0.104221082,0.09057247,0.061023478
1996/9/30,0.015543574,0.124769781,-0.013896965,0.253469094,0.29535685,0.145055086,0.276320152,0.209793912,0.046963942,-0.01548601,-0.079716561,0.209674316,0.056042365,0.059709887,0.100912003,0.177412496,0.104675394,-0.096320164,-0.150725908,-0.151052746,0.104055295,0.077712678
1996/10/31,-0.173161068,-0.209744165,-0.07125842,-0.202665709,0.084226968,-0.04825599,-0.063401917,-0.231357964,-0.060619332,-0.120342866,-0.124353162,-0.082032542,-0.081943285,0.148212408,0.014252921,-0.169080442,0.11361345,-0.265224493,0.109003361,-0.097584104,-0.093878421,-0.047153926
1996/11/29,0.057820776,0.315459297,-0.033480879,0.232899242,0.004037582,-0.076433444,-0.082503576,0.167447108,0.130304629,-0.048742198,-0.082339382,0.008955938,-0.107775738,-0.02872946,0.15035075,-0.007174285,-0.093556071,-0.09035228,0.095018051,-0.092154867,0.021757511,-0.04362724
1997/1/31,-0.180745271,-0.197060732,-0.106433091,0.092676319,-0.128657693,0.034483608,-0.222754597,0.177828437,-0.187767942,0.001459449,-0.18465194,0.024313055,0.20635308,0.002362623,0.148921697,-0.098749587,-0.159809957,0.061372392,-0.018511461,-0.041601316,0.116714361,0.123813098
1997/2/28,0.041489495,-0.139097431,-0.078090709,-0.082290216,0.050930856,0.04484815,0.076707904,0.085314598,0.133558041,-0.08114974,-0.017421283,-0.136557175,0.025616292,0.233399924,0.080530864,0.065813699,0.019407777,-0.054956596,-0.104063336,0.205628003,-0.035077856,0.109517918
