Date,pe,pe,pb,pb,mom,mom,cfni,cfni,art,art,leve,leve,quick,quick,a_turn,a_turn
1991/4/30,-0.028519815,0.00188714,-0.037851264,-0.048180317,0.373605658,-0.192334003,0.20932513,0.042124446,0.087473744,0.278295183,0.193594769,0.083399729,-0.25561576,-0.294056688,-0.163692624,0.048449553
1991/5/31,0.223193768,0.116041753,-0.1708545,0.07414228,-0.015330335,0.365047208,-0.165695082,0.22068558,-0.012219637,0.253233881,-0.058139814,-0.079805529,0.114170613,0.061532265,0.049427684,0.103745978
1991/6/28,-0.099823065,-0.258236766,0.149786916,-0.099427609,-0.022557655,-0.013169084,0.1671951,-0.462482411,0.034429106,-0.029750382,-0.05267579,0.021963555,-0.238269729,-0.042963793,-0.062480132,0.067541864
1991/7/31,-0.025515181,0.30408432,-0.042390716,-0.037518857,-0.252347245,0.13226958,-0.019189422,-0.141895534,-0.111500229,0.097080943,0.08195109,-0.04605074,0.107826563,0.02518043,0.01076519,-0.079410578
1991/8/30,-0.122873273,0.093129908,-0.080549086,-0.107833727,0.107080104,0.406704484,0.264157496,-0.073060657,-0.151061124,0.274764682,-0.04709014,-0.176629294,-0.028701227,-0.222920277,-0.10448424,-0.007494273
1991/9/30,-0.257169958,-0.104552161,0.06825888,0.054804043,0.121184376,0.015242534,0.034412218,-0.278400606,-0.043400614,0.039966286,0.052190015,0.001629149,-0.322520869,0.030868533,-0.166718635,-0.008056269
1991/10/31,0.11429778,-0.12212481,-0.111586982,0.140681817,0.18121893,-0.000593555,0.059032338,-0.069599394,-0.081669462,0.039653854,0.032402153,0.013505907,-0.313579075,-0.065257078,-0.021257976,0.061158128
1991/11/29,-0.29708105,0.097709415,-0.123456068,0.173263848,-0.046936287,0.007850877,-0.345348645,-0.108547057,0.108637148,0.227032787,-0.24757955,0.11859412,-0.176752475,-0.064505844,0.058400674,0.146631336
1991/12/31,-0.163955923,0.115132825,-0.052213396,0.014818323,0.026927482,0.123500404,-0.094099249,0.025808535,-0.269326334,-0.135587939,0.073643994,-0.01968124,-0.000995793,0.104857969,0.025889539,-0.031618255
1992/1/31,-0.041911517,0.037680967,-0.144597251,-0.257541639,-0.002126761,-0.257850366,-0.207561666,0.062756315,0.106759729,-0.084485301,0.051821189,0.189059141,-0.179187411,-0.061954802,-0.010528608,-0.084330226
1992/2/28,-0.102751953,-0.166720231,-0.205434866,-0.223783704,0.126325153,-0.090869722,-0.021277831,0.006283935,-0.070655979,-0.131614181,-0.138967388,0.069289788,0.084066703,5.93E-05,-0.022345406,-0.094354062
1992/3/31,-0.281807581,0.014433572,-0.242163435,-0.278923558,0.150948313,-0.18444417,-0.093336471,0.032744503,-0.01209609,-0.131425295,-0.019035784,-0.009933655,-0.091132612,0.088437442,-0.021083524,0.024743993
1992/4/30,0.217767681,-0.042254924,-0.023530836,-0.316624094,-0.331278635,-0.18996703,-0.111509285,0.169308507,-0.12568585,-0.097694401,0.015689923,-0.09294014,0.072441518,-0.212576924,-0.219150836,-0.075555862
1992/5/29,0.26498911,-0.101787205,0.008254207,0.001055477,-0.364296921,-0.182376744,-0.031040651,0.065912461,0.072354894,-0.169203282,-0.109106,-0.169767442,-0.068753155,0.066023659,-0.03723683,-0.097547498
1992/6/30,-0.204432588,-0.070115093,0.105585547,0.10882722,-0.066310971,-0.147354627,0.08972279,0.026346202,0.1278092,0.119540279,-0.135767739,-0.013829881,0.056432037,-0.031895438,-0.093865066,-0.020923694
1992/7/31,0.072328117,-0.118602735,-0.277005602,0.096699228,0.093245355,-0.017912435,0.007268719,-0.039808037,-0.161946641,0.03228129,-0.182392625,0.130873186,0.048882059,0.012767891,-0.038666227,0.029316661
1992/8/31,0.060551593,-0.063526259,-0.042444124,0.253160925,0.246007898,-0.154066297,0.153133459,0.056258332,0.032476939,0.09619857,-0.332645199,0.016133613,0.045868022,-0.030710813,-0.033475127,0.013325949
1992/9/30,0.093760384,-0.197893079,-0.152610936,0.082200174,-0.083083136,-0.136748405,-0.052413624,0.036304941,-0.073335299,0.035580565,-0.024693198,-0.224600338,0.168352642,0.111721692,-0.066640587,-0.100116494
1992/10/30,-0.209842618,-0.249544174,-0.25228157,0.034992139,-0.168606845,-0.032073513,-0.120684162,-0.028618729,-0.003461185,-0.101764767,-0.045199116,-0.207376441,-0.164576938,0.124852583,0.200486241,0.020546006
1992/11/30,-0.224656951,-0.064385385,-0.023212274,-0.15400589,-0.423034458,0.221880108,0.037547747,0.085141898,0.051580518,0.124034974,0.156920423,-0.017733411,-0.125846554,0.010653986,0.258965759,0.162809912
1992/12/31,-0.248644108,-0.030603411,0.153999517,-0.144219881,-0.072778359,0.079549465,0.00153858,-0.012387972,-0.160600981,-0.137716872,0.104393927,-0.043601002,0.112998605,0.099163732,-0.092550773,-0.098219994
1993/1/29,0.016253554,0.008022449,-0.046747888,-0.060765406,0.114512286,0.022763823,0.173673374,0.010140369,0.014588724,-0.13970609,0.249601082,0.128265273,-0.173910765,0.165066287,0.028528031,0.123626426
1993/2/26,0.380395138,-0.08866232,0.157540221,-0.324630703,0.024347627,0.022822661,0.037786101,-0.056969377,-0.188364467,-0.029149167,0.174645596,0.022383674,0.074853594,-0.194180179,-0.399969773,-0.135964385
1993/3/31,-0.075350994,0.157219284,0.045398387,0.077566376,-0.032205411,-0.069189016,-0.0053252,0.151906783,0.090652972,-0.103527137,0.151417457,0.035520329,-0.014736879,0.06968811,0.117206973,-0.044741746
1993/4/30,0.120232622,0.155706403,-0.311430061,-0.111774846,0.084905338,-0.217945183,0.106656395,0.071264081,-0.078846886,-0.035152471,-0.083646435,0.150021932,-0.075203331,-0.204307897,-0.017484958,-0.217661213
1993/5/31,0.067992659,-0.006075365,0.274845715,-0.268997455,-0.052867798,-0.017933748,0.017958595,0.046638537,0.251143613,0.082532955,-0.048730524,-0.170859658,0.201156794,-0.101130991,0.052630941,0.132737566
1993/6/30,0.019810209,-0.11960735,-0.096714452,0.089579162,0.14056417,-0.117580388,0.147282825,0.038929646,-0.07845479,-0.029132615,0.231674787,0.301684883,-0.061370804,-0.053341626,-0.232222669,-0.057151094
1993/7/30,-0.079010616,0.017159656,0.37448297,0.043794946,0.113158779,-0.109809199,0.00255203,-0.045515667,0.018219288,-0.083919662,0.296470932,0.288278786,-0.040418567,-0.254561831,-0.143697521,-0.070999252
1993/8/31,-0.055987068,-0.108537138,-0.266968751,0.254707842,0.028549096,0.200775393,0.165878762,-0.348667588,-0.072641612,-0.162110294,0.111983823,0.004893885,-0.23036314,0.092602234,0.00432163,0.017303256
1993/9/30,0.078428061,-0.326928595,0.015465894,-0.056614831,0.119315107,-0.039798579,0.02309929,0.08500411,0.012507724,0.033227733,-0.019964771,0.018400975,-0.100601355,-0.108738643,-0.044300863,0.10470026
1993/10/29,-0.019139755,0.365819809,-0.036604781,0.097777291,-0.043185723,-0.133546043,-0.12984875,0.057057369,0.128883542,0.036181469,-0.140598938,0.124679517,0.130565332,-0.048891888,0.124186664,0.132937603
1993/11/30,0.034708213,0.066822201,0.136536245,-0.107879554,-0.269356811,-0.172681368,-0.030075138,-0.053247633,0.129558503,0.070647201,-0.000112508,-0.138316442,0.111229618,-0.018994166,0.104648591,0.25576706
1993/12/31,-0.023616785,0.060520377,-0.13374436,-0.088190347,0.027452719,0.031303109,0.1709578,0.059700666,-0.247785711,0.002590455,-0.282316555,-0.056304833,0.092067186,-0.079659838,-0.177395023,0.150699367
1994/1/31,-0.191552689,-0.218488227,0.062597469,-0.288693633,0.073011209,-0.018071373,0.234442887,0.093232057,-0.1727087,-0.080603312,0.081796241,-0.067330074,-0.045281474,-0.209559017,-0.129236069,0.080343689
1994/2/28,0.050001057,-0.094348875,-0.103020934,0.072649739,-0.199939036,0.28078256,-0.16498872,-0.080869521,0.228866259,0.089321723,-0.092122755,-0.218731846,-0.060363845,0.072112262,0.466455217,0.332650463
1994/3/31,-0.046266078,0.063677916,0.000883447,-0.021792524,0.099827369,-0.104244622,0.172835174,-0.007328376,0.179985598,0.013526456,-0.102267932,-0.042009322,-0.024454985,0.154921378,0.10120237,0.011577747
1994/4/29,0.029039382,0.072894925,-0.015113682,-0.124956016,0.014704302,-0.102048779,0.00444585,0.023850604,0.006628684,0.07719134,0.248151431,0.01972679,-0.079182233,-0.312425634,-0.157649688,0.060843581
1994/5/31,0.205190361,0.169750146,0.069069523,0.150035141,-0.244166347,-0.334115921,0.180445982,-0.131666451,-0.063975076,-0.172067859,0.044792465,-0.03640013,0.014822775,0.247932259,-0.095719022,-0.183919463
1994/6/30,-0.010014773,0.033471557,0.031841154,0.064736695,-0.455553516,-0.06217894,0.11683131,0.007438685,-0.046997366,0.056388211,0.026297879,0.15421689,0.152553906,-0.109427249,-0.017495868,-0.025936162
1994/7/29,0.052575017,-0.127980097,-0.127361646,-0.276825337,0.075205461,0.145153982,-0.066747952,0.019868523,-0.383369963,-0.208341732,0.211985207,0.08208765,0.021505503,-0.009170626,-0.149980222,0.057653136
1994/8/31,0.089343191,0.088888446,0.023797543,0.004053901,0.118491409,-0.187285355,0.017928222,0.029429141,0.10777871,0.08741727,-0.133265874,-0.256546057,-0.044730743,0.037644185,0.040818246,0.168736737
1994/9/30,-0.043794174,0.031040002,0.172765743,0.043653846,-0.052861145,0.009773809,0.069073513,-0.030602506,0.065140633,-0.282190002,-0.093440817,-0.014504348,0.113219579,0.064102909,-0.181055544,0.082011784
1994/10/31,0.059726315,-0.156539777,0.086884855,0.141901006,-0.19400893,-0.059199984,-0.058739499,-0.133106641,-0.091010323,-0.0077505,-0.046521377,-0.185047842,0.054079206,0.144354632,0.016839947,0.120594523
1994/11/30,-0.256272363,-0.024902422,0.043960721,-0.045138171,-0.060975843,-0.235248874,0.022941968,-0.114644645,-0.054081522,0.156254311,-0.167757868,-0.141142997,-0.018146531,-0.013083292,0.030466942,0.060269362
1994/12/30,-0.178071164,0.007409025,0.060298936,0.103702041,-0.00093046,0.007028209,-0.074707007,-0.137750601,0.041064472,-0.245842165,0.001605461,-0.182248858,-0.087701745,0.323112185,-0.018991008,0.155460774
1995/1/31,-0.166495885,0.127752624,-0.244383466,-0.082923091,-0.066226097,0.162760641,-0.102086467,-0.066610928,-0.047945173,0.226198613,-0.080010088,0.092997486,-0.102475934,0.003022285,-0.319130592,-0.114792824
1995/2/28,-0.016803224,0.006212366,0.186083996,-0.013348868,-0.03446701,0.015259946,-0.17228808,0.055526348,-0.053030075,-0.33488605,0.041337853,0.008990077,0.138703687,0.072753676,-0.03598735,-0.182612634
1995/3/31,0.095721387,-0.091421195,0.12562507,-0.050968583,-0.038159528,-0.151006437,0.18976012,-0.119665967,-0.092971277,-0.073496762,-0.133458212,-0.132368517,0.134791522,0.328093104,0.168843797,0.073399806
1995/4/28,0.119469593,-0.238557481,-0.073698601,-0.034572189,0.0749644,0.297596595,-0.106950867,-0.000778866,-0.140086956,-0.279219467,0.230850581,-0.009106316,-0.220484651,0.219041393,-0.054705516,-0.026208084
1995/5/31,-0.117539968,-0.062974086,-0.020609095,0.150803965,-0.133207048,-0.009302295,-0.112322324,0.030263326,0.085537735,-0.025327421,0.169006197,-0.115169367,-0.188601405,0.110750243,0.00697293,-0.217204273
1995/6/30,-0.011864318,-0.020766398,0.093040289,0.029972511,-0.018777035,-0.00433347,-0.117133558,0.000406272,0.004761546,-0.008266403,-0.045021175,-0.079000126,-0.002211321,0.309578859,0.049379955,0.172998756
1995/7/31,-0.049062059,-0.186300212,0.087220978,-0.010548085,-0.180045137,-0.21471386,0.136820197,0.017506891,-0.066481943,-0.085357512,0.068166346,-0.045779637,-0.198386619,-0.044922524,0.064621585,0.136121283
1995/8/31,-0.037065389,0.217599442,0.113269443,0.024755575,0.073885575,-0.033185546,0.033344215,0.1287468,-0.044867113,-0.004567376,0.070730745,-0.26657092,0.129526759,0.232174943,-0.142972715,0.035372957
1995/9/29,-0.118859918,-0.037005529,0.097427425,-0.108944855,0.091173925,-0.002644374,-0.074182252,0.1611751,0.181075553,0.14456075,-0.094231687,-0.16130006,-0.094240222,0.02264206,-0.13737497,-0.008421579
1995/10/31,-0.043236124,-0.332668846,0.204342937,-0.04708765,-0.058389063,0.011591525,-0.036988462,0.027443587,0.075466594,-0.107295288,-0.002122678,-0.05077715,-0.046994423,-0.048181092,0.100775203,-0.090439496
1995/11/30,0.130833234,0.081518245,-0.059226264,0.038942737,-0.079126943,-0.323488883,-0.110510619,-0.025894485,0.052410436,0.021237308,0.021296932,0.146071842,-0.007244355,-0.163942524,-0.090052846,-0.100642133
1995/12/29,0.027318461,0.036496142,0.036541817,-0.161835558,-0.002106703,0.014829454,0.205085283,0.037607481,-0.053054192,-0.041027741,0.21325507,0.015157112,-0.049130006,-0.175066515,-0.269819868,-0.044827439
1996/1/31,0.01867991,0.045937066,0.053583392,0.210946675,-0.070283711,0.148076868,-0.032980205,-0.051673739,-0.129840682,0.046812223,0.095931353,-0.012871316,0.262225072,0.011220105,-0.221588057,-0.160495799
1996/2/29,-0.162208639,-0.151239151,0.07979285,0.037706119,0.121171263,-0.116268605,0.143925601,0.056380959,0.002640976,0.161844909,-0.059043642,-0.102085994,0.062743717,0.015624942,0.105275329,0.236733015
1996/3/29,0.158217852,-0.081326676,-0.145469356,-0.16652637,0.09171793,0.127625957,0.024965379,0.150462776,0.19391113,0.212489091,0.009530803,0.249420543,-0.063635673,-0.203739145,-0.056743879,0.137474261
1996/4/30,0.137208235,-0.0524178,-0.098372899,-0.102391628,-0.122847628,-0.090338289,0.022401815,0.00029884,0.092656178,0.052608658,-0.046669003,-0.075174426,0.044290616,0.244142554,0.173649719,0.193380254
1996/5/31,0.021323622,-0.143475022,0.012528199,0.112195436,0.070148095,-0.233855762,-0.062544457,-0.078919582,0.312284634,0.058644868,0.129634462,0.014948797,-0.03031002,0.194554756,0.152036577,0.004685759
1996/6/28,-0.132811039,-0.130931406,0.100399117,0.085755721,0.032326468,0.155130218,-0.107283114,0.022655857,0.064109191,-0.039523973,0.218014548,0.046142884,-0.219367203,-0.02426024,-0.113261307,0.076850874
1996/7/31,0.042197002,-0.073735962,-0.175579811,0.056008146,-0.303399152,-0.128617273,0.110378068,0.021014446,0.118900895,-0.043454312,0.16015944,0.028864272,-0.127279031,-0.166096855,0.038695213,-0.286614544
1996/8/30,0.035757399,-0.100885429,0.079072506,-0.070876145,0.144375941,0.24302707,0.162074796,0.02110393,0.070924131,0.253545929,0.04627693,-0.061221397,-0.032373168,0.109352483,-0.011307511,-0.052669644
1996/9/30,-0.01031361,-0.051450533,-0.03931889,0.300643224,-0.228653363,-0.055475107,0.022894719,-0.166407978,0.089390248,-0.405977757,-0.13046862,-0.191298969,-0.120738581,0.127926943,0.119556473,-0.011021597
1996/10/31,-0.150441436,-0.254294278,-0.160815053,-0.055859236,-0.004999773,0.177595565,0.155728399,0.118639008,-0.055114191,-0.024625973,0.206202225,-0.12653913,-0.159440173,0.170595151,-0.318022134,-0.01306922
1996/11/29,0.081907253,0.101212798,0.133030045,-0.047896085,-0.101930855,-0.249964291,-0.133476968,0.121407459,-0.167534249,0.083629592,-0.330164218,-0.040842608,0.274233095,-0.019251983,-0.015111028,0.009255185
1996/12/31,-0.053862147,-0.078799744,0.002398696,-0.044379989,0.182536949,-0.01208865,0.076683692,0.052589092,-0.053295337,-0.028290535,0.118800178,0.113336192,-0.18059141,-0.039083949,0.150728907,0.10633849
1997/1/31,-0.042912287,0.138356948,0.046496033,-0.039525411,-0.025228008,0.107952719,-0.005251511,0.200590856,-0.050526723,-0.249860062,-0.142490198,-0.233742071,0.229882272,0.259839468,-0.019934283,-0.129992902
1997/2/28,0.00102262,-0.056443626,-0.209274754,0.016438833,0.082284222,-0.458013929,-0.020186905,0.082846883,0.093538927,0.1295727,0.03976522,0.137578462,-0.213544559,-0.3458718,-0.005967985,-0.201386978
1997/3/31,0.040679305,-0.040173865,-0.17098682,-0.258268962,0.157716449,0.127886404,0.016464349,0.0546943,0.183838569,0.063437103,-0.088900538,-0.025957082,-0.076178602,-0.024737705,0.135693735,0.230888887
1997/4/30,-0.179714202,-0.229367352,0.088784388,0.057445497,0.349767062,0.113568166,-0.070410509,-0.021139318,-0.067519392,0.027777717,-0.099297622,0.088119464,-0.026909192,-0.021100057,0.05775429,-0.054432595
1997/5/30,-0.007274924,-0.069651316,-0.078676635,0.051985984,-0.200230821,-0.312061747,0.023939794,0.00433159,0.040034156,-0.080419593,-0.040163282,-0.161258896,0.036628945,0.234555234,0.117036984,0.157092882
1997/6/30,-0.208398577,-0.124858566,-0.118249812,0.108346878,0.008072677,0.028437105,-0.044857534,0.046954771,0.13100278,-0.026666771,0.18072379,0.123762895,-0.456733685,-0.306523155,0.058812678,0.034067716
1997/7/31,0.022494715,-0.008803807,0.114855332,0.021435676,0.236964495,-0.122475536,-0.048828095,-0.068024284,0.094188139,-0.029786805,0.014665963,-0.225165725,0.109022027,0.227091017,-0.211446462,0.014620386
1997/8/29,0.129731463,0.072114129,0.063802197,-0.138233824,-0.070659019,-0.102488677,0.083938561,0.237319625,0.093655895,-0.165213116,0.075951946,0.041475063,-0.037285724,0.19352167,0.195648326,0.014440837
1997/9/30,0.076305428,0.07540398,-0.059346031,-0.102431087,0.117535281,-0.025972589,-0.020803222,0.097036398,0.105300968,-0.050045348,0.016429778,0.091502203,0.03556788,-0.062914477,-0.071521631,-0.150122681
1997/10/31,-0.404970053,-0.264353219,0.083023361,0.114847458,0.021871451,-0.181627319,-0.020133918,0.096385045,0.05787376,0.120007368,0.061678981,0.059177683,-0.115495825,-0.201493327,-0.013645262,0.058783083
1997/11/28,-0.303114692,-0.188552035,-0.001129618,0.191764164,-0.028428623,-0.102111325,-0.099939497,-0.128397491,0.142515854,0.275343235,-0.103463511,0.185992811,-0.20493484,-0.363594178,0.265954159,0.061230416
1997/12/31,-0.114962894,-0.299919037,0.008634267,-0.129549333,0.2729674,-0.070534019,0.043826356,-0.051002272,0.064886627,-0.036274179,0.097990195,0.112846455,-0.33103156,-0.123161522,-0.136040282,-0.239290723
1998/1/30,0.036793838,0.172131362,-0.016964844,0.237433966,-0.046584128,0.012965534,-0.040607602,0.133631664,0.097059266,0.059030668,-0.023211026,0.099165154,0.097886913,0.156348387,0.185487504,0.123496678
1998/2/27,-0.051819721,-0.069950076,-0.082913478,-0.085296121,0.055911875,-0.169773976,0.064934442,-0.05635517,-0.052190617,0.011510816,-0.205993875,-0.142631353,0.416867408,0.172576505,0.009758215,0.086998263
1998/3/31,0.011654962,0.013226872,0.104926495,-0.043905031,-0.015173275,-0.001799025,-0.043865921,0.076896719,0.024246041,-0.007485002,0.321673676,0.175482618,-0.306122586,-0.14543542,-0.120002948,-0.018499216
1998/4/30,-0.065946739,0.098620958,0.1386005,-0.00846304,0.04206627,-0.062067829,0.027517116,0.051327175,-0.072528415,0.187156749,-0.120676601,-0.295883514,0.21966389,0.125178627,-0.078224055,0.112992905
1998/5/29,-0.196126844,-0.091337558,0.09802288,0.185582737,0.38157718,0.408040963,0.017791527,-0.080925053,0.111772593,0.157337187,0.171094819,0.044410062,-0.287401062,-0.225250981,0.13830291,0.091492587
1998/6/30,0.021550874,0.018003522,0.047238286,0.166632316,0.392431094,0.4240601,0.103037612,-0.121216085,0.000717256,0.191207366,-0.028176084,0.006200662,0.267374024,-0.068569704,-0.0724017,0.093545829
1998/7/31,-0.130544699,0.189067698,-0.084904268,0.121873571,0.196638144,0.225917563,0.047236951,0.016970776,0.058064301,0.050821255,0.124843537,-0.096688252,0.04872757,0.121268573,0.013975906,-0.009417322
1998/8/31,-0.073468805,0.012010339,-0.019759919,0.137381518,-0.024806028,-0.074058187,-0.189985875,0.064987204,0.156442666,0.036829837,0.0559054,-0.21160383,-0.197414375,-0.318768243,0.016461989,0.108279263
1998/9/30,0.180790442,0.303148071,-0.21426692,0.004252723,-0.165754847,-0.18457185,0.111256968,-0.194478142,0.224475428,-0.122757634,-0.262169287,-0.085345869,0.174234404,0.24473214,-0.082341269,-0.122663415
1998/10/30,-0.102300392,-0.073465039,0.132476361,-0.222905578,-0.305253138,-0.368011762,-0.094348551,-0.101363576,-0.239610825,0.085899607,-0.012033627,0.042185776,0.303932905,0.145222076,0.046863343,0.078752878
1998/11/30,0.068840002,0.015429419,0.000619439,0.136613377,-0.004721256,0.077439824,0.067561139,-0.165193741,0.09972552,0.229492409,-0.018064624,-0.205995684,-0.150805774,0.07211563,0.11815014,0.03827908
1998/12/31,-0.033574186,-0.042554176,0.235227356,0.066008987,0.340654062,0.476943408,0.115297635,0.045759791,0.097288348,0.150612878,-0.13810131,-0.260050782,0.178197343,0.187469783,0.025963564,0.082578936
1999/1/29,0.040450964,0.109043107,-0.030073528,0.189542424,0.14449032,0.226627197,-0.047290929,0.051764199,0.096974758,0.100160224,-0.089254055,-0.171595609,0.191118196,0.349992186,0.206569156,0.134957012
1999/2/26,0.165326924,-0.040302288,0.024007394,-0.045389031,-0.307996618,-0.074406003,0.1166849,0.040832361,-0.047560052,0.139992464,0.011044786,0.158335891,-0.236872227,-0.187932754,-0.051327346,0.052763679
1999/3/31,0.066155841,0.067231975,0.022427438,0.177372781,-0.220060028,0.142322861,0.268119403,-0.077621561,-0.369225159,0.085413249,-0.104977625,-0.034671862,0.033553878,0.124599288,-0.152084244,-0.013975072
1999/4/30,-0.068935002,0.121179697,-0.100906172,-0.162234129,-0.517956828,-0.148231027,-0.008386065,0.166727413,-0.031344485,-0.115775143,0.219601895,0.157719621,-0.173297958,-0.050110284,-0.132938106,-0.376731665
1999/5/31,0.172960975,-0.376051574,-0.087552323,-0.06617296,-0.057521202,-0.155919084,-0.018921345,-0.201615451,-0.151702721,-0.097261716,-0.022116256,-0.05956179,0.094212851,0.080923088,0.01322927,0.090606686
1999/6/30,-0.123524994,0.191391831,0.036807962,0.250614187,0.008703484,0.272647848,0.130088325,0.036611852,-0.128930403,0.013907034,-0.015083546,-0.234020512,0.172815359,0.199744144,0.04827147,0.173355113
1999/7/30,0.041431879,0.021369153,0.104941328,0.037797411,0.159512536,0.023435539,-0.083896612,-0.002513553,0.062455849,-0.201508375,-0.154806261,-0.265830703,-0.026954855,0.218400417,-0.076067895,0.075051726
1999/8/31,0.176002801,0.199677118,0.047272728,0.071113535,0.148623033,0.178200966,0.164402139,0.094851375,-0.083205456,-0.197105593,0.195103309,-0.407947213,-0.119570694,0.435351871,0.046155267,-0.057451925
1999/9/30,0.064957249,0.132129058,0.005880395,-0.393726491,0.149148039,0.036037909,0.04633551,0.120265369,0.046098419,0.063811467,-0.025688847,-0.124324631,0.023431632,0.146458541,0.022186875,-0.03419887
1999/10/29,-0.096937662,-0.032090237,0.191689271,0.197297517,-0.144667513,0.066648064,0.047379891,0.021383829,0.020663936,0.010624396,-0.140985862,-0.10241826,-0.075775763,0.22317825,-0.050158492,-0.219402196
1999/11/30,0.165504701,0.002046423,0.045891756,0.2482206,0.183089677,0.392858988,0.185163011,-0.164348552,-0.007453942,-0.053128397,-0.192874578,-0.285114286,0.289908348,0.425574342,0.067631928,0.199232413
1999/12/31,0.135630116,0.21216269,0.005974493,0.047103104,0.187471665,0.531368142,0.222011494,0.006183597,-0.037064023,-0.080078361,-0.158642862,-0.283143248,0.242535957,0.403098733,0.109769616,-0.097738686
2000/1/31,0.068457073,-0.075120105,-0.091982377,0.100919018,-0.045501935,0.058806844,-0.02099611,-0.060898387,0.062776852,-0.153156746,-0.002022601,-0.024631296,0.159701574,0.109298548,0.063569963,-0.135086914
2000/2/29,0.400116881,0.18044157,0.139843749,0.52421243,0.425253853,0.641219374,0.116436299,-0.081299815,0.045677429,-0.109809725,-0.152958096,-0.320043948,0.388387376,0.547021413,0.140656265,0.038649012
2000/3/31,-0.054631525,-0.183094199,-0.310632602,-0.286796831,-0.146665203,-0.400333354,-0.016042455,-0.017419423,-0.049978234,0.132607775,-0.160812385,0.172594331,0.081487122,-0.386440924,-0.008872377,0.037945516
2000/4/28,-0.055082591,-0.195261229,-0.215126452,-0.122403309,-0.208101801,-0.258885923,0.039723038,-0.022854723,0.083301707,-0.097652583,0.131969599,0.163927323,-0.282347666,-0.186140438,0.028412203,0.047173069
2000/5/31,0.074290333,-0.181738356,0.080241783,-0.215132089,-0.265471209,-0.293192496,0.086475594,-0.042543364,-0.076586175,-0.071689172,0.200543277,0.120453273,-0.036066216,-0.160816374,-0.219231888,-0.12003346
2000/6/30,0.099745474,0.336207058,0.048744787,0.516400652,0.198022744,0.328979594,-0.007678228,-0.12438025,-0.068406025,-0.08021898,0.008640996,-0.271913687,0.042977832,0.416232905,0.191913939,0.019917102
2000/7/31,0.021631924,-0.078908673,-0.077600849,-0.115103561,0.04969198,-0.260120846,-0.003474313,0.14747763,0.025236523,-0.016712301,-0.067947854,0.215569428,-0.10594418,-0.150797962,-0.035418614,-0.116158859
2000/8/31,-0.024638265,0.191397371,-0.156767204,0.249218879,-0.200205674,0.259973599,-0.030266497,-0.091681313,0.03756011,-0.189575096,-0.264548146,-0.107382426,0.37666075,0.328384587,-0.039792438,-0.165292008
