Date,pe,pe,pb,pb,mom,mom,cfni,cfni,art,art,leve,leve,quick,quick,a_turn,a_turn
2004/8/31,0.038974572,-0.105499763,-0.057816631,-0.05716147,0.098136526,0.299761152,0.013096083,-0.029046338,-0.008548695,0.02074028,0.073130352,0.1358869,-0.190010926,-0.018087928,-0.185130818,-0.053930199
2004/9/30,0.159751999,-0.100052439,-0.004326293,-0.016498238,-0.104143375,0.135012713,0.032832653,-0.028856801,-0.016300774,-0.038323275,-0.279504052,0.037129983,0.229979022,-0.143377785,0.134926734,-0.006861625
2004/10/29,-0.11482825,0.023177101,0.075236636,-0.057487799,-0.16065181,-0.313315,-0.190891268,0.006643981,0.080842062,-0.000403149,0.021192655,-0.12820412,0.090577045,0.006660463,0.116462181,-0.073471317
2004/11/30,-0.032705248,0.206654038,-0.116885031,-0.012076566,0.077684068,0.244685355,0.066312702,0.019567958,0.029734439,-0.087506945,-0.190360712,0.128694078,-0.001915056,-0.21714211,0.172804571,0.225889873
2004/12/31,-0.089253887,-0.006891073,-0.045729827,-0.020847837,-0.096550272,-0.13790858,0.038604154,-0.013620348,-0.12285543,0.041578013,0.06454977,-0.070010889,-0.007547197,0.132756299,0.07773223,0.028907381
2005/1/31,0.013773948,-0.091153866,0.016088802,-0.045656231,0.220542747,0.114698481,0.004866922,0.057508044,0.099065504,0.037578001,0.015502068,0.161448227,0.025302758,-0.270781705,0.119129645,0.161041589
2005/2/28,0.218958057,-0.211365932,0.080416693,0.022709969,-0.013798394,0.129702546,-0.082496653,-0.118497214,-0.069525498,0.027437293,-0.057309736,0.078590179,0.057646107,-0.079730058,0.019543261,0.258870754
2005/3/31,-0.108755341,-0.039450036,-0.17660639,-0.048392101,0.081437701,-0.014842798,-0.120389962,-0.001729354,0.078323871,0.033627224,0.010620218,0.048250519,-0.212127311,-0.071982805,0.236006307,-0.031725612
2005/4/29,-0.095917194,0.035955063,-0.016084456,0.030980895,0.061442426,-0.282376019,-0.003150098,0.02961646,-0.059093247,-0.018565151,0.11065113,0.146038955,-0.050429294,-0.071631725,-0.151498391,-0.120564692
2005/5/31,0.1453989,-0.006682618,-0.086965892,0.101541866,-0.126614299,-0.096951358,0.164208142,0.169528303,0.026914777,0.08056811,-0.176418325,-0.35111104,0.064375957,0.023930515,0.107805249,0.068131483
2005/6/30,-0.128540956,-0.10128901,-0.07307996,-0.132458539,0.263914277,0.271811656,0.0737234,-0.058318862,-0.031252625,-0.030301681,0.131470205,0.230859657,-0.181435202,-0.154721446,-0.001655261,0.088037568
2005/7/29,0.118311039,0.01481886,0.052266256,-0.024880384,-0.116817768,-0.035142019,0.068839365,-0.080391252,0.000910637,0.067263519,-0.176967183,-0.062634399,0.200735007,0.067979409,-0.00917765,0.148325891
2005/8/31,-0.033045283,0.019606633,0.012129389,0.073733382,0.212333037,0.170085496,0.016894988,0.124163678,-0.225261368,-0.051436976,-0.146929893,-0.089399837,0.12955244,0.018538596,-0.055029702,0.145809879
2005/9/30,0.147770528,0.15350939,-0.195938439,0.067430919,0.263044191,0.086064186,-0.100262705,0.034020943,-0.190570061,-0.030168632,-0.070726135,-0.043245977,0.07627944,0.270401814,-0.177209831,-0.009992171
2005/10/31,-0.196900983,0.141049296,-0.151457816,0.146071912,0.057053332,-0.310909631,0.080660437,-0.061646518,0.113656916,-0.001345709,-0.053517161,-0.083597423,-0.159082704,0.037548689,0.093879828,-0.22187653
2005/11/30,0.017506353,0.157124983,-0.045936281,0.209382514,0.039183966,0.053022527,-0.019583864,0.002149245,-0.044513178,0.100967448,-0.175784766,-0.01767918,0.2544437,0.334387595,0.099853932,0.154948001
