Date,eps,sps,prof_mar,roic,ninc,cfo,cf,sg,mom,cfni,art,goodwill,leve,quick,a_turn,pe,pb
1992-01-31,-0.05785844758036584,0.6300652298296396,-0.0407319942401699,-0.20986954124779264,0.0384614079603465,,0.06826913423582422,-0.04717444589834488,-0.20579748383937801,-0.07306546364911458,0.06656193737437768,,0.12176735934311594,-0.12164176852916311,-0.013631024660521235,0.0036393365400210318,-0.18801070288201924
1992-02-29,-0.1990461745772028,0.45520265007969146,-0.04953016951182309,-0.18507717090079592,0.04020748415185774,,0.045681095132004454,-0.04628288121557244,-0.005648274783806318,0.006123288026276219,-0.04804402293388263,,-0.0075378881406306915,0.038260840745088544,-0.06493499576914721,0.06711043359837059,-0.23011788249066784
1992-03-31,-0.29524637522137304,-0.5114378551797161,0.0014825304059090116,-0.12245614108533379,0.036144390724858436,,-0.08761342150762687,-0.12896618613570662,-0.05026989051687965,-0.05510442649626642,0.07769755490630796,,-0.004216385888112567,-0.014761109335092663,-0.001979055386761515,-0.05539497678957808,-0.3084652135221081
1992-04-30,-0.502164421555177,-0.8573035622935063,-0.24214001272324379,-0.20391586421909166,-0.18147724817901917,,-0.11848244407978675,-0.22625963986686856,-0.22829131695594443,0.024710567554030803,-0.08395811146939508,,0.07161358172055976,-0.11131098297971251,-0.15726295227596995,0.05901084393311536,0.010473621412376233
1992-05-31,-0.4062724726923782,-0.42880216352602263,0.01626211115479019,-0.04985429768286206,0.02030493697710163,,0.10550375182668378,0.06722302645752745,-0.2681644026385171,-0.005245074319806597,-0.04988931367997536,,-0.07657821051290417,-0.01655795448880377,-0.047717114525641764,-0.017826341324337226,-0.027538415759815346
1992-06-30,0.34465270318745433,-0.2801804852885875,0.08961842670751427,0.11695575643070404,-0.027026137238074417,,0.07322579091879693,0.008992897847248459,-0.09469638627556912,0.04329187343362122,0.10074776838999655,,-0.06072085066265187,-0.06193064805076855,-0.06375266605694267,-0.08612043833465774,0.1257658924483843
1992-07-31,0.24135869384090664,0.4445740781432576,-0.006752402077973626,0.01969923891159043,0.08424235605538229,,-0.00036658353075394597,0.06664681783822787,0.0017098598720217708,0.0004180874860635641,-0.06832719338731065,,-0.0202027475183735,-0.061043927982695416,-0.0009561241958568732,-0.14386015327513113,-0.08915417235142985
1992-08-31,0.26304755413018943,0.07638354404593072,0.10782614997468304,0.1962597020847716,-0.1267460576119179,,0.05460059987903116,-0.0010207799728137125,-0.09990416095594966,0.12418975748533487,0.03047331606853972,,-0.20244721461596563,0.001922845297168259,0.024297529460738834,-0.11989493778016815,-0.007115533320995243
1992-09-30,0.09229985498564164,0.41908867101634445,-0.006657500337908187,-0.04573441612572069,-0.06900094776692911,,-0.25364459729645095,0.07825192445020455,-0.05499299001148754,-0.03516960500151412,-0.004559430050932799,,-0.04639594702863307,0.10446529050948807,-0.007395991768365645,0.026618935519264596,-0.2743206898247464
1992-10-31,0.13349565654928297,0.21998073244576916,-0.03729485287372857,0.2367204055826286,0.04389177833240316,,-0.015960498993591324,0.1597477541636057,-0.00708704891609732,-0.10473324358984362,0.04646176584788488,,-0.104476933656385,0.054002954460851085,0.11626814907197829,-0.2233755364036283,-0.11719560237247242
1992-11-30,-0.28973180961243195,0.12093540038726143,0.03756870579380252,-0.019444777266968562,0.10180212647820212,,0.034955710706252724,0.1415570031950968,0.12504810612780107,0.025114819585224647,0.0777326777726804,,0.07369485697400413,-0.01452067642798772,0.16462507226654544,-0.008819206071567678,-0.3315996378213875
1992-12-31,0.5429041360055253,0.7116164349717993,0.026885604915393182,-0.001159557587319263,-0.04331851386643883,,0.07156810390357782,-0.08156989552463408,0.05004153946087566,-0.03793174286006732,0.07364580179792005,,0.028966542454039734,0.09049289563222318,-0.10434961730828857,-0.24682196024578693,0.014039690167803903
1993-01-31,0.08214424344756237,0.5105740417798114,-0.008840489521600865,-0.16373941322888874,-0.08750474416196656,,0.11879483278521083,0.0805263521018136,0.03560481887888467,0.09576553615934436,-0.01834899121533925,,0.19093784790566445,-0.03470670593234237,0.024101920034640987,0.0882386283851949,-0.20995600474795414
1993-02-28,-0.09988235517760234,0.1493266082545633,-0.1394727980938492,-0.0956969970829189,-0.10227317980437582,,-0.012235712268168428,-0.14903472499565676,0.010441866287229993,0.024588318493411303,-0.07202034777685958,,0.05125226854668361,-0.12349674590049278,-0.1931771409211192,0.0948454288324412,0.04049382413623112
1993-03-31,-0.30083511754638215,-0.47812686366295576,-0.058895235041924565,0.03675541945097463,0.0504821540852355,,-0.0029328635667807594,-0.13369898605018637,-0.0299889642710562,-0.001835920210691108,0.03926892571220748,,0.08770395004944952,-0.005679501066389447,0.03366429048957349,-0.08967390120422558,0.06555172187677098
1993-04-30,-0.707029301423367,-0.52877708515194,0.08043356417347765,0.009554980150097925,0.007116545932769654,,-0.0474961738788008,-0.07912162136667678,-0.11431263480883862,0.08382697211229104,0.010889435995417236,,-0.01882514926423987,-0.057561254006230064,-0.11190786910126609,0.1585520381371912,-0.1593078181267323
1993-05-31,0.5016788646304667,0.6580594113054087,-0.10502997848414049,0.0928638978920002,-0.015049653906390946,,0.07755982525461033,0.16752542385509628,-0.005869365924787216,0.009512932016079825,0.014383720363268725,,-0.10353014620740422,0.059732342539271274,0.09779172857216126,0.0397886368117139,-0.28108053812395906
1993-06-30,-0.16181862491930316,-0.0022586231123918644,-0.033593952266183016,-0.23136032990252237,-0.06398548089381885,,0.1746008885301833,-0.012782315968192596,-0.04903111050358701,0.05652386866440798,-0.06505194098064956,,0.23169152860140385,-0.0039499233720222795,-0.22863371894497497,-0.051719890297264155,-0.08533596554549214
1993-07-31,-0.22077343566862626,-0.23095084505816738,0.1138879093900773,-0.17565185697996571,-0.05598244523249381,,-0.00023867286992809003,-0.09950998875228569,-0.05895379369808671,-0.020912188403528733,0.06704886532583974,,0.20535557095776105,-0.06995921578562367,-0.11039094735884927,0.012959429170291891,0.2945235897016174
1993-08-31,0.2382036076471751,0.5079855927064603,0.04921575181232029,0.1323068528218471,-0.08559908857922319,,0.05261707812962097,0.10487740428688981,0.14700845427667908,-0.07321792378146369,0.03378725103696552,,-0.03396009304883072,-0.09130453491890288,0.026211654362131524,-0.0787787570776255,-0.24807027311638613
1993-09-30,0.4673071409829261,0.2798735492805779,-0.09874458737260017,-0.016853554699029556,0.0833792131396794,,-0.05036126345399722,0.013925313629310437,0.011624822235015755,0.09111094795976486,-0.11150739041167694,,0.025926280231215588,-0.10187259967866259,-0.07305948819549557,-0.3077771970884826,-0.014456539214185061
1993-10-31,0.14385683918445208,-0.20520815094409492,-0.017995150016150673,0.05265582352170052,0.11494334579773514,,0.017984789884633656,0.005945881341865394,-0.005568586741415787,-0.07202275413675,0.033724023910445405,,-0.025892023390356674,0.003522169022347653,0.0927084531650823,0.03591919922298879,-0.0035741256275312002
1993-11-30,-0.6222553904282976,-0.0938132670890834,-0.021881694807494644,0.09500728739389726,-0.0026882106332327712,,0.03027885271109375,-0.018753688849782398,0.010193436790296224,-0.02923098565295607,0.023701825832388043,,-0.08885687092131071,0.0330654455201437,0.14973705901262885,0.10209264491725846,0.15029656233411132
1993-12-31,-0.015256098917936547,-0.00298944554441614,0.1023299782758385,-0.008427798895982448,0.03221693267089138,,-0.021360627991707418,-0.03367542574254996,0.040095657246854655,0.1203584923385786,0.012389619894790802,,-0.1360982673613348,-0.03331585253794352,-0.05616380800112325,-0.023487051404602763,-0.26945306249306933
1994-01-31,-0.29726873714335783,-0.2672175932081946,-0.01897344561390001,-0.08361014774588978,0.1180702035397362,,-0.024034369970839797,0.03946178290142355,0.032151951588958776,0.16493632841994776,-0.06864761439841426,,0.02987586280832117,0.020561088526341528,-0.04477902055936547,-0.05383590152780401,-0.14999068541560057
1994-02-28,0.6279584557064047,0.5650727828190579,-0.009586571817133212,0.08552345007652827,0.15558296752085488,,0.06717391757632278,0.11741377118644294,-0.052928861310278956,-0.09408143199751587,0.06879026881315475,,-0.14184287180895944,0.0009649784775816626,0.3904402941518458,-0.02897418597252403,0.12769418328160187
1994-03-31,0.09884855325641048,-0.1984656835071376,-0.009358219001706166,0.04451529304960395,0.06208711920156866,,-0.0014137256486997534,-0.12970383654445405,0.04572407190528143,0.06800025845055505,0.08709968127507521,,-0.04600651017116985,0.025303769796049556,0.0358071974506032,0.06420451151953076,0.16649812190402777
1994-04-30,-0.04940781142614113,-0.12930779483590046,-0.005611113010236937,0.004176456926115802,-0.0642904014385502,,0.01299375825913097,0.11680000412870813,-0.0031744717750890827,-0.0017213342875701033,0.019925865570764912,,0.13566154553794502,-0.1612487569851194,-0.06362904093201449,0.04135572467978334,0.03698674519632879
1994-05-31,-0.028457070680982948,0.2268711963781705,0.02184859706990406,0.15318138869298561,-0.05133975882065489,,-0.014340799234303474,-0.06971106133588707,-0.1352384267478012,0.009713746914340427,-0.040003561235639105,,-0.06116368569994772,0.12664640582379694,-0.12459816066295373,0.1263061581883214,0.07871054421503523
1994-06-30,0.3002926347577928,0.007001199689733964,0.12614695200588025,-0.023826639901760253,0.0975280284558069,,0.13873919277120458,-0.04202447732964323,-0.30528295549185785,0.07190377225658359,-0.013592592170798804,,0.06349921824404069,0.037725034485806795,-0.007768653344771794,0.0050776032458069,0.0113422315915294
1994-07-31,0.10460077346926726,0.08213403013707778,-0.007035692060176869,-0.2374179423413686,-0.011774081820399676,0.09575083459760722,0.033161745987811686,0.06062745047657676,0.032779796880564135,-0.016892467354494865,-0.15004248176219429,,0.10445711340559277,-0.014635447819967225,-0.04284036606492877,-0.08016374218536614,-0.1870370822454639
1994-08-31,-0.1748173811307607,0.22906781520916175,0.07904854219011379,0.22670591519480757,0.14483893184331723,-0.35990406324717966,-0.01133662592041952,0.07641894181311694,0.08152173792625718,0.0945324332333053,0.022318460023848446,,-0.16882343981387019,0.021752748838047415,0.09827749544255168,-0.06260848489327571,0.09941303416631032
1994-09-30,-0.18405492835286022,-0.112603168997305,0.08983343497649778,0.18384917656140945,0.006963134163561208,-0.07410509372661982,0.046200415339635495,-0.055750187955463854,-0.021707576970818914,0.14420754258775897,-0.04472571517398653,,-0.10285466127237966,0.1008652184154604,-0.021521015415265826,0.15565207554489893,0.18662558384330605
1994-10-31,0.231349091786553,0.3490683943164883,0.07724730257790581,0.15489337752312102,0.1843865297944562,0.1783211186283917,0.07463352355674156,0.07790607573034118,-0.12388853275817965,-0.043037205518891675,-0.047859080322204504,,-0.10872010301499632,0.10528843529347519,0.07894376747053666,0.15321772968456226,0.07709857776737503
1994-11-30,-0.0679325723494737,0.2698125785290519,0.21128982412308395,0.24206842188496003,-0.0816333447281739,0.2481207614140953,0.055152065555002475,-0.08605876273161166,-0.031067605058985797,-0.013560386223304825,0.041746843389356116,,-0.1613967923655552,-0.04423807425924953,0.07368902169556196,-0.17100748027771223,0.0211718349866318
1994-12-31,0.10301123500464594,-0.023399113388316364,0.06543436848462306,-0.007521791944081447,0.05497220800976086,0.08307818173383844,-0.005244566775144224,0.13069754117464308,0.01159638129461036,-0.06685160985153074,-0.0545133997139655,,-0.054114541469567734,-0.015937015652062368,-0.023108621008119275,-0.23802315606564609,-0.016129470573586914
1995-01-31,0.12622129841962904,-0.007343527374335378,0.190023201170313,0.014281796824359273,0.008938887929115206,0.0801558271151545,-0.001865492157485731,-0.17034716786148427,0.07692838582236729,-0.07641897514890383,0.02359992629081825,,0.009358247103293816,-0.14295432933197802,-0.19819153375222753,-0.15098860936509642,-0.12033193739821488
1995-02-28,-0.11447938889305641,0.11106847942090765,-0.0067763155561113295,0.004166010542294196,0.03959889769488759,0.05272129119303201,0.045108655718319755,0.04064207011847924,0.017542356724438594,-0.11632049129907383,-0.0798060857478507,,0.10562370388423327,0.1562404950865799,-0.07332510092227369,-0.05912836317925844,-0.16296435733357187
1995-03-31,0.011176517916995296,0.18263053366334506,-0.008753534276630172,0.13196755855818812,-0.048521569466327186,0.15625961530932916,0.06377828922913062,0.2184099247970398,-0.02449751056698275,0.01358635495146073,-0.08239891595223829,,-0.12206018202389009,0.2305214008086875,0.06627250596334301,0.02413589869088398,0.05493478259973762
1995-04-30,0.062354878502320625,-0.06973653174127771,0.009141106861693477,-0.10476527149168484,0.007282688353564295,-0.022698483450442244,0.02243764307350048,0.07220834633915348,0.039682432218636585,-0.07026812413015479,-0.1498036966826906,,0.13057940016145383,-0.020110002501780345,-0.12417692632600824,-0.04958025421404047,0.07550563170792764
1995-05-31,0.08009473547874468,0.10849016860649834,0.21761079752188614,0.041689676042749264,0.038531248160866095,0.08619648642832271,-0.025731367332086325,0.0734052151962973,-0.07062917915147865,-0.059026943525525434,0.05118808954684414,,0.031775113559448925,-0.04898631039382048,-0.14592007209984018,-0.1465508158207077,0.024857525546729965
1995-06-30,0.27724465283013655,0.28672808187676474,0.03344895440381341,0.2334832986906064,0.08250769671397458,0.2141576004452805,-0.005627060748912731,0.22565784638855502,0.008561330685136115,-0.06914035653092263,-0.009386178515574939,,-0.08504491462005691,0.11722723894808995,0.09547991173692001,-0.05785148589529554,-0.013647573149836233
1995-07-31,0.12106696496968661,0.10684729206908007,-0.036890964250400435,-0.015552598988877503,0.04022648174213348,0.028651993697818543,-0.06103111292752026,0.1773960352123746,-0.09514870490928437,0.07176743266249544,-0.06063537035786545,,0.025076755102018775,-0.09666624963995231,0.12498911681326356,0.001840854237219401,-0.053981706372549385
1995-08-31,0.16868776122406748,0.13902298108021413,0.17980352933825328,0.08133645723329463,0.058748543087421126,0.17485602349246623,0.15323397321592816,0.08484376149622358,-0.012529180779998834,0.028962976526291623,-0.048658914468338386,,-0.08297245856013227,0.18996779006657893,-0.1228439777795199,-0.0947378669102378,0.0249448006388198
1995-09-30,0.04005277043186753,0.09236522942877241,0.22375605157186618,0.13042940304777192,-0.1027096796652951,0.03879464665690015,0.06792081265734841,0.03049194221007502,0.038382934220710485,0.017760385334233048,0.10520856572430057,,-0.09177907051157776,-0.06479753253318489,-0.15080700336845482,-0.17496992954654153,0.12947879373948762
1995-10-31,0.0743140069609389,0.19439347736463153,0.016610215745485324,0.169312917913451,0.0345568416452517,0.035086808363625564,0.05737872801877982,0.05516362105969142,-0.03525900067352894,-0.022835112389655243,0.013744729023116154,,-0.029677918007133295,-0.01867154395826291,-0.030920717638161854,-0.1355427345585459,0.12638735778367563
1995-11-30,-0.13380992059484914,-0.07650414088109381,-0.12158733697494292,-0.07097223101008228,-0.002833151857780403,0.09342942996224618,0.07405800700200899,-0.045194651806277714,-0.05386161383564906,-0.07626164495250115,0.04069885667337669,,0.03748496410126468,-0.04481408087981129,-0.0547491613132365,0.10766456327873207,-0.05563456555464402
1995-12-31,-0.22444540736839363,-0.23658493094564897,0.133947857349305,-0.15866435414570423,-0.055579743521807806,-0.05478672211519553,-0.014753399902395355,-0.12281045150651906,-2.4444389993383763e-05,0.11165209681431788,-0.012060443663497374,,0.10987222093664836,-0.11354327047625146,-0.10136594358026393,-0.09844469463363804,0.046993627729277176
1996-01-31,0.038402741510356844,0.07824489237142566,0.13081409375536104,0.024281124579677855,-0.0034880943931242447,0.12895492089944716,0.06927840893656124,0.014433876989981017,-0.04984543919256915,-0.039287846134755604,-0.07918007860751204,,0.02219122267290466,0.11150753803007693,-0.17452928570363546,-0.08298178146799358,0.05813707149609762
1996-02-29,0.03965818860610479,0.015768531088250673,0.05053965267647624,0.1168075807090966,0.06375982684032909,0.029149413323872712,0.02552310698596659,-0.010192656132227057,0.06752078589121842,0.08030041663842241,0.03147630450531291,,-0.087012884293438,0.06660103305125548,0.1636667239394273,-0.1991251840793372,0.0478705374564391
1996-03-31,-0.15865118204563378,-0.16670200138545546,-0.07468725651636478,-0.1701275137697914,-0.07215846311814772,-0.08873428423395416,-0.03468002019913921,-0.16603918747042204,0.08805880696816874,0.016582720862536645,0.1497486328087201,,0.0848819727733705,-0.1299876488862199,0.041312983002517276,0.03117854883300609,-0.03452119539930933
1996-04-30,0.157370826815979,0.07581687710166025,-0.1144766708559078,0.005488855436032132,0.030079111888328697,-0.018514170553886614,-0.08141915457678768,0.0030598194577195377,-0.03954833549318498,0.017030499530309114,0.03994217214688859,0.7586943313684621,-0.07617825897757574,0.1726187725672209,0.15659707873930057,0.12279404732013091,-0.16222253810693776
1996-05-31,-0.1424946719720392,0.020983402431720578,0.019527228522417357,-0.005369001996050403,-0.02546871094952342,-0.08645258162831768,0.16580020472586865,0.031272195944690925,-0.12652927774276249,-0.04332346196391877,0.05462016234461781,-0.25616362704188095,0.06217803691511594,0.06397602964404517,0.05909161176772746,-0.02886140052344111,0.14903798565341084
1996-06-30,-0.11231749462597196,-0.06048826343167619,0.09665720801255646,0.04347344088430387,-0.019872654828459506,-0.021410231317758592,0.035428621222531154,0.06421643689283087,-0.007736910770955212,-0.06655993922756896,-0.008231529165279692,0.7217778552800104,0.145518265714133,-0.18815946633583214,-0.042998092376761284,-0.16034860512717045,0.04574678809485901
1996-07-31,-0.07365884601633266,-0.1308261744863689,0.2252423497490936,0.0261285265833653,0.16095530124154483,-0.127517412311622,-0.020915009181820543,-0.13040373298594016,-0.2154083115897037,0.05757121402409943,0.027195852714841706,0.1528756457103718,0.07107702604459545,-0.10412051626149678,-0.12480418950281089,-0.0743754783598764,0.10254626206044763
1996-08-31,0.057317063850911384,0.05274843810756133,-0.011093907732678427,-0.10184765985209825,-0.11668748081736345,0.17376140610711527,0.03187192252603173,-0.028988090467159108,0.1022720030046422,0.06450898239896992,0.04688280737304299,-0.6560665660059591,0.025758146196603382,0.057445950130134954,0.022334849964388618,-0.0104221938766886,-0.0033374271499785097
1996-09-30,0.33190212841893296,0.31122567489654657,0.11326567525034752,0.2292514376410227,0.07555101833758832,0.15645794994010837,-0.029331156485836937,0.1104975653862517,-0.1407323874110289,-0.056973361435494,-0.18139789105874995,0.24713818918527394,-0.14855682168514617,0.05042484953285482,0.04606840213536911,-0.03114295035212882,0.13530542423973335
1996-10-31,0.05067023195671546,-0.004568303546558734,0.2530436327165035,0.014642205789388244,0.14382137610882795,0.061709447153977685,0.007659251611833658,0.12965830122758676,-0.017717874222850708,0.058099750613952214,-0.1131699310419116,-0.7831409891728617,-0.008014573738137826,0.06455082478539559,-0.11376174636631135,-0.25803783441344574,0.020005935608524185
1996-11-30,0.26646650030686053,0.1975363126584594,-0.0983184685177274,0.12969585434410008,-0.0012351797682935528,0.14553545462888523,0.30737721118635153,-0.13014561124902477,-0.05613369170304012,-0.060412898888422197,-0.026393489051766517,0.6515100118132428,-0.13061784990914788,0.1517906476795832,-0.033559091483213434,0.1431505488897299,0.023285582957379643
1996-12-31,-0.09413185262192346,-0.12697393303418222,-0.07303342850208436,-0.10650186411564265,0.022309137766762598,-0.07579437026107494,-0.04505293285745825,-0.009117510499415211,0.1096840978886987,0.0640137039486544,-0.028028202814516352,0.6898824932229196,0.11974926249396628,-0.12942303306010622,0.04789279058271183,-0.13809341039021247,0.014513080649698981
1997-01-31,0.18651735833140293,0.08264115908754,0.07091625885183388,0.12566369501299393,-0.010863735898822629,0.1089962002808346,-0.027449020070718165,-0.0004567473693569533,-0.01828505169742421,0.030886756045779527,-0.20387823895798068,-0.6400454372827281,-0.08910599165131756,0.21071724939089218,-0.09987020741634915,0.013770085837526739,0.14552892569738993
1997-02-28,-0.15551807378048565,-0.17265116813511772,0.006712776239901668,-0.11049145756838515,-0.2287379244690627,-0.1738310976596478,-0.11118046251138498,-0.13069232305504283,0.03887231905832631,-0.006379897856992925,0.16687661682372928,0.36648285850543094,0.0661058978459398,-0.2971441800872225,-0.029723062674201384,-0.08639300141958191,-0.08654441814870034
1997-03-31,0.021212170425026433,-0.11527605056890929,-0.10764732163121257,-0.11661187467568658,-0.038014924861255406,-0.020015585820041253,0.10365861136642848,-0.030396886472427897,0.09451690103057611,0.0333141127849678,0.08016239922130798,0.5212381393759953,-0.0994787466481236,-0.0007729232045422542,0.18769042076684928,-0.021151856395378758,-0.05068873574989642
1997-04-30,0.03397347271795092,0.08699783783196273,0.08921090315300984,0.16945967319004276,0.12926030905913496,0.020705551460505952,0.17332630676168959,-0.032177259957387634,0.1814494707807486,0.009790928892266548,-0.05005671676444953,0.1628059866762802,0.05748135236181485,-0.047086969237693226,-0.01510044755502535,-0.2519297944414829,0.21653180453734272
1997-05-31,0.22659066408217104,0.14530459541856489,-0.024951990622744346,0.09237468741544244,-0.2506355821733784,0.12191896995977265,-0.08263862787869705,0.07408172414758847,-0.11008951426532573,0.027909988302419746,-0.041257194134474484,-0.07362825193240527,-0.09862682022304763,0.16088133662986814,0.0361911196514875,-0.005008336525191045,-0.12563983294702885
1997-06-30,0.028598157641761192,-0.08083808900871421,-0.00034760192968864156,0.06453845201304907,0.03428063124757171,-0.07886971228203352,0.07281203443028297,-0.05895825374072517,0.044251664644595026,0.006747020380543397,0.052122373210953775,0.21037994297604223,0.10409642140600396,-0.21846564838946692,0.054348660511367344,-0.1536975031130635,0.17732837388155984
1997-07-31,0.22527428858712392,0.12299656686899751,0.051094940282031764,0.0734318909077767,0.0351179778879325,0.069017979774748,-0.023720486843006924,0.020391495697511048,0.048618979372147125,-0.0671777977891547,0.06109646850267746,-0.2950251638584856,-0.10340387403797292,0.15322901563602906,-0.025444484280638183,0.04768590384464602,-0.023325540486158633
1997-08-31,-0.006918029224316341,-0.17034523522516873,-0.11559508389142192,-0.10507615708380375,-0.011504044663390599,-0.07794116627326655,0.0026857290449354794,-0.07714865003998966,-0.09056425655949531,0.15395002768211202,0.00805997869752298,-0.11682028111900038,0.0450851728341731,0.12136414620358563,0.056167250754267414,0.05498073735225507,-0.2351277543735228
