Date,LOW/comqual/pe,HIGH/comqual/pe,LOW/comqual/pb,HIGH/comqual/pb
1996-07-31,-0.37635810535110903,-0.12035937278478749,-0.24811630084977185,-0.06592372426570685
1996-08-31,0.08513940830571862,0.3113046835393692,0.18256848563020983,0.2575238760660918
1996-09-30,0.018449777796919777,0.0953790636363857,-0.02458918213083636,-0.13909423556728195
1996-10-31,-0.25375498392034834,-0.07826156823239266,0.04700847696515159,-0.021022020238435402
1996-11-30,-0.020035254750603842,0.07371108426522745,-0.0888976594898673,0.056237703740607804
1996-12-31,-0.09973478917490108,0.018187677738931204,0.07328947610185829,-0.013895555521059038
1997-01-31,-0.2635119581819646,0.14744924222680367,-0.2765176340642989,0.028920020216971782
1997-02-28,-0.25493737489187634,-0.1421207094320349,-0.14111698129525263,0.024001005242894106
1997-03-31,0.10496715545787212,0.006649013681576623,0.10673213491664588,0.14557168351860453
1997-04-30,-0.16220159862120265,-0.013953440253599627,-0.1487493155335416,-0.13469543487333752
1997-05-31,0.2507113536199778,0.045556876934194496,0.16443954499765914,0.04693612230641344
1997-06-30,-0.26173419145095467,0.09024504444857744,-0.02505134861937373,0.026292786543513448
1997-07-31,0.09189768945110023,0.03836279189565589,0.12874108007548182,0.1285872543814007
1997-08-31,0.13336240899178622,0.20678884483915277,0.10813879449150092,0.08694584580818049
1997-09-30,0.020458825176827202,-0.1369343569619636,0.05050309465656583,-0.13541631687903416
1997-10-31,-0.1677086663629234,0.14414494192301386,-0.0655724466100411,0.04162380792273324
1997-11-30,-0.2591188457762931,-0.003305724685767639,-0.0644172824251729,-0.09615864690634189
1997-12-31,-0.1651862015207746,-0.3056815696232457,-0.23226933908444736,-0.30580947606261544
1998-01-31,-0.06350313154385201,0.14384482372462218,0.00014876507184515277,0.15368575448296215
1998-02-28,0.11108272020215168,0.1589773592537485,0.07486788730991573,0.191278335808986
1998-03-31,-0.13070386453645028,0.003928652635793741,-0.18000331972018713,-0.0019247542515873565
1998-04-30,0.031886553130043495,0.17338836229162127,0.11641310793865471,0.22398619911118375
1998-05-31,-0.229767267592409,0.10029532219235916,-0.1874075830213318,0.10242285529531472
1998-06-30,-0.20320880600095095,0.15889412912311943,-0.0359387581774286,0.1642955189669186
1998-07-31,-0.035865965874122926,0.07465841984079774,0.11269527158961096,0.05779595045039672
1998-08-31,-0.023749653962711424,-0.04589278615686684,-0.19528279498329945,0.037535459929120565
1998-09-30,0.20055046318206926,0.04361838092277981,0.3028575882629508,-0.029764919526451647
1998-10-31,-0.25218025124098736,0.02517112295313844,-0.24422943235837913,0.008489106716503995
1998-11-30,-0.17216456758584084,0.12045283140512697,-0.01815704296856316,0.3192534920637819
1998-12-31,0.13994945374712828,0.20835860689103078,0.16057559684454847,0.14357932208205976
1999-01-31,-0.0017693896456726942,0.1954856723422152,-0.13052951878546595,0.2334979479123476
1999-02-28,-0.02842285193732131,-0.04416972435736264,0.03108769696223105,0.0501619125415955
1999-03-31,-0.18619079897010304,0.00837748090396451,-0.07603000633101838,0.030608337420427713
1999-04-30,-0.005955651768172535,-0.18917002017161832,-0.008705681731526105,-0.366725268585556
1999-05-31,0.08410378267145285,-0.04279333159309739,-0.07176707455206349,0.102606699820948
1999-06-30,0.08390096751903013,0.35781068919153125,0.189699234844816,0.3380866160631663
1999-07-31,-0.09371576487472817,0.054352779969137704,-0.17193534870296764,0.0941815903520164
1999-08-31,-0.15407727314070266,0.06969946518207956,-0.04419817799664737,0.03613473127819868
1999-09-30,-0.0022098205352904226,-0.06257029071034197,0.14649203458277182,-0.19101373834093124
1999-10-31,0.002589656117481902,0.11901596147337776,-0.052247549091919,0.07897026163617676
1999-11-30,0.1035556756213565,0.3095355686792951,0.039778062132633865,0.33741493264949945
1999-12-31,-0.013085157672149239,0.0826376428903986,0.08647326146873482,0.10806817482509472
2000-01-31,0.06292398272179038,0.06268055313809422,-0.007660287178988573,0.038843114452262684
2000-02-29,0.019524801815695964,0.36352643969095383,0.11529573526990126,0.3593837607795993
2000-03-31,-0.045815615638985036,-0.15031810516865504,-0.11273154144229793,-0.03976778494894928
2000-04-30,-0.040819798107900804,-0.216705313783508,-0.0257660093490487,-0.13483032872661393
2000-05-31,-0.11284739833015005,-0.1614579673715551,-0.13625312516038465,-0.16865715626270625
2000-06-30,-0.11026632779757292,0.16343724951374225,0.09539751657536168,0.09997900776925338
2000-07-31,-0.1372938278605242,-0.0620478158333842,-0.1668619084077003,-0.08150948673253168
2000-08-31,0.019631734569413476,0.17291146364040294,0.050529847066205544,-0.009492366928623578
2000-09-30,-0.06727266503197225,-0.07319099657753965,-0.060161206979132,-0.1377604405457033
2000-10-31,-0.09569400267069715,-0.10212314761611845,-0.042883694794794064,-0.055894726936217914
2000-11-30,-0.015344077118770439,-0.12890571592578406,0.08713268141039639,-0.12075302629681534
2000-12-31,-0.1594990190302498,-0.005675079014414339,0.10682881995316158,0.004214877167746146
2001-01-31,0.12805798326477416,-0.038511628508718865,0.15974813218237552,0.2372417431085481
2001-02-28,-0.1504466569350783,-0.3158408588134897,-0.04867143136471956,-0.38672110668721116
2001-03-31,0.07380619633382228,-0.14576235375526445,-0.1562878526790264,-0.1639316790678208
2001-04-30,0.18029225524931441,0.22949012704355734,0.10189608697447526,0.28753174630249245
2001-05-31,-0.04432039656118759,-0.06612388908443867,-0.13856822907125926,-0.19524950954425707
2001-06-30,-0.0094987891101803,0.15374773771707978,0.21878973294805953,0.02733064134544605
2001-07-31,-0.09408553781079608,-0.15286619960993228,-0.152583040258333,-0.21793777416461624
2001-08-31,-0.03812436399026499,-0.02165759694600707,-0.1238311579151827,-0.07470260225738908
2001-09-30,-0.15709861147337437,-0.19946249399028224,-0.33934810477338045,-0.16667145348150048
2001-10-31,0.00040256677736164503,0.2773120553936662,0.027533692515290357,0.27395306443828277
2001-11-30,0.07976208910608323,0.22838358264107278,0.09582942700427413,0.16906857009442236
2001-12-31,-0.0036132226564092873,0.026930315000531217,0.14466432930748538,0.0684154219135915
2002-01-31,0.17348284291733249,0.07389073280883526,0.09983564132525752,0.07831428971171957
2002-02-28,0.03204209186115622,-0.24725406440265496,-0.09488467734350278,-0.2553063088919284
2002-03-31,-0.12404655032077269,0.09465132493362513,-0.04033984880927882,0.22511975028805425
2002-04-30,0.20041081716571224,-0.14080774227520906,0.10688066074384657,-0.06354458185314113
2002-05-31,-0.11852597165790583,0.006209240566030306,0.07420757166932894,-0.2630895715550125
2002-06-30,0.05426271415731705,0.031026464407930037,-0.07399612243905183,0.009415421834924567
2002-07-31,0.10932507686568528,0.04866697954765396,0.08934004000495548,-0.17305913219211
2002-08-31,-0.27308756880317325,-0.11166587964426052,-0.2067905424543702,-0.10234094037028624
2002-09-30,0.08251977334424765,-0.20851256755144984,-0.19769930268486316,-0.07017849408761265
2002-10-31,-0.150168404839967,0.2646505670997036,0.17874988861003785,0.08270591429926781
2002-11-30,0.07611674722085814,-0.002269847159892987,0.031058812158545068,0.005711159034547746
2002-12-31,-0.19210906409255818,-0.16738033891918896,-0.274740981410807,-0.30040375228333016
2003-01-31,-0.12102154693398696,0.04012328330212903,-0.08672783842263468,0.08167152864256742
2003-02-28,0.06170959823447606,-0.020393432773990906,-0.046004712792669156,0.21034647301397633
2003-03-31,-0.20958343603721316,0.09314460519643776,-0.14968570081261093,0.1742010233540394
2003-04-30,-0.06516954128560823,0.05700978912863244,0.102434217521319,0.09295914100238653
2003-05-31,0.07534439088766857,0.021300530415178355,0.23177749060471584,-0.018510826283628358
2003-06-30,0.1681266263316456,0.06330197324681397,0.20546220335990256,-0.04416343832049841
2003-07-31,0.18055406707911556,-0.09174531403070679,-0.024041882701789776,0.13070818575439866
2003-08-31,-0.001443603927762782,0.10643065594575166,0.037184869359015264,0.27286171641987794
2003-09-30,-0.24362622436578385,-0.3411969487622143,-0.3106507501228906,-0.33941778142900997
2003-10-31,-0.10961187188013154,0.20926615872832185,0.11082417452054696,0.27933981048526013
2003-11-30,0.09046241880843565,0.12348507339692243,0.20519689637054217,0.08584975463871737
2003-12-31,0.00794306634393865,-0.31143977976753195,-0.311286049902771,-0.24421230972356084
2004-01-31,0.018542627396269672,0.022297822615590355,0.1974008291251759,-0.06517878643979222
2004-02-29,0.07923094544153823,-0.07191381605066686,0.010328552591780773,0.046788601779860675
2004-03-31,0.050292636839496994,-0.07739732807581846,-0.009875710436907612,0.023161321727683568
2004-04-30,0.17740537398300396,-0.19226182779150044,-0.16740897157573068,-0.12384710683348284
2004-05-31,-0.11064159979839895,0.21809063375090929,0.10475573744260241,0.25128241424547343
2004-06-30,0.015504641644887348,-0.029426232135883287,0.03042050468883498,-0.03604802833444809
2004-07-31,-0.15956544712366164,-0.004585389867715262,-0.08259099935579504,-0.07335989200826004
2004-08-31,-0.2546810991525178,-0.1571600048184928,-0.28343861916708807,-0.16331959828892212
2004-09-30,0.14592612435224697,0.06779639690970124,0.12690160766203082,0.06870826975574075
2004-10-31,0.019288204307810527,0.03633908263810032,0.09100712115189309,0.13922023683561024
2004-11-30,0.288443971835686,-0.06017964698855397,0.08969126127616851,-0.07361271526321568
2004-12-31,-0.07328378383829742,0.0927221586089132,0.06364603128794773,0.022900818287560385
2005-01-31,0.1193453680612985,0.03666796705051268,-0.04831087444797896,0.04425862100966006
2005-02-28,0.3590366770650662,-0.05118667148624749,0.005006119795552533,-0.05218914126103195
2005-03-31,-0.15744187494790488,-0.06672170529356072,-0.04496158444844398,-0.026963148553619455
2005-04-30,-0.06951746981145247,-0.08506420623641835,-0.03370986466463245,-0.1802512065303836
2005-05-31,0.17484100096862001,0.24505696885663733,0.24865110829748963,0.2976303641233378
2005-06-30,0.07753978128406838,0.004367420520031198,0.020825982766641705,-0.023555463903011706
2005-07-31,0.3298612446762585,0.08698578849518093,0.17930829564281348,0.0703218881054475
2005-08-31,0.06789979998930133,0.018553377752092492,0.05076094529106867,0.0006817375479616507
2005-09-30,0.047095483955942284,0.03241442267389084,0.02831015903211763,0.09085328443398684
2005-10-31,-0.1361058886748697,0.05652377758767835,0.02840233317582791,0.024755608585996687
2005-11-30,0.11886341999069497,0.17062335468380518,0.11950542552288225,0.22580993480647404
2005-12-31,0.055008458933091454,0.08851075277761525,0.22995756550068475,-0.12873424551092374
2006-01-31,0.23818587761745835,0.050136051313465345,-0.009877564858752868,0.1923600890041164
2006-02-28,-0.22194432634614733,-0.11244052922370532,-0.1550964223249699,-0.2039464376830708
2006-03-31,0.248154374178619,-0.05603386863477835,-0.041582224928019,0.005798961810316282
2006-04-30,-0.028579019671253446,0.03365090903797953,-0.10156893600434885,0.021139080029800417
2006-05-31,0.03775029511042789,-0.18050845356245038,0.1778032373621502,-0.3173703772952738
2006-06-30,0.008611482733942279,-0.010510709693916154,-0.1104046102249119,0.07867848678109864
2006-07-31,-0.11823351092226486,-0.18312436542065028,-0.12029278116703153,-0.1563242631722274
2006-08-31,-0.20184094590593382,0.06601577575510763,-0.11216232918240396,0.0586837817293691
2006-09-30,-0.15323390462236014,0.02833071909056019,-0.14917339892390832,0.08937144055045003
2006-10-31,-0.036794132124530664,-0.0004046317065071004,-0.09805163319995938,0.09916969909229398
2006-11-30,0.11647775960940834,-0.14583538275043306,0.01581359321782235,0.05852154247014775
2006-12-31,-0.23973998846488143,-0.12580964047362192,-0.30611567126875894,-0.09963911678971621
2007-01-31,0.07752977126400014,-0.08112879323806925,0.07265302235567594,-0.0216353045171372
2007-02-28,0.13529164048223927,0.1400482323040362,-0.021081129651813028,0.09850102528876127
2007-03-31,0.2831272112643725,0.04387126773321658,0.14433126104503657,0.06324178526732663
2007-04-30,0.0020443255762510474,0.15278504767489715,-0.05058737897358229,0.11229157509868065
2007-05-31,0.15182929211267102,-0.15358820630371403,0.014968647204759837,-0.05219580858959907
2007-06-30,-0.060499640942659014,0.16590331850570278,-0.032032537825611634,0.1275163503895167
2007-07-31,0.19463797959819545,0.05910904602442089,0.09221000050123508,0.10689327947690462
2007-08-31,0.1202387566017502,-0.06306909303444835,-0.03453894568641869,0.14566657214538187
2007-09-30,-0.06430609743645474,0.001781705547398579,-0.09412097139841147,0.15467401215510695
2007-10-31,0.13123762820314389,0.00234848184119707,0.03326038059637674,0.0927446358058156
2007-11-30,0.019792441012110445,-0.010462872124068972,0.0381184728650317,-0.15132840643148732
2007-12-31,-0.003025915064139125,0.10042009889914917,0.005017197658055252,0.07322015370796292
2008-01-31,-0.15134422842079878,-0.08365929298177731,-0.11371769743801786,-0.043106933589041004
2008-02-29,0.2522583500868409,0.06954651438402734,0.14988232850060326,-0.08223204795014886
2008-03-31,-0.11066548684377155,0.012974394350787512,-0.02949453825549031,-0.07727994366508929
2008-04-30,-0.016895029640036797,0.12232775043931193,0.02664967419527813,0.16524581806670255
2008-05-31,0.2525679263334241,0.06937044005060522,0.12058322960363244,0.11274468995893212
2008-06-30,0.2409234259057539,0.006591702182044739,0.13160977050326675,0.02962759091111079
2008-07-31,-0.2728414208066652,-0.04821899034417021,-0.14671623218855717,-0.08977605395392782
2008-08-31,0.1035857998535449,0.08675416075837447,-0.01102116594598845,0.03473466505558143
2008-09-30,-0.15210879539763006,-0.17003774858133336,-0.08254618342372232,-0.3137825684822284
2008-10-31,0.01796331380512228,0.07417358447535165,-0.007634983570147722,0.07256295679147393
2008-11-30,0.15566491619287073,0.029450245180892808,0.06915100706400744,0.016293290297526766
2008-12-31,0.11643635209948361,0.09990987092774113,0.1793839144316973,0.04925662216372903
2009-01-31,0.042788976373389194,0.20482841823524625,0.169520025087311,-0.023277283054405455
2009-02-28,-0.07165667972786853,0.2830472597805536,0.031007950343270883,0.1837070226581741
2009-03-31,-0.05903202957251482,0.11759890067140732,-0.013446337075301152,0.02752423133878073
2009-04-30,-0.06838701335373149,-0.10035182564263771,-0.004800415309247856,-0.02605765996447332
2009-05-31,0.21496996956360764,-0.23732003934349702,0.10402937451064674,-0.05411781306275883
2009-06-30,-0.08431776545673575,0.035255718922202424,-0.14739313296597326,0.041917252587578065
2009-07-31,-0.17248175971049862,0.06792592519100583,-0.09826681057746041,0.09966024659714964
2009-08-31,0.030360549481054114,-0.1480827288905317,-0.027595579938310865,0.07267748677366044
2009-09-30,0.00822746658724914,0.08519370072725557,0.040683513342497764,0.03452526099274937
2009-10-31,0.11883100782725707,-0.07733068611860497,0.006041721326621961,-0.056426551238099594
2009-11-30,-0.07589896037070357,0.03538170899342061,-0.1898664172389894,0.09401636559432368
2009-12-31,-0.029817674013918122,0.054237576124580515,-0.12610059120702596,-0.027319855920895444
2010-01-31,0.039308176452632,-0.012007262311142922,0.09654277991836693,0.012452337438586631
2010-02-28,0.12654288404336272,-0.00958793066240813,0.036135271259529214,0.045362843001833346
2010-03-31,-0.0010779981115194611,0.021965582791440307,0.11039830840418081,0.0308852966797261
2010-04-30,-0.057189151114063114,-0.07244319930581171,-0.07719113594612804,0.010822618189414268
2010-05-31,-0.07578433685182893,0.0505834809881334,-0.04775042608896362,0.07672482285364468
2010-06-30,-0.15000646130663953,-0.06466132637747597,-0.08846424267450742,-0.0444384163656
2010-07-31,0.047298308115163994,-0.06534552721878373,0.013406329515371703,-0.04827886814692854
2010-08-31,-0.1552702652279843,-0.0462102692833106,-0.09805753144938179,-0.1432917582641199
2010-09-30,0.22641712164976394,0.23398973912850857,0.17302924352853835,0.24733570340286612
2010-10-31,-0.2399550149523799,-0.054569079288313824,-0.2076596138975901,-0.046740396544933165
2010-11-30,0.21143713687893517,0.13776917613329928,0.09461233939551242,0.3261629191700245
2010-12-31,-0.11195479236333297,0.04758361618156738,0.015893232818642022,-0.06205586380090751
2011-01-31,0.0446206765080427,0.003224769560969463,0.02276793389631485,-0.0038866382390186425
2011-02-28,0.2038391444244412,-0.008200991862484859,0.22206912226881273,-0.14340336177984797
2011-03-31,0.08956420971242478,-0.007366332337425794,0.12824171162209475,-0.007284769631360122
2011-04-30,-0.030040317485690724,-0.020282128584440586,-0.05473302726493242,0.04647451003751221
2011-05-31,-0.24658778247285398,-0.07320784651992278,-0.2934640751101815,0.019127957447248933
2011-06-30,-0.1416384795939954,0.052923046374849916,-0.2353484775685536,0.16555678841203852
2011-07-31,0.13170241454944645,0.08566215841315131,-0.031527902862513245,0.12381165070734672
2011-08-31,0.0044646287754186035,-0.010871154362307926,-0.05107586943588936,-0.08965293420305809
2011-09-30,-0.12830345049418646,0.12782995127252195,-0.11541739271416332,0.013296918567952672
2011-10-31,0.2303975600910846,-0.04526997466668938,0.23544125558237974,0.08069798837500673
2011-11-30,-0.04345322895423148,-0.050782378886640375,0.010303332065677318,-0.1541619745289846
2011-12-31,-0.18237120415818286,-0.11053761323562633,-0.2242840066362783,-0.10720504311558811
2012-01-31,0.08599614196505041,0.026255581996136784,0.06475694242751102,0.02460512944985055
2012-02-29,-0.04615920456902438,0.19027670499797822,0.05321973273061205,0.19232486579638805
2012-03-31,-0.19860256013494942,0.0719354445280854,-0.1285747410031971,0.06428117878128388
2012-04-30,-0.13273716029879185,-0.12992439121909802,-0.20068171527147954,-0.1094865299625998
2012-05-31,-0.11989599400886204,-0.12905244192732052,-0.11490209111047399,-0.0631636405830375
2012-06-30,0.0015434813386709983,-0.14372390758931342,0.0792161051848732,-0.1387822560509899
2012-07-31,0.030186216108477895,-0.2326278931583473,-0.06900844500492266,-0.20363098417504363
2012-08-31,0.03188577223624604,0.19311579464453488,0.18738132022575482,0.2247966009716227
2012-09-30,-0.08691101892061469,-0.08145846098245173,-0.0318999313659628,-0.008366889372700151
2012-10-31,0.011879659046205368,-0.1819213044151029,-0.004372930365754605,-0.21165146554115902
2012-11-30,0.11816298782494021,0.18519499673617,0.055032763269970336,0.20938652805469604
2012-12-31,0.08605770358256891,0.12451500103481193,0.1016970186319707,0.10242615569022182
2013-01-31,0.049893683604249194,0.0015620330105192977,0.022716223011492117,-0.05182913481555872
2013-02-28,-0.03294311989001371,-0.1293471560338637,-0.003250737274526008,-0.12547850589891282
2013-03-31,-0.13686404739800698,-0.07962603300574682,-0.07334658789711405,-0.15021622129247583
2013-04-30,-0.04342820823524459,0.0327634624393454,-0.10205793956627968,0.026223735704922674
2013-05-31,0.06356159287748106,-0.057189132991477605,0.08979641365230726,-0.08382732084744662
2013-06-30,-0.3299601814207541,-0.10336879170554658,-0.2336600317224844,-0.035242553003798624
2013-07-31,-0.07185819432374381,0.1361406908172001,-0.10961971040378032,0.09385448354535926
2013-08-31,-0.06130105026360251,-0.0010836166811328005,-0.0254391297003995,0.03260133743100675
2013-09-30,-0.028860297273067013,0.26592866428507755,-0.09745628120250607,0.3178175023427776
2013-10-31,0.09826338019462828,0.022457439700618045,-0.01516734689513468,-0.09029698196453292
2013-11-30,0.04993492738828847,-0.010227178464960079,-0.0553067586239367,0.028211645240789295
2013-12-31,-0.014057590181777503,-0.10198312542953389,-0.07547125886692894,-0.13559662873413558
2014-01-31,-0.14441848654294384,-0.06030634908572586,-0.07356738109517581,-0.05307592861274864
2014-02-28,0.0819561162143793,0.062222564838597436,0.07389210697067151,0.024781153381841448
2014-03-31,0.025515630433155762,-0.07539791728205392,0.0014161894553018893,-0.11081159471706016
2014-04-30,0.08682250216119389,-0.13477236040044593,0.10652675287319062,-0.13747243069932555
2014-05-31,-0.11543223866968107,-0.021750441769982955,-0.111246515859499,-0.030200933984886706
2014-06-30,-0.14311259838077164,-0.13279525781064527,-0.07440283164553639,-0.14491272512220565
2014-07-31,0.06969578975171935,0.029220798714396954,-0.10422489029341482,0.16952236634558762
2014-08-31,0.20263267541685315,0.008646162854357969,0.11470084158622597,-0.011343462810238646
2014-09-30,-0.19620308219266414,0.04878506901165391,-0.21683473847724896,0.02861900935339102
2014-10-31,-0.13924628410205908,0.1426052460936738,-0.13421648339290837,0.15618175437506548
2014-11-30,-0.10185665446802267,0.08105737671010683,-0.21683129524777042,0.09590610455272358
2014-12-31,-0.09113949845629309,0.03768882687046983,-0.06898025575927987,0.09561023653909147
2015-01-31,0.14132557334937706,0.07389439965768296,0.1282045857274065,0.14585646996663287
2015-02-28,0.05086631639628988,0.09536896662510617,0.19390514715778168,0.023649578702041804
2015-03-31,-0.02370710171778292,-0.05657802638581892,-0.09678807441312573,0.010380669275357707
2015-04-30,-0.045133594258694884,-0.026382925565713714,0.1145236117898965,-0.08299771557796504
2015-05-31,-0.22886070056472996,0.03821067678084284,-0.06606695040273743,0.026079909157597496
2015-06-30,-0.12897196823489784,0.14206774537112177,-0.03088966345319397,0.1274686930777139
2015-07-31,0.04806329320423318,0.0019402222403179057,-0.20946916402432772,0.06645611166617421
2015-08-31,0.2681492713816983,0.03615499598444108,0.2003533894254762,0.007787735803658969
2015-09-30,0.11395972136716302,-0.007628409884432722,-0.11297689774101538,0.020584529944230885
2015-10-31,-0.09270218959395322,0.09147237403792874,0.09523063651223522,-0.0665241942885689
2015-11-30,-0.05564600385558782,0.017761733621160264,0.08517350682223418,0.007127327578473645
2015-12-31,0.08616812689274873,-0.031134336196955735,0.032394544509286936,-0.0582048983568298
2016-01-31,-0.024691041620817943,0.025149937891998507,-0.0912032573003593,0.01053769614691375
2016-02-29,0.1892600916260095,-0.024235457710938282,-0.005265198716706128,-0.06113124707118579
2016-03-31,-0.03542923814877172,-0.0060320226680009754,0.15211519452199615,-0.05406752161401628
2016-04-30,-0.17180287556633084,0.0358619764293412,0.056157247653989786,-0.058419422814766725
2016-05-31,-0.1284548639220108,-0.03147901916757064,-0.05218365595471278,-0.01374457145955867
2016-06-30,0.15453639656985677,-0.1619952608676251,0.12033188320859559,-0.17035398528894993
2016-07-31,-0.0276658558126724,0.05831259666889117,-0.183899668723882,0.11803990798885478
2016-08-31,0.056049122095118795,-0.02484399181194113,-0.04078032677078464,-0.07853237166103075
2016-09-30,-0.16538059401474597,0.19763849695312313,0.07664693313494635,-0.21262200713305449
2016-10-31,0.09079961145925734,-0.0009861744084488672,0.1176591305863006,-0.08664753467113476
2016-11-30,0.07710227448641635,0.19317007432065686,0.16771488461734765,0.24571823229955803
2016-12-31,-0.12499741558177745,-0.022943859873817096,0.07908247433195577,0.0010672576633779106
2017-01-31,-0.06105082998183287,-0.0365735751096992,-0.11024087856388008,0.03439173297435062
2017-02-28,0.04204587658763369,-0.24548309373318322,-0.12290460750200703,-0.05350544488967107
