Date,LOW/comgro/pe,HIGH/comgro/pe,LOW/comqual/pe,HIGH/comqual/pe,LOW/comval/pe,HIGH/comval/pe,LOW/mom/pe,HIGH/mom/pe
1993-08-31,0.008536420750288475,0.034665091748239896,-0.05680142609511112,-0.3104826201321751,-0.04704128871601665,-0.25692124408440264,0.019186821105743112,-0.11919256271444935
1993-09-30,0.05307978022004323,0.09117865874864745,-0.157228655178936,-0.2209809983965011,-0.157228655178936,-0.2209809983965011,0.18364575040141046,0.06798686776510589
1993-10-31,,,,,,,-0.4234744691029793,-0.1759133355454169
1993-11-30,0.12962610332152885,0.005915258578337661,-0.040103993670914925,0.050124661633254186,-0.04806120940075229,0.07354474681661059,-0.2795419269305928,-0.070247960637766
1993-12-31,0.0628841704191815,0.1297857963975676,-0.19473921844124611,-0.03283778662825822,-0.19473921844124611,-0.03283778662825822,0.16281180351196117,0.23149475396335137
1994-01-31,0.03338876337714191,-0.08871190982197454,-0.12212648502955985,-0.259521926605875,-0.12212648502955985,-0.259521926605875,-0.007538440766461335,0.16089049416133555
1994-02-28,0.1885792582045816,0.2749917001180751,-0.05167947162874936,0.038324971810345165,-0.05167947162874936,0.038324971810345165,0.04862565760783655,0.014923286396078315
1994-03-31,0.014844489641685528,-0.01438536192576767,0.007793865585126604,-0.02717196421336243,0.007793865585126604,-0.02717196421336243,-0.11869589685412518,0.079581859268381
1994-04-30,,,,,,,-0.23165402797332693,-0.012329812229103674
1994-05-31,0.05121151450297825,-0.09827408368894047,-0.04016760684786425,0.20267549397574905,-0.03418391790595545,0.19414284848525246,0.17708489542189,-0.14979366998320834
1994-06-30,-0.0716703702048905,0.23312478102463463,-0.11483653189978178,-0.016384847463231048,-0.11483653189978178,-0.016384847463231048,0.026208219874052367,-0.058946808140529515
1994-07-31,,,,,,,0.07746697011064957,0.06510032095954109
1994-08-31,0.06881506628275934,0.08905625330847651,0.12749409065396888,0.10799345015187242,0.15990164771200907,0.10819027668381088,-0.11358935803955798,-0.07825938597477701
1994-09-30,0.05893314165240859,0.06285267215453759,-0.2493391132718169,-0.05021341684128082,-0.2493391132718169,-0.05021341684128082,0.13920629030687373,-0.042548126877283814
1994-10-31,0.1479414958540896,0.23174562646900654,-0.1457098471486672,-0.15469434586861924,-0.1457098471486672,-0.15469434586861924,-0.06417144196743822,-0.0703815043820103
1994-11-30,0.11101622995307914,0.2861377993267689,0.08549235041196693,-0.11579071983602589,0.08549235041196693,-0.11579071983602589,-0.19893551339118543,0.009343575154886681
1994-12-31,,,,,,,0.0038429797002461643,0.11941512081272464
1995-01-31,-0.25311098247423386,0.0006274052721361811,-0.19618315996210373,-0.10649662565909639,-0.23842275357117354,0.06162548489860877,-0.1742763767088393,-0.04660359093101661
1995-02-28,0.3988630275602497,-0.1075490368832218,0.14292582893980854,-0.07363695076974085,0.14292582893980854,-0.07363695076974085,-0.06322259393066872,-0.06903569294799604
1995-03-31,0.14419699919347453,0.08867262397320891,0.01082667423572287,-0.07607885199542631,0.01082667423572287,-0.07607885199542631,-0.1643014031518244,-0.1810719032360841
1995-04-30,,,,,,,0.41451472421037855,0.16505468456703443
1995-05-31,-0.11183269309538989,0.23480373401019627,-0.3224260862213529,-0.09089744955439988,-0.30967330900979595,-0.05325113581763149,-0.13120220248495598,0.08019887375746547
1995-06-30,0.2588947454529398,0.4101418638356197,-0.03250111080332962,-0.056297718205625485,-0.03250111080332962,-0.056297718205625485,0.12628780452841273,0.2189356504852267
1995-07-31,-0.0626915071016536,0.19044054690645715,-0.10585902229680774,-0.16239890676335642,-0.10585902229680774,-0.16239890676335642,0.03597575027876452,0.12247081340976261
1995-08-31,-0.04893037180284277,0.3099171654664461,-0.2138537772214329,0.14682948136058954,-0.2138537772214329,0.14682948136058954,0.07540531096198609,0.31930035390302425
1995-09-30,,,,,,,-0.049855409632668816,-0.0012690521351073636
1995-10-31,-0.01938912714527292,0.26663077886793896,-0.24144704392176733,-0.13735748376418636,-0.22446017446562166,-0.014323315244521847,-0.08449781918147767,0.16208720375630414
1995-11-30,-0.3937196087767137,0.09324067040885056,-0.26168230309658264,-0.04849683086797459,-0.26168230309658264,-0.04849683086797459,-0.280708801180163,-0.017997419608803807
1995-12-31,,,,,,,0.11541771857575507,0.032331255668446544
1996-01-31,-0.2734955543180335,0.31530447678093704,-0.08776826244682324,0.0313009667796931,-0.13104595328160706,-0.01910041491154563,0.05878146222934113,-0.005211134412459732
1996-02-29,0.0382238344773434,0.1482822357209648,-0.010160603017324221,-0.16178180527476332,-0.010160603017324221,-0.16178180527476332,-0.011253516282631996,0.04230359966282095
1996-03-31,,,,,,,-0.08265991088103107,-0.20311688634782385
1996-04-30,0.24957984478848622,-0.024979307433409283,-0.2301791706804486,-0.0479031808905065,-0.17739289916690826,-0.17088741235681956,-0.4821794395076932,0.004325642504432037
1996-05-31,-0.08883681498784732,0.1877668512189468,-0.034814769867516006,-0.08874892023066817,-0.034814769867516006,-0.08874892023066817,-0.0025073308427872956,0.35803751905767794
1996-06-30,,,,,,,0.012018854477167972,-0.0037703495354710556
1996-07-31,-0.2553550146006126,-0.09313928857625735,0.012496923543361432,0.09670436148169037,-0.0061770752698715094,0.06296946897834904,0.28049049529673936,-0.16527578486051533
1996-08-31,,,,,,,-0.07470188128641758,0.14503105930190166
1996-09-30,0.4022498373859824,0.29235757129452006,0.1857023057583274,0.002687002365987222,0.14921442896764606,0.00847198995987912,-0.04114444966794271,0.0036863853829487026
1996-10-31,-0.025334114315761963,0.27764000388379295,-0.14655346171914238,-0.27000903139774796,-0.14655346171914238,-0.27000903139774796,-0.02138953318767553,0.3580269536465826
1996-11-30,,,,,,,-0.032229238745288054,-0.20422639058246947
1996-12-31,-0.1785250120155615,-0.09102903533762259,0.07950105426215393,-0.054727862332969536,0.08352654396730802,-0.06029304812838561,-0.06191139204969007,0.07209722293425104
1997-01-31,-0.07611597627348571,0.20983973199234798,-0.1664327516379131,-0.09408247350985365,-0.1664327516379131,-0.09408247350985365,0.012962849683831539,0.35965028992084824
1997-02-28,-0.5857803728057994,-0.250064249953083,-0.09511962423757038,-0.10318430844604115,-0.09511962423757038,-0.10318430844604115,-0.3324324649684484,-0.29199273280749394
1997-03-31,0.14498647720467595,-0.14995016947119,0.1155138937972478,-0.20935640451504953,0.1155138937972478,-0.20935640451504953,-0.171463356907271,0.243679474628468
1997-04-30,-0.03373627421886317,0.23395900313717258,-0.03650341580594976,-0.26957656811348146,-0.03650341580594976,-0.26957656811348146,0.2988192933150832,0.1394099491861264
1997-05-31,,,,,,,-0.20458659656385045,-0.18011685041996459
1997-06-30,-0.18395124426228157,0.09797128458917798,-0.18926367791563642,-0.10655007562769037,-0.17459576881782687,-0.10479818463687095,0.1900479617049467,-0.03672887353567908
1997-07-31,0.13456628804415188,0.24645614779621045,-0.07434404936631396,-0.03714434635131194,-0.07434404936631396,-0.03714434635131194,-0.1395785642426816,0.15551794265274307
1997-08-31,,,,,,,-0.12290284202564325,-0.1958955130779239
1997-09-30,0.08640962123221038,-0.17730634947686114,-0.23767509087150188,-0.016756659336746815,-0.24220465214617518,-0.029073420364338257,0.014274823584618571,0.07538940248191171
1997-10-31,-0.06076771620510133,0.23299148427253627,0.030991555176806063,-0.012389439911388852,0.030991555176806063,-0.012389439911388852,-0.32900013359235325,0.18926939839415133
1997-11-30,,,,,,,-0.12784627595273632,-0.025553440905552227
1997-12-31,-0.22924304022509245,0.028266788554806445,-0.22019537709542447,-0.19149761305604837,-0.24765462066080565,-0.20216564652417324,0.06221333230472137,0.11192860773419697
1998-01-31,,,,,,,-0.15549896476048408,-0.09893312345514586
1998-02-28,,,,,,,-0.03496786373044592,0.010020192289807245
1998-03-31,-0.05458267883571531,-0.024502917518697223,-0.24521153784311345,0.015820199446316525,-0.19652952095004475,0.05158408095614323,0.23290965992655374,-0.23379280306734235
1998-04-30,0.2603945856511741,0.011889169529175864,-0.02490106272552438,-0.06636617494242035,-0.02490106272552438,-0.06636617494242035,-0.0701924194867169,0.02935523764106516
1998-05-31,,,,,,,0.26122399887262493,0.32356110820411405
1998-06-30,-0.19743337264853503,0.3186797248988619,-0.12265871980172408,-0.1079070186973512,-0.14926714287217963,-0.08477849327429911,0.425896396788852,0.2651728489843355
1998-07-31,-0.2364543395923591,0.12443647447446723,-0.2288061607859798,-0.17628952436405307,-0.2288061607859798,-0.17628952436405307,0.2331730805333351,0.10083051457019727
1998-08-31,-0.059262416996709526,0.041607856973721484,-0.15628320230473228,0.0174537246351825,-0.15628320230473228,0.0174537246351825,-0.019751860122419092,-0.08038990937174147
1998-09-30,0.13505023936936317,-0.1548887368601782,-0.1808579336967937,-0.0013106320799993638,-0.1808579336967937,-0.0013106320799993638,-0.10394443388581528,-0.23224551159507792
1998-10-31,,,,,,,-0.4594078549428638,-0.39479509218661374
1998-11-30,-0.052850737215911756,0.27737759324065603,-0.029905288466773386,-0.01825357433072662,-0.021402650789694336,-0.023986653485046038,0.03799784813555615,0.0718041727735566
1998-12-31,0.08947110151506286,0.41208125840054527,-0.2320891404276722,-0.04484360549009969,-0.2320891404276722,-0.04484360549009969,0.3573917207022637,0.41514387359957816
1999-01-31,,,,,,,-0.047660537925905945,0.280310900946828
1999-02-28,,,,,,,-0.28645841588347437,-0.28640224543793547
1999-03-31,-0.08252295375112556,0.08137341243887362,-0.06484314376990995,-0.029625003516387888,-0.06326600198930434,-0.013634171339525214,-0.24705378502678402,-0.08867219605534606
1999-04-30,0.07511322899872455,-0.13519921288882614,-0.04511678268013543,0.05495448477082263,-0.04511678268013543,0.05495448477082263,-0.121459892657007,-0.25263108838162585
1999-05-31,-0.03060029081123859,0.03278073309258279,-0.14300554634316612,-0.21443002812952794,-0.14300554634316612,-0.21443002812952794,-0.25025758998655634,-0.07730930211900629
1999-06-30,-0.06336880415801034,0.2197219977648758,0.003335375002874565,0.08267463280466274,0.003335375002874565,0.08267463280466274,0.2102856683356338,0.3034048414228672
1999-07-31,,,,,,,-0.09050570760299544,0.13109041446458025
1999-08-31,-0.17811990143959353,0.00986728372494029,-0.10268911619808091,0.1752478065719908,-0.10773678757375835,0.15756101407493944,-0.06210464012139761,0.14737177573781557
1999-09-30,0.04027773347878473,0.01869419844739087,-0.08092102739286558,0.05053252523441487,-0.08092102739286558,0.05053252523441487,-0.08170651341792307,0.035286544787223054
1999-10-31,,,,,,,-0.21200799119207694,0.01784767625277024
1999-11-30,0.07708028806336033,0.012089747118008223,-0.14781488936571677,-0.0044396769474436635,-0.13271856701735496,0.025309999546949735,0.09778181369350378,0.4164318852451154
1999-12-31,0.09877616441910872,-0.036057010034635316,-0.27883260800855864,0.13675261181192475,-0.27883260800855864,0.13675261181192475,-0.02637534452399531,0.35791940862999205
2000-01-31,-0.16169434893214754,0.018610377785624105,-0.28117552260866013,-0.08089520514359483,-0.28117552260866013,-0.08089520514359483,0.010001799539856358,-0.051705229496986325
2000-02-29,0.09359041449011433,0.05166399262414176,-0.05300192313497791,0.2984732480651971,-0.05300192313497791,0.2984732480651971,-0.07253141714842413,0.5787899231712786
2000-03-31,0.23282837409582435,0.05938665914056373,-0.05569898647372402,-0.3539500998899666,-0.05569898647372402,-0.3539500998899666,-0.41376007035233064,-0.34638397431985013
2000-04-30,,,,,,,-0.3740754835879715,-0.17528305186395304
2000-05-31,0.01861137000047212,-0.2241907165070282,-0.132733285105565,-0.27205556375869416,-0.14206313771664045,-0.2783528106464144,-0.2925433671780348,-0.40299226889080114
2000-06-30,0.2891433433764468,0.35011279862292793,-0.3317030221580919,0.3077868399259773,-0.3317030221580919,0.3077868399259773,0.14265961150809975,0.13088044115606592
2000-07-31,-0.03446357912077529,0.041609472752182707,-0.4594860207510641,-0.005590923283393509,-0.4594860207510641,-0.005590923283393509,0.058595110315050755,-0.21081637466142486
2000-08-31,0.05773172065671602,0.13973746231760265,-0.1748659014546815,0.0661270031637546,-0.1748659014546815,0.0661270031637546,0.10340958234722303,0.07081509690912709
2000-09-30,,,,,,,0.30690263809259527,0.24469750789495026
2000-10-31,-0.08473879881074035,-0.1787209826102468,-0.23369885435970766,-0.19621882124327455,-0.23873840154859155,-0.23436996288259518,0.021479848323594904,0.1220659771426455
2000-11-30,-0.09396857536355034,-0.21000561200316978,-0.20749763208586755,-0.22993102370116927,-0.20749763208586755,-0.22993102370116927,0.2962182687066714,-0.24619794092458358
2000-12-31,,,,,,,-0.01735139077593834,0.02110157456515614
2001-01-31,-0.27445563878300006,-0.0847530994382146,-0.2954117170443724,-0.12772123703154592,-0.24813947578623238,-0.15507573171211347,-0.6505987021876823,-0.5249792766853123
2001-02-28,0.02254164939486894,-0.41373436033597094,-0.232724781497265,-0.03821578403614844,-0.232724781497265,-0.03821578403614844,0.4141221553143686,0.3873556396064444
2001-03-31,,,,,,,0.12478942063518153,0.4467367225306389
2001-04-30,-0.018348309562535265,0.38575108962794075,-0.2943101192990869,-0.14231836823221233,-0.24101626148650024,-0.0811137553069287,-0.19498092011883122,-0.5396875324766511
2001-05-31,0.11350287066211484,-0.30218679225221173,-0.06281157194371048,-0.015810000386933712,-0.06281157194371048,-0.015810000386933712,-0.0254319092762903,0.3719325320593516
2001-06-30,,,,,,,0.02047426777475846,0.11580283258935722
2001-07-31,0.053439137725876724,-0.17871000115837027,-0.09902641178542011,-0.07675670910277477,-0.061107063669974405,-0.10052123350914016,0.04770938983501152,0.23298515582802826
2001-08-31,-0.1805354543515155,-0.13143855614113806,-0.010288129464598192,0.08224149604538339,-0.010288129464598192,0.08224149604538339,0.48078887533629516,0.41196845299916346
2001-09-30,,,,,,,0.34460151994771004,0.49789983162974083
2001-10-31,-0.055371658803710325,-0.12038252274736644,-0.13682376927586645,-0.12751912936693188,-0.146272951778059,-0.13459308390584598,0.018827352020798833,-0.5498117166752248
2001-11-30,-0.2907342428788699,-0.024349024847754152,0.05299232256585013,-0.05182861665986236,0.05299232256585013,-0.05182861665986236,-0.05754476726835278,-0.46860457231478625
2001-12-31,0.10700153185317493,0.1472495132695099,-0.2671011647000369,-0.18977409861677783,-0.2671011647000369,-0.18977409861677783,-0.16317831220758677,-0.008942152825865381
2002-01-31,-0.09889013043801648,0.01885833232843844,0.14590975687848365,-0.03225367464483268,0.14590975687848365,-0.03225367464483268,0.20936175429259707,-0.11632312964015827
2002-02-28,-0.013802654686492371,0.06873019288351986,0.03703343191505247,0.006404976504712124,0.03703343191505247,0.006404976504712124,0.04160282758748142,0.21988778335041487
2002-03-31,,,,,,,-0.41544963647630634,-0.30449791257944125
2002-04-30,-0.029214088964268636,0.0563493034263018,-0.08846170785719708,-0.19598927312352457,-0.009009714446321948,-0.1641143007303838,0.44029346914156436,-0.020623283013605775
2002-05-31,0.16327141087263486,0.029414654331362686,0.05912274681181605,0.041887051781008454,0.05912274681181605,0.041887051781008454,0.059431074948938685,-0.0011213427229846934
2002-06-30,,,,,,,0.4768371920105961,0.48472922333067836
2002-07-31,0.0483062272478036,0.11931140081123703,0.12373710606594775,0.02007206289524157,0.13335192601745174,0.06473547839692427,0.3626755631116938,0.15638267118814178
2002-08-31,,,,,,,-0.2588632242843996,0.10769474626431899
2002-09-30,0.18177142117761314,0.32399281395349,0.1249654916290072,-0.04797578583715544,0.14205499068863103,-0.055331545714059745,0.13117857064117724,0.642273798045269
2002-10-31,0.06291939338450606,-0.1654028107308636,-0.010771464173792713,0.0029427866462254587,-0.010771464173792713,0.0029427866462254587,0.11152495317272886,-0.5336114996462411
2002-11-30,,,,,,,-0.5899268737828051,-0.6826460465523397
2002-12-31,-0.06992192837602788,0.19590795986630266,-0.24423541504724522,-0.002917496221865226,-0.14327958446546304,0.013645880327939975,0.09058488075017676,0.4820881777836543
2003-01-31,0.11911932429357858,0.06796577928662485,-0.2773889748416076,-0.03815030623355982,-0.2773889748416076,-0.03815030623355982,-0.21782094793790074,0.27072723693329276
2003-02-28,0.1378018780961918,0.19676268058506882,0.06160386393305591,-0.12559029239785383,0.06160386393305591,-0.12559029239785383,0.1801201404708735,0.127310523776977
2003-03-31,-0.038187799932000985,0.16857873393417427,-0.09899406297680625,0.0403616249578203,-0.09899406297680625,0.0403616249578203,0.0012050985280547565,0.056683283001032383
2003-04-30,-0.08770313524222975,-0.15719301719315856,-0.19681572467872963,0.019192979289248145,-0.19681572467872963,0.019192979289248145,-0.07486364982578328,-0.08912439231492233
2003-05-31,,,,,,,0.07901901487436377,0.19079155247657628
2003-06-30,-0.02619375078314378,0.048317036194301145,-0.10945645953606833,-0.046493616611366015,-0.11964089599178811,-0.04397684232447338,-0.038588957513276866,-0.22665425944139092
2003-07-31,-0.13059649955174113,0.021082967211802854,0.00522182108415174,0.06287500647256067,0.00522182108415174,0.06287500647256067,-0.2368300788299284,-0.0912826700824501
2003-08-31,,,,,,,0.21326292672639957,-0.006628883910611834
2003-09-30,-0.0334554568238385,0.1563296574895499,-0.03416887096326789,0.05675236909163448,-0.015565552752582668,0.06155362180009951,0.06235849739783883,-0.17232422929673974
2003-10-31,-0.02336341109347876,-0.07956529438117113,-0.09397611744740508,0.056813076805308955,-0.09397611744740508,0.056813076805308955,0.1110548051108295,0.17090480718438933
2003-11-30,,,,,,,0.16506873491195168,0.2283972988599399
2003-12-31,0.09541658857365791,-0.18685528701870313,-0.2430565459000989,-0.01776247343298125,-0.23217973211116477,-0.020434894162712765,-0.17273925910158713,-0.2825012570204253
2004-01-31,,,,,,,0.029586078216850754,-0.03561853615949353
2004-02-29,,,,,,,-0.013084256194894844,-0.17488811995610876
2004-03-31,0.10778382604872502,0.11929470311303399,-0.08403616412767366,-0.03162795081329651,-0.08214174427848822,-0.01120128236547737,0.06823499548945042,-0.006785402086010409
2004-04-30,0.08783930791133446,0.18184038763322405,-0.0019668673975544388,-0.13134494304728847,-0.0019668673975544388,-0.13134494304728847,-0.1516676908654411,-0.12567939064179576
2004-05-31,-0.051115446198982166,0.10129669008004945,-0.01819003735418642,-0.04576255306873019,-0.01819003735418642,-0.04576255306873019,-0.18043725212389453,0.026123271004235067
2004-06-30,0.12117832553075712,-0.17563183965072646,-0.012702771133049054,0.1008810530647146,-0.012702771133049054,0.1008810530647146,0.4292205178398267,0.1883537704967704
2004-07-31,,,,,,,-0.04221589293325798,0.08553570722574545
2004-08-31,-0.07606426044678656,-0.03844386430120268,-0.09631344686031182,0.04444100922326551,-0.10497771196016366,0.05644211387242485,-0.32349131132165443,0.3789036558510739
2004-09-30,0.36399264023289435,0.08383175986654597,-0.17056179455602746,0.06931672952405114,-0.17056179455602746,0.06931672952405114,0.19176978741118997,0.07110537400403569
2004-10-31,,,,,,,-0.17124191047556567,-0.36846140862260984
2004-11-30,0.17070537388183646,0.15480357963280236,-0.11131008801645444,-0.024603964423249098,-0.09380017664993813,-0.02121713067035222,-0.004998044153369707,0.19365240209860418
2004-12-31,-0.248342269876643,0.05344094638907601,-0.08751503970150698,-0.019299457621831512,-0.08751503970150698,-0.019299457621831512,-0.37201678110107195,-0.12887275065934653
2005-01-31,0.40407788841678166,0.0186959371083117,-0.20721275500657363,-0.04376320022252151,-0.20721275500657363,-0.04376320022252151,0.2787043924485309,0.18627219539298817
2005-02-28,0.35485576596543855,0.006212109308044325,-0.0824041320472638,0.03292746102269014,-0.0824041320472638,0.03292746102269014,0.14840457540899274,0.2132732713682785
2005-03-31,-0.09541766231048641,-0.08476573684031523,-0.21041118687338517,-0.08894873569242939,-0.21041118687338517,-0.08894873569242939,0.01420671004946031,-0.09906229435853629
2005-04-30,,,,,,,-0.11710061364139666,-0.206348023233255
2005-05-31,-0.06570198458843483,0.16367016734473144,-0.11352725274194193,-0.09287437741612271,-0.07853389654628873,-0.03569094521159306,0.052728209708264716,-0.08747787965893782
2005-06-30,0.19509804482418386,0.04286000994964382,-0.0868577522224751,-0.10637098001344393,-0.0868577522224751,-0.10637098001344393,0.21955578684755644,0.29901935589156653
2005-07-31,,,,,,,0.07654790350268614,-0.09744188352333247
2005-08-31,0.333412119521124,0.15628464701071557,-0.021884792944610137,-0.10824632830041296,-0.025850191441261043,-0.06029689136723635,0.23281020714959472,0.19370575201364496
2005-09-30,0.045663906564236446,0.050578226621450215,-0.23871744271200535,0.029095696543476976,-0.23871744271200535,0.029095696543476976,0.4337656072324281,0.018095810319286632
2005-10-31,0.04446299975461994,0.3427313625894538,0.006151117264466466,-0.2833835979911923,0.006151117264466466,-0.2833835979911923,-0.16468017539695678,-0.07888835509983518
2005-11-30,0.14939634109033534,0.14997041977815329,-0.12767051482751343,0.19592244034028963,-0.12767051482751343,0.19592244034028963,-0.13884618652463515,0.21903921309622007
2005-12-31,,,,,,,0.20062316685381182,0.07518431527094377
2006-01-31,0.06840192567354372,0.07184532548990258,-0.16617251457553045,-0.16158680500444988,-0.24450978844024085,-0.09092768893602066,0.33338084691163017,0.21434471079025694
2006-02-28,-0.2418882157942011,0.020948722592824848,-0.2162350977245988,-0.14118905124610898,-0.2162350977245988,-0.14118905124610898,-0.3464003649882162,-0.21341984709132356
2006-03-31,0.2712204618988501,0.09216504381741665,0.047235642154151436,-0.03853284466213719,0.047235642154151436,-0.03853284466213719,0.3510011227956323,0.20024142572493064
2006-04-30,,,,,,,0.2628401211272829,-0.20090149685987418
2006-05-31,-0.15816650761495837,-0.0457789631604893,-0.17189555187857675,-0.16758494990649794,-0.17234381136214802,-0.16956014007483228,-0.058474022251331775,-0.21961037317572935
2006-06-30,-0.20984487187169482,0.1154691219500943,-0.13932717905504072,0.09260496713016786,-0.13932717905504072,0.09260496713016786,0.34154493039889444,-0.13130047773132608
2006-07-31,-0.04160153384373678,-0.044837685085608134,-0.19370908700596526,-0.09127730452370335,-0.19370908700596526,-0.09127730452370335,0.017283280049971244,-0.10243323130613233
2006-08-31,-0.20294456487966842,-0.04852042636580186,0.007827777713236065,0.11428555834897786,0.007827777713236065,0.11428555834897786,-0.37406141666290266,-0.3574130072150402
2006-09-30,,,,,,,-0.18414424914788197,-0.007771707428104145
2006-10-31,0.25923502882838406,0.011932728595444407,-0.21219610007378392,-0.13376188762450336,-0.18098878797379878,0.006641287778416106,-0.04903977797139158,0.038335623284792654
2006-11-30,0.20095603738481255,-0.0033358268897020122,-0.16876023671561466,0.17312131456400479,-0.16876023671561466,0.17312131456400479,-0.22028828058985017,-0.24555288795840075
