Date,LOW/comgro/pe,HIGH/comgro/pe,LOW/comgro/pb,HIGH/comgro/pb
1995-11-30,-0.3937196087767137,0.09324067040885056,0.014032835992823482,-0.1892856426997093
1995-12-31,-0.3432080065620117,-0.13679643515365997,-0.008318685451387527,-0.27279108421019804
1996-01-31,-0.2734955543180335,0.31530447678093704,0.13333056186502926,-0.04110135340874405
1996-02-29,0.0382238344773434,0.1482822357209648,0.13160681609746855,0.15602291324473294
1996-03-31,-0.10101147162465296,-0.3083369798087357,-0.26294739828290314,-0.19212848591257473
1996-04-30,0.24957984478848622,-0.024979307433409283,-0.0971196200226928,0.17959068493316233
1996-05-31,-0.08883681498784732,0.1877668512189468,0.16528533562485515,-0.016928159886907202
1996-06-30,-0.419661255458955,0.13484653681663816,0.035358924004538626,0.0692217121978592
1996-07-31,-0.2553550146006126,-0.09313928857625735,-0.2037703524267095,0.10024669146306185
1996-08-31,0.25394065723135656,0.016776016889943304,0.08588122318590946,0.014584993940779294
1996-09-30,0.4022498373859824,0.29235757129452006,0.1908456539917229,0.26779828272009326
1996-10-31,-0.025334114315761963,0.27764000388379295,0.015989110196470518,0.23134591337878951
1996-11-30,0.5280128487887167,0.06910994510331728,0.1483986878297924,0.12647480312211995
1996-12-31,-0.1785250120155615,-0.09102903533762259,-0.01652787979511103,-0.0961234857851421
1997-01-31,-0.07611597627348571,0.20983973199234798,0.03795585687663445,0.1777113802971791
1997-02-28,-0.5857803728057994,-0.250064249953083,-0.5208954463885882,-0.27094089523486814
1997-03-31,0.14498647720467595,-0.14995016947119,-0.05220574775163819,-0.09956100809575816
1997-04-30,-0.03373627421886317,0.23395900313717258,0.1279788270689718,0.09027580305757849
1997-05-31,0.5558975513925594,-0.018964866202011002,0.041355265453437984,0.24547756783067484
1997-06-30,-0.18395124426228157,0.09797128458917798,0.004800172905322386,-0.06450405938899365
1997-07-31,0.13456628804415188,0.24645614779621045,0.1108956056976107,0.13099709958731792
1997-08-31,0.09202219702036835,-0.16638609440721322,-0.17018721349127794,-0.03970357832660902
1997-09-30,0.08640962123221038,-0.17730634947686114,-0.06736909718328463,-0.2062333823407811
1997-10-31,-0.06076771620510133,0.23299148427253627,0.024064995948848873,-0.0008554685258994535
1997-11-30,-0.2307274519808166,0.15008780322681578,0.021770287557718534,-0.22350314961343998
1997-12-31,-0.22924304022509245,0.028266788554806445,0.014567153796577255,-0.24081289586712884
1998-01-31,0.009274825677351306,0.15900744158544367,-0.15763170540544316,0.2296583604672424
1998-02-28,0.15258008506962695,0.045259305575717286,-0.019843895327932078,0.20805869966957996
1998-03-31,-0.05458267883571531,-0.024502917518697223,-0.23405989850189085,-0.018395629355879458
1998-04-30,0.2603945856511741,0.011889169529175864,0.28911374475887924,0.06089327139241507
1998-05-31,-0.18175687597020979,0.12121403706621077,-0.12125043335789207,-0.16947798342410147
1998-06-30,-0.19743337264853503,0.3186797248988619,-0.23273291805309798,0.30047889952875534
1998-07-31,-0.2364543395923591,0.12443647447446723,-0.2508325208946007,0.030358614794983755
1998-08-31,-0.059262416996709526,0.041607856973721484,-0.16467250359299168,-0.12727854352178014
1998-09-30,0.13505023936936317,-0.1548887368601782,0.03732385101735607,0.02915734159640151
1998-10-31,0.045106066007922746,0.06899460670167937,0.11599229268422404,-0.020861034597524412
1998-11-30,-0.052850737215911756,0.27737759324065603,-0.013120360803753195,0.23208450159133878
1998-12-31,0.08947110151506286,0.41208125840054527,0.19179489735441185,0.2715934686641707
1999-01-31,0.03180299496171537,0.26128766238616813,0.019760072414049288,0.21371335080744616
1999-02-28,-0.16925144604906475,0.003386334001098723,-0.2830785115463476,-0.053004360118853094
1999-03-31,-0.08252295375112556,0.08137341243887362,-0.26443511029771455,0.1050664152961126
1999-04-30,0.07511322899872455,-0.13519921288882614,0.013703573642993228,-0.13713512106009193
1999-05-31,-0.03060029081123859,0.03278073309258279,0.1404344819751207,-0.09112079890674186
1999-06-30,-0.06336880415801034,0.2197219977648758,-0.185623591970772,0.18643360842961884
1999-07-31,0.07359264457108532,0.19809813231612383,0.007137308310560484,0.1935290662191334
1999-08-31,-0.17811990143959353,0.00986728372494029,-0.09109457293793377,0.10457897341058271
1999-09-30,0.04027773347878473,0.01869419844739087,0.0334195150892793,-0.04587827129544404
1999-10-31,0.01967150102166928,0.297925235282377,0.19512901426841406,0.09500797213148425
1999-11-30,0.07708028806336033,0.012089747118008223,0.1646060002930104,0.11011421270471566
1999-12-31,0.09877616441910872,-0.036057010034635316,-0.059698068634591026,-0.04003288209602339
2000-01-31,-0.16169434893214754,0.018610377785624105,-0.125485938299006,-0.0504406565591967
2000-02-29,0.09359041449011433,0.05166399262414176,0.020893071652005837,0.041671529627388744
2000-03-31,0.23282837409582435,0.05938665914056373,0.1719751466027145,0.15797606185894936
2000-04-30,-0.2210236711481805,-0.06821214585705133,-0.1669184730510757,-0.18237792336203648
2000-05-31,0.01861137000047212,-0.2241907165070282,-0.021376745616377982,-0.21031227043157236
2000-06-30,0.2891433433764468,0.35011279862292793,0.31945672853560325,0.2670480821114513
2000-07-31,-0.03446357912077529,0.041609472752182707,0.0501850980414169,-0.16823203420027544
2000-08-31,0.05773172065671602,0.13973746231760265,0.017823596220188958,0.18248443388212923
2000-09-30,0.047956912212761035,-0.14615480049835686,0.06919069949352132,-0.22148263981675292
2000-10-31,-0.08473879881074035,-0.1787209826102468,-0.03696896170221466,-0.1675144448906546
2000-11-30,-0.09396857536355034,-0.21000561200316978,-0.08535474980226739,-0.26852124958272783
2000-12-31,0.11081760153039857,-0.12671020256755383,-0.054220521369722184,0.06351023626546562
2001-01-31,-0.27445563878300006,-0.0847530994382146,-0.2067296382683999,0.0896741931200101
2001-02-28,0.02254164939486894,-0.41373436033597094,-0.2726782001775326,-0.5285776934170878
2001-03-31,0.15052685265486246,-0.35229863794645583,-0.23822712787990125,-0.39901452160817985
2001-04-30,-0.018348309562535265,0.38575108962794075,-0.10399863587218877,0.3754706390394668
2001-05-31,0.11350287066211484,-0.30218679225221173,-0.01625796194259082,-0.22426988844950718
2001-06-30,-0.034769684973875545,0.047401878960562534,-0.04040175177052742,0.03629278869191993
2001-07-31,0.053439137725876724,-0.17871000115837027,-0.13675568297537583,-0.22254348416435427
2001-08-31,-0.1805354543515155,-0.13143855614113806,-0.16997388013464385,-0.35804188596796227
2001-09-30,-0.043150086523842356,0.11423510057405051,0.10407224047180084,-0.3880390356666764
2001-10-31,-0.055371658803710325,-0.12038252274736644,-0.09844914919181957,0.08712377809848483
2001-11-30,-0.2907342428788699,-0.024349024847754152,-0.38580640195111277,0.2265316582175925
2001-12-31,0.10700153185317493,0.1472495132695099,0.15062653436411885,0.1969873887025184
2002-01-31,-0.09889013043801648,0.01885833232843844,-0.0764602230413751,-0.0003348770224451464
2002-02-28,-0.013802654686492371,0.06873019288351986,-0.00882054216459156,-0.06897662913926836
2002-03-31,0.07890226434137021,-0.07944895605995161,0.08526209182568022,-0.14448591835683558
2002-04-30,-0.029214088964268636,0.0563493034263018,0.12594344965992055,-0.06295375392767223
2002-05-31,0.16327141087263486,0.029414654331362686,0.2201683848331603,-0.2354198207001231
2002-06-30,0.0251401622407535,0.07657104659695538,0.037220681652466586,-0.039768753085854515
2002-07-31,0.0483062272478036,0.11931140081123703,-0.03666329725996993,-0.005772116338991495
2002-08-31,-0.00992011971904293,0.03738107807792659,0.09696741457581277,0.12807445887664895
2002-09-30,0.18177142117761314,0.32399281395349,0.1563773909238997,0.159911875864766
2002-10-31,0.06291939338450606,-0.1654028107308636,-0.08730613691291472,0.10264688818484612
2002-11-30,-0.14830268457758244,-0.22548917608907781,-0.1814018088761766,-0.16725238376315033
2002-12-31,-0.06992192837602788,0.19590795986630266,0.18806897043415569,0.09414857214598092
2003-01-31,0.11911932429357858,0.06796577928662485,0.047359282826557804,0.23775986311946848
2003-02-28,0.1378018780961918,0.19676268058506882,0.2201981764592801,0.11311416037828852
2003-03-31,-0.038187799932000985,0.16857873393417427,-0.019381040251233644,0.020163592206154966
2003-04-30,-0.08770313524222975,-0.15719301719315856,-0.06116986518295906,-0.24257086250189275
2003-05-31,-0.021399734959161688,-0.287299423324749,-0.06795126487333779,-0.10390519354408777
2003-06-30,-0.02619375078314378,0.048317036194301145,0.020974529984912036,0.037918429221097054
2003-07-31,-0.13059649955174113,0.021082967211802854,-0.16606455249671717,0.052643408832901195
2003-08-31,0.27223954221549296,-0.0796239026254905,0.05193870121164199,0.016849507165168854
2003-09-30,-0.0334554568238385,0.1563296574895499,0.09566747382588792,0.10684704364074624
2003-10-31,-0.02336341109347876,-0.07956529438117113,0.003998217948736131,-0.07785225694705779
2003-11-30,0.01812531994313419,-0.21178843582591952,-0.01628919586830156,-0.20254162442301282
2003-12-31,0.09541658857365791,-0.18685528701870313,0.036806423813581346,-0.40359385769861217
2004-01-31,0.06387526443723104,-0.07802857216084624,0.017584833200310103,-0.061974738003426705
2004-02-29,0.11945581200230368,0.043426872530876036,0.03082894456854651,-0.01144856772133336
2004-03-31,0.10778382604872502,0.11929470311303399,-0.024768130195379517,0.043777564882023556
2004-04-30,0.08783930791133446,0.18184038763322405,0.0424506899280405,0.1478222067864211
2004-05-31,-0.051115446198982166,0.10129669008004945,-0.08847000900481607,0.11002362611656119
2004-06-30,0.12117832553075712,-0.17563183965072646,0.023576530732059994,-0.13578906645322136
2004-07-31,-0.029887894170860206,-0.11687854749104311,-0.10874468862937701,-0.2134413231090104
2004-08-31,-0.07606426044678656,-0.03844386430120268,-0.051772950135497785,-0.16415806325686694
2004-09-30,0.36399264023289435,0.08383175986654597,0.205487425119395,0.09604926631465983
2004-10-31,0.12438151800833287,0.05709499001361441,0.0801325673274762,0.10204224775672052
2004-11-30,0.17070537388183646,0.15480357963280236,0.07530791552937173,0.029467902977940223
2004-12-31,-0.248342269876643,0.05344094638907601,-0.1993444006823097,0.09983642622802838
2005-01-31,0.40407788841678166,0.0186959371083117,0.1609276851745582,0.0705146010767158
2005-02-28,0.35485576596543855,0.006212109308044325,0.03433310578248642,0.048315163294073836
2005-03-31,-0.09541766231048641,-0.08476573684031523,-0.13749947409697819,0.05744025242519583
2005-04-30,0.009599049456456368,-0.014164874028057202,0.026052920815269706,-0.03603902038261363
2005-05-31,-0.06570198458843483,0.16367016734473144,0.1579348689905585,0.14496849571164233
2005-06-30,0.19509804482418386,0.04286000994964382,0.09709292022999245,0.004387935994100255
2005-07-31,0.20330026989555486,0.13805518632928188,0.2306456130223596,0.007071104562061586
2005-08-31,0.333412119521124,0.15628464701071557,0.432088843362695,0.19979121184705456
2005-09-30,0.045663906564236446,0.050578226621450215,0.07375314430008342,0.2876483607998239
2005-10-31,0.04446299975461994,0.3427313625894538,0.13460531583667937,0.27533729018015674
2005-11-30,0.14939634109033534,0.14997041977815329,-0.08263924541480722,0.10570884264190347
2005-12-31,0.0685586835923951,-0.11102886316845187,0.013914905136694753,-0.0072697337862106266
2006-01-31,0.06840192567354372,0.07184532548990258,0.041242777951334846,0.08039702264881418
2006-02-28,-0.2418882157942011,0.020948722592824848,-0.17206621097154357,-0.0693484287335028
2006-03-31,0.2712204618988501,0.09216504381741665,0.10358395728550246,-0.0579755296385841
2006-04-30,0.14118852176727534,0.10288777355508193,0.13048318107946089,0.04759390674802148
2006-05-31,-0.15816650761495837,-0.0457789631604893,-0.19418115388566706,-0.0985428913632689
2006-06-30,-0.20984487187169482,0.1154691219500943,-0.19047475030443747,0.07817597444526268
2006-07-31,-0.04160153384373678,-0.044837685085608134,0.011007331219300904,-0.1583504150675844
2006-08-31,-0.20294456487966842,-0.04852042636580186,-0.034535785695484926,0.02729923656872645
2006-09-30,-0.23079963128070452,0.10517419604340103,-0.1650044773344723,0.14230256583375872
2006-10-31,0.25923502882838406,0.011932728595444407,0.08898846147668407,0.16558538448733034
2006-11-30,0.20095603738481255,-0.0033358268897020122,0.058196091006577834,0.009366859682212417
2006-12-31,-0.3282781115945623,-0.18331189885784877,-0.1452120056036389,-0.20475762103870823
2007-01-31,0.17937988370554425,-0.2178485084424229,0.0068267830568459155,-0.013376959550996331
2007-02-28,-0.09837665165363346,0.08775236297179616,-0.14419784930860605,0.07681866382262433
2007-03-31,0.17182952898646858,-0.14443358523342611,0.06705335541436996,-0.14868149421898041
2007-04-30,0.12020580544111883,0.1501357575242456,0.10550560759045846,0.030886139393396746
2007-05-31,0.2579615036138993,-0.03280059115161888,0.19296066860495947,0.010850031986735927
2007-06-30,-0.06970210097662516,-0.07194092827567249,-0.10620720925442514,0.029738390904411695
2007-07-31,0.2193641792711717,0.24435710784489909,0.02853591178294913,0.31156953714106234
2007-08-31,-0.019311308646530138,0.008500020250256408,0.08103680098192466,-0.06629813587984439
2007-09-30,0.17515118699980306,0.29643421173484424,0.037966355043362626,0.2536331469129417
2007-10-31,0.2744135929993305,0.08577429670925261,0.2419969150546061,-0.05241501189526587
2007-11-30,-0.12482194747226591,0.149110773236947,-0.048786761074971034,-0.2004540849830114
2007-12-31,0.2441827170953795,0.26507616552001384,0.20657624973409808,0.15226450462454344
2008-01-31,-0.2486699914455676,-0.24384739440747655,-0.12897071976788704,-0.12257774321785533
2008-02-29,0.335954382742275,0.2446568456649457,0.29509881559305096,0.060795432281819835
2008-03-31,-0.039385983840455746,0.1163901449275559,0.026295379172825463,-0.05414746212918785
2008-04-30,0.10560270956876026,0.04285414264191933,-0.07774615019695003,0.11942409281830087
2008-05-31,0.3921857222741166,0.24724274151455045,0.2519988944200366,0.02382642591603629
2008-06-30,0.21723380028413147,0.3742775688502651,0.16158136761910935,0.20558165272401566
2008-07-31,-0.4376360669122736,-0.03379549685133845,-0.03928330278103959,-0.05549145217212122
2008-08-31,-0.08218770657319448,-0.09099467636240677,0.200133274426598,-0.0671010462026003
2008-09-30,-0.1313835556341742,-0.10530269906864664,-0.15810178581216905,-0.4465309871696109
2008-10-31,-0.11735512119431941,0.3216516765069304,-0.07801120459055079,0.014500865674030817
2008-11-30,0.31882575708389366,0.2602213671802702,0.16440392038980958,-0.11260884043556954
2008-12-31,-0.09051269778156908,0.15995285675120582,0.09624105514815948,-0.05642610145275687
2009-01-31,0.22080720843038412,0.24393117342666845,0.1628356138025593,0.09976266565619431
2009-02-28,0.26475139128165065,0.35216758609568166,0.31037723930248523,-0.004216364984644339
2009-03-31,-0.24226681246645293,-0.417304446214196,-0.4825294652341319,-0.27171262150115644
2009-04-30,-0.14220955346259187,-0.02806249173134713,-0.08602415297065108,0.1326274343861164
2009-05-31,0.09156550291316921,-0.16066178977765957,0.032794468027533295,-0.01125058009659577
2009-06-30,-0.15429649635679096,0.16550323757761556,0.008791820464924846,0.10160535068883385
2009-07-31,-0.16597005919809357,-0.03488377824981876,-0.10273649738934713,0.04894807824503982
2009-08-31,-0.1184317063802943,-0.27161216168214775,-0.2063101157172072,-0.06383493885146929
2009-09-30,-0.11494835070025816,0.16075675114263846,-0.020509095820200055,0.13512058627961773
2009-10-31,-0.04293761369360563,-0.02880723285137405,0.007333889223288065,-0.08498506132844959
2009-11-30,-0.14526058885565238,0.24113808663085884,-0.08392576582939949,0.1468995060914727
2009-12-31,-0.03443123821770894,-0.10601623759592191,-0.07426462336766058,-0.20307402494857327
2010-01-31,-0.16373422774051996,-0.040481508138163896,-0.15189890783204452,-0.04921123425642242
2010-02-28,-0.11952314865308968,0.06535158881031378,0.05802198633275277,-0.13315505907715572
2010-03-31,0.20936789153432178,-0.06443052345377286,0.1437406578996992,0.07089792441288983
2010-04-30,-0.09700912996400271,0.07569414832709022,0.03427404048021185,-0.010627836586724749
2010-05-31,-0.09155788239239401,0.13730052926599665,0.12480756386144584,-0.0035376320683392355
2010-06-30,0.09731475586025418,0.14826507261817282,0.023966979994697164,0.0641147419318037
2010-07-31,-0.17367349372105984,-0.022496605898679852,-0.07027341967351976,-0.12267211297679262
2010-08-31,0.01684793537700578,0.1382427883097543,0.11380453451693062,0.03860414166286609
2010-09-30,0.08352737143547184,0.12078165787065585,0.0005688904382520197,0.06571396305030804
2010-10-31,0.10603143181457231,0.19107588615201965,0.13534415823106397,0.1985718960519605
2010-11-30,0.11304048144324623,-0.02099843281961922,0.10739771740460555,0.0006253739835219679
2010-12-31,-0.25829728015027903,-0.4644140008330864,-0.3793115657785338,-0.22676696041943994
2011-01-31,0.17188937594905965,-0.015004205167050748,0.1565698461149622,-0.04970536684111633
2011-02-28,-0.02310250523454665,0.0453519472303409,-0.008473395376630824,-0.07357042567431091
2011-03-31,0.09835667150728132,0.026412438719277658,0.10852763808422615,0.0477431624538019
2011-04-30,0.06421655650012456,0.04192244126014147,0.15880311281385837,0.03669738181247843
2011-05-31,0.026291324725553265,0.09363821775136162,0.1496209975269028,0.04419200460367251
2011-06-30,-0.0025086820954770854,0.08284233991796956,-0.030963772102266838,0.07259659461914754
2011-07-31,0.12171426939165139,0.1642825128024414,-0.0005995228055767195,0.21476849730798245
2011-08-31,0.14055024060940394,0.25919675941915127,0.1530992346627188,-0.06914182106731696
2011-09-30,-0.15716146038979156,0.12618875378630295,-0.1270694729051977,-0.06964593603510066
2011-10-31,0.09492738754244397,-0.16534904395863478,-0.08816182521265276,-0.05601632344089326
2011-11-30,0.0025106506017845004,0.07812277620500027,0.100116478656033,-0.05734184414074297
2011-12-31,-0.09065242685563414,-0.008221337990956699,-0.09211043848687708,-0.054198603773129087
2012-01-31,0.1686510546753292,-0.08219626465975802,-0.04290075015370479,-0.005863688948014637
2012-02-29,-0.10515924024576763,-0.020099401179871114,-0.15243509803663552,0.21187770607376233
2012-03-31,-0.20130233745694945,0.1330696836069277,-0.22082646953502852,0.059719973230561704
2012-04-30,-0.02803032232092046,0.11007702030443141,-0.03734010456239996,2.4969603371893617e-05
2012-05-31,-0.1450799877547219,0.06396464671383481,-0.10911465629301255,-0.07083774493314487
2012-06-30,0.03770271360802327,-0.0699479341458446,-0.06566175229082473,-0.06211045807762612
2012-07-31,0.1955919335534309,0.06193756179786193,0.11608880622873204,0.027751229672586572
2012-08-31,0.11245611831341805,-0.11543362969384385,0.013327056074194253,0.04427419882209968
2012-09-30,-0.18225688847775542,-0.1263072204015602,-0.1427965093391598,-0.0832113246555406
2012-10-31,0.017295977497913412,-0.1783553471438007,0.08597821163880866,-0.2523657401713827
2012-11-30,0.05752721330710704,0.06308928267098647,0.06892277591082921,0.1797207459205268
2012-12-31,-0.03678785952397832,-0.03180672808602676,-0.0016549989343457854,-0.11170753542640677
2013-01-31,-0.15350375120039797,-0.21600485730602578,-0.10142767150241755,-0.22445667120445506
2013-02-28,0.0874049108245553,-0.09595990102418624,0.18278954135693073,-0.13652764520454
2013-03-31,-0.09508934777866607,0.04065414471783603,0.03876696837273927,-0.18017013037213156
2013-04-30,0.20325149825392136,0.09439474185987806,0.29976457311776716,0.04980797924378945
2013-05-31,-0.05552518569508694,-0.08132115720848514,-0.13357948549461307,-0.008867285609410849
2013-06-30,-0.16982587362138665,-0.05049060052644929,-0.07812319314446194,-0.0025161651851149697
2013-07-31,0.13575779799465915,0.057132931830422846,-0.051782546356067966,0.13873396017493367
2013-08-31,-0.038887397956861025,-0.059990834944820694,-0.04406233820040414,0.10400541160104602
2013-09-30,0.027953368638725263,0.027343267411091353,0.0885915813529329,0.07923591382226154
2013-10-31,-0.021364714489473496,0.00717265896634401,0.0027910458994046005,0.07844526751129188
2013-11-30,0.23810627567637935,0.0420334879694941,0.01337282417686816,0.14630114424395588
2013-12-31,-0.14204841718892694,0.05667903922232365,-0.05251824048521933,-0.09418717058129716
2014-01-31,0.12189864522001308,0.10035276203351047,0.04095758541418788,0.09184677840760415
2014-02-28,-0.026220361701247644,0.12624356778893564,0.029338371246626613,-0.02071557151625699
2014-03-31,0.032818781884446965,-0.36650209826985636,-0.04078029189442734,-0.18897730960317977
2014-04-30,-0.04905657058350167,-0.06644583213798415,-0.055689704317624496,0.07516094933090214
2014-05-31,0.27469371621168354,0.04421093747462325,0.21164925035782167,-0.033889974711828134
2014-06-30,0.004272515365238031,-0.2410920067923831,-0.024900032179107377,-0.31873527551055525
2014-07-31,0.01285420542745329,0.1739335142818305,0.059938491593026194,0.2711819932944672
2014-08-31,0.0768329040860504,0.1344144829566648,0.0010244556803018826,0.0857075513914241
2014-09-30,-0.04047849660838132,-0.02182189791934641,-0.11559401601060772,-0.12420756881510274
2014-10-31,0.0015010200966170198,0.025344914199330805,0.027440823363315506,0.09024023086556097
2014-11-30,0.039168125090441645,0.0215431041118594,-0.0008486446575780732,-0.07943403279584704
2014-12-31,-0.13661171627810031,0.07828761129152993,-0.24147573586639876,0.07195907829813056
2015-01-31,0.2052818163747774,0.14418894563427043,0.07107112746426142,0.18723192763914745
2015-02-28,0.024851000750310524,0.0927286967501443,0.06913162888211759,0.10692670218248253
2015-03-31,0.022793796746086777,0.20273661089666795,0.22671038359688842,0.061693687735137906
2015-04-30,-0.20434113188549133,-0.3150711467957095,-0.3624982703360799,-0.18585372884244863
2015-05-31,0.08031900872418503,0.2962571701724824,0.38296564844941583,0.14593781080511328
2015-06-30,0.06841494740657252,0.13811742154288115,0.14214798618418623,0.18068470035252074
2015-07-31,0.3051371180825953,0.4292175485291945,0.3740904699629701,0.15354370591855332
2015-08-31,0.006366726241705384,0.03006493652729549,-0.058313751918936785,0.010717682093451798
2015-09-30,0.11046367993038254,0.30511453124786714,0.1810850891070767,0.1684443922560571
2015-10-31,0.12649689194382513,-0.08224123369238448,0.002513740531253834,-0.11458705432154902
2015-11-30,-0.028223483358286942,0.06980157181329358,0.045796272791585525,-0.08066032150796203
2015-12-31,0.021777467306338526,0.48684951425676676,0.24641040598538955,0.22266623795525262
2016-01-31,0.014919242250481309,-0.044521158169306664,-0.01242536067645929,-0.13433055210254746
2016-02-29,0.14598699128826076,0.16533297177665862,0.031667253321914814,0.11723962453145564
2016-03-31,-0.11238507107021259,-0.5055159745832748,-0.2240408838433451,-0.33988187492787864
2016-04-30,-0.18646368310327982,-0.4916366122739255,-0.32610843294185393,-0.3373241133506742
2016-05-31,0.08443252398552258,0.2998010288450505,0.2899658943120288,-0.047872015838005266
2016-06-30,-0.11570576498991596,-0.07878731711609593,-0.24579837822358866,-0.12346162864084428
2016-07-31,0.10065814808298991,0.34331435069031113,0.35130739813072026,0.03372086696179002
