Date,LOW/eps/size,HIGH/eps/size,LOW/sps/size,HIGH/sps/size,LOW/prof_mar/size,HIGH/prof_mar/size,LOW/roic/size,HIGH/roic/size,LOW/ninc/size,HIGH/ninc/size,LOW/cfo/size,HIGH/cfo/size,LOW/cf/size,HIGH/cf/size,LOW/sg/size,HIGH/sg/size,LOW/mom/size,HIGH/mom/size,LOW/pe/size,HIGH/pe/size,LOW/pb/size,HIGH/pb/size
1991-07-31,-0.6879647282899708,0.9345587700802529,-0.3534188150730043,0.988765530469013,0.029967899155229308,0.14830789190085977,0.07464500004591378,0.16115167882577033,0.025793379257544827,0.21968271788372862,,,-0.13198176029141595,-0.09616270688798426,-0.06658093286124828,0.09063092713854316,-0.1086648588357392,0.06845767895010531,0.16988154180960766,-0.06717617822067332,0.1154717257896446,0.3105203707926994
1991-08-31,0.6244136528735961,0.8359702992673637,0.8780816297204856,0.8235824472548153,-0.28684621214964595,0.04492212135571375,-0.20404416388408847,0.2574006170498538,-0.5399462756473701,0.2410992019384463,,,-0.04187442625327245,0.05489432522183138,-0.2755014217835716,0.3643036600867595,0.2331736492943728,0.14859345162873824,0.10891681805187325,0.13711816658583853,-0.17327623117913643,0.22970158949587138
1991-09-30,-0.3641783918834281,-0.8532514229491478,0.02470468231184734,-0.6434756450939967,0.15251080747232068,0.11576471584002583,0.03560410448614932,-0.15325058751697118,0.17486108589084945,-0.013597681280121626,,,0.04696102006122876,0.023045310102453635,0.11179218967764598,-0.15442728555856533,0.0014506509682945333,-0.06186310660342513,-0.23809813558059262,-0.14292306227417784,0.06716154401181264,-0.13146547623131025
1991-10-31,0.9834369482279444,0.9309392973256949,0.9785809023919619,0.8225790435445556,-0.023679897894579097,0.16223152789494968,0.00248690483492225,0.20455788824267618,0.11644871191600648,0.23445976577282643,,,0.14911958042165488,0.014273831296134193,-0.05761175236580535,0.14958893772082804,0.0967855330890564,0.2745516721312657,-0.20332664785457566,0.10482990898115625,-0.16298318973230141,0.17995458907472278
1991-11-30,0.9075921560655706,0.6357435715532397,0.9990461715012773,0.8435802218760704,0.15624543783745348,0.2265232590420646,0.08767413644143572,0.2812735693221126,0.11002832449209121,0.4344993103009376,,,0.031317609006917935,0.20401384650054302,0.010427093986409248,0.5396075748103761,-0.12538340004896054,0.07014131847867534,-0.14713797015020208,-0.08531851862301029,-0.13500717760077427,0.3148167422223261
1991-12-31,0.9799676523223828,0.8635026956699815,0.982172733651871,0.9690544913011678,-0.12354769259219676,0.12842283872014154,0.01602975586584253,0.28774898535362775,0.10184300640577755,0.39380861146567164,,,0.00969122621095971,-0.01743776185816736,0.09703872287523818,0.48447138541774687,-0.03293706108981417,0.14380673030111618,-0.16643499220968497,0.1471122668098216,-0.07774078239493984,0.2878956388692716
1992-01-31,0.9305304421755584,-0.6228252616174053,0.9469107908607022,-0.900294340431156,0.06873906811528045,-0.06722542865813398,-0.1580343634640999,-0.18918159095360165,0.09920860722264524,-0.11492086637562716,,,0.04876570399056898,0.12845432281017735,-0.13813903386665075,-0.006387416667407674,0.13822476474548004,-0.34643971272908186,-0.11612071944722728,-0.08614777260761762,-0.16586872064156719,-0.2333081176739752
1992-02-29,0.9695898280174194,-0.02009617380143296,0.9801422393722465,0.281262131112378,0.016593837218595215,-0.083109743257884,-0.25694499945917365,0.005110129678094424,0.06766269003095936,-0.08910560046567036,,,0.0933758067326981,-0.21195251672063387,4.038373675295275e-05,-0.0850967727167299,0.04739104297870967,-0.0885810079965736,-0.1846033680702524,0.12085144962655786,-0.1828511968859164,-0.14983831161123323
1992-03-31,-0.9128052807724067,0.2837717250522796,-0.9312139562012673,-0.03443686401160503,-0.021520750913295347,-0.1787259222218244,0.013559370425171502,-0.3814249496494988,0.10520274463835781,0.03977135578714126,,,-0.10287175807157702,-0.08844489530251166,-0.186123943602466,-0.192966291936215,0.005876978967626339,-0.16403451164596922,-0.2315557356537247,-0.03649274869671033,-0.18812784638613508,-0.2615474182232354
1992-04-30,-0.8097189106495483,0.3430731294391091,-0.9009821441470156,-0.9192650974268716,-0.26041670747594453,-0.35019499270646837,-0.20969641200540023,-0.3613324482121598,-0.23403058166563506,-0.18046093210020028,,,-0.12491261099924944,-0.22675273007493524,-0.2225016268329362,-0.4029524788167625,-0.29997034262204414,-0.2451543004802693,0.2530208198135103,0.2249040630743345,0.042192571079802704,-0.43406269985984286
1992-05-31,-0.7164784511218829,-0.47443394461654737,-0.49787511747414015,0.9331787163684461,-0.03671832670197777,-0.08523338833763197,0.007908778018824333,-0.16736321715244937,0.09537268945668925,-0.1808828340493358,,,0.10552039456735073,0.17606199994009955,0.21190101947978598,-0.0006988614720968341,-0.29764471072464743,-0.13055688449378114,0.17856582460551748,0.2878133876000635,-0.05647775231616436,0.17450271671207615
1992-06-30,-0.5930798128689185,0.8469423409454616,-0.7712501523893939,-0.7389009586037645,-0.10773093948871978,0.2949186856918296,0.030457779094901622,-0.07022945093749154,-0.09541004197685518,0.17407110477402843,,,0.010804813056321564,0.06909262653260836,-0.1177278701828435,0.07103568817766005,-0.08997501248010054,-0.1253404894002772,-0.20771862766320653,-0.1050605571453743,0.09340685036799726,-0.06982431441978906
1992-07-31,0.4549593670253015,0.3099653325349201,0.7350393909106883,0.36883114675240314,-0.04471857023988353,0.04834374908556869,0.01444539059731878,0.029662216738841136,0.10960917848060504,0.08053497313345609,,,-0.008447840110908782,0.015395047382777081,0.08669896178902264,0.08113056900215536,0.0018922341958003469,-0.22294855497207267,0.1868209989066519,-0.23913766504937822,-0.04940193995080683,0.07387850773781167
1992-08-31,0.9781786991356575,0.8116537337356757,0.5744014123872914,0.74267451450986,0.0823912022260154,-0.021449404436717955,0.19373920676117903,0.11082796080851096,-0.19556921849352615,0.17180245987370807,,,0.07112256480564932,-0.14057759453842608,-0.006444817992086202,0.02202468921384928,-0.11769421086939429,-0.06177751761540184,0.23129321563556154,-0.09605101002504032,0.026735725729169144,0.1730202768580962
1992-09-30,0.11585527090801433,-0.13692816797524227,0.7764130595178885,-0.22202199900463654,-0.049400873974812826,0.06680642753330103,-0.16003172602130586,-0.044687138728939,-0.11011818832829184,-0.12277867445870405,,,-0.36789943837745664,0.027830684616562622,-0.020210187903918302,0.13614293143846648,-0.06267136812929017,-0.10398347765009179,0.025139695152197383,-0.1686210131778495,-0.23003111396655204,-0.05814642069395198
1992-10-31,0.5941638566755606,0.9379988276543719,0.20753171053913888,0.8787327681024389,-0.1320816078105002,0.23088586894406887,0.27049789400222823,0.29621771495611554,0.04918883214247602,-0.30814612282309156,,,-0.03293502819387418,0.16209350190524255,0.07492797358623145,0.2512900911530675,-0.013986739029494835,-0.34477391355353953,-0.14490990449344757,-0.16795885584374978,-0.26717377590672703,0.24520391095524005
1992-11-30,-0.39452630520135773,-0.452668263511505,0.001720488681942057,-0.39338726038353744,0.15732986211565245,-0.06346037701145855,-0.0583236958491986,0.0462948490190715,0.1847400445455425,-0.014990478474592917,,,0.13655703902868366,-0.038471011761079414,0.1777369219284272,0.2080716693659966,0.17592445354148553,-0.23407905755037287,-0.22239853252046404,0.027002421780158836,-0.3129176924635167,-0.012097513934367515
1992-12-31,0.8776327276173796,0.5638607385064718,0.987861499430801,0.6074705865456388,0.020307209105566354,0.1629886183732196,0.061786159560038335,-0.12120437241774676,-0.012941473895886138,-0.46176339396308275,,,0.07939792951673805,0.05934987748219572,-0.04997450561723539,-0.21773875572464055,0.06832575377651316,0.11003678019579864,-0.11454470297153885,-0.40431372262351234,0.05194656118591474,-0.17348855813716235
1993-01-31,0.5089924769218306,-0.2589886388266828,0.836778997613124,-0.07264273805613151,0.07438010864646712,-0.17827305917485484,-0.10728513479003483,-0.4611146789276466,-0.09887418979027976,-0.1607322066364906,,,0.1473251443187712,0.023776610624476734,0.18184891800582287,-0.007578108385360995,0.039550266815696504,0.09308919398726336,-0.07829647451041524,0.12654490597530865,-0.06447907042209891,-0.3436016649451947
1993-02-28,-0.7650686588812421,-0.8684228522699878,-0.00011000964439402882,-0.7014924312972189,0.02891406649054327,-0.10787446751045192,0.01949783305813556,-0.30349621130032556,0.023523083797792207,-0.23255861615304915,,,-0.02426406818893576,-0.03257950566253829,0.019560361876275013,-0.30081015722046217,0.012189318840431274,0.07048429168561539,0.11446625404312581,0.007902526269906073,0.11034331739198869,-0.23138109682636612
1993-03-31,-0.5266083390379623,0.3615030846928078,-0.957847928844795,0.35114074615101765,-0.0886709661309726,6.292360135790739e-05,0.08890933163382135,-0.0406338536302198,-0.045006931243153296,0.12150659670993814,,,-0.0008790941953203277,0.04157461908167383,-0.25034986617559524,-0.04412117631425745,-0.0451079900219979,0.08852865763885807,0.20770393524730946,-0.19529713291672596,0.08556941694914377,-0.035333365194677384
1993-04-30,-0.9281243711735493,-0.696502070587749,-0.4536822517642987,-0.739689166044653,-0.07282878527464917,-0.038972830019879945,0.08391031795366935,-0.0717440294623643,0.017387086731462748,0.14613965193119488,,,0.10024163846549503,-0.23678283970000927,0.1375366186081142,-0.26596867658384465,-0.20666399137021077,-0.11774079672367255,0.05827193330254467,0.12642255081201853,-0.11759511929811595,-0.20368669906911985
1993-05-31,0.85428047830962,0.08556075012213141,0.794771622681666,0.12778522535479753,0.04905061046801872,-0.026319289400583066,0.12929406337179658,0.03853978041572434,-0.0044663695741837895,0.12935623950013217,,,-0.031396728557275363,-0.13774208750239889,0.1863367225162373,0.09377210908658101,-0.007688876565001596,0.11787223618652079,0.034739305477645324,0.10826526025669353,-0.3400017935187945,0.14629190061133115
1993-06-30,0.11253181397095745,0.6776736607205903,-0.09979196277915886,0.6846759657030407,-0.01000962774976751,0.12486715135400928,-0.3144576980725326,-0.15540509908824435,-0.06798784445099736,-0.07857356500622609,,,0.24018790366344078,0.0893196037554008,0.05593972301136749,-0.07426447612071221,-0.07048676374221574,0.38522813490256536,-0.034374965097598804,-0.04274594017018584,-0.08340797702773035,0.007720465877680457
1993-07-31,-0.9999059264060136,0.6589872804624145,-0.44270545872854067,0.5569220114604818,0.13554242638925104,0.10175604416196185,-0.2950535184146516,-0.36047564698276685,-0.08377559761209304,0.14935509365847627,,,-0.02981799086925719,-0.23084682243774055,-0.16161191550255288,-0.21449668485655266,-0.07673886000338642,0.3711933978048966,0.029167913056159418,-0.16425485401219717,0.2418637208199115,-0.2938684525225459
1993-08-31,-0.17918649664872743,0.6669845994018081,0.43194742673868697,0.7966877818442613,0.11209158046240812,-0.09954295014025316,-0.04084315093320188,0.15585421085348894,-0.09864970780632078,-0.04197354427082087,,,0.07712667840320014,0.12580435621003716,0.12429332147241638,0.04091331955175337,0.2264224961457717,-0.07445537546093547,-0.011480791242987197,-0.16011727210745555,-0.17146523277755946,-0.10604932288805234
1993-09-30,0.7472878371792077,0.7225573632471893,0.10031068889417713,0.7974924462615738,-0.32678995887334317,0.3084345239764846,-0.17104175353254292,0.11763204068142516,0.09689984620923478,0.3611240045548192,,,-0.12608590140063813,0.15213345068414996,-0.07076357678781614,0.08001029382676857,0.01557685663927743,0.43954906717638126,-0.146847817342736,-0.15887839207745302,-0.035076975141931525,0.1420484329163223
1993-10-31,0.8580754573174836,0.5218858142433574,0.4396532802193759,0.5688372485798159,0.009321671431460512,-0.12384128867562368,0.010741849898657101,0.09413260383080717,0.14010507793247828,0.16753121242538388,,,0.11592137044403343,0.10509223371837217,-0.11055112120247056,-0.07628620298468086,0.007876503798323628,-0.3283204326268731,0.348296085650266,0.02686532141874616,-0.051845634985999284,0.04887392868558697
1993-11-30,-0.6893780215881843,-0.7084926444559994,0.5332944015622063,-0.5372526207285356,0.06586488498255694,-0.23837709135331472,0.09497058136353101,0.14807171050568838,-0.018994532948462275,-0.13378512178145816,,,-0.02583121556070175,0.25824519752418196,-0.14913893285088367,0.060991185142997735,0.023886559946149914,-0.2469866505810849,-0.019114293646494307,0.4081218331508226,0.09929565135678424,0.20181178206448186
1993-12-31,0.16644669633166734,0.46578001811930314,-0.8044907575145354,0.6308902158594925,0.02604827766951099,0.24978567445752478,0.02729997519429673,0.08813077092800516,0.08119502862971582,0.06205730400396203,,,-0.01943622487377042,-0.006278521058642275,-0.014299590748898942,-0.16297720749275552,0.06381976288486811,-0.002593495617491638,0.06002339346815251,-0.048347169111676004,-0.26633193860067184,-0.1018910381416613
1994-01-31,-0.2400942981118246,-0.6548414853680461,-0.44342011113662916,-0.6247861819409282,0.06609452737642676,-0.10321263580359669,0.11071040190510519,-0.28461236072989216,0.24087531787163471,0.2503841669710041,,,-0.054472631526658544,0.09800864631118286,-0.04872224705777625,0.23330260819700854,0.041188484835696856,-0.0005730847561783187,-0.23270584128538557,0.023813514839819583,0.13312973404504158,-0.12600256510924132
1994-02-28,0.837286883558012,0.9978458021605384,0.5737748680785818,0.9604839895390891,0.09949376807547058,0.03145752423007229,0.12742322642694967,0.14118900623422204,0.14444935599608058,0.16851752151661362,,,0.10172773798955702,-0.07425678553310122,0.010991786023370259,0.3801634889246802,-0.10615740884582092,0.13024438110255995,-0.008050024801466,0.05351486247553584,-0.09662550480886285,0.2775512745453574
1994-03-31,0.16753945403816814,-0.9659446703641904,-0.035913589045567795,-0.8690007713780117,0.05365379571068333,-0.062200668002001545,-0.017689172181229507,-0.14487792719078574,-0.00560983688774383,0.15022141439494102,,,0.004770381154812768,0.07529289281874098,-0.010666525416065385,-0.11917306837045906,0.09576268593754506,-0.17502972848986423,0.046365724504984225,0.15614506816456442,0.13463526627399802,0.01379642751606894
1994-04-30,0.23665106854649823,0.191359976681771,0.8014911165940198,0.06689492994559827,-0.0950343505650241,-0.028525861804929196,-0.04915829991920768,-0.14412595650645885,-0.08753622526000489,-0.20067093230370972,,,0.04575545040448445,0.1689256634007623,0.30813029086440435,-0.22893233889457879,0.02159500902479032,-0.1731446587764696,-0.07647989478693162,0.12820962227392224,0.02565154421447501,-0.22056124587020995
1994-05-31,0.11141381178692858,-0.29149146263017633,0.9579963533889368,-0.41065894912646866,-0.06595895983891477,0.21367649428357405,-0.015115631881929562,0.09933126917504227,-0.09130315702545062,-0.1668590683089195,,,-0.011348129308186938,-0.037295967371768664,-0.08747313213028012,-0.18707856437970205,-0.22030431879725895,-0.07035549369573668,0.15126956141676456,0.15049273324567725,0.07230892390544347,0.052176854467724666
1994-06-30,0.5980684609808765,0.6035823233403848,-0.1654549556202916,0.4088734515739295,0.19300424945862396,-0.10893336765061098,-0.041093763662705084,-0.025595272294006318,0.12527659733306923,-0.040044529460914,,,0.17057049412299358,-0.03326547400750891,0.021200368107765735,-0.014619050716312917,-0.40309300502122564,-0.0492130883488896,-0.012785437668429938,-0.029396385325302386,-0.07140545507206128,0.021016624434491277
1994-07-31,0.7843726300656582,-0.39704339685076634,0.24705759993953133,-0.0709467837307695,0.14812705407493792,-0.0902850069607076,-0.20542609104075552,-0.14157806689231667,0.024007354872396847,-0.00157769553782513,-0.10021912030382533,0.6031355515219163,0.031251697873588544,0.04859891080634072,0.20442084209714012,0.09166108560237085,0.04383182049230543,-0.05400915035987628,-0.15517176100891844,0.04962486192363977,-0.06341500874673528,-0.1461632227547319
1994-08-31,-0.46055764384357667,0.004061248536454883,0.34501857386774126,0.3823000191634584,-0.019472346518958076,0.2145488310350339,0.0220616239964702,0.4789911649123606,0.17692608300573878,0.16581670024353512,-0.9996673751540157,-0.41517837042687955,-0.08573266793673287,0.01716658466804836,-0.009358335597069107,0.23355126941007837,0.1185318869688633,-0.048354151506561194,0.0892513497524488,0.13622399995219045,0.021569464908597485,0.3285656577194192
1994-09-30,-0.2760662152677362,-0.46699842246549567,0.016016365942855625,-0.3497367108052714,0.11372591561473809,0.08611188427195718,0.15861823966611063,0.39608973135937625,0.012208463390310747,0.022610405785008877,-0.95190083683915,-0.7803565922139396,-0.0027601372472440253,-0.011694111247493946,-0.0310410577822345,0.037538968423508096,-0.02290413566945049,0.009295450892481608,0.024283227015672856,-0.07200591438258494,0.0013044515800258673,0.35360794188863515
1994-10-31,-0.02172414016431251,0.2590322065843871,0.11190777014815255,0.36694886048285014,0.1280112905929967,0.05171759036609419,0.09516875553341932,0.20044683474500363,0.15463748205076178,0.029685765487561258,0.16332489439196554,0.4068495889230391,0.1180982905470734,0.13583545990410717,-0.0930764414592798,0.25853312216579016,-0.1859150487223735,-0.15858526527320924,-0.13987450575625018,0.05284269687379385,0.21780865048467668,0.1593482855756599
1994-11-30,0.04279248286724762,0.3992503461780459,0.18972658654567173,0.28718331649122203,0.22553944728289976,0.1775764501560361,0.23120059120343975,0.3152554810543266,-0.08647996325553604,0.049412758847899155,0.3262950471806634,-0.027825341620433805,0.0015197743770624815,0.06643199547455682,-0.13608896783134727,-0.027570787077612135,-0.026477372350374236,-0.14493607540129957,-0.11119992910499174,-0.19485911544224535,-0.19546649422476065,0.03577510829006989
1994-12-31,0.31185441490153576,-0.3737755328413645,0.028546134606233904,-0.25387102299545616,0.046431751055399845,0.09203521096620461,-0.0043984232626858724,-0.02039488332904101,0.1111397192167446,-0.02774230474590518,0.5355757638352251,-0.38375803965093513,0.029218684575306263,-0.02800325078086566,0.17094550208912163,0.20072035769878466,0.01719336682767492,0.008417313148091505,-0.07147575720585744,-0.10691755034636025,-0.06941465667698586,0.04567345025121264
1995-01-31,-0.049845624021091016,-0.04864218722705689,-0.3576907863905096,0.05505102824084756,0.1834605943301588,0.195948235186107,0.04585518084030466,-0.034030151451843196,0.10031130036292935,-0.23533309299093536,-0.006609182984520213,-0.04451464589785809,0.07635864591184952,-0.0950742671265286,-0.1512812096382957,-0.270087725656711,0.1548887656294664,-0.04183032669267697,0.08185083266192189,-0.2199881481575381,-0.1044170144444434,-0.14750361633375852
1995-02-28,0.3657990944319376,-0.04218158038579865,0.213758679482048,-0.17599264379075,-0.0720743907609685,0.19228819936237232,-0.09789943653081074,0.1908134116118754,0.04537440581058968,0.06296135391942431,0.3631145053500076,0.04623121680674879,0.054163515935752325,0.03946348391974587,0.031549987389311404,0.31274649473828275,0.02202147081364917,-0.03546987871089908,0.0017408593406986433,-0.009022843984483844,0.3006728259402768,0.015181290130343897
1995-03-31,-0.19666386171605177,0.24783022985165765,0.15650275225937116,0.12405460786723338,-0.05396526357354106,0.1322210247664239,0.05076323379960812,0.175277812212252,-0.04813549434735311,0.24128223970386586,-0.1572995994949104,0.15437286695875618,0.13988451265878848,0.058290388360616466,0.26220344836952214,0.32209297417525135,-0.032688438352659756,-0.07873568467238481,-0.0053640269205216425,0.1161119397477002,0.10883568663064594,0.023929758287580778
1995-04-30,-0.03696709978468487,0.3991752373959145,-0.23179623674464295,0.20226136766150865,-0.09959843980173679,0.2264816962970712,-0.256123499566675,0.2208688046177686,-0.07123186750516072,-0.00759597152377661,-0.18580013604390427,0.12780149914929462,-0.021552315182715408,0.050672238702402644,0.050804060167008565,0.16251429861107766,0.07367382554848677,0.4163080456745362,-0.10724282037443723,-0.057044814867511236,-0.17916682991730756,0.08119010657861693
1995-05-31,0.060912422955396166,0.1160462702234646,0.1128640912918373,0.02707449575018577,0.32672286932515626,0.08247961548393277,-0.013868129997603446,0.035376949511206304,0.28480314744326785,-0.035589017813100546,-0.023568150338304256,0.22378257809770663,-0.011557324481656087,-0.005516423881062192,0.009082005950676836,0.1578261795914074,-0.08683771471783153,-0.13604278763892697,-0.02155351701153936,-0.16671169736257174,-0.12308563156054683,0.036953789821633616
1995-06-30,0.12544477372953614,0.6161181881909834,0.006362342698661015,0.5140392808203522,0.03609272846652278,0.22254293740834724,0.1139381338396037,0.5210014802680261,0.01738650294269217,0.14091022503339498,0.1356545527252731,0.45586389423887186,-0.04596304921764779,0.016426202815394173,0.09134565270911582,0.3076953677960794,0.020856957048404606,0.22863456476337438,0.05127492578068805,0.06655728138521932,0.16156030825915083,0.06917788084501328
1995-07-31,-0.0337301831270052,0.3346579368961071,0.02086851919042427,0.22063607853241277,-0.0005120642904452129,0.015665630881801954,-0.14730512545155833,0.23500087890948188,0.11616691598259762,0.02133959440553485,0.07946774348055072,0.07089042066730394,-0.09237938058714834,-0.20722966608140725,0.10796046716764372,0.20872855035008947,-0.14168428792960364,0.25974314366449125,-0.10902355759042814,0.17115271547562053,0.05218641626139783,0.051944017026615025
1995-08-31,0.17334171410229934,0.33784341672909146,0.16371895192472988,0.32214904444327924,0.16445125520322246,0.19889074721739425,-0.05302930468634922,0.22181472714850559,0.05681031765203852,0.17603210721996257,0.26348519610174154,0.3996196421669064,0.2019445726196217,0.22667944902379009,0.07471121078242417,0.19642000824913317,-0.010020592514512816,0.2712690738273585,0.21430343203018942,-0.044729072995923824,0.16614616560939177,-0.0071187590632817935
1995-09-30,-0.0061635200140663085,-0.07808126617133163,-0.016153572802489396,-0.02185287449280466,0.2033161793444468,0.011185951351217497,0.020488253496209627,0.008162735259807727,-0.206329754098868,-0.07125667927826808,-0.048754829555265444,-0.09794474182253242,0.07929654503573998,0.14921564946774293,-0.09751703747842422,-0.05430928000689452,0.10861302767166434,-0.08574649313390188,-0.022021393241744316,-0.07645188325604248,-0.09478454462521858,-6.04346063817166e-05
1995-10-31,-0.14151357570913667,-0.010388192746683568,0.11697029838251649,0.23173158483753148,-0.08617496518722056,-0.1587248185591743,-0.04764590120306479,0.27358282047426885,-0.031345260707313714,0.12630554729914237,0.1314365822658017,0.017585074820758086,0.15067182158875875,-0.20948794540868837,-0.07207571530611889,0.17203377756415036,-0.021214072031424485,-0.018118846924725446,-0.08293787888299446,0.18633188048487395,-0.1648979148037967,0.21651198222710466
