Date,eps,sps,prof_mar,lgro,roic,ninc,gmar,cfo,cf,sg,mom,cfni,art,ar,goodwill,leve,tar,rc,inv_turn,spread,quick,a_turn,fpe,fpb,pe,pb
1992-08-31,-0.022639052592495986,-0.4658614876588201,-0.09084926703999194,,0.07627073049851672,-0.2109546621175,,,0.3851731425242763,-0.15645186591715673,-0.5390674223586057,-0.09613783763531865,-0.09062818256194628,-0.09062818256194628,,-0.13027279835965141,,,-0.07744369341663902,,-0.037936890978061084,-0.2272720279023395,,,-0.13916085206099868,-0.23330526992074427
1992-09-30,0.6452544059817151,0.06957231139169211,0.42948547415667027,,0.4744790450431791,0.00032262267375295377,,,0.2570153091035106,0.5020397357142297,-0.35152454477403067,0.4420816308636435,0.4262782281822155,0.4262782281822155,,-0.1297674272987492,,,0.29743505942469195,,0.42503128752636704,0.3900810384011509,,,-0.395417719027023,0.28964343971483963
1992-10-31,0.4562436632225604,-0.08545657462819266,0.3694248914691898,,0.4802262613364912,-0.09412834706245649,,,0.2867209999585689,0.43648680382032295,-0.21551014380021177,-0.0004680845124034477,0.3209988785360512,0.3209988785360512,,-0.2344480779264078,,,0.04710825766081179,,0.2510905474826717,0.3712007631250323,,,-0.626680677770092,-0.17345019341393286
1992-11-30,-0.12467922903294612,0.37935301832486473,0.14007540829940518,,0.1668623260151535,0.0782760360906562,,,-0.10898783590273456,0.03908254340570072,-0.2630898994204067,0.2121187622613385,0.10847675582603891,0.10847675582603891,,0.06952782419430019,,,0.09009239296730139,,-0.025679254364565127,0.18446349011528113,,,-0.3227879187778487,-0.14373740941867033
1992-12-31,0.06955960667898185,0.20849256708689462,0.2508410544194368,,0.26519096315085205,-0.18122069445604336,,,0.07553718607308153,0.11064257551502578,0.45761714960953337,0.04560030692277287,0.15524925124891215,0.15524925124891215,,-0.012792032243261576,,,-0.017434117799052525,,0.004586495524347358,0.18812444353932462,,,-0.8824597138413066,0.03502803341324707
1993-01-31,0.4100734353287361,0.34686126984762106,0.2011274875548844,,0.36653852244028545,0.3258279984701518,,,0.2762165321088394,0.3854856446693827,0.385443989914394,0.24258858192080449,0.4333592576901154,0.4333592576901154,,0.20594027983277763,,,-0.11775056386541492,,0.3709658252280821,0.5797805281209779,,,-0.10409260648456987,0.3660147304253207
1993-02-28,-0.03964649864981087,0.20095136982208975,0.09995866555018397,,0.0182931079614856,-0.011996225954984802,,,0.07742757757462122,-0.07006225651867555,0.32487939387771275,-0.21579054863341218,0.035701329805875315,0.035701329805875315,,-0.03841466841005948,,,0.0843155818965058,,-0.3132042971907897,-0.23060623447499115,,,0.18992673708845675,-0.5745953768291036
1993-03-31,0.07103459495345558,-0.0009442539141004349,0.17076994943314258,,0.20214742353209966,0.31723384793617426,,,0.07362535330186232,0.02391408741874429,0.2063916160233332,-0.13206261342757056,-0.1427086064701741,-0.1427086064701741,,-0.16224625923898284,,,-0.1065465984539998,,0.03814713713600918,-0.1258241795822292,,,-0.7153549666253161,0.0029312967173410263
1993-04-30,-0.02834472369313502,-0.3550624456209341,-0.20169110326586817,,-0.21638133138764032,-0.41608634078425183,,,-0.03866855752725515,-0.44634559022432224,0.1876049321902689,-0.03301280784602131,-0.3103686528342318,-0.3103686528342318,,-0.23757169404652706,,,-0.19764361689666907,,-0.3265931805852324,-0.21472135241579898,,,-0.16506449831916062,-0.37122605833509076
1993-05-31,0.3833839445761359,0.41198395796315385,0.16939617963808853,,0.18946233095496004,-0.007772073598886791,,,0.2744500915340823,0.25676807557647585,0.18597138867225715,0.32501769444112555,0.2649680056080721,0.2649680056080721,,-0.14282990468120665,,,-0.21465214658229217,,0.08216063880219782,0.3696940812278316,,,0.21952636903674924,-0.343482211498991
1993-06-30,0.12919773915257834,-0.08768074315753933,-0.006400360751776771,,-0.053510290479653264,0.2626046391058472,,,0.16102464139881714,-0.04486272750437695,0.20888485168388826,0.1942297791399991,0.01689259850213534,0.01689259850213534,,0.037157365762723236,,,-0.12084876691734309,,-0.08671343771030542,0.051384086131445766,,,-0.6677354137822046,0.20026061112519503
1993-07-31,0.15828198125095522,-0.17481195687867812,0.07936986587751453,,-0.30124709149208073,0.05838976723812544,,,-0.04626268275547034,-0.3926109172977154,0.19398493047256235,0.2958269431306974,-0.23417262646243028,-0.23417262646243028,,0.05531309450820519,,,-0.08494909430438867,,-0.4619394794619234,-0.30009682500549795,,,-0.25263461019427624,-0.13298236128219326
1993-08-31,0.11480610023075294,0.24860632299050966,0.04111441207878059,,0.22920159378431726,0.19502936345335686,,,0.06280035419142978,0.08250937564418401,0.2796314356517422,-0.06409799948686701,0.272466072230206,0.272466072230206,,0.09302885201299065,,,-0.2103998903849186,,0.004387322117725993,0.059839401036768256,,,-0.06618689958889941,0.2128143671298353
1993-09-30,-0.07940902768940206,0.06703690586670852,0.26813622799253967,,0.11997962090337977,0.21504491078354018,,,0.20271832640237478,-0.064677817491234,0.2784908481494843,0.16890319247714713,-0.15162020299418988,-0.15162020299418988,,-0.021739462184001353,,,-0.02130492275659934,,-0.06856971482978398,-0.03199338087418075,,,-0.4999238891138934,-0.05754288070359328
1993-10-31,-0.34487319021068086,-0.057095756851429744,-0.3792302991759449,,-0.4582455696264312,-0.13021575882548322,,,0.206436942124213,-0.05778841746620036,-0.44939057156348255,-0.021660009526902484,-0.16491830100892593,-0.16491830100892593,,0.025410569131015356,,,0.19778737792869036,,-0.0054840866577688255,-0.10079892040598701,0.003125251071736749,,0.33462793040733074,-0.7663679325296654
1993-11-30,0.06964851437995818,-0.013668832954107375,-0.38067920598733096,,-0.045568559322062885,0.3456275930441278,,,0.3103062118719524,0.21690761059290312,-0.46003240267163814,-0.16536816791734518,0.1302711989448055,0.1302711989448055,,0.04087023097633708,,,0.19906260399876172,,0.2533099608190559,0.25429291592948033,-0.12398606784431074,,0.811668620794236,0.2834729801413753
1993-12-31,-0.04690566235629074,0.10129135442290155,0.40952428298028176,,0.1792496889045839,0.05527002228481551,,,0.19067909461706153,-0.15190857758369264,0.03900549977985036,-0.06009502568670333,0.1495350397313398,0.1495350397313398,,0.228240256625732,,,-0.11954597125749296,,-0.1704724271102198,0.22591456370460808,-0.09921012412671386,,0.10115800396231713,0.2543301074926003
1994-01-31,0.29931910363634723,0.0896635998329715,0.05437639928686265,,0.37857305345147735,0.08794808880729592,,,0.3593226125559042,0.36131142851980924,-0.0811579800888892,-0.17771085886613297,0.29505581110913176,0.29505581110913176,,-0.01409528271890856,,,-0.08763672144971703,,0.39343509513141056,0.3818610611556483,0.0635824664990596,,-0.5035751981650615,0.5460633747943859
1994-02-28,0.40332535576489215,0.19391127459267363,0.46408069538371133,,0.31412462140157243,0.3337391722208624,,,0.31503524254260123,0.3247440587294001,-0.06281635190455849,-0.17305113754985768,0.24323014546400568,0.24323014546400568,,-0.482797037573192,0.01756487675113649,0.01756487675113651,0.0645167842980908,,0.5229829329471818,0.5130005892053646,-0.255749051582348,,-0.5244246157937397,0.02035614581636773
1994-03-31,-0.11709505968710275,-0.13328774487044662,-0.241289500186891,,-0.04836289096228821,-0.28755458856861565,,,-0.05320744938417393,-0.5853078690729843,-0.44697959965874645,0.15601888986015333,-0.029089457324868232,-0.029089457324868232,,0.059234627540520064,-0.19435239413286923,-0.19435239413286964,-0.22846215150680757,,-0.229376236949021,-0.22382728397197243,0.011579190361461007,,0.33391765855500466,0.1564429011821006
1994-04-30,-0.036424604085029504,-0.10434029166755254,-0.14423222753855441,,-0.30368438394713027,0.3049695186560913,,,-0.3658672581860118,0.08462517047146889,-0.05783349581613232,0.0003910877848317188,-0.2619364144895446,-0.2619364144895446,,0.22058220019349586,-0.11729341974793045,-0.11729341974793059,0.07677369645980385,,-0.02991268576107122,-0.16551844182567485,4.3677558367082985e-06,,0.39333665949098495,-0.05684720818776259
1994-05-31,-0.27683583147640733,0.02198173206508874,-0.2863843944424395,,-0.2474317782147008,-0.004588583470290654,,,-0.27863866307851126,-0.49227934947520025,-0.2261846715461508,0.09805874822278722,-0.04036573878183775,-0.04036573878183775,,0.2618107248750316,-0.691864779772393,-0.6918647797723948,-0.15715092807005235,,-0.2058585197802326,-0.1954739454207141,0.16684534889895947,,0.7209898541491824,0.3562512481387369
1994-06-30,0.1545795583805282,-0.2090763918938933,-0.05380387001388405,,-0.03638989280292509,0.3643526976899189,,,0.02691997477207949,0.1266663359807138,-0.03486355895570728,0.0682721830058802,-0.20666704966699814,-0.20666704966699814,,0.08177339418436692,-0.13708116319788818,-0.13708116319788852,-0.13513087152497394,,-0.25255467063875703,-0.21423363652915295,0.09013939373632932,,-0.15083299986165355,-0.0003814920031046288
1994-07-31,-0.3334756143015407,0.10325471354750645,-0.3316557702570167,,-0.21622744441145275,0.015270172340225487,,0.15447379823024493,0.19432290223629295,-0.2588965857863722,0.3218331494520716,-0.1495867278894339,-0.15743083222891063,-0.15743083222891063,,-0.0772251245394384,-0.433574550888854,-0.43357455088885477,-0.2577087012771987,,-0.05657171274567634,-0.01990011442225871,0.02572278588588649,,-0.38714539987821933,-0.5572778136674555
1994-08-31,0.17963220062291665,0.36677757762385893,0.19355621780822882,,0.5465569736878024,0.3124682178967601,,0.23945988731629145,0.2746011782876277,0.37234015708902296,0.05282171723390927,0.029988303829317088,0.3523182122083536,0.3523182122083536,,-0.22972957892641382,0.3066071090337668,0.30660710903376764,-0.13760348205381412,,0.4590737220227297,0.6667522850010965,-0.08181046832694637,,-0.10804189401711241,-0.23152383110141753
1994-09-30,-0.4427349832852783,-0.13144376232498742,-0.1527864432002742,,-0.08123897763844772,-0.44051747587954,,0.10428964730396625,0.2074273539099842,-0.22584144309203152,-0.4173603636410329,-0.26333867948189943,-0.14218956575847355,-0.14218956575847355,,0.008321777324975561,0.3395340093258468,0.339534009325847,-0.08275897936455569,,-0.04292914736858012,0.011155834123882862,,,0.3051090711340006,-0.08455928382651806
1994-10-31,0.3783549391091863,0.24259066816716748,0.14180537478727148,,0.45508109334357427,0.5715105676122104,,0.12135891037784112,0.16709989873362982,0.3916058629650239,-0.15451843034682874,-0.04252829212393479,0.28301939680720145,0.28301939680720145,,-0.3015526546756622,0.16501436425531835,0.16501436425531832,0.24167858476403117,,0.5551796432493235,0.522584044499066,,,-0.2733268866549031,-0.1458024234599811
1994-11-30,0.42388334133987704,0.09301998729906094,0.21763183335759603,,0.29532417034122416,0.2603807076800878,,0.18415920222707796,0.09122382918668809,0.28941655416816325,-0.24721182352481888,-0.41710124644850655,0.04104868893466612,0.04104868893466612,,-0.37352095480215386,0.3005022291841863,0.3005022291841864,0.11287110301870099,,0.2936238792146466,0.049051878947083315,,,-0.7685800639630201,-0.44984437247220216
1994-12-31,0.30356302272865726,0.3511246193828329,0.29927878108200623,,0.3020119713705489,0.3542677286540873,,0.10527702868151279,-0.040265497893308876,0.5434489222318278,0.6459416468336822,-0.09090262267765535,0.19508127760181224,0.19508127760181224,,-0.06569458092910838,0.262836274881148,0.26283627488114836,-0.0011860549211034751,,0.10783214983558091,0.36408746853782675,,,-0.10770726290295393,-0.07147724016338176
1995-01-31,-0.30681203607765717,-0.4180978648938522,-0.011140128077444574,,-0.24794529557995504,-0.28341592562401974,,-0.2522607756412823,-0.1264113522407118,-0.20488911052806835,-0.6761724538305669,0.05851143372547358,-0.09701380763435576,-0.09701380763435576,,0.34936935051983414,-0.16554228475741894,-0.16554228475741883,0.017357122387093468,,-0.2833278446251163,-0.3703949522286576,,,0.0780656119039769,-0.1345000382566573
1995-02-28,0.6680097983205753,0.46965013929381993,0.19290521369698702,,0.6812427070206506,0.2101130546129026,,0.0678271147376627,0.3223000906044738,0.4877613517729118,0.25250252738377965,-0.07438496414178755,0.49924594416943974,0.49924594416943974,,-0.17853247093343194,,-0.07830896262651493,0.16939919264762135,,0.6777505105819795,0.522976107286928,,,0.05720736815443916,0.33431544663726526
1995-03-31,0.5514825948431898,0.43906663092691955,0.20809055810343274,,0.48374532010217847,0.6054530740760776,,0.33330933440587285,0.11994807199438194,0.6455098920328405,0.12101070612994715,-0.07843030796417168,0.4895775030191199,0.4895775030191199,,0.10438937031067715,,0.22542546371972158,0.021140889886608543,,0.4406958888999909,0.5370400502484114,,,0.7896056231494344,0.9472426843679459
1995-04-30,0.4093813489462337,0.1966185600393746,0.17055615421180856,,0.19563166018865702,0.29676710618671287,,0.07252602512460199,-0.125964697214672,0.1325273017907133,0.25785092011399835,-0.12517557682479075,-0.00013317153414746063,-0.00013317153414746063,,0.08486053373854131,,0.004563007058959888,0.05959819971340783,,0.28221093022950233,0.36789109845666995,,,-0.1317872638865041,0.12268728093315334
1995-05-31,0.30372859426023824,0.45900849323322573,0.13420380494841358,,0.44882331687083976,0.09235380314932069,,0.34327611704765626,-0.0024359662215793286,0.3706151540171597,0.11020426362683249,0.04411171283753874,0.04693299101787347,0.04693299101787347,,-0.17475148605593221,,0.17624955717659135,-0.2576165606174547,,0.22448263244549846,0.41845361926467656,,,-0.23166376861996946,-0.1080267165304426
1995-06-30,0.6272649791275762,0.5521751981732583,0.2522104462178022,,0.6537443779551599,0.18327971741975893,,0.2498743014773911,0.09735027141338848,0.32904470951784304,0.7115686812237593,0.24757543171778762,0.006623732601694771,0.006623732601694771,,-0.16145682503364328,,0.24750293086170425,-0.0709303917765597,,0.43146305135284985,0.5514838341052888,,,-0.19949333436159705,0.12673497782336599
1995-07-31,0.4268101988656762,0.3277982184320395,0.09679231586561782,,0.3227730206393915,0.2706194929382455,,-0.005815298494894843,-0.07057901984909992,0.2983786688217073,0.383146565182996,0.15828402846664208,-0.0646002093699463,-0.0646002093699463,,-0.03466855829775061,,0.17924839698515105,-0.09926095900001747,,-0.06107064823658356,0.14510445681310505,,,-0.3603090743517903,0.07865626357893478
1995-08-31,0.4191540058431764,0.5404036984124203,0.19954266341296606,,0.411172310848373,0.1336100705400682,,0.204373463805984,0.1001851109805526,0.2577584316842746,0.30474846197290295,0.2596628962043939,0.09283726171091251,0.09283726171091251,,-0.12619661649422187,,0.423551927332009,0.09085963761510155,,0.2512962311784907,0.2780757158379405,,,-0.28669329494469914,-0.15159458444496235
1995-09-30,0.17117005006054353,0.24786716679189938,0.12648093652944833,,0.16277522119128907,-0.029176139735950977,,0.3612113233203931,-0.21475238866707252,0.1104891083384974,0.0978468503505891,0.257868339081366,0.04780133234125115,0.04780133234125115,,-0.004764402447866789,,0.10925758891255914,0.0893193932114213,,0.13506650612370347,0.06520803189034309,,,-0.4406048700927088,-0.175607868332108
1995-10-31,-0.0649668613560089,0.2423444725520174,-0.020205500262502674,,0.10700954398621615,0.04659415685108157,,0.17060746677971414,0.25561597437192535,0.1496936239250472,0.12298458885879227,0.13837307174202218,0.08708133415540721,0.08708133415540721,,-0.02536192233044698,,0.19254601679049616,0.0672449355077952,,-0.13990817775338163,0.05683765052482931,,,-0.3183467660909538,-0.05047512969292378
1995-11-30,-0.4757254352378004,-0.1498330689124661,-0.1180237068702048,,-0.23810156768900195,-0.04240718062686794,,-0.12295878004169924,-0.21805124313211896,-0.3013765147320781,-0.37679010303284644,-0.06677047851382241,-0.04878613112685083,-0.04878613112685083,,0.07450876134932388,,0.15663949745992428,0.1554061334809828,,0.16484669491746268,-0.0032811479391792295,,,0.48047218150309934,-0.14816992346231514
1995-12-31,-0.530214499865483,-0.4650108353239058,-0.2351531082056423,,-0.499834021592403,-0.08935065858966518,,-0.37595021822272595,-0.07729715074131936,-0.3175033354768796,0.25461876201328126,0.08800899083666852,-0.07475687169679072,-0.07475687169679072,,0.26799695902879567,,-0.12905435881565086,-0.08685061428960583,,-0.4485359918379174,-0.3292654457371883,,,-0.17518695191979974,-0.04674085105535564
1996-01-31,-0.2611833432690381,-0.17941442492362952,-0.07473804731373992,,-0.11624647411331616,-0.43112659428895617,,-0.010928708262934576,-0.1573841668236462,-0.221347684263516,-0.1891051808650097,0.11284646582924043,0.008152586075498234,0.008152586075498234,,0.07697750355409587,,0.14714858614143234,0.04828917097833789,,-0.04325681704485964,0.12848871399646888,,,0.5056497324535201,0.3936254191548786
1996-02-29,0.07557917335833358,0.2158019211229735,0.19867475533056128,,0.2606757009694989,0.3257877114097603,,0.12339312964043303,-0.09064346608644493,-0.015718202486110413,0.11374280109194179,-0.029122612279140737,-0.05533885695048429,-0.05533885695048429,,-0.19004141403695257,0.27079976937701644,0.31898134010767903,-0.14743528233365927,,0.13431444160076506,0.4077545411844952,,,-0.19119924399192975,-0.40833083028804507
1996-03-31,-0.07704933525510813,-0.09562454909629849,-0.04529842114303266,,-0.13923538092993668,0.07887563409526008,,0.031082059872027896,0.04709202847653089,-0.09784077352539003,-0.46660450079265814,-0.22283456140258312,-0.08314857098661668,-0.08314857098661668,,-0.11074825462970271,-0.3812228013093562,-0.28815060899695333,0.10520220417409813,,0.13853550780636645,-0.2354539429374609,,,0.1654148044520341,0.017189575419885864
1996-04-30,0.3081017621408362,0.3955634515013339,0.30065970900927935,,0.534984586772239,0.19177897274601086,,0.37892410113909136,0.0758232666908841,0.08379452505139061,-0.22168981596718226,0.039754551062996656,-0.006198922265849498,-0.006198922265849498,,-0.18175180713834618,0.08610479535969921,0.05378932317665913,-0.06416685478461187,,0.4115181028615514,0.5076388715514707,,,-0.5628767085623856,-0.40942015518675606
1996-05-31,-0.31255082579033483,-0.1553234534279813,-0.06161043025173462,,-0.15343434467053277,-0.5949959429091985,,-0.08123963060032025,0.15332163935252877,-0.20138449397846883,0.4165472757296328,-0.268177861094337,-0.1006733153580002,-0.1006733153580002,,0.20896179546082308,0.07167965863809224,0.04412393468726807,-0.08908173586930883,,0.1290728234818711,0.06473515978674795,,,0.3838846273619357,0.5648374105100015
