Date,eps,sps,prof_mar,roic,ninc,cfo,cf,sg,mom,cfni,art,goodwill,leve,quick,a_turn,pe,pb,comgro
1992-08-31,0.24135869384090664,0.4445740781432576,-0.006465399483222121,0.01964495532518723,0.08429991148021616,,-0.00016107474976956516,0.0668710848485283,0.00034188136621769515,-5.441693131346705e-05,-0.06810425873875492,,-0.019536296065870203,-0.062211425065026416,-0.0013561133520129296,-0.016536132594933042,-0.08202747851949609,0.09240965424786683
1992-09-30,0.2630475541301893,0.07638354404593062,0.10782614997468301,0.19625970208477145,-0.1267460576119179,,0.05460059987903118,-0.00102077997281378,-0.09990412036737487,0.12418975748533487,0.03047331606853972,,-0.20244721461596563,0.0019228452971682024,0.0242975294607388,0.031731420762910675,0.0977209444712481,0.052621385906768466
1992-10-31,-0.010878232456916196,0.3981480347433004,0.12345990533712452,-0.04408440943645716,0.13516478063250228,,-0.03537617677120187,0.13560493876226526,-0.05489390044626355,-0.010625438340888449,0.0002503506133891377,,-0.07124296276581332,0.10549255753887249,-0.0109808944797822,0.055224951528706726,-0.06406706907873992,0.0426889466837751
1992-11-30,0.13349565654928297,0.21998073244576916,-0.03729485287372857,0.23672040558262855,0.043891778332403174,,-0.015960498993591317,0.15974775416360568,-0.00708701826936032,-0.10473324358984362,0.046461765847884896,,-0.104476933656385,0.05400295446085108,0.1162681490719783,-0.10526731179671159,-0.0936983602948015,0.13944968593593002
1992-12-31,-0.2897318096124321,0.12093540038726128,0.03756870579380249,-0.019444777266968576,0.10180212647820212,,0.03495571070625271,0.14155700319509676,0.12504814579198792,0.02511481958522464,0.07773267777268042,,0.07369485697400413,-0.014520676427987723,0.16462507226654544,-0.10301920578684853,-0.013764626291880654,0.008553892452999803
1993-01-31,0.5122501833038557,0.7298202499749302,-0.011404768545700108,-0.009490263233040513,-0.07031433470004125,,0.04310729773541762,-0.02996621215812655,0.050041563143178834,-0.03237124646402317,0.06063101036393238,,0.03356571931507909,0.07917297703610734,-0.10496003518586294,-0.07974260473563827,0.07776055826701067,0.08770238816146207
1993-02-28,0.08214424344756224,0.5105740417798112,-0.008840489521600827,-0.16373941322888877,-0.08750474416196656,,0.11879483278521083,0.08052635210181362,0.0356048552053416,0.09576553615934434,-0.01834899121533925,,0.19093784790566445,-0.034706705932342374,0.02410192003464097,0.043276082619202155,-0.03620358202727007,-0.04541740951497991
1993-03-31,-0.09988235517760238,0.1493266082545633,-0.1394727980938492,-0.09569699708291887,-0.10227317980437582,,-0.012235712268168428,-0.14903472499565676,0.010441892625705839,0.024588318493411303,-0.07202034777685956,,0.05125226854668366,-0.12349674590049278,-0.19317714092111923,0.16991322840267484,0.07159823093980827,-0.10892242102696435
1993-04-30,-0.27349235701266006,-0.46429477658519247,-0.05981940066228188,0.05144638775093692,0.051152706123142204,,0.008695042716979098,0.027207110311318394,-0.029988934254357582,0.004117506126651922,0.05058358832564167,,0.061947950037155995,0.01740655381302343,0.050861997892774166,0.001855876611884356,0.0870204906739273,-0.021426555410641757
1993-05-31,-0.707029301423367,-0.52877708515194,0.08043356417347763,0.009554980150097906,0.007116545932769658,,-0.047496173878800785,-0.07912162136667678,-0.11431259390913737,0.08382697211229105,0.010889435995417241,,-0.01882514926423984,-0.057561254006230085,-0.11190786910126609,0.16298319447118498,-0.1678424124089206,-0.08216917087809283
1993-06-30,0.5016788646304667,0.6580594113054087,-0.10502997848414046,0.0928638978920002,-0.015049653906390929,,0.07755982525461033,0.16752542385509633,-0.005869342411838119,0.009512932016079821,0.014383720363268734,,-0.10353014620740425,0.05973234253927123,0.09779172857216127,0.04409662464519329,0.019057277751911916,0.1726117898405324
1993-07-31,-0.0965397300565002,-0.13371780433037264,0.1682549780519579,-0.047506194954831146,0.074954435381106,,0.20692892607258334,0.0937453008235132,-0.05162340621945014,0.003237312520922057,-0.090066162828276,,0.17266663747492902,0.03390214827671667,-0.22536119688428488,-0.04051759939512226,0.06463593663762184,0.01853646071549174
1993-08-31,-0.22077343566862626,-0.23095084505816738,0.11339508933050693,-0.17565185697996571,-0.05598244523249381,,-0.00023867286992809443,-0.0995099887522857,-0.05800964677389449,-0.02091218840352874,0.06704886532583974,,0.18922326881732965,-0.06499313654863247,-0.11039094735884927,-0.04123393113134091,0.1688515535012938,-0.1145829406019218
1993-09-30,0.23820360764717521,0.5079855927064604,0.04921575181232032,0.13230685282184712,-0.08559908857922317,,0.05261707812962096,0.1048774042868898,0.14700847391100844,-0.0732179237814637,0.03378725103696553,,-0.033960093048830665,-0.09130453491890288,0.026211654362131506,-0.040284938207769294,0.14049007675041988,0.09308016945927439
1993-10-31,0.7269027775741678,0.35116525956523104,0.016536669219496716,0.01981943455394001,-0.0022757017953682433,,0.014387771789133218,0.06747924310647531,0.011990529381743881,0.07380196000896293,-0.11643439536938059,,0.020500978269655364,-0.09457243474782945,-0.06049259023726131,-0.028789166895791612,-0.0146752696564171,0.04711559435507931
1993-11-30,0.1438568391844522,-0.20520815094409475,0.0015397201020657992,0.05794613212431947,0.11403880648043713,,0.017964058020992706,0.014601180892513867,-0.005922389794626257,-0.07181107368590592,0.03382502090765972,,-0.030352258758785354,0.01750122754546696,0.08559054556198271,0.1875747699248489,0.08344968826853916,0.08439774685739064
1993-12-31,-0.6222553904282976,-0.0938132670890834,-0.009219828635788773,0.11584108808227644,-0.0020992644493556885,,0.031723275896037316,0.011268982145061952,0.00981088337719921,-0.0294722043026744,0.02256733985347311,,-0.09723789715708432,0.03858753210931912,0.1512721079202053,0.04266075919912866,0.002488511541342088,0.037231862109712306
1994-01-31,0.06488129109294212,-0.05892211122959503,-0.0125393243366988,-0.012434269328173826,0.03276810906669289,,-0.21910045091499433,-0.020178038198442497,0.0401451272004877,0.11535010500358624,0.032241697053190084,,-0.10741028482648125,-0.0031559770794053307,-0.06238961991938898,0.038727806124753704,-0.02158077188074309,-0.03952674674644195
1994-02-28,-0.29726873714335783,-0.2672175932081946,-0.01897344561390003,-0.08361014774588976,0.1180702035397362,,-0.024034369970839794,0.039461782901423534,0.0321519731716576,0.16493632841994776,-0.06864761439841426,,0.029875862808321278,0.020561088526341514,-0.04477902055936547,-0.12379058930030298,-0.018475613187614304,-0.0025546090931980185
1994-03-31,0.6279584557064051,0.5650727828190582,-0.002596986426747763,0.08776650531541487,0.09305412081316326,,0.06653253665480179,0.11807709657554603,-0.054050430574402786,-0.09612243994310678,0.06894735016630021,,-0.16249252964433258,0.000727703571485054,0.37149601348808825,0.03742994308986758,-0.0019004238167539841,0.18300361884610883
1994-04-30,0.04483456727411937,-0.3014303385259745,0.11105267940269944,0.05642452281793953,0.09711810364599949,,0.0055032894566062,0.12379824444117765,0.0469512681016703,0.0599577081376215,0.06369407070189417,,-0.04968335932818389,0.005226107027391548,0.02537992169261194,-0.04645015925388108,0.03213074467916319,0.06677519643679376
1994-05-31,-0.04940781142614148,-0.12930779483590052,-0.005611113010236959,0.004176456926115756,-0.0642904014385502,,0.012993758259130971,0.11680000412870813,-0.0031744408017709206,-0.0017213342875701037,0.01992586557076492,,0.13566154553794502,-0.1612487569851194,-0.06362904093201445,0.025045980437686112,-0.03321053356507007,-0.01889020039546783
1994-06-30,0.09582798423881475,0.41366556623096057,0.02656387972047594,0.169449717862807,-0.05084235638170927,,-0.01479601767522526,-0.0571526433567341,-0.13451272647965049,0.00900053849142051,-0.04050532563858675,,-0.07308122597584843,0.15267165747875053,-0.12442197073318405,0.15791267405565657,0.1397339758404825,0.08630968168665076
1994-07-31,0.17032843453177307,-0.053611499982861584,-0.049217393388966475,-0.03343008578904913,0.11288211509583845,0.77541389213263,0.06797748163021296,-0.05171952378484974,-0.3046904421245623,-0.0210980580218764,-0.0061188289273621035,,0.07402763504118887,0.07049685713673545,-0.012948139686138505,0.0411543534081212,0.07023389487632403,0.09665059796091631
1994-08-31,0.10460077346926729,0.08213403013707779,-0.007035692060176886,-0.2374179423413686,-0.011774081820399672,0.09575083459760722,0.033161745987811714,0.060627450476576764,0.03277980836059888,-0.016892467354494862,-0.15004248176219434,,0.10445711340559276,-0.014635447819967222,-0.04284036606492877,0.011368903055960361,-0.1548514196024956,-0.08147859021667224
1994-09-30,-0.17481738113076079,0.22906781520916158,0.08129225197282935,0.23012041875394018,0.14494757133229072,-0.3599040632471799,-0.012007527956007595,0.08606698215842831,0.08095187480367176,0.09367317401989936,0.020883112551177654,,-0.16966384322574657,0.023973623992984052,0.09988667646081724,0.08726084388775282,0.07635393428261157,0.09438293725996637
1994-10-31,-0.016842576972006133,-0.0429800455688169,0.07104766718425688,0.17959360042661512,0.017147236682632194,-0.08973493612249725,-0.10578836816274269,0.026786038848302732,-0.022770829519978046,0.07437246641473388,-0.05595841135288993,,-0.08280545211762427,0.09785199709795804,-0.016944565099630386,0.08003292831195792,0.1284145369039654,-0.022043801490804406
1994-11-30,0.23134909178655305,0.34906839431648834,0.0772473025779058,0.15489337752312096,0.1843865297944562,0.1783211186283917,0.07463352355674156,0.0779060757303412,-0.12388851522917561,-0.043037205518891675,-0.047859080322204504,,-0.10872010301499627,0.10528843529347519,0.07894376747053662,-0.03471773001120927,0.16616403026427784,0.22659605199075025
1994-12-31,-0.06793257234947363,0.2698125785290519,0.21128982412308395,0.2420684218849601,-0.0816333447281739,0.2481207614140954,0.05515206555500246,-0.08605876273161166,-0.03106757421916334,-0.013560386223304832,0.041746843389356116,,-0.16139679236555524,-0.04423807425924951,0.07368902169556198,-0.11230879875600551,0.05829717091291813,0.18408766335886545
1995-01-31,0.13784872457509736,0.08899280799307678,0.1901221460790996,0.05671351280121871,0.09028958049161939,0.17564179754888856,0.0832289240298678,0.0688132397570619,0.011596403497892833,-0.006028388912062619,-0.03903296979791524,,-0.05520379222450384,0.0495020532152395,-0.038195125231987044,-0.024784715622551533,-0.009060631548793979,0.08917544849551863
1995-02-28,0.12622129841962898,-0.00734352737433538,0.19355035644116916,0.019419602086065756,0.014884661046793665,0.08015582711515454,-0.0037632178216292643,-0.09947156726671531,0.0763112921796135,-0.07826965206526133,0.022355351683272996,,0.006694402173527914,-0.13494957621349485,-0.19754612960323256,-0.04364651281683465,-0.07729292989494363,-0.040048376222160204
1995-03-31,-0.11447938889305641,0.11106847942090771,0.06816876307108552,0.0660450747064804,0.04882345330082644,0.05272129119303201,0.056959062216329064,0.08503990277205847,0.01944835769062677,-0.11879278638066695,-0.08279433179569311,,0.054532207985872876,0.1453179108625639,-0.057139196750150154,-0.014530379112813104,0.07395264028849781,0.05674607238227924
1995-04-30,0.18839422417359591,0.14340284323991356,0.031169990551384617,0.11775979277884993,-0.049704720540108493,0.1632755961357208,0.011937147096091739,0.20591050334107872,-0.025768906052592425,0.17136996346143535,-0.07728536369522492,,-0.11964011977591686,0.18789980257853367,0.07231396883378184,0.026863063425770377,0.06918752971287007,0.14409905464724096
1995-05-31,0.08093865734966167,-0.05827382798891914,0.012662114413712906,-0.09443240594825994,0.0069459990335062,-0.0015083437021318831,0.0243328091186987,0.07065090669245759,0.04015653014276868,-0.07934770399769119,-0.1499225833841815,,0.1350823529333951,-0.013356372151699965,-0.12969702218746673,-0.10261471326584476,0.044274295240322885,-0.0033564313103617597
1995-06-30,0.08009473547874463,0.10849016860649834,0.21761079752188617,0.04168967604274925,0.038531248160866095,0.08619648642832269,-0.025731367332086256,0.07340521519629735,-0.07062916229121029,-0.059026943525525455,0.051188089546844145,,0.031775113559448946,-0.048986310393820384,-0.14592007209984023,-0.04595603167125495,0.07426118308064883,0.10150198294378499
1995-07-31,0.42945851611339425,0.3033956931594536,0.14168292790010725,0.2507081555203353,0.004844661343758286,0.1378965597206776,0.023947883627016615,0.18845829155384233,0.007163141327376636,-0.21539970385858684,0.016371327113641247,,-0.12867841466610214,0.17411270010419785,0.0940714123187098,0.05249790640355183,0.12754588602986547,0.31967078685676853
1995-08-31,0.12106696496968655,0.10684729206907999,-0.036890964250400435,-0.015552598988877514,0.040226481742133474,0.028651993697818526,-0.06103111292752026,0.1773960352123746,-0.09514868328505179,0.07176743266249544,-0.060635370357865426,,0.025076755102018723,-0.09666624963995231,0.12498911681326359,-0.06570058815769869,0.07508088432225722,0.07117549246153305
1995-09-30,0.16868776122406742,0.13902298108021413,0.1798534725493712,0.08133645723329459,0.05874854308742111,0.17485602349246626,0.15323397321592816,0.08484376149622354,-0.012579432054472433,0.028962976526291623,-0.048658914468338386,,-0.08297245856013225,0.18996779006657893,-0.12284397777951993,0.16065721446162884,0.10949212760516436,0.1989638059789934
1995-10-31,0.059096797484123165,0.08084315162353398,0.2795702244313143,0.17041844438740292,-0.008941872081708714,-0.06575002072376065,0.1039072111370399,0.05263776638392889,0.03838295429561226,-0.04835626170426821,0.09402378295967351,,-0.10514133875442606,-0.023975047344238356,-0.1566920266329827,-0.06670477552777154,0.038052645869808936,0.07228640342471644
1995-11-30,0.07526193832647456,0.19373353204241586,0.017434845908465075,0.16773259927688322,0.035610626482389385,0.03611027262650151,0.0604688698832123,0.03763473403789346,-0.03574713658554234,-0.023682644568813933,0.013268270324771987,,-0.04697721656873799,0.013309427282704145,-0.027483049006758607,-0.1770132715013816,0.11957586298271848,0.14118115246974303
1995-12-31,-0.13686257597092444,-0.08761417759939774,-0.11405623666615701,-0.07312402085908049,-0.0018999006693073773,0.09598794234269402,0.0671972202588953,-0.04984806559723975,-0.0543320643861996,-0.07719875022801577,0.04411848738605978,,0.012276917055303259,-0.03825070936553074,-0.05393415163299184,0.10083930026354952,0.04571501447057962,-0.06247971428477905
1996-01-31,-0.22055592419430084,-0.23577849039211324,-0.013112531150475837,-0.09904169385959205,0.014598606213239104,-0.10987739879271943,-0.12463467429788513,-0.08040852348175198,0.00023167747274458524,0.0016377427109583204,-0.02267173106902638,,0.11043298419881242,-0.10654157102152534,-0.09874638700375697,0.13002894462473583,-0.019632546447603358,-0.1779190776365084
1996-02-29,0.03840274151035682,0.07824489237142566,0.13081409375536102,0.024281124579677894,-0.0034880943931241935,0.12895492089944718,0.06927840893656122,0.014433876989981003,-0.049845418729015496,-0.03928784613475559,-0.07918007860751204,,0.022191222672904666,0.11150753803007693,-0.1745292857036355,0.040042197718720356,0.15679098722122062,0.08944770224379484
1996-03-31,0.036342189861712955,0.03898769590948681,0.0571163308569072,0.11454303394330567,0.06283503224119136,0.04395818352067655,-0.030711966222378446,-0.021143514732758897,0.06717635722496403,0.06790973348849857,0.02807758003884315,,-0.09336980683922842,0.09426866551732328,0.1682910972381752,-0.09789817440085337,0.0903786528330675,0.08100850998855263
1996-04-30,-0.15182561704144104,-0.15827198878513424,-0.0191196078634475,-0.1853667128053482,0.13011067140722027,-0.18458126093104352,-0.02651252018878681,-0.07091155291840766,0.08810105179630837,0.025901183929669596,0.1603270515376698,0.01741513704276039,0.09914267005741513,-0.09624403364813507,0.05060651400788674,0.07360431109846655,-0.05269453495170881,-0.14238185882483073
1996-05-31,0.157370826815979,0.07581687710166024,-0.1144766708559078,0.005488855436032148,0.030079111888328697,-0.018514170553886652,-0.08141915457678767,0.003059819457719548,-0.03954829446365596,0.017030499530309107,0.0399421721468886,0.7586943313684621,-0.07617825897757573,0.17261877256722089,0.15659707873930065,0.10603320969380983,-0.02996245544298168,0.055731797429012
1996-06-30,-0.14249467197203922,0.020983402431720595,0.01952722852241731,-0.005369001996050424,-0.025468710949523417,-0.0864525816283177,0.16580020472586862,0.031272195944690946,-0.12652926011980917,-0.04332346196391877,0.05462016234461782,-0.25616362704188095,0.06217803691511595,0.06397602964404517,0.05909161176772747,-0.03769609792358474,0.14417346104295795,-0.018167753585588847
1996-07-31,-0.05076876203424398,-0.036827062495208646,0.16316142378933887,0.05852149770477673,-0.025440657327295144,0.05963697040610965,0.004581978225425262,0.062115079688011415,-0.007466909738458895,0.025603832589832322,-0.01302198983413112,0.6779348336867639,0.11358398118048096,-0.19922106128188172,-0.0396447659716098,-0.10909444864942375,0.12668002736263445,0.014155638529847447
1996-08-31,-0.07040405355769228,-0.12902290203804934,0.22324904209561308,0.03321131513315866,0.15760647538767697,-0.12048023588819402,-0.020304476005668017,-0.14860364379692856,-0.21532609943079217,0.05994295439620797,0.029505622909727944,0.1528756457103718,0.07645866481554937,-0.11353450935363676,-0.11641675256349036,0.031704821506581646,0.010739815848153656,-0.02151877793972108
1996-09-30,0.05731706385091134,0.06173612870944345,-0.008955575120153414,-0.1025688760413588,-0.11647226039765364,0.1850002025635677,0.03259398815458359,-0.02724253863766974,0.10280995754175581,0.0667726069420113,0.04791623336546302,-0.6560665660059591,0.0301942622777981,0.057991727021708885,0.021252546725872002,-0.0005677488923530858,0.06533305970062105,0.06525587035966292
1996-10-31,0.33340172549792885,0.2967282716551781,-0.02156735813600144,0.2304503561487804,-0.0018600550128518819,0.24999957458313454,0.06857076684446271,0.10769670918496657,-0.13977148524503533,-0.05265401291556824,-0.16023423309915372,0.24898678340534938,-0.15409905666085003,0.10126724323845246,0.05193743055828378,0.01616475931788443,0.11537503711179108,0.28920988239780393
1996-11-30,0.050457930492714444,-0.0046523539001463625,0.2529739193794244,0.014235088480218039,0.1438469187246384,0.06176896574093235,0.007962289206826819,0.1295763343872532,-0.01773830436611643,0.05829387169445887,-0.11319076272986187,-0.7831409891728617,-0.008165086133698957,0.0645361943146755,-0.11371424616224704,-0.11838492675738915,0.007948011501912185,0.12029299279391062
1996-12-31,0.2655917869877409,0.18735747125934551,-0.0865442759275594,0.12449846214921587,0.0005134140016333834,0.14045017780370636,0.3079148845037188,-0.13440183388362958,-0.05702589423342798,-0.06168652716181386,-0.026616311445116596,0.6515100118132428,-0.11160940097197444,0.16013262073447773,-0.04122525327838891,0.09112581781970223,0.06865366080610716,0.21552660891588576
1997-01-31,-0.10421168092853016,-0.09230600098030814,-0.04565575675340138,-0.028787708363040405,0.0963190254623231,-0.10031658769235523,0.09088601423849671,0.04246617151150863,0.10911605646115273,0.016632760221156,0.010533815500798481,0.6848715871618911,0.09502023820113857,-0.11171984797657476,0.06902801177886292,-0.08418893035669679,0.0368833509001177,-0.07171346497623633
1997-02-28,0.18651735833140293,0.08264115908754,0.07091625885183389,0.12566369501299393,-0.010863735898822615,0.10899620028083463,-0.02744902007071815,-0.0004567473693569502,-0.01828501441632369,0.03088675604577954,-0.20387823895798063,-0.6400454372827277,-0.08910599165131763,0.21071724939089212,-0.0998702074163491,0.11140753763319604,0.07788556889612837,0.1438506872931754
1997-03-31,-0.15551807378048568,-0.17265116813511766,0.006712776239901668,-0.11049145756838515,-0.2287379244690627,-0.1738310976596478,-0.11118046251138498,-0.13069232305504283,0.03887234809733472,-0.006379897856992919,0.16687661682372928,0.36648285850543094,0.06610589784593977,-0.29714418008722243,-0.029723062674201408,-0.016347048185812042,0.025754545627154297,-0.2399247661856311
1997-04-30,0.017921242312713217,-0.15281609315676736,-0.19268925478490664,-0.14783449767895895,0.033055450502772976,0.05250644269573842,0.06751616177576628,-0.1246371340845971,0.09387678384467503,0.025629016072280752,0.09287008777266695,0.48977907478220006,-0.07773099367296075,-0.00215764654939649,0.17183483363153157,0.018906485454790078,-0.02908504199471229,-0.053827577518638745
