Date,LOW_eps_unsys,MID_eps_unsys,HIGH_eps_unsys,LOW_sps_unsys,MID_sps_unsys,HIGH_sps_unsys,LOW_prof_mar_unsys,MID_prof_mar_unsys,HIGH_prof_mar_unsys,LOW_roic_unsys,MID_roic_unsys,HIGH_roic_unsys,LOW_ninc_unsys,MID_ninc_unsys,HIGH_ninc_unsys,LOW_cfo_unsys,MID_cfo_unsys,HIGH_cfo_unsys,LOW_cf_unsys,MID_cf_unsys,HIGH_cf_unsys,LOW_sg_unsys,MID_sg_unsys,HIGH_sg_unsys,LOW_mom_unsys,MID_mom_unsys,HIGH_mom_unsys,LOW_cfni_unsys,MID_cfni_unsys,HIGH_cfni_unsys,LOW_art_unsys,MID_art_unsys,HIGH_art_unsys,LOW_goodwill_unsys,MID_goodwill_unsys,HIGH_goodwill_unsys,LOW_leve_unsys,MID_leve_unsys,HIGH_leve_unsys,LOW_inv_turn_unsys,MID_inv_turn_unsys,HIGH_inv_turn_unsys,LOW_quick_unsys,MID_quick_unsys,HIGH_quick_unsys,LOW_a_turn_unsys,MID_a_turn_unsys,HIGH_a_turn_unsys,LOW_pe_unsys,MID_pe_unsys,HIGH_pe_unsys,LOW_pb_unsys,MID_pb_unsys,HIGH_pb_unsys
1991-01-31,-0.7114928179489541,-0.5488410259166998,0.4003273418004928,0.32602895822454586,0.6580761658293854,-0.4516304787307923,-0.004227973668779467,0.006971117806561353,-0.3124478614259177,0.1935589639999027,-0.08804390435415432,0.07081425814224773,-0.201203094036948,-0.12721872300928735,0.06692796583981779,,,,0.0034540871768811055,0.1179070960833258,0.14509104783739982,-0.3699551171922376,-0.07438224338056522,0.09454153827016903,-0.2701610328846186,-0.2830216285627709,-0.3585364006095219,-0.08926650476469847,0.07547340189931893,0.10897834935038256,0.13233179185306293,-0.09962913864799645,0.32637958651444254,,,,-0.21622022364546903,0.04778449495272003,0.40813509940912757,0.08215460011849879,-0.14539279944419337,-0.15291540942336274,0.13194973877377575,0.09876993250262933,-0.2898598819473114,-0.0791391831557628,-0.1720128340376003,0.41484910847496026,0.08002965356745494,-0.17889888144253038,-0.1344953564535501,-0.011463592879391096,-0.25255366652409555,-0.25980443450749224
1991-02-28,0.9833086766835796,-0.5261339031205114,0.3361406256309184,0.26105190713356663,-0.5125483498846318,-0.11075723764870331,0.0941945193133657,0.17067301564962495,0.03135782757451647,-0.027014626863121314,0.4328256936837108,-0.04978088075630973,0.2646379136344089,0.08594093662661323,0.1381862958728625,,,,0.5006490031973182,-0.12301934973026786,-0.2916534722459245,0.020267213350685657,0.10891271101151564,0.15349634571444423,-0.004659801649801479,-0.03771767322123761,-0.2109396021535293,0.08204115043516487,-0.017139964925733848,0.16428890736524776,0.1743436777640983,0.26364741558770377,0.1332826797163731,,,,-0.17064537020748816,-0.01567928740872811,-0.05527320590417195,0.18753722399266545,0.27638945339851034,0.043960028471387504,0.07554888365976889,0.13397029144574216,-0.00401304512065581,0.22718745685395958,0.051141261981993355,0.13444505071566126,0.3882729372746592,0.18567130976382437,-0.05991967642954463,0.36771552715868433,0.36168471133363317,-0.11674193481751662
1991-03-31,0.9759422898196507,0.2003603021097215,0.1740849853172563,0.6185299409867467,-0.17749768229594767,0.1680296058051069,-0.20631567170216808,0.17961897351728467,-0.02022353227636685,0.028975593668727713,0.2162416406287005,0.42745317803291205,-0.3209811625604298,0.07691846302806593,0.18413583004673814,,,,-0.47546513118620465,-0.1008350271810459,0.2827007764141169,-0.12435130231211913,0.13667669949674452,0.0757342970661294,0.30873537980761456,0.29249767834200896,0.27501451136237975,-0.012838177571762813,-0.016754409214662237,0.023926426833949944,0.21963367854672652,-0.22277318288882147,0.20192613292265313,,,,-0.06071808694478298,-0.12642195683912472,0.05302454931477218,-0.29722559462101666,-0.4235065387564034,-0.1891897951647794,-0.06264401606822737,0.07678202160475506,-0.06231146365139627,0.01664670894721049,0.11906613091814773,0.42875337296868704,0.24498908297968736,0.21301603704746677,-0.2610059162164269,0.17916309111239367,0.2502198680133473,-0.028233762356996994
1991-04-30,0.9269238323670144,0.3710852751788622,0.24607208328945268,0.5344990752941959,0.07253536436668236,0.21408402693623224,-0.034588199241252705,0.2520145958507129,0.0427537207890687,-0.05424467483356414,-0.022614642335271103,-0.11920864046677934,0.06176481872648359,0.12383679389528769,0.1960252125972275,,,,-0.04249059618989158,0.04461885481111881,0.014916407764871792,0.11165869696893102,0.06414446544526266,7.435715621751004e-05,-0.1790541568636134,0.07349566855271708,0.03429869935701311,0.14907645730749372,-0.07457179399665831,0.14711228865491968,0.1365533829514612,0.02143934243914486,0.12662605073016764,,,,0.05781563797403788,0.06860540164981759,-0.15771753315202316,0.1348735891273287,0.08401276169163856,-0.07371150077541201,0.03806959080020808,0.03887449393986913,-0.1342647182475285,0.04738777216275175,-0.20384957082232716,-0.08199468708618393,-0.13974163075744142,-0.0009945470424265052,0.04108936540114016,-0.0787324697639656,-0.0740845557927756,0.0704560338930544
1991-05-31,0.7534893593938193,-0.10543629590513376,-0.1996990020218155,0.993767188789744,-0.8148983324374474,-0.02381640800430399,0.04032552138972502,-0.05099390235375131,-0.10455651158369299,0.15437643067693976,-0.17132795779575655,-0.16122039643168012,-0.12696990983863246,-0.17499317074018508,0.16296212965061413,,,,0.09213678502800211,-0.15681510290149822,0.09597509267247654,-0.03014929615650421,-0.032337141691416174,-0.2063270709065795,0.4190329659169996,0.028575250961955016,-0.02189672527211588,-0.1257166423251553,0.13933495830435932,-0.11072552703298752,-0.08740316442073914,-0.05783770569476465,0.12430527827754086,,,,-0.13778210668692278,0.15194799065750358,0.08262720332348648,-0.2171206134033914,-0.043805850201965035,-0.00402050836408192,0.14731488894160355,-0.20416847594893392,0.002227720552840024,0.1242631871214077,0.054030058332410626,-0.07474864120813013,0.3688431988438915,-0.32116531842274737,0.29869973429780444,0.24460986340438073,-0.3096533131301809,-0.28346454641272256
1991-06-30,0.7619036891240833,0.7880763858917871,-0.2564831656680508,0.8231505717791734,-0.4277848134462877,-0.46797881002386255,0.039251674444865416,0.06031220880417927,-0.023323002934015995,0.054602429747461406,0.1087047296707914,0.04116239589857123,0.016980130668877904,-0.13865722061771962,-0.04557113329148494,,,,0.15709340169708963,-0.00667527924876215,-0.09580094816273477,0.042375684409002995,-0.114906099267577,-0.22883730495066354,-0.012154265152637771,-0.025463328588643412,-0.028712008762686023,-0.16693757432945067,0.00900604672096266,-0.21325347011729992,0.1899599562980258,-0.06465050059331774,-0.034730606394760444,,,,0.004182425066477904,-0.07355781956902391,-0.12371468394372408,-0.07335190415195882,-0.14531155127273757,-0.11151004075868937,0.0475860544998497,-0.20258430536732186,0.03081761789689815,-0.0037882995776276824,0.08651557224057281,0.060840268767887035,-0.2577004864196947,-0.05223826431673739,-0.34716784039718307,-0.18306493608107013,0.20232939768157138,0.040986576404609766
1991-07-31,-0.8093902724961545,-0.34175961815819844,-0.4473533617507166,0.9304305192424953,-0.5657751000147131,-0.5444509248503034,0.11440682414745386,0.25961346241820143,0.14222643881639158,0.19443419747854626,0.08979604727387282,0.17111871319866354,-0.01977247630218254,0.20235713833433452,0.05889163522733993,,,,-0.18058443660134355,-0.06270024116992251,0.010964703038490864,0.3347930545541818,0.07014734285267353,-0.06770981624043103,0.13530389472038093,0.1377964348424086,0.01268835097318026,-0.2284414968905776,-0.03636567632390137,-0.05049287503982807,0.13309285176170976,-0.0276173502296254,0.12650739042081996,,,,0.05206621726086855,0.08217289458142801,0.021159618715209928,-0.1214433029909248,-0.016911757630409318,-0.017629988188492395,-0.08416895619365229,-0.08989253331119466,0.10958103285569228,0.0038181925481627172,-0.1350085269941332,0.018283365967561728,0.07428419496126694,0.17581735270725404,0.20890697342834555,0.305000179677087,0.28016616326409877,-0.10338933972469912
1991-08-31,0.06511058930539908,0.9176574440032514,0.646541113459644,0.5575417161305489,0.6525410340955627,0.7998099399608354,0.09960889953383077,0.11689084720410024,-0.18015239498763808,0.18742074390131355,-0.03749800021221334,0.07491407146460008,0.0264445051979939,0.25933924474051956,-0.42997447852870285,,,,0.08402220918842022,-0.11802093236562701,0.10447107078461416,0.2899004140912729,0.06955305067375216,-0.1897487667230608,0.16514292401836997,0.03004476060187005,0.1680264030157825,-0.056686763118545654,-0.02973459624875093,0.1716617090704792,0.021458018401885753,-0.0993743152625356,0.15443774390877418,,,,-0.027903875310646396,0.11424133438317459,-0.15932036793888119,0.08200906432017316,0.0094554251288604,0.034805341485019556,0.06511509850999429,-0.06943097903309316,-0.11018684305291557,0.052420178166368465,-0.24150684161463482,-0.00985633493579914,0.09101177843892762,-0.13623232896984452,0.12230159525754786,0.23928338315913558,0.032684027422111815,-0.17692654053317328
1991-09-30,0.9193382805743849,-0.4829522888820598,-0.795263122690085,0.18934460229096506,-0.18635080508360335,-0.7510924406593156,0.1577425360817966,0.22509815670946115,0.05731151745438074,-0.11936278149987505,0.08050815955910375,0.06640663332072817,-0.01209897795381873,0.0574935397292942,0.1693056382281072,,,,0.03770933938110062,0.08825155229522286,0.08937141071108654,0.0817139118612699,-0.01894821307118473,0.06299946756943522,-0.1094351416478337,0.14286101779424076,0.07740682536124592,-0.04935523166992851,-0.020501188087214472,-0.11252356888882688,-0.09829373901258498,-0.05563837562457227,0.04126145247200678,,,,0.1105767024075202,-0.11052274061697401,0.05683136284464828,0.06114706833511829,0.04670848709109748,-0.322961434739499,0.02644074199778858,-0.025549069552016544,-0.0006649355429937048,-0.36527931310934253,-0.15375311183671506,-0.04295516349298608,-0.2542269830870305,-0.1926640212158362,-0.1956608999623916,-0.2906445327418616,-0.1855595491349834,0.15225626125218394
1991-10-31,-0.9262550775330728,-0.13186141688556102,0.4414090596753077,0.718937716036331,0.3637647508589174,0.07238223657531577,0.15839547568265092,-0.19454933597380755,0.019578584037440797,0.17789893969115292,-0.0702604848777967,0.10236920187137696,-0.054569284701016164,0.047901459345510884,0.032088290420755415,,,,-0.04751967378634245,0.02664486736529493,0.11662658045614582,-0.0958595401851246,0.055486340834157544,-0.053468750852360275,0.11222698507535743,-0.016931885612132516,0.13618684836552117,0.07232271222987945,0.10592058339676003,-0.009354580833859606,-0.21920528605073664,-0.0022739402238883075,0.02285511555315968,,,,-0.1831516683883898,0.002823784360179462,0.04166031762982537,0.02093304177128061,-0.08914545355435356,0.02051278836997346,0.23544687492764013,-0.1935727115218325,-0.09254123464666138,-0.20343641994041262,0.0906737016963045,0.011470912797924702,0.037993791310702095,0.08224582610300582,-0.06174803243511886,0.15025641675546295,-0.16202738429771466,-0.1630566793043399
1991-11-30,0.46620841414479136,0.0494997762943819,0.9096793103512076,0.6265589312314878,-0.21892599367382515,0.9690190311866678,0.39668577698340124,0.10011024076026076,0.1376916196564754,0.15119098449158094,0.3204113724875018,0.2068376467748135,0.2655182489474589,0.21797191708376254,0.11899200060322698,,,,0.2552700300362023,0.04954134641565697,0.04401368772995431,0.24891613086762643,0.17283911537751956,0.07281121850765258,0.09596804666104033,0.11480614204337028,-0.0382730427631513,-0.16183435422965634,-0.08651223195366639,-0.16193705413003132,0.11654595457928045,0.14426852778615637,0.02065100090836529,,,,0.11357851129656236,-0.21424672339478196,-0.05065932749135634,-0.03760695951790978,0.007579434279562702,0.10266473513126406,-0.06987310625175906,0.09608721749550563,-0.02157951628057773,0.003258505361342161,0.03764766423726348,0.1517364886268318,0.02269061992263358,-0.17725209329459266,0.10668289169954961,0.18258947024231786,0.3308441729448608,-0.16248656543574136
1991-12-31,0.748240161322899,0.7188684007786516,0.9708765762399428,0.4304156330794083,0.751013460178078,0.6232875777626316,0.08334585142081256,0.2710972744197294,0.013008805706531342,0.47458435245672487,0.24297644187979797,0.1531998806691276,0.01862335303433076,0.059104787870934934,0.1010501929885182,,,,-0.10282080693353485,0.015473064941969206,-0.030415944498220656,0.32234012646050625,0.27225225008539305,0.13051723250958652,-0.028621970693792083,0.25718201871248925,0.04368573309858188,-0.10862233107466944,-0.2304734103556798,-0.11229586767740253,0.10028218678448053,-0.1075145920565661,-0.27171121493344375,,,,-0.27170259912720074,-0.03994521158855544,0.03861666696713441,0.005964434297733315,0.0350234070885111,-0.10464421041139985,0.2588306145531684,0.02624262258434081,0.001606127323204048,0.10165699581974993,-0.05288454534140177,0.05315885221500061,0.20083716961972153,-0.05782504707452446,-0.4007119740948531,0.48156222700051826,-0.1355207787723654,-0.0917348831078641
1992-01-31,-0.998320918480655,-0.057965335879437536,0.6627305750558165,-0.24762339883516948,-0.1605993878981197,0.911841312797998,-0.10268732478921865,-0.10959978857964464,0.06405191604754634,-0.1860313962936711,-0.25418722079512646,-0.12810837100079997,-0.15294741043152574,-0.048791219685394564,0.09012147000992325,,,,-0.012378508456640992,-0.006093593565550276,0.061311558660482525,0.05564608971529042,-0.0691630687233743,-0.09559976914722515,-0.3209851494896377,-0.3354495441442913,0.019183509381192787,0.08251189577510451,-0.19534080998985567,0.05148459770051141,-0.17156328891167535,0.1650092514730373,0.05899492582274913,,,,0.08041869423964036,0.1478301840904072,0.10595244008677387,0.28784022041496987,-0.13077935602118504,0.1360623692661971,-0.09441609099995457,-0.1590555190923961,-0.23369623961024374,-0.11497539739013997,0.008788425868271062,0.007122864234403724,-0.03078830849002838,-0.109713590373456,0.014580960375086553,-0.23563074841599838,-0.26396014961629494,-0.1580034660079668
1992-02-29,-0.3567791083028916,-0.16627152267124673,-0.21309788962599324,0.15254769354867465,0.7357140793062698,0.04678068956031293,-0.03669122780485862,0.19505044677213934,-0.112091561585144,-0.05351578247231401,-0.12378899919387931,-0.24984070150506632,0.04659675227688695,0.012517904896015142,0.04350202359954185,,,,-0.005999656913718832,-0.10429603957961565,0.12502459276476402,0.07222766612017578,0.03775725904386925,-0.10554276316121546,0.026549195063137552,-0.06355786299878324,0.037366233846632825,-0.13409299361655763,0.009478565800339539,-0.01323418963466831,-0.021807073240834758,-0.30933492225864284,-0.07112628463341025,,,,-0.2261015511283601,-0.12112752700703919,0.12366944814919048,0.010653743333871651,-0.07626408534142283,0.25847528692450966,0.26030843317988456,0.19833196736690142,-0.09661133270339597,0.11118772513850247,-0.18520929604760217,-0.10912350715891221,-0.021088860460326403,0.19226794459607865,-0.020860751137074734,-0.1123192251146773,-0.23166738439334023,-0.25741565057298876
1992-03-31,0.5964666650629808,-0.7241939461367068,-0.3826737320978524,-0.09054100348712887,0.11575693338756564,-0.7189628067782949,-0.03139706370385782,-0.1380973694899873,-0.016916538372580135,-0.1339894873089051,-0.1215409774643443,-0.14912633740922862,-0.12469947922966591,-0.08488283745442432,0.10048835834766645,,,,-0.00139886916410138,-0.11499949577178285,-0.050448212256082016,-0.04875670980416627,-0.13248575219231362,-0.12413207777387546,0.15507511177575736,-0.05330157248167873,-0.06957135553370744,-0.06351429291088106,-0.0865202514424954,-0.10366379045621413,0.07980385682370146,0.16577150288943326,-0.06716991744300002,,,,0.05792848574488841,-0.019745847702532793,-0.0005360294217791907,-0.06341205446787125,0.15111759035612052,-0.007724980469706358,0.07879102710225694,-0.038765958887394134,0.03325668483978324,0.07267074965011346,-0.05347310735418297,-0.011416716272105965,-0.037052324197390636,0.04249521278824654,-0.3079254080535659,-0.38364029131957544,-0.1574330388793851,-0.3559387944826081
1992-04-30,-0.1744888102828934,0.2545884136399367,-0.8542586271709903,-0.13015777281607488,-0.8660944615584981,-0.970215647026739,0.06399621491736003,-0.369028023493188,-0.25893187144445556,-0.19587326732857058,-0.1582491310237673,-0.2760944867033651,0.004841888461540423,-0.25825815845747363,-0.15459086765077812,,,,0.04166627367329219,-0.1261423358553681,-0.14564707791623288,-0.21202513613967325,-0.21436734373633864,-0.23655513575635576,-0.2613054395200859,-0.13876828579989586,-0.26033981607880974,-0.12307885742283578,0.000662020083946055,0.21211684785988408,-0.11741115854110039,-0.08347302623232154,-0.1668992470531739,,,,0.10804789167113162,0.10494989230897336,0.057043806256621976,0.14562610083437422,0.11008896156445272,-0.03787940226426551,-0.06608932536626033,-0.1269164978224161,-0.09235982601632145,-0.2280663903611462,-0.17798912777813536,-0.08928623658380112,0.18033403442204116,-0.15559015778407384,0.35931381173343657,-0.35900908942882115,0.06226615299882348,0.0466099833467004
1992-05-31,-0.4963598391767408,0.9681844950149648,-0.8261681143096118,0.7948550962658113,0.39586673711815845,-0.7011922739886906,-0.06426212706018772,0.10773487183047534,-0.03126764737028019,-0.030403088426666572,0.06067626653054552,-0.15879228485450475,0.18684960433203818,-0.06401113831544064,0.023147499512754032,,,,-0.01463765915264219,-0.171483253744687,0.15901355992822377,0.19963376917254216,0.16024722295021035,0.0008008906424344162,-0.019757449934260943,-0.09276572855012279,-0.34431801116548405,0.0393206667572575,-0.2560173786095499,0.13439863359389337,0.12644483810681084,-0.041046474092115565,-0.13153955622503666,,,,0.15989395634550024,-0.05232473747881246,-0.1413101198801399,0.06326688874980894,0.07853312518101858,-0.06265124622956876,-0.09569168222463698,-0.05786475835976686,0.028440483434465574,0.11171812630719251,-0.04285920528106368,-0.1063113349168367,0.09440804937918204,-0.2450735165858531,0.2956914175317957,0.021975022624118476,0.199307131843855,-0.10867101714905292
1992-06-30,0.6325207732500412,-0.6862344390159342,0.38651397663576753,-0.5797493386414612,-0.3788388736855577,-0.07190973357462727,0.38215466167925666,0.09887359684716379,-0.03212329020647946,-0.1376246124745578,0.233632612578645,0.09703327901626116,0.09643847456138817,0.1272442851701746,-0.0725330469806366,,,,0.08249840208691016,0.27049363227670764,0.08216920127928588,-0.13126951323248087,0.19188977891790326,-0.03415320700530933,-0.18710197833615644,0.05033573786827071,-0.1198786759276936,0.06176529481888214,0.3001413949464498,-0.08189566509495033,0.056999417994022826,0.18046253457105652,0.11855341036121157,,,,-0.01125863410824723,-0.08265104562084438,-0.05430167512986684,-0.10577274809915974,0.1422512913152415,-0.006958620301996544,-0.38049481227911525,-0.02808784880635197,0.03761205143130507,-0.06746229560371365,-0.09009370291862157,-0.011474221409928511,-0.18857652108925618,0.021591946763815827,0.008748250150485477,-0.2511302728553256,0.05689439179094595,0.22007139828637542
