Date,LOW/pe/eps,HIGH/pe/eps,LOW/pb/eps,HIGH/pb/eps,LOW/mom/eps,HIGH/mom/eps,LOW/cfni/eps,HIGH/cfni/eps,LOW/art/eps,HIGH/art/eps,LOW/goodwill/eps,HIGH/goodwill/eps,LOW/leve/eps,HIGH/leve/eps,LOW/quick/eps,HIGH/quick/eps,LOW/a_turn/eps,HIGH/a_turn/eps,LOW/pe/sps,HIGH/pe/sps,LOW/pb/sps,HIGH/pb/sps,LOW/mom/sps,HIGH/mom/sps,LOW/cfni/sps,HIGH/cfni/sps,LOW/art/sps,HIGH/art/sps,LOW/goodwill/sps,HIGH/goodwill/sps,LOW/leve/sps,HIGH/leve/sps,LOW/quick/sps,HIGH/quick/sps,LOW/a_turn/sps,HIGH/a_turn/sps,LOW/pe/prof_mar,HIGH/pe/prof_mar,LOW/pb/prof_mar,HIGH/pb/prof_mar,LOW/mom/prof_mar,HIGH/mom/prof_mar,LOW/cfni/prof_mar,HIGH/cfni/prof_mar,LOW/art/prof_mar,HIGH/art/prof_mar,LOW/goodwill/prof_mar,HIGH/goodwill/prof_mar,LOW/leve/prof_mar,HIGH/leve/prof_mar,LOW/quick/prof_mar,HIGH/quick/prof_mar,LOW/a_turn/prof_mar,HIGH/a_turn/prof_mar,LOW/pe/lgro,HIGH/pe/lgro,LOW/pb/lgro,HIGH/pb/lgro,LOW/mom/lgro,HIGH/mom/lgro,LOW/cfni/lgro,HIGH/cfni/lgro,LOW/art/lgro,HIGH/art/lgro,LOW/goodwill/lgro,HIGH/goodwill/lgro,LOW/leve/lgro,HIGH/leve/lgro,LOW/quick/lgro,HIGH/quick/lgro,LOW/a_turn/lgro,HIGH/a_turn/lgro,LOW/pe/roic,HIGH/pe/roic,LOW/pb/roic,HIGH/pb/roic,LOW/mom/roic,HIGH/mom/roic,LOW/cfni/roic,HIGH/cfni/roic,LOW/art/roic,HIGH/art/roic,LOW/goodwill/roic,HIGH/goodwill/roic,LOW/leve/roic,HIGH/leve/roic,LOW/quick/roic,HIGH/quick/roic,LOW/a_turn/roic,HIGH/a_turn/roic,LOW/pe/ninc,HIGH/pe/ninc,LOW/pb/ninc,HIGH/pb/ninc,LOW/mom/ninc,HIGH/mom/ninc,LOW/cfni/ninc,HIGH/cfni/ninc,LOW/art/ninc,HIGH/art/ninc,LOW/goodwill/ninc,HIGH/goodwill/ninc,LOW/leve/ninc,HIGH/leve/ninc,LOW/quick/ninc,HIGH/quick/ninc,LOW/a_turn/ninc,HIGH/a_turn/ninc,LOW/pe/cfo,HIGH/pe/cfo,LOW/pb/cfo,HIGH/pb/cfo,LOW/mom/cfo,HIGH/mom/cfo,LOW/cfni/cfo,HIGH/cfni/cfo,LOW/art/cfo,HIGH/art/cfo,LOW/goodwill/cfo,HIGH/goodwill/cfo,LOW/leve/cfo,HIGH/leve/cfo,LOW/quick/cfo,HIGH/quick/cfo,LOW/a_turn/cfo,HIGH/a_turn/cfo,LOW/pe/cf,HIGH/pe/cf,LOW/pb/cf,HIGH/pb/cf,LOW/mom/cf,HIGH/mom/cf,LOW/cfni/cf,HIGH/cfni/cf,LOW/art/cf,HIGH/art/cf,LOW/goodwill/cf,HIGH/goodwill/cf,LOW/leve/cf,HIGH/leve/cf,LOW/quick/cf,HIGH/quick/cf,LOW/a_turn/cf,HIGH/a_turn/cf
1990-04-30,,,,,,,0.08562869624678891,-0.29563161110715214,,,,,-0.6189432105294258,-0.4284081205651777,0.9312711417131262,0.952908829226893,,,0.7945709031809945,0.8037668317825,0.3996314873382314,0.8267626858249028,0.09955563322082656,-0.3353481864752212,-0.4016493371374432,-0.07953261681983696,,,,,-0.7766919747243276,-0.2066322044910059,0.9501209175814113,0.6684763513539624,,,-0.025832272245821228,0.5230568178117803,-0.0608043842958155,0.2227318534716112,0.05311324952641453,-0.06114568929990656,0.0831927860927114,-0.15180802679409036,,,,,-0.07398523097983525,-0.23396482028520732,-0.018606598052763428,0.13171818296994633,,,,,,,,,,,,,,,,,,,,,-0.9688428761361031,0.49092782854664285,-0.772113143345564,-0.09874689268492536,-0.49610008439932224,-0.817200106799266,-0.342321009140601,-0.10369303060972104,,,,,0.8413680976492516,0.5088193904857302,0.48254396029923907,-0.6788978265906014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8297659754678869,0.2020399756355956,0.07507556331218755,0.4915214823893387,0.15008796456202686,-0.26089319222773605,0.13986527848944078,0.19829144798802173,,,,,-0.29095901664429646,0.4566931667839289,0.04510296483845271,-0.5721050150736556,,
1990-05-31,,,,,,,0.9765428483009146,0.9673958867078414,,,,,-0.9342521751777878,-0.50904887377299,0.6254173728130203,-0.38598152237869265,,,0.9634318610391148,-0.8221509324591739,0.9655425649922627,-0.1407652552585486,0.9647387845061934,0.6666963802297287,0.30374229425604815,0.8009825839245395,,,,,-0.16668003917360905,-0.5918640249187165,0.9191960486404477,0.036413929752549014,,,0.16049896215352,0.1197445354064999,0.20618047399812603,0.4557430625154599,-0.11093953833693176,0.05538268133539418,-0.017770604328610728,-0.19584719947127477,,,,,-0.3804902438647329,-0.270331407760806,0.12271034390003452,0.41643969530210595,,,,,,,,,,,,,,,,,,,,,0.21124739102814294,0.25240178415480247,0.8864059212014455,0.3503809642037502,0.9562217397960074,0.3615988049224924,0.8491288832113777,-0.7761478629617169,,,,,-0.82862736723343,0.59249129601653,0.017004989613595565,-0.43738983358084116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5183226638787197,0.8287945218471368,0.5534999958220614,0.5552331139350896,0.48902352482958134,0.9068897548807477,0.64989570002376,0.4650235459311472,,,,,-0.08375791900419838,-0.8178567049511659,-0.319711477149417,0.5976570016311246,,
1990-06-30,0.7700101336077907,0.8904886593964862,0.5485028100148014,0.7271541552646948,0.23860477717786785,0.7041673939055806,0.2416534374171173,0.3862390361363459,,,,,-0.8383132969523392,-0.7478318511724982,0.9521684654035113,0.5253442707679984,,,-0.003455168008272034,-0.1959558468584281,0.9103930538476962,0.6571930831903976,-0.37383279921293305,0.9990240250430519,0.8801311598546004,0.919094445873366,,,,,0.564690914380067,-0.9616806671634094,0.3880489769834984,0.7099822129860082,,,0.1594209456944863,0.5274539770611244,0.20305419217486181,0.33658789830583824,0.0987354816309398,0.05256890213101122,0.008928745122951283,-0.12090685959076267,,,,,-0.1841513323752573,-0.19987280319688847,-0.14495965366873645,0.07964676443899883,,,0.6083436348612903,-0.12249616794377867,0.5075959148082598,-0.14563443993350364,0.1995237577543212,-0.2092780586697006,0.5738721342433863,0.14573562218472255,,,,,0.2785925144937491,-0.09220954040662127,-0.4647544354050164,0.4109461980661368,,,0.04334944607872606,0.22489564356356925,0.2512205911388826,-0.07383058967270256,-0.0719329293130233,-0.03526025769424695,0.5278534750612005,0.28368373935174473,,,,,-0.7958052036474647,-0.25454529627955136,0.3312156677123031,0.34557896454682835,,,,,,,,,,,,,,,,,,,,,0.8606964349729261,-0.14277389468335597,0.8028702110805636,-0.5628110416165757,0.47158293633195075,-0.6880188247553332,0.03969666483063588,-0.014317566457109574,,,,,-0.5026784425241128,0.25465722859205575,-0.21059648728831196,-0.007061574873423743,,,0.25278876576099263,0.019706039067377817,0.48254143457636145,0.05720883912746232,-0.1484302367983866,-0.16182492257224607,0.4978038331540965,0.17995810905835313,,,,,-0.7848753330663831,-0.2778262580153121,0.22873348400949417,0.3581116769711127,,
1990-07-31,-0.7712269023916457,-0.3405947778864229,0.939758784139997,-0.06621464542899753,0.9982314060109058,-0.3110879459514575,0.8994753823462619,-0.9226123528477215,,,,,-0.8317072501177444,0.6789790579077986,0.6639389929998964,-0.9904278189183645,,,-0.8732124334476699,-0.6195418382118497,0.36313775961173594,-0.9079004809950981,-0.7229432495159855,-0.6948668497528768,0.433404997204156,-0.3541822545258228,,,,,0.530328207143144,0.7356042411770092,-0.9885772704503636,-0.9770428229441492,,,-0.14078851536650153,-0.7921161735049717,-0.005729719578641935,-0.274227183179426,-0.18109279617082122,-0.07165871016535073,-0.017527070799191153,0.06475640087889226,-0.36799675853445546,0.32140063299687827,,,0.1881960689807359,0.02217860730176479,-0.09791421995866874,-0.14890602368099154,-0.3812368122334531,-0.040227700741595436,-0.2743472484165222,0.07884896077248472,-0.19498971095668122,0.5016135972328813,0.26343695210190277,-0.5233415628417778,0.23012696532126112,0.028925851176700178,0.741604145307248,0.503981100363158,,,-0.015321193737286475,-0.3002147402624652,-0.40085036096667476,0.09713914803248952,0.5382732444641644,0.27536746121732497,-0.4511409773323085,0.03776052804187689,-0.23097492298466465,0.20028637343633057,-0.2646911037588095,-0.3944070100384814,-0.1644611267496027,0.7578035664732615,0.3364058138874574,0.3467657130438882,,,0.45981807749111825,-0.06397177532836018,-0.8929898718615864,0.08955501376760219,0.1363624987376756,-0.010027638475855838,,,,,,,,,,,,,,,,,,,-0.05820492282453448,-0.7215632719185536,0.07822616419614255,-0.5469681672880568,-0.29575682470196807,-0.44600180490616365,-0.22213721775551107,0.38812957005758086,0.38882674468630896,0.39119818835773107,,,0.8708262120144351,-0.30123217707227823,-0.6689926338712742,-0.7032113814789968,0.3318257954425947,0.47298026391734005,-0.25344413052682735,-0.008034596476924567,-0.4046121500025397,0.22333914526934123,-0.2527852666966829,-0.4987193556635257,-0.10709676987830231,0.35196622872222005,0.16792553505470945,0.2704627330487786,,,0.4686696663784343,-0.03645302381315297,-0.8592111206848396,0.11655830397588612,0.17981161541215654,-0.012195101697194068
1990-08-31,0.8797512022887883,0.4322781805455848,0.14142973178889945,0.6940493188333988,0.13552297967523133,-0.12395725848333107,-0.6026108906512595,-0.19443295072769567,,,,,-0.38395969345426145,0.1721259407502304,0.6053316101570503,0.3278530254530036,,,0.9632030500226976,0.9445329964082801,0.22402513465666218,0.23018389292367336,0.9035818328660575,-0.8615251357301196,-0.2013138922892567,-0.5952220423042167,,,,,-0.3083129568494706,0.28781909257751587,0.9222792421348354,0.2902881087228234,,,-0.13652184934151532,-0.1854847155796174,0.11545917120708439,-0.11088878383920682,0.11141726865557143,-0.002754904107647686,-0.15631299686145428,-0.05879655127563143,0.5188687992826886,0.48057549722791076,,,-0.2612389868526743,-0.07093451008717802,0.1343251445369635,0.08017418531752447,0.6080798847709165,0.2757803361812593,0.393489701871701,0.6941523767591077,0.45740681882934153,0.7289379833397173,0.7690516681771886,0.1910988479053994,0.0045407673241407796,0.4162776722916372,0.3340380005119425,0.4660231366620905,,,0.10538372326657637,-0.22077364441485225,-0.10881482257757596,0.23621805606199625,0.11282360409216573,0.045656993688766426,0.21030347973493435,-0.14177745585669324,0.1530464833292423,0.01808960241959041,0.13013532723271362,-0.36089096428885836,-0.2727968170757347,0.061238684475584636,0.5168902115366609,0.4397009374741526,,,-0.6937463538230982,0.14023968059823524,0.08670612464508616,-0.08715185871212847,0.2822554601669749,0.2317072424877711,,,,,,,,,,,,,,,,,,,0.5629248702354597,0.1029623707649946,0.5498842981191597,0.5831958461981462,0.35278804926177953,0.6092587366520346,0.25845585984871866,0.019708623755838175,0.46194233598931395,0.8722974924231004,,,-0.24597572415630833,-0.6223275040258701,-0.09200211182892717,-0.6938108800976225,0.1639075208469055,0.5559690355685981,-0.1820109901025454,0.5797034127317787,-0.13900645354612925,0.7395778663822585,0.11662313391087026,0.44617869194596116,-0.19071314208344559,0.15087363880714497,0.4698372416485131,0.4851328966166949,,,-0.5735529482968867,0.06968900679221236,0.049773115923823,-0.00619089343148946,0.42556173965474386,0.3793510871410797
1990-09-30,-0.5656315646045248,0.48017586568174786,0.8766087378217219,0.5755647273757846,0.8109185769390529,0.8696673773084899,0.9536981376763175,-0.9975018836031267,,,,,-0.7415930181139521,0.8106625569998164,0.5474720531691756,-0.9573783807841407,,,0.999686534824497,-0.37645317276544865,0.10414864385972693,-0.42147346689292936,0.11172938977389209,0.5389777614517347,-0.8813594031643435,-0.9950675247005006,,,,,-0.9281651165961529,0.7174051733685389,0.887376581284137,-0.9074903444866435,,,-0.013380802461584946,0.03914276996554897,0.067290588688213,-0.042922157584896155,0.4182071248247638,0.2091703586807063,-0.45801214556519154,-0.03841547017195991,-0.07614872148639737,0.1906778379302942,,,-0.2632166389729642,0.15290508603205388,0.11674480537648697,0.030377123076059925,0.38953560067132165,0.21841371382067853,0.45162772445321675,-0.6219761674324085,0.5605894676421812,-0.19899541539501997,0.566662761924991,0.36345849243449413,0.20270434168723508,0.07816126235205188,0.7488326046099141,0.3625027277713333,,,0.1763726696454937,0.04442195493672075,0.0029575774062045646,-0.2579919952933131,0.6841664184523962,0.2844639564135659,-0.017646552469804306,0.07300610585741435,0.3139958703895849,-0.2130794125185756,0.26129170208475366,0.3236212116972603,0.645347788254892,0.10691949237539096,0.24134320864717568,0.18738945349408268,,,0.15346987764083772,0.5338537701755235,0.0615486144721425,-0.34240145577181147,-0.09447687228829453,0.45048797132109086,,,,,,,,,,,,,,,,,,,-0.47758581944822437,-0.14120118176799323,-0.09414763602608434,-0.512016567166162,0.44053574934805284,0.31186021407414716,0.12306104264504653,0.16429959689930707,0.3155527757228289,-0.29803518739039886,,,0.5596660765354261,0.35690765553473436,-0.5557709412090956,-0.481948520523999,0.619285510138077,-0.0201190702178366,0.31155005150963305,-0.5510247373892277,0.3757915289846739,-0.0982432328259291,0.11497016386324484,0.4406308137594902,-0.016146195885055753,0.21692195211801596,0.1569891738546635,-0.11298512600641675,,,0.21625376354468712,0.2825510017884097,-0.06632282635249288,-0.24577418303497606,0.5092519016170486,-0.23510126103089551
1990-10-31,0.9962932849401656,-0.25351762098813313,0.9606639132195032,-0.08188866094224015,0.9183613135843175,-0.8097767120919034,0.7968069747389162,-0.9904048016694794,,,,,-0.8602192950066456,-0.5001569711953834,0.7382422516825413,0.9221006668142873,,,0.12692983815008527,0.3764861856768868,0.9647880415745688,0.43024760614367974,0.9709073433289948,-0.31073827066635185,-0.9122111833627028,0.4083143151052542,,,,,0.07213260520166287,-0.4050699779339573,0.6496532910985434,0.6064366295761794,,,0.2254151411201239,-0.05228692741725726,0.13671833132922803,-0.13739370520770633,0.2175975477526951,0.015400648002770643,-0.13128112386792168,-0.0901019712533709,0.020020654014756573,-0.009739925967773955,,,-0.05979623517650505,0.10861899038272797,-0.0893644284638833,-0.23100242224070025,-0.058080536054061736,-0.25776123040426974,0.4007128582307893,0.021830476454898846,0.008449450904612046,0.12665651466443142,0.17097372486372273,0.5521987182713942,-0.09075598558446303,-0.1113536161235779,-0.08782094540485569,0.16706969677590722,,,0.26364808455942945,-0.23994372309468376,-0.021307245597353693,-0.2209302154845727,-0.2348339781097604,0.06965500977356473,0.37680204687910296,-0.03420338458871599,0.3537309720496575,-0.13851213551221,0.34241149924858993,-0.29126598279662796,0.29882834613855436,-0.0527251715233235,0.0319507244866231,0.034728995758462826,,,-0.35731259067063326,-0.19612801473852226,0.19128508333842928,0.052153510602580624,-0.09280179894990812,-0.16908979049885017,,,,,,,,,,,,,,,,,,,0.22768269018550408,0.09703959898390224,0.1587505709621165,0.14576938483477286,0.3090263556081551,0.5170764754426415,0.16077994231277085,-0.4753321012315201,0.12334869934164881,0.1441141797516532,,,-0.4699982923169053,-0.18078606613598106,0.1425037051593494,-0.24992756006642308,-0.26080940056357277,0.11294733306750744,0.19234101660016098,0.19475024904343607,0.3571497598192936,0.2238519051056083,0.3832265069583485,0.4533497206786978,0.3486407229689994,-0.004789811337111638,0.09337652595859777,0.1367588259881239,,,-0.5485315900956027,-0.029805379550669312,0.3476996861040558,-0.33902851306005133,-0.1992074607318268,-0.12835972133610749
1990-11-30,0.38412323438483414,-0.5172847758962316,0.5778553734970008,-0.3194304120709323,0.603224884878278,-0.8137681059452847,-0.3118439756377868,-0.7902261794466107,,,,,-0.7622406622601191,-0.056033328829753,0.8781621004875453,0.7828308341122535,,,-0.6235119783806485,-0.9127803405381374,0.8112427868979631,-0.8522863522430834,0.8284936001376095,-0.8044792317829564,0.7911104496321893,-0.9084232171387832,,,,,-0.3033647752361457,0.15713880695174415,-0.45386827966296833,0.42009180764073206,,,0.23193603488508038,-0.17470276886663702,0.06325989802157224,-0.12071755296555638,0.042808131769943275,-0.3780483028516405,0.01404765196008964,0.05786116854860851,-0.3307505855276902,0.4671457349377171,,,-0.3842585032084538,-0.29563684073575835,0.10814187530304528,0.3808143449144445,-0.11773838099790487,0.4897340519742154,-0.23288291207071585,0.10227783261012709,0.007407247755444989,0.13357991386039383,-0.16269976930824995,-0.6213794878209918,-0.106956444347367,0.004911182551102963,-0.21500293222259784,0.22658229973940194,,,-0.08085456370944051,0.2228512025440771,0.07344740509435366,0.37830398374929525,-0.15749708137097798,-0.06090001492175468,-0.3879053957084085,-0.15580525909739648,-0.04352404548623034,0.3536760930283592,0.11024502967536787,-0.140236840940045,-0.17517346927266017,-0.030292591820051205,0.07516893210558917,0.4110676974848208,,,-0.6235935110337061,-0.2295385404575268,0.23533619558390856,0.28241909700107604,0.1551031864499317,0.05842494701988617,,,,,,,,,,,,,,,,,,,-0.08565682461662011,0.03587453621598002,0.20941420816206846,0.36273585008208176,-0.3497550558254743,-0.3100341347676702,-0.03165989169931255,-0.2260946905505429,-0.15494397748968175,0.4231860804445439,,,0.08891385001508346,-0.3026403434138967,0.4849059634031096,0.30320717153605503,-0.49560395706752836,0.004962630734417794,-0.1259219088154142,-0.02028561173195313,-0.1886790284318802,0.027529041584843077,0.2126325991595319,-0.4031887790861248,-0.30726514357848633,0.03275444646554427,-0.38862322841495756,0.2686089554717532,,,-0.5581809244613659,-0.210436045866934,0.3024582181239696,0.41710975695772945,-0.12785477341603613,0.30219688263651245
1990-12-31,0.6149158617274731,0.4658580223968633,-0.9305090666781834,0.23132276593638912,-0.9756660749712842,0.7091500960055698,-0.7499852068408696,0.9976092008519909,,,,,0.9619000631649149,0.24063416454153486,0.8182633858843196,-0.866072033112132,,,-0.59810821157832,-0.11401523829458059,-0.5087454035242309,-0.5033316267540835,-0.9597928655924418,-0.2711646018530782,0.9943500836997919,-0.8148455088749795,,,,,0.968205757351545,0.9443654961478659,-0.6303667253280159,-0.7361793301701713,,,0.18335825892424618,-0.049907072237317864,0.05656630079230749,-0.14085021347953802,-0.18595389576375035,-0.21950570426652433,-0.022163647526771142,-0.21657885739768998,0.13401328859121092,-0.05810613381024586,,,-0.0038695072659906053,-0.14437756470736848,-0.02726258179630201,-0.005959572513478385,-0.05827474682986591,0.40784592622455085,-0.024730989746792168,-0.5000603741316653,-0.11059249271376215,-0.287002859594835,-0.028614070196335883,-0.6074651691942539,0.15905326174944098,-0.051530187730845646,-0.3225429838757714,-0.20600094315545425,,,0.10017530456912989,-0.1114120187962515,0.09715020619216687,0.2646747668983539,-0.2662806906608395,0.02742263791299526,0.12682711981704056,-0.10550265009036658,-0.5481332955816218,0.018263281426227417,-0.18641198154795502,-0.17332781898356914,-0.2490618854210062,-0.30030197627767363,0.12641052972202432,-0.11242393904945815,,,-0.22937062937912145,-0.31693810501384834,-0.3956989134984945,0.2249790384251661,0.506642988751609,0.023703569360898093,,,,,,,,,,,,,,,,,,,0.21594147643764727,-0.10275536109781197,0.09875340068085806,-0.12474252682638355,-0.16815052197222438,-0.35478099492828713,0.2630318715870299,-0.40610479340844713,-0.0038218485030552117,-0.08500814529143677,,,-0.04596692615013365,-0.11943229682885818,-0.1777780472748844,0.028230471802740832,-0.10652569714365427,0.23692957497339856,0.28685844639518066,-0.38277413487953266,-0.5098880176777804,-0.13958185143689494,-0.33443331075521954,-0.247250767223437,0.1449515896641818,-0.14458174870601329,0.3229975532814298,-0.1128097862253895,,,-0.06493397146168993,-0.07890699146288956,-0.33474384716223254,0.214835991946458,0.2542999514706354,0.07418239797864878
1991-01-31,-0.4154473495694744,-0.7944140706118639,0.6427245144478824,-0.924733310040215,0.9577444844811993,-0.7790101008003076,-0.5267558058448806,0.15894327697006125,,,,,-0.9924719709111043,-0.761839837276065,-0.9753125219296513,0.8303976316911306,,,-0.9593857778614954,-0.36013149072627676,-0.6935233892701692,-0.042295374595850456,-0.13797230247722797,0.1942490714657977,-0.11641412973677823,-0.6098769957735913,,,,,-0.9660443815912908,-0.6817652582672191,0.9301834218285494,0.47095738059900893,,,-0.09279209298357197,-0.18772086542401106,0.018685177866876762,-0.03362061847008745,-0.42783430845109643,-0.31728720603397087,0.030441149340971918,-0.24738697936582651,-0.44890253719304185,-0.02781526433342323,,,0.46826869364825285,-0.2385324650179829,-0.13720557191764368,0.1328457528005374,-0.5479542161724323,0.25162259346419236,-0.0612392207729809,-0.12536695512483995,-0.3140871448958032,0.08330516297679844,-0.5381352199536866,0.08915523564302048,0.17299248608389228,-0.20905794448163803,-0.3494561788092301,-0.04803091561499127,,,-0.12302255954597306,0.07619790342951277,0.12864906198027384,-0.06744705580171094,-0.291033586165275,0.11589844299364548,-0.3667034030358414,-0.08410385690498255,-0.19787821265036262,-0.030359200036946407,-0.49520204639526216,0.034910558226021106,-0.28337037636200463,0.023383761203761115,-0.28406339041550166,0.4321056590190658,,,-0.08601780945752967,-0.17331329170052232,0.009056255200492401,-0.06823365387495513,0.06421035480820088,0.1760474974529846,,,,,,,,,,,,,,,,,,,-0.14477467077755649,-0.09733412242062156,0.049708853046568205,-0.19611964668267304,-0.42461324324410554,-0.10444401275115488,0.03606225543924857,-0.09546397813517567,-0.285551260498153,-0.07304523128751718,,,0.2421865764877741,0.3485722636187835,0.04327412007610117,-0.3250309429754093,-0.2460687231835167,0.14664558223154378,-0.3016888044562805,0.282663318065848,-0.30249877999940855,-0.025788289766024635,-0.5657421734477005,-0.26051748321347695,-0.29830724572036194,-0.08367515738992229,-0.12708003430285986,0.4484823221699059,,,0.1401108457797919,-0.16405680263340605,-0.15869999253428618,0.0032590774772436482,0.030687021996709793,0.2391403214073247
