,pe/eps,pb/eps,mom/eps,cfni/eps,art/eps,goodwill/eps,leve/eps,quick/eps,a_turn/eps,pe/sps,pb/sps,mom/sps,cfni/sps,art/sps,goodwill/sps,leve/sps,quick/sps,a_turn/sps,pe/prof_mar,pb/prof_mar,mom/prof_mar,cfni/prof_mar,art/prof_mar,goodwill/prof_mar,leve/prof_mar,quick/prof_mar,a_turn/prof_mar,pe/lgro,pb/lgro,mom/lgro,cfni/lgro,art/lgro,goodwill/lgro,leve/lgro,quick/lgro,a_turn/lgro,pe/roic,pb/roic,mom/roic,cfni/roic,art/roic,goodwill/roic,leve/roic,quick/roic,a_turn/roic,pe/ninc,pb/ninc,mom/ninc,cfni/ninc,art/ninc,goodwill/ninc,leve/ninc,quick/ninc,a_turn/ninc,pe/cfo,pb/cfo,mom/cfo,cfni/cfo,art/cfo,goodwill/cfo,leve/cfo,quick/cfo,a_turn/cfo,pe/cf,pb/cf,mom/cf,cfni/cf,art/cf,goodwill/cf,leve/cf,quick/cf,a_turn/cf
L_H,0.45784660383449194,0.8304280383236263,0.20973639791285795,0.7726329512290173,0.029707782682134972,0.2885150307243417,0.7665868520043563,0.6626770712087001,0.0030734377150856596,0.4326204243436014,0.0867138455094466,0.5442179697254393,0.15324232308415267,0.11099358523067698,0.16536312050470808,0.515351205295934,0.22295794743833763,0.23333013627354654,0.8647241892239719,0.24507981890493485,0.36449653501802215,0.2552571256813204,0.46584006810523904,0.020698035252958467,0.6063196592040281,0.07367475207928538,0.2611727011815806,0.26470276338160176,0.5602094216533837,0.5190154110907713,0.8727520921638751,0.586242121674823,0.8078433890586916,0.9520446031136014,0.28871408250343983,0.7783102426349536,0.5794867056591455,0.4025042729972388,0.7618171310670039,0.015915716365798093,0.7611371322333398,0.8956534045750378,0.8218564312736341,0.6284838089050866,0.13550932578698635,0.24022130327069072,0.3532307541808055,0.9794588062977484,0.9467108396572388,0.45259113112048155,0.583685495698698,0.7021251161279415,0.7782034456891002,0.4354208707215552,0.5956753383306503,0.7117174271701867,0.6214923329886988,0.8554462149942985,0.5225702198631685,0.8616081164679912,0.5338389820079829,0.8432586333544156,0.034315275852446474,0.8099142221320994,0.02166436793573118,0.9172581910790336,0.09245723194838916,0.9205133557582772,0.1980299591388086,0.42759360746886665,0.30486397092480144,0.6083334629443702
