Date,LOW/comqual/eps,HIGH/comqual/eps,LOW/comqual/sps,HIGH/comqual/sps,LOW/comqual/prof_mar,HIGH/comqual/prof_mar,LOW/comqual/lgro,HIGH/comqual/lgro,LOW/comqual/roic,HIGH/comqual/roic,LOW/comqual/ninc,HIGH/comqual/ninc,LOW/comqual/cfo,HIGH/comqual/cfo,LOW/comqual/cf,HIGH/comqual/cf
1994-05-31,0.8497113079587583,-0.7771487933086141,0.8354902764768346,-0.8663798943559938,0.20750256485054278,-0.09994531933342235,0.07163200664777268,-0.1471760326960109,0.12408873646407682,0.083463784578429,,,-0.3036570964707577,0.048486294052855775,-0.1034566853130468,-0.12615075777645568
1994-06-30,-0.08957400965581981,0.5205695124983029,0.2883033426214371,0.5059278527300841,0.12613859516458545,0.027553832459889228,0.15386884607354434,0.06554493970042369,0.12565249266243284,0.17453406827523685,-0.008040437992959375,0.1661836611419947,0.06105158277690843,0.12457970914672614,0.17447427952987457,0.19229828190452095
1994-07-31,-0.5113459145653163,-0.42974874590205026,-0.31930160821856207,-0.4994022824525034,-0.11667990800659311,-0.08875909584326165,-0.06434574317689917,-0.01626409627075728,-0.20683736873459282,-0.13628805472209238,-0.8994187360924679,0.9510556813015598,-0.13725306138200666,-0.001700590043512879,-0.15453990264883227,-0.22394094621239358
1994-08-31,0.642759731811949,0.15798297919495563,0.6836130532400836,-0.05212990100397605,-0.009115068401923582,0.046302877013303705,0.11524152657251059,-0.11869562228725329,0.04718610063941683,-0.0759341697595774,0.06818429829808373,-0.7886296760973247,0.06764637063693196,0.06711183662995966,0.03162813959067319,0.03921308586963663
1994-09-30,0.03491721550012445,-0.6502932808604355,0.6142775895361762,-0.712966519979335,0.03963114792529635,0.12041165987914432,0.17778694441162962,-0.10605848875850743,0.03646300237160914,-0.11451518182958749,0.013795124864846148,-0.7242339291406519,-0.012787880380955482,0.17017573100995848,0.10549646006829348,-0.04558211558884644
1994-10-31,-0.018979701696766656,-0.12451898109052377,0.0032379705588703135,-0.26800315800277497,0.010965089347381468,0.0039811399240091624,0.07363613642953741,-0.023397126165922846,-0.0899991480632637,0.04580210498569144,0.34467420313646063,-0.22688950771389638,0.005898301061392292,-0.051159236575683144,-0.029284230508348292,0.06703373929588903
1994-11-30,-0.37440537287080355,0.225066797229764,-0.3120507907011607,0.025107493062997515,0.02126680017122888,0.0225260712365903,-0.1629647761431796,-0.03302594106678157,-0.032114129964611764,0.05320318568791138,-0.014713990147932524,0.23745960220642853,-0.002193292012588675,-0.05537454976349994,-0.04478258890249244,-0.004951269010607579
1994-12-31,-0.40813157620854007,-0.5032168627039363,-0.43221357987976605,-0.5761601849523416,-0.10408755910426519,-0.02279627989370069,-0.2222469929456542,-0.09674890395963094,-0.06495729178386991,-0.08781854662084017,-0.5149133350050197,-0.7141572612538506,-0.10283845814381024,-0.043888505464216514,-0.09174253006183904,-0.27654773876688177
1995-01-31,0.08462670348823485,0.0664578499328436,-0.17029787304058175,0.1710828311439201,0.007108806561434554,-0.15239548789249036,-0.2793301835203896,-0.107202353118989,-0.1250398087343803,-0.037026866950599695,-0.2046912332963215,0.1501522037740977,-0.18941727201558853,-0.10633323265229278,0.0024946307026597198,-0.27380624588209457
1995-02-28,-0.2875421844707655,-0.3880009682380878,0.07454998651116078,-0.15566618339783558,-0.01211424376115672,-0.09511529392440302,-0.11704948947011556,-0.02004695421420672,-0.01806215171941654,-0.09849855185897724,-0.18608902543018635,-0.1425289675164764,0.046549340826335335,-0.11172720059862647,0.11889145549944517,-0.10600274989961156
1995-03-31,-0.026822659720808963,-0.05311592435970193,0.17506308321185526,-0.20680785713752592,0.16470785445467506,0.19700550828148675,0.17196423502619235,-0.18346788834869013,0.06837673876780155,-0.06324006950369297,-0.035455270227566116,-0.0027192220436875595,-0.12329536104754696,0.22481853853360428,-0.01266859738788671,0.1226186505395175
1995-04-30,-0.19025225770611548,-0.19919654817764001,-0.12299364452280247,-0.21752798649412358,-0.18506105148772484,-0.15814899690356976,-0.10037369281395277,-0.15811715429031925,-0.17511741259382968,-0.08421224012062486,-0.26956852605422404,-0.16486807174798931,-0.24483551664744602,0.03155014152431135,-0.14845008835648935,-0.1768926120698734
1995-05-31,-0.11940800252754451,-0.20623441427313582,-0.22381993490519422,0.03923119491748795,-0.08765277196807689,-0.15837125032176338,-0.25961110442586727,0.05250731280012057,-0.02347054732466462,-0.08404097349459362,-0.02551368417035234,-0.037864906006637174,-0.02547201759265935,-0.20409484457581187,-0.13439768173835992,-0.10040360922715315
1995-06-30,-0.100346886925745,0.10713330946479405,0.01663341077409542,0.007702485757407762,0.05020164827190847,0.013395701759722904,-0.062347896038170925,-0.0802341750303997,-0.0618020187160032,0.0858470998228788,0.02640139396501873,-0.04475355143430085,0.16763133820838041,-0.06618730722141346,-0.036743763048057466,0.11375733966744343
1995-07-31,0.10224425271330662,0.04935661168388091,0.21009706846578852,-0.07817764420196875,0.15540911336137017,-0.07625282416523507,0.0640084360240269,0.02268127905132982,-0.0004601249405198548,0.07377906500212524,0.015931612727441223,-0.04355491495542228,-0.1284089834309116,0.24672958579394352,0.048803261096595135,0.0331614724953707
1995-08-31,-0.04268434824229872,-0.19421526515143603,-0.0923225121036812,-0.18703216991273436,-0.04750273778068735,-0.039872610266387117,-0.07813350671989717,-0.027649621252131162,-0.018004997845142708,-0.09325036076956071,-0.07728013474394402,-0.13662117081976655,-0.1345911028624881,-0.2526542430265025,-0.054831592498799236,-0.042597217631591286
1995-09-30,-0.2014818856737672,-0.1310701312440511,-0.09306770160033671,0.04881012478363975,0.020056730626051608,-0.11764585461736306,-0.28565948399032637,0.09652491608525811,0.041625262967949134,-0.059990461590734866,0.05103822069760078,-0.1419570885257525,-0.1196652904927028,-0.04470307514895512,-0.13435163052581073,-0.2385466924821942
1995-10-31,-0.09156987063416223,0.00026793280945034055,-0.03544905008317805,0.008883959941050614,0.0014214781080597598,0.02744437617550583,-0.16963260088746057,0.014811990463183737,0.03827974251934464,-0.11535254350293726,-0.07856475648950939,-0.030808862106908613,0.02115900737720276,-0.14289805397515512,-0.20128681434499746,-0.06846405841959088
1995-11-30,-0.1653401645190556,0.03779571845409986,-0.025117299223073805,0.065156648835647,-0.10538392234352055,-0.03054505135805711,-0.19464945418111362,0.010976403192391461,-0.07030891023160082,-0.027621061350755823,-0.043846775013921445,0.012164671588079058,-0.16538061443805538,-0.0630625680484013,-0.07857040578930086,-0.020876944072326088
1995-12-31,0.05789516390714867,-0.1185181747737089,0.09732693893001998,0.022638675994285824,-0.0550483243664417,-0.04284197735366159,-0.19364444717247678,0.04685081330379379,0.16264982257782173,-0.10211431944475634,-0.08247361501050894,0.17300528449631253,-0.0516691047746203,0.1424533793519877,0.09714745498777218,-0.016164375035558926
1996-01-31,-0.17347351535607894,0.09258113487783842,-0.08673977647184111,-0.18139134029484663,-0.08148061114410353,-0.06781294747132198,-0.03183753079615366,-0.15521071003675047,-0.09318153341827919,-0.09947866476603778,-0.05903653930857556,-0.10273190575153433,-0.10942591134436168,-0.08935620959193866,-0.08319374665759977,0.11824373051256189
1996-02-29,0.17637155767214618,0.18342565985630144,0.133807638733101,-0.004870532361899025,0.18289835856828796,0.10030525622261652,0.21788119185350607,0.06188266805697136,0.09174934352095404,0.20068184702893793,0.12054266938362705,0.1412129552896655,0.08315886266264165,0.22120905948826886,0.04479416147171657,0.10987655102420933
1996-03-31,0.04968000867869249,-0.03551669832385494,0.07880020674743984,0.17445929527246723,0.018833500955418962,0.0049341630104176,0.022898501325924327,0.2444872631158478,0.019312776115535196,0.2727670298794341,0.2420760992061698,-0.09118729523453728,0.20011294234600957,-0.13391174046762785,0.004617913720277638,0.13466199626874534
1996-04-30,0.23411273329030902,0.1868484743287274,0.055752835111790265,0.16283817040702545,0.0038560607454781013,0.24725892403668442,0.10905221589978391,0.08630330302205089,0.08963574653212016,0.21440982030593683,0.07015052581536275,0.17042033191890346,0.1379766036134477,0.0731047634584532,0.019485009113683328,0.26033302687406645
1996-05-31,0.29566567112178455,0.20275925613024892,-0.021767483101774964,0.16064680604561116,0.05308241672474677,0.11167387513606471,-0.013553996472200881,0.057659011566337036,0.032280435895878756,0.04675637689652997,-0.12401445416439026,0.3204439427257938,-0.021664749710140277,-0.057839764482177064,-0.02578595784118968,0.2247252653737837
1996-06-30,-0.0774146754291291,0.06552614840791594,-0.11013935802384892,-0.023185321756307355,0.037007178271506645,-0.015180071952963652,-0.11819303873607337,0.04314143349147321,-0.10379750404769106,0.1265945829728364,-0.13451203983612722,-0.006663987581488276,0.004858868926982935,-0.05219306480159915,0.03973389915585298,-0.001248059796145906
1996-07-31,0.029963661676041833,-0.09769603070301414,-0.012137945452361753,-0.18346406792787545,0.11768788745073636,0.041419941416757505,-0.0639361864844104,0.04385241238559129,0.11922060838285617,-0.06259879097334785,-0.13045803961634383,0.00042086281563425885,0.041396966325936556,0.0009283126653159388,0.05817868944529421,-0.1669508613293611
1996-08-31,-0.019474607079991872,0.1644611468049255,0.017392673776329935,0.2474004857537632,0.12560935496918355,-0.154741260003878,-0.04934545292458965,0.07387229553842091,0.1204882673912002,0.05211759999638452,0.18794404979732285,0.16556824831491063,-0.014195354311382453,-0.11373401754784515,-0.08329566944620338,0.2954630524265201
1996-09-30,-0.0630036396781214,-0.0012968923723653575,0.0022317705182111286,-0.3373005809757719,-0.12207531709472154,-0.032966282542181195,-0.1140250551525252,-0.1341891189882119,-0.016587739209078523,-0.3713568751308584,-0.12832143087481537,-0.3347472944296754,-0.062074590187220426,-0.35132940043028504,-0.007907322867437746,-0.35480402358697816
1996-10-31,0.14493171955760092,-0.07615312358559871,-0.04300336863566569,-0.050035655115020776,0.18518695255990322,-0.11792184016476481,0.05784865862241863,-0.20142556911886483,0.08741966967964704,-0.02581198367252033,-0.313191940208421,0.010943349830338706,-0.21872083653308674,0.060028425374810374,-0.0725471160041343,-0.1499897782794029
1996-11-30,-0.11001581213190449,-0.05851644609802733,-0.20260737641399942,-0.10033445883963484,-0.16031889540377584,-0.06471820803706906,-0.13681981973609939,-0.017902820404909772,-0.19263841200977488,0.06481094832252823,-0.0789416478620647,-0.09820954246763146,-0.06518807862746885,-0.07481621052194869,-0.037091172129531134,-0.055282666227304975
1996-12-31,0.0722078501706721,-0.013354918235121239,0.037777447724534674,0.07325702727680468,0.08732312291141578,0.038574525094956486,0.08107722182403541,0.012291190920965102,0.07247819774433832,0.07830153279652426,0.05173074469544344,0.05933915260231962,0.12834376352044652,0.07159912056562248,0.07534733963032425,-0.03507436357497573
1997-01-31,-0.029011309217486465,-0.2271755014533935,-0.0624868310037793,-0.22439582394085547,-0.060749970063965,-0.15588886476921068,-0.16719206532225614,-0.2586029535294587,-0.0700157262152271,-0.19614267489605253,-0.24157561019224785,0.023176920322583054,-0.17283022452459765,-0.11924202312014455,-0.13576201750898137,-0.2545082525131733
1997-02-28,0.04361675994970233,-0.008786282271873629,-0.038528068259104764,0.11197941711566736,0.07886778199462031,-0.06399462846646886,0.01755273725080031,0.1412699731447449,0.10971675089152287,-0.08134424775728766,0.039357458485093574,-0.06581804679429809,0.06508354162971206,0.09457259375586194,0.11615805306420081,0.08789090596918492
1997-03-31,0.09485114025169927,0.05682166031459274,0.08360141899328506,0.23158148476262458,0.03773948210627999,0.17921710689634554,0.08571498998922804,0.1947036108606435,0.12298302710323275,0.12231502396068084,0.10055075475229149,0.1591611083235687,0.1364825749624988,0.14543641565359416,0.1364210884405453,0.15158723761842602
1997-04-30,0.06180738907778492,0.008315166322882397,0.07345136396672125,-0.1125680084691459,-0.0009393494275925551,-0.08412362426154496,-0.02698435858206813,-0.05939135804599543,-0.07377138667502325,0.025823855437844837,-0.07426234672626034,0.023103415297968992,-0.05091262042885316,-0.021347491319326475,0.04794447240201631,-0.09104762471588365
1997-05-31,0.06440605863856319,-0.15767593731630095,-0.07776963485164351,0.008011528787112485,-0.04699650921632015,0.09365418288968451,0.1442192404689698,-0.13579899287050357,0.06713008719957107,0.025614712042537804,-0.0763152864589181,0.12176745864433951,-0.15520555527945415,-0.03455481586856537,-0.04152942850764593,0.02366465083593787
1997-06-30,0.02759305282928027,0.18138078883049763,-0.008344313262276287,0.12757446161550737,0.039987581773512304,0.059587623321966474,-0.009847469686212503,0.128233540574319,0.07945969314464293,0.10830982368390049,0.08435357410191839,0.07625793749389492,0.07188625755235203,0.05142431932619884,0.020313388642253568,0.07330588116457064
1997-07-31,-0.06774975010336717,-0.2631412631674881,-0.12395897249171627,-0.060207672696390116,-0.116933028653904,-0.2308359416764938,-0.22407358244257863,-0.022318099600655276,-0.03364191291026504,-0.2330319327484056,-0.29418454923900833,-0.03682553453536233,-0.11210129269029198,-0.14892733667213548,-0.15284094568966328,-0.2493125583826385
1997-08-31,0.16625415666652943,0.07226375268518956,0.28384066990055956,0.18664646008301758,0.12273413389563224,0.06634344172916293,0.297603575127524,0.08098696256812392,0.22329924668512904,0.1985427780256749,0.3341517345769507,0.010263524748979234,0.21204702138117912,0.05994060130399539,0.3186610156670681,0.1464856970075662
1997-09-30,-0.12838565597293122,0.01371200053286282,0.09760098711467481,0.0603701790891985,0.05397839133518749,-0.09565638299999965,-0.01323957603069345,0.09941338093750078,0.10083224076352457,-0.04035102004385985,0.05778454452216246,-0.05722982042537679,0.0420823341482269,-0.009275172244732385,0.07827668418553074,0.017261631315057827
1997-10-31,-0.030078629658037283,0.11849862904052282,0.05540496803844824,0.16236971071069398,0.18903829894119115,0.0637104253949523,-0.09768647995486036,0.12252364332724112,0.08352060551973904,0.10833202273810377,0.08683795902236793,0.01269424353081166,-0.020107489087637716,0.1894225958833531,-0.002742436476270015,0.16250898506792422
1997-11-30,0.012449614210010321,-0.08260569452200654,-0.12460445026201024,-0.047548715468707835,0.04441569395656078,-0.136761657656031,-0.056372989683382654,0.049111902197389506,0.011606645231897996,-0.07170101375393409,-0.06732479671068485,-0.1064371324034434,0.02283125081796643,-0.010259103973719942,-0.00547041506174582,-0.03715051172482617
1997-12-31,-0.03725626187217041,-0.33131736820128305,-0.029240897663815168,-0.24307455860935512,0.018041454645241334,-0.38185807048615694,-0.16683462301218913,-0.1884102682650637,-0.019711668046967345,-0.12089028049164305,-0.09656267312785224,-0.30834222108963016,-0.19269530947610392,-0.26339896744777813,0.035782135651560236,-0.2980714869532504
1998-01-31,0.09096616570174608,0.19262640753859428,0.12767211901441822,0.09462800523383863,-0.012059798492541546,0.10027871652130244,0.2575750823334314,0.0113093398770694,0.07713154345859294,0.13930886528873604,0.2523103789294638,0.13459232488542175,0.23117898178247026,0.10709366075573849,0.05949673914931126,0.2373643947488004
1998-02-28,0.05060252866024057,0.07896865912972688,0.05743066149929655,0.08776511673684712,0.0517878717020697,-0.018255361427969036,0.01118313453858538,0.18771358646252567,0.05910437470203283,0.007803243589660738,0.08526984520731676,0.06090926297645093,0.03169136973867625,0.019771644172744532,0.08630920493455273,-0.005486435071944598
1998-03-31,-0.06853390943867893,0.010436944910869876,0.19262489047119244,-0.02238637615842104,-0.009377981564683719,-0.017014493303934952,0.05729134432481463,0.02039480505996116,-0.057454580676259345,0.012437455731992604,0.05510438021967426,-0.09347172061791079,0.02972990193441916,0.025627095514728967,0.03483988946647641,-0.021327532724954665
1998-04-30,-0.06809718136622962,0.06552126678698726,-0.13533595595862388,-0.010204792135498809,-0.0319607368859936,0.1795999697185747,-0.004296701618526187,0.0298655222580187,-0.030007073838978472,0.08637994098284056,-0.07110629230176506,-0.000525050761921141,-0.011757685594625483,-0.018137148194403676,0.03198324272465727,0.004031175869569037
1998-05-31,0.029992564561703173,0.13389405647025024,0.10188861272315379,0.1662074533736624,0.15166831264150016,0.12290511449499829,0.06150807107042103,0.11298750113813508,0.08091567113662021,0.07707667543896694,0.06849857788084615,-0.022859413630378807,0.06225099427016522,0.11269642438413481,0.0542561582869514,0.13119974747081606
1998-06-30,-0.05675051618946402,0.09042241808620621,-0.06976010359150221,0.03491246102566303,0.1391837442710752,0.0515159036305096,0.06952987280767488,0.016741485956165644,0.08074783042085378,0.11130586671818875,0.08853311532026005,-0.04957192133297196,0.15744213780693206,-0.04422820895208503,0.01300910464145525,0.02857381921624505
1998-07-31,-0.06521913603128918,-0.10501304865882445,-0.04919426139474189,-0.05307155179893375,0.0728948213363284,-0.0448387508575345,-0.029312628763724757,0.027286498050254647,0.06027970111639175,0.058608407495334455,-0.1582045261388449,-0.05923318813791539,0.04826113570206878,-0.022476189684243465,-0.022921897748625585,0.09319065963557338
1998-08-31,-0.07552172026022246,0.08809117301475806,0.008025083713453467,0.05607311550489882,-0.1206397577169964,0.1351894105010638,-0.1672904695538762,0.08641883248350139,-0.1242892875287791,-0.02842875570701928,0.004488750646659071,0.12594391548241393,-0.1903370453509417,0.03215131394070382,-0.018091159071544297,0.03360163957515102
1998-09-30,-0.06442357999802431,-0.1784494066314201,-0.06504653222737555,-0.09786317112660158,-0.12211940200970363,-0.24641646253595995,-0.24200129646707053,-0.06679184177245992,-0.06626070640501382,-0.23466307025148914,-0.1261416751974485,-0.08724415033213008,-0.16231272335651914,-0.07600262907323738,-0.19936320560574114,-0.10518670637253166
1998-10-31,-0.015546877403671172,0.07962484283113577,-0.0012056534108793662,-0.061625400149118346,-0.05177991576224786,0.07888101685255076,0.0800695349402496,0.10622574507842715,-0.016199626769261934,0.07819068742221724,-0.03937982205328407,-0.00967692239064615,-0.1212902236982355,0.08081740069777468,-0.02961424954507759,0.0820609462050026
1998-11-30,0.11215804119523923,0.20920664807808523,-0.11738606020360713,0.24962930281468654,0.1281291399990319,0.02596719188599576,-0.06699516940700145,0.06844035687172459,0.08349961662514574,0.06742709554733894,0.010301743974078877,0.17927927200343316,0.05822346751506262,0.0864168205197976,0.09013511104739444,0.054030485529580424
